鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
草屯鎮,房地(土地+建物),墩煌路三段138巷1~30號,85.71,,鄉村區,乙種建築用地,1090811,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1081231,246.48,3,4,5,有,無,16500000,66943,,0.0,0,,RPQOMLMKQHPFFBM76DA,228.57,0.0,17.91,無,
南投市,房地(土地+建物),自立一路1巷31~60號,72.39,都市：其他:住宅區,,,1090804,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1090709,145.66,4,2,3,有,無,7800000,53549,,0.0,0,,RPVNMLOKRHPFFAM37DA,130.11,0.0,15.55,無,
南投市,土地,草尾嶺段421~450地號,1954.0,,山坡地保育區,農牧用地,1090827,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,1024,,0.0,0,,RPSNMLRJRHPFFAM27DA,0.0,0.0,0.0,無,
南投市,土地,光明段121~150地號,488.74,都市：其他:綠地用地,,,1090808,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12000000,24553,,0.0,0,包含公共設施保留地用地;,RPXNMLNLRHPFFAM57DA,0.0,0.0,0.0,無,
南投市,房地(土地+建物),自立一路1巷31~60號,72.35,都市：其他:住宅區,,,1090812,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1090709,145.66,4,2,3,有,無,7800000,53549,,0.0,0,土地交易總價:4680000元建物交易總價:3120000元.,RPPNMLOLRHPFFAM86DA,130.11,0.0,15.55,無,
名間鄉,土地,南大庄段1141~1170地號,970.0,都市：其他:農業區,,,1090821,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,3093,,0.0,0,,RPQNMLOLRHPFFAM96DA,0.0,0.0,0.0,無,
中寮鄉,土地,仙鹿段91~120地號,1413.83,,山坡地保育區,農牧用地,1090902,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3500000,2476,,0.0,0,土地交易案件之價格含未來興建房屋成本;,RPVNMLNLRHPFFAM37DA,0.0,0.0,0.0,無,0076
名間鄉,房地(土地+建物),新丹巷31~60號,374.67,,特定農業區,甲種建築用地,1090805,土地1建物1車位0,全,一層,透天厝,住家用,見其他登記事項,0621100,189.62,2,1,0,有,無,6800000,35861,,0.0,0,廁所另設在屋外空地,RPVNMLPLRHPFFAM57DA,189.62,0.0,0.0,無,
中寮鄉,土地,後寮段571~600地號,2968.0,,山坡地保育區,農牧用地,1090902,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1850000,623,,0.0,0,,RPWNMLPLRHPFFAM67DA,0.0,0.0,0.0,無,0077
南投市,房地(土地+建物),南新路341巷31~60號,103.84,都市：其他:住宅區,,,1081016,土地5建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1090313,194.62,3,3,4,有,無,11380000,58473,,0.0,0,,RPVOMLOJRHPFFAM47EA,178.12,0.0,16.5,無,
南投市,房地(土地+建物),成功東路241~270號,143.27,都市：其他:住宅區,,,1090729,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1090701,211.23,4,2,2,有,無,16900000,80008,,0.0,0,,RPSNMLNLRHPFFAM17EA,193.19,0.0,18.04,無,
南投市,房地(土地+建物),彰南路三段151~180號,138.24,都市：其他:住宅區,,,1090708,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1090701,203.71,4,2,4,有,無,16700000,81979,,0.0,0,,RPTNMLNLRHPFFAM27EA,183.63,0.0,20.08,無,
南投市,房地(土地+建物),彰南路三段151~180號,135.38,都市：其他:住宅區,,,1090613,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1090701,203.71,4,2,4,有,無,16500000,80997,,0.0,0,,RPUNMLNLRHPFFAM37EA,183.63,0.0,20.08,無,
