編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPUNMLOLRHPFFAT18CC,20,103.54,住家用,鋼筋混凝土造,89年3月31日,六層,
RPUNMLOLRHPFFAT18CC,20,44.70,見其他登記事項,鋼筋混凝土造,89年3月31日,六層,
RPWNMLPLRHPFFAT48CC,,36.90,住家用,鋼筋混凝土加強磚造,,二層,
RPSOMLLLRHPFFAT77CC,,38.40,住商用,鋼筋混凝土加強磚造,,二層,
RPTNMLMKIIPFFAT07DC,16,185.12,停車空間、店舖、住宅、機電空間,鋼筋混凝土造,93年7月27日,四層,
RPWNMLKMRHPFFAT08CC,26,70.14,住家用,鋼筋混凝土造,83年6月23日,十層,
RPWNMLKMRHPFFAT08CC,26,26.62,見其他登記事項,鋼筋混凝土造,83年6月23日,十層,
RPVOMLSKRHPFFAT68CC,,107.64,住商用,鋼筋混凝土加強磚造,,二層,
RPRNMLMKIIPFFAT76CC,,62.75,住家用,磚造,,一層,
RPVNMLNLIIPFFAT37CC,25,51.96,住家用,鋼筋混凝土造,84年11月25日,十二層,
RPVNMLNLIIPFFAT37CC,25,22.43,見其他登記事項,鋼筋混凝土造,84年11月25日,十二層,
RPXNMLSLIIPFFAT08CC,38,200.04,住商用,鋼筋混凝土造,71年6月14日,三層,
RPRNMLPJJIPFFAT07CC,44,80.80,住家用,鋼筋混凝土加強磚造,65年9月11日,二層,
RPQOMLMJJIPFFAT76CC,18,17.46,住家用,見其他登記事項,91年12月30日,一層,
RPUNMLTJJIPFFCT97CC,47,30.00,住商用,磚造,63年3月6日,二層,
RPOQMLRKJIPFFAT47DC,37,104.14,住家用,加強磚造,72年12月7日,二層,
RPWOMLNLJIPFFAT67CC,1,40.00,見其他登記事項,鋼筋混凝土造,108年6月25日,三層,
RPOOMLMKJIPFFAT66CC,11,1877.16,見其他登記事項,見其他登記事項,98年10月22日,二層,
RPUNMLKMJIPFFAT17CC,18,17.46,住家用,見其他登記事項,91年12月30日,一層,
RPRRMLRJKIPFFDT08CC,38,154.13,見其他登記事項,鋼筋混凝土造,71年9月27日,三層,
RPVNMLTJKIPFFAT97CC,23,450.38,見其他登記事項,鋼造,86年10月15日,二層,
