交易標的,土地區段位置/建物區段門牌,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,屋齡,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位總價(元),移轉編號
transaction sign,land sector position building sector house number plate,transaction year month and day,transaction pen number,shifting level,total floor number,building state,room age,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth total price NTD,
房地(土地+建物),中豐路南勢二段262巷16弄2衖1~30號,1091015,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),39,77.2,2,2,1,有,無,2000000,25907,0,02102
土地,山子頂段91~120地號,1090923,土地8建物0車位0,,,其他,-1,0.0,0,0,0,有,無,7060000,20538,0,02103
土地,山子頂段91~120地號,1091023,土地8建物0車位0,,,其他,-1,0.0,0,0,0,有,無,3530000,20538,0,02103
房地(土地+建物)+車位,桃園市平鎮區漢口街61~90號,1030222,土地1建物1車位1,四層,五層,華廈(10層含以下有電梯),7,103.5,2,2,2,有,無,6000000,57971,0,02104
房地(土地+建物)+車位,漢口街61~90號,1090922,土地1建物1車位1,四層,五層,華廈(10層含以下有電梯),7,103.5,2,2,2,有,無,5950000,57488,0,02104
房地(土地+建物),桃園市平鎮區環南路三段301~330號,1071022,土地4建物1車位0,四層,十二層,套房(1房1廳1衛),15,41.78,1,1,1,有,有,1800000,43083,0,02105
房地(土地+建物),環南路三段301~330號,1090722,土地4建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),15,41.78,1,1,1,有,有,2100000,50263,0,02105
房地(土地+建物)+車位,桃園市平鎮區中豐路南勢二段451~480號,1060715,土地2建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),3,152.31,2,2,1,有,有,5570000,41092,1100000,02106
房地(土地+建物)+車位,中豐路南勢二段451~480號,1090915,土地2建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),3,152.31,3,2,1,有,有,7250000,47600,0,02106
房地(土地+建物)+車位,桃園市平鎮區大興街1~30號,1041112,土地2建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),5,109.25,2,2,1,有,有,4680000,42838,0,02107
房地(土地+建物)+車位,大興街1~30號,1090912,土地2建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),5,109.25,2,2,1,有,有,5450000,49886,0,02107
房地(土地+建物)+車位,桃園市平鎮區上海路211~240號,1011229,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),6,169.5,3,2,2,有,有,7840000,52034,1100000,02108
房地(土地+建物)+車位,桃園市平鎮區上海路211~240號,1040329,土地1建物1車位0,十五層,十五層,住宅大樓(11層含以上有電梯),6,169.5,3,2,2,有,有,9735000,57434,0,02108
房地(土地+建物)+車位,上海路211~240號,1090929,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),6,169.5,3,2,2,有,有,8090000,47729,0,02108
房地(土地+建物),桃園縣平鎮市民族路二段211~240號,1020804,土地1建物1車位0,十二層,十四層,住宅大樓(11層含以上有電梯),17,60.89,1,1,1,有,有,2800000,45985,0,02109
房地(土地+建物),民族路二段211~240號,1091004,土地1建物1車位0,十二層,十四層,住宅大樓(11層含以上有電梯),17,60.89,1,1,1,有,有,3300000,54196,0,02109
土地,金星段1231~1260地號,1020109,土地5建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1784480,11495,0,02110
土地,金星段1231~1260地號,1020209,土地12建物0車位0,,,其他,-1,0.0,0,0,0,有,無,8096260,11495,0,02110
土地,金星段1231~1260地號,1020809,土地12建物0車位0,,,其他,-1,0.0,0,0,0,有,無,27181350,19102,0,02110
土地,金星段1231~1260地號,1020809,土地14建物0車位0,,,其他,-1,0.0,0,0,0,有,無,6822900,18973,0,02110
土地,金星段1231~1260地號,1041209,土地12建物0車位0,,,其他,-1,0.0,0,0,0,有,無,4793892,27226,0,02110
土地,金星段1231~1260地號,1060509,土地14建物0車位0,,,其他,-1,0.0,0,0,0,有,無,3698656,20570,0,02110
土地,金星段1231~1260地號,1060509,土地12建物0車位0,,,其他,-1,0.0,0,0,0,有,無,14488190,20570,0,02110
土地,金星段1231~1260地號,1071009,土地12建物0車位0,,,其他,-1,0.0,0,0,0,有,無,31639693,19965,0,02110
土地,中庸段391~420地號,1080309,土地5建物0車位0,,,其他,-1,0.0,0,0,0,有,無,950000,23239,0,02110
土地,金星段1231~1260地號,1090909,土地12建物0車位0,,,其他,-1,0.0,0,0,0,有,無,5193370,19662,0,02110
土地,金星段1231~1260地號,1091109,土地12建物0車位0,,,其他,-1,0.0,0,0,0,有,無,25570000,24202,0,02110
土地,金星段1231~1260地號,1091109,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,4183920,23590,0,02110
土地,新路段511~540地號,1090914,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2854000,17322,0,02111
土地,新路段511~540地號,1091014,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,4730217,28710,0,02111
房地(土地+建物)+車位,桃園縣桃園市中正路1051~1080號,1020206,土地1建物1車位2,十二層,三十二層,辦公商業大樓,8,730.26,0,0,0,無,有,35000000,105611,3000000,02112
房地(土地+建物)+車位,中正路1051~1080號,1091006,土地1建物2車位5,十二層,三十二層,住宅大樓(11層含以上有電梯),8,730.26,0,0,0,無,有,86328000,118215,0,02112
土地,北興段61~90地號,1090109,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2200000,11964,0,02113
土地,北興段31~60地號,1090909,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,538000,14792,0,02113
房地(土地+建物),天祥街91~120號,1091006,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),37,102.58,4,2,1,有,無,3200000,31195,0,02114
房地(土地+建物),天祥街91~120號,1100106,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),37,102.58,3,2,1,有,無,5000000,48742,0,02114
房地(土地+建物)+車位,桃園市八德區金和路1~30號,1050417,土地1建物2車位2,二十層,二十三層,住宅大樓(11層含以上有電梯),4,245.19,3,2,2,有,有,19770000,87073,1900000,02115
房地(土地+建物)+車位,金和路1~30號,1090917,土地1建物1車位2,二十層,二十三層,住宅大樓(11層含以上有電梯),4,245.19,3,2,2,有,有,22100000,90131,0,02115
房地(土地+建物),天祥街86巷1~30號,1090725,土地1建物1車位0,全,二層,透天厝,41,117.94,4,2,2,有,無,8580000,72749,0,02116
房地(土地+建物),天祥街86巷1~30號,1090925,土地1建物1車位0,全,二層,透天厝,41,117.94,4,2,2,有,無,10500000,89028,0,02116
房地(土地+建物),桃園市蘆竹區海山路191巷31弄1~30號,1081130,土地1建物1車位0,全,二層,透天厝,40,99.84,4,2,3,有,無,7500000,75120,0,02117
房地(土地+建物),海山路191巷31弄1~30號,1090930,土地1建物1車位0,全,二層,透天厝,40,99.84,6,2,4,有,無,6900000,69111,0,02117
土地,大牛稠段倒厝子小段781~810地號,1090726,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,4000000,53333,0,02118
土地,橫山段湳子小段181~210地號,1090826,土地6建物0車位0,,,其他,-1,0.0,0,0,0,有,無,13849000,26184,0,02118
土地,竹圍段三塊石小段481~510地號,1090510,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,71860,12454,0,02119
土地,竹圍段三塊石小段481~510地號,1090510,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,116832,12455,0,02119
土地,竹圍段三塊石小段481~510地號,1090510,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,27817,12474,0,02119
土地,竹圍段三塊石小段481~510地號,1090510,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,18776,12434,0,02119
土地,竹圍段三塊石小段481~510地號,1090510,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,18776,12434,0,02119
土地,大牛稠段倒厝子小段541~570地號,1090910,土地5建物0車位0,,,其他,-1,0.0,0,0,0,有,無,78660000,30137,0,02119
土地,竹圍段三塊石小段481~510地號,1090810,土地5建物0車位0,,,其他,-1,0.0,0,0,0,有,無,11000000,10888,0,02119
房地(土地+建物)+車位,桃園市蘆竹區大新一街118巷1~30號,1060117,土地1建物1車位3,十八層,二十層,住宅大樓(11層含以上有電梯),4,289.31,4,2,2,有,有,16630000,66799,3150000,02120
房地(土地+建物)+車位,大新一街118巷1~30號,1090917,土地1建物1車位3,十八層,二十層,住宅大樓(11層含以上有電梯),4,289.31,3,2,2,有,有,17000000,58760,0,02120
土地,埔心段海豐坡小段241~270地號,1090622,土地4建物0車位0,,,其他,-1,0.0,0,0,0,有,無,48830000,68008,0,02122
土地,埔心段海豐坡小段241~270地號,1090922,土地4建物0車位0,,,其他,-1,0.0,0,0,0,有,無,53300000,74234,0,02122
土地,埔心段埔心小段991~1020地號,1020828,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,66235000,27830,0,02123
土地,埔心段埔心小段991~1020地號,1050928,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,6426000,8100,0,02123
土地,埔心段埔心小段991~1020地號,1060328,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,3200000,8067,0,02123
土地,埔心段埔心小段991~1020地號,1090828,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,36590000,30748,0,02123
土地,埔心段埔心小段1441~1470地號,1090502,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,43670000,27124,0,02126
土地,埔心段埔心小段1441~1470地號,1090902,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,53653000,33325,0,02126
土地,埔心段三塊厝小段661~690地號,1090502,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,85280000,47378,0,02127
土地,埔心段三塊厝小段661~690地號,1090902,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,54567000,30315,0,02127
房地(土地+建物)+車位,桃園縣蘆竹鄉忠孝西路182巷1~30號,1030325,土地1建物1車位2,十四層,二十一層,住宅大樓(11層含以上有電梯),7,241.32999999999998,3,2,2,有,有,15250000,66786,2600000,02128
房地(土地+建物)+車位,忠孝西路182巷1~30號,1090925,土地1建物1車位2,十四層,二十一層,住宅大樓(11層含以上有電梯),7,241.32999999999998,4,2,2,有,有,18880000,78233,0,02128
土地,客運二段271~300地號,1090901,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,24869000,46885,0,02129
土地,客運二段271~300地號,1091201,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,9947600,46885,0,02129
房地(土地+建物),桃園市蘆竹區南國街8巷7弄1~30號,1070406,土地1建物1車位0,全,二層,透天厝,46,106.24,7,3,6,有,無,9000000,169428,0,02130
房地(土地+建物),南國街8巷7弄1~30號,1090806,土地1建物1車位0,全,二層,透天厝,46,106.24,6,3,5,有,無,22000000,207078,0,02130
土地,橫山段湳子小段151~180地號,1021013,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,16169550,3529,0,02131
土地,橫山段湳子小段151~180地號,1060813,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,4200000,8250,0,02131
