交易標的,土地區段位置/建物區段門牌,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,屋齡,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位總價(元),移轉編號
transaction sign,land sector position building sector house number plate,transaction year month and day,transaction pen number,shifting level,total floor number,building state,room age,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth total price NTD,
房地(土地+建物),宜蘭縣冬山鄉華祥路1~30號,1040608,土地1建物1車位0,全,四層,透天厝,24,201.08,5,2,3,有,無,6000000,29839,0,0001
房地(土地+建物),華祥路1~30號,1090808,土地1建物1車位0,全,四層,透天厝,24,201.08,4,2,3,有,無,7500000,37299,0,0001
房地(土地+建物),宜蘭縣羅東鎮站前南路22巷1~30號,1071227,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),31,85.02000000000001,3,2,2,有,無,3500000,41162,0,0002
房地(土地+建物),站前南路22巷1~30號,1090827,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),31,85.02000000000001,3,2,2,有,無,3800000,44690,0,0002
土地,壯志段1111~1140地號,1070930,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,3554500,15126,0,0003
土地,壯志段1111~1140地號,1090830,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2132625,15125,0,0003
土地,壯志段1111~1140地號,1090930,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,6753900,14370,0,0003
土地,壯志段1171~1200地號,1070930,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,21688,4131,0,0004
土地,壯志段1171~1200地號,1090830,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,11469,3641,0,0004
土地,壯志段1201~1230地號,1070930,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,112375,2900,0,0005
土地,壯志段1201~1230地號,1090830,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,62775,2700,0,0005
房地(土地+建物),宜蘭縣宜蘭市慈安路47巷1~30號,1060614,土地2建物1車位0,全,三層,透天厝,4,206.36,4,2,5,有,無,14000000,67843,0,0006
房地(土地+建物),慈安路47巷1~30號,1090814,土地2建物1車位0,全,三層,透天厝,4,206.36,4,2,5,有,無,11960000,57957,0,0006
房地(土地+建物),宜蘭縣礁溪鄉化龍街8巷1~30號,1050628,土地1建物1車位0,二層,六層,套房(1房1廳1衛),-1,52.25,1,1,1,有,有,3100000,59330,0,0007
房地(土地+建物),化龍街8巷1~30號,1090828,土地1建物1車位0,二層,六層,華廈(10層含以下有電梯),-1,52.25,0,0,0,無,有,3500000,66986,0,0007
土地,新日興段691~720地號,1090418,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,5000000,2867,0,0008
土地,新日興段691~720地號,1090818,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,6329848,3630,0,0008
房地(土地+建物),宜蘭縣宜蘭巿津梅路31~60號,1011227,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),26,105.82,3,2,2,有,有,2530000,23909,0,0009
房地(土地+建物),津梅路31~60號,1090827,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),26,105.82,3,2,2,有,有,4000000,37800,0,0009
房地(土地+建物),宜蘭縣頭城鎮復興路151~180號,1081123,土地1建物1車位0,二十三層,二十三層,住宅大樓(11層含以上有電梯),2,132.17000000000002,2,1,1,有,有,10150000,76795,0,0010
房地(土地+建物),復興路151~180號,1090823,土地1建物1車位0,二十三層,二十三層,住宅大樓(11層含以上有電梯),2,132.17000000000002,0,0,0,無,有,10800000,81713,0,0010
土地,利工段61~90地號,1060422,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,34063000,13008,0,0011
土地,利工段61~90地號,1090622,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,13300000,13871,0,0011
房地(土地+建物),宜蘭縣羅東鎮復興路三段75巷241~270號,1040316,土地1建物1車位0,全,三層,透天厝,6,207.15,4,3,5,有,無,15000000,72411,0,0012
房地(土地+建物),宜蘭縣羅東鎮復興路三段75巷241~270號,1080516,土地1建物1車位0,全,三層,透天厝,6,207.15,4,3,5,有,無,14800000,71446,0,0012
房地(土地+建物),復興路三段75巷241~270號,1090816,土地1建物1車位0,全,三層,透天厝,6,207.15,4,3,5,有,無,13200000,63722,0,0012
房地(土地+建物),宜蘭縣蘇澳鎮中山路一段421~450號,1030531,土地2建物1車位0,一層，騎樓，夾層,五層,店面(店鋪),22,138.59,0,0,2,有,無,6500000,46901,0,0013
房地(土地+建物),中山路一段421~450號,1090731,土地2建物1車位0,一層，騎樓，夾層,五層,公寓(5樓含以下無電梯),22,138.59,3,3,3,有,無,7000000,50509,0,0013
房地(土地+建物),宜蘭縣三星鄉中山路三段192巷1~30號,1090109,土地2建物1車位0,全,三層,透天厝,2,235.39,5,1,6,有,無,8500000,36110,0,0014
房地(土地+建物),中山路三段192巷1~30號,1090809,土地2建物1車位0,全,三層,透天厝,2,235.39,5,2,6,有,無,9500000,40359,0,0014
土地,大洲二段1261~1290地號,1090822,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,4110000,2660,0,0015
土地,大洲二段1261~1290地號,1090922,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,5374870,3479,0,0015
房地(土地+建物),宜蘭縣三星鄉行健二路一段91~120號,1050113,土地1建物1車位0,一層,一層,其他,6,47.05,0,0,0,無,無,9000000,,0,0016
房地(土地+建物),行健二路一段91~120號,1090713,土地1建物1車位0,全,一層,透天厝,6,47.05,0,0,0,無,無,9100000,193411,0,0016
土地,永愛段361~390地號,1090703,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,29030000,19661,0,0017
土地,永愛段361~390地號,1090903,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,30460000,20630,0,0017
土地,溫泉段631~660地號,1090820,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,3572002,28860,0,0018
土地,溫泉段631~660地號,1091120,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,28303818,16335,0,0018
土地,溫泉段631~660地號,1090820,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,136796,28860,0,0019
土地,溫泉段631~660地號,1091120,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,5396500,15201,0,0019
房地(土地+建物),宜蘭縣壯圍鄉中央路二段355巷18弄1~30號,1051102,土地5建物1車位0,全,三層,透天厝,4,186.24,3,2,4,有,無,9960000,53479,0,0020
房地(土地+建物),中央路二段355巷18弄1~30號,1090802,土地5建物1車位0,全,三層,透天厝,4,186.24,3,2,4,有,無,10600000,56916,0,0020
土地,內湖二段61~90地號,1020513,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,7300000,2633,0,0021
土地,內湖二段61~90地號,1090713,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,8380000,3022,0,0021
房地(土地+建物),宜蘭縣宜蘭市女中路二段511~540號,1080420,土地1建物1車位0,三層,五層,套房(1房1廳1衛),22,33.63,1,0,1,有,有,1800000,53524,0,0022
房地(土地+建物),女中路二段511~540號,1090820,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),22,33.63,1,0,1,有,有,1800000,53524,0,0022
房地(土地+建物),宜蘭縣羅東鎮羅莊街241巷1~30號,1030722,土地2建物1車位0,全,三層,透天厝,6,245.44,0,0,5,無,無,11580000,47181,0,0023
房地(土地+建物),羅莊街241巷1~30號,1090822,土地2建物1車位0,全,三層,透天厝,6,245.44,5,2,5,有,無,12800000,52151,0,0023
房地(土地+建物),宜蘭縣三星鄉大埔中路291巷31~60號,1011108,土地1建物1車位0,全,三層,透天厝,8,156.97,0,0,0,無,無,4500000,28668,0,0024
房地(土地+建物),大埔中路291巷31~60號,1090808,土地1建物1車位0,全,三層,透天厝,8,156.97,4,4,4,有,無,9050000,57654,0,0024
房地(土地+建物),宜蘭縣五結鄉自強路91~120號,1020312,土地3建物3車位0,全,三層,透天厝,15,174.24,6,3,9,有,無,26800000,52518,0,0025
房地(土地+建物),宜蘭縣五結鄉自強路121~150號,1080412,土地1建物1車位0,全,三層,透天厝,15,174.24,4,2,4,有,無,9000000,51653,0,0025
房地(土地+建物),自強路121~150號,1090812,土地1建物1車位0,全,三層,透天厝,15,174.24,5,5,3,有,無,9700000,55670,0,0025
土地,南昌段811~840地號,1020228,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,3650000,8560,0,0026
土地,南昌段811~840地號,1090728,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,3295750,11771,0,0026
土地,南昌段811~840地號,1090828,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,3766571,13452,0,0026
房地(土地+建物),宜蘭縣五結鄉五濱路一段120巷1~30號,1011001,土地1建物1車位0,全,二層,透天厝,43,101.92,3,1,1,有,無,1800000,12003,0,0027
房地(土地+建物),宜蘭縣五結鄉五濱路一段120巷1~30號,1050301,土地2建物1車位0,全,二層,透天厝,43,101.92,3,2,3,有,無,3580000,35126,0,0027
