編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPVNMLNJQHPFFAA48DA,,48.74,見其他登記事項,鋼筋混凝土造,109年1月20日,七層,六層
RPVNMLNJQHPFFAA48DA,,29.93,見其他登記事項,鋼筋混凝土造,109年1月20日,七層,
RPTOMLOLPHPFFAA58DA,,122.74,住家用,鋼筋混凝土造,,一層,一層
RPTOMLOLPHPFFAA58DA,,122.74,住家用,鋼筋混凝土造,,一層,一層
RPPNMLTLQHPFFAA68DA,33,127.85,住家用,鋼筋混凝土造,76年4月29日,五層,四層
RPWOMLNJRHPFFAA78DA,11,.13,住家用,鋼筋混凝土造,98年12月2日,十三層,十三層
RPPNMLTLQHPFFAA68DA,33,14.16,共有部分,鋼筋混凝土造,76年4月29日,五層,
RPWOMLNJRHPFFAA78DA,11,.04,見其他登記事項,鋼筋混凝土造,98年12月2日,十三層,
RPWOMLNJRHPFFAA78DA,11,36.41,見其他登記事項,鋼筋混凝土造,98年12月2日,十三層,
RPTNMLRJRHPFFAA78DA,1,48.36,見其他登記事項,鋼骨鋼筋混凝土造,109年1月10日,二十七層,五層
RPTNMLRJRHPFFAA78DA,1,26.82,見其他登記事項,鋼骨鋼筋混凝土造,109年1月10日,二十七層,
RPRNMLSLQHPFFAA78DA,40,59.68,見其他登記事項,鋼筋混凝土造,69年10月29日,七層,五層
RPRNMLSLQHPFFAA78DA,40,1.79,住家用,鋼筋混凝土造,69年10月29日,七層,防空避難室 地下層
RPRNMLSLQHPFFAA78DA,40,1.67,住家用,鋼筋混凝土造,69年10月29日,七層,水箱 停車場 地下層
RPRNMLSLQHPFFAA78DA,40,1.63,住家用,鋼筋混凝土造,69年10月29日,七層,防空避難室 水箱 停車場
RPRNMLSLQHPFFAA78DA,40,1.67,住家用,鋼筋混凝土造,69年10月29日,七層,防空避難室 水箱 停車場
RPRNMLSLQHPFFAA78DA,40,1.67,住家用,鋼筋混凝土造,69年10月29日,七層,防空避難室 地下層
RPRNMLSLQHPFFAA78DA,40,1.63,住家用,鋼筋混凝土造,69年10月29日,七層,防空避難室 停車場 地下層
RPVOMLKLQHPFFAA48DA,3,106.58,見其他登記事項,鋼骨鋼筋混凝土造,106年5月11日,二十九層,十五層
RPVOMLKLQHPFFAA48DA,3,92.09,見其他登記事項,鋼骨鋼筋混凝土造,106年5月11日,二十九層,
RPVOMLKLQHPFFAA48DA,3,7.57,見其他登記事項,鋼骨鋼筋混凝土造,106年5月11日,二十九層,
RPXNMLLMQHPFFAA78DA,7,.32,見其他登記事項,鋼筋混凝土造,102年10月23日,七層,一層
RPXNMLLMQHPFFAA78DA,7,54.90,住家用,鋼筋混凝土造,102年10月23日,七層,六層
RPXNMLLMQHPFFAA78DA,7,.17,見其他登記事項,鋼筋混凝土造,102年10月23日,七層,
RPXNMLLMQHPFFAA78DA,7,29.58,見其他登記事項,鋼筋混凝土造,102年10月23日,七層,
RPOOMLSJRHPFFAA48DA,27,8.88,共有部分,鋼筋混凝土造,82年12月10日,六層,
RPOOMLSJRHPFFAA48DA,27,93.88,商業用,鋼筋混凝土造,82年12月10日,六層,一層
RPSNMLRJRHPFFAA68DA,3,125.82,見其他登記事項,鋼骨鋼筋混凝土造,106年5月11日,二十九層,二十七層
RPSNMLRJRHPFFAA68DA,3,100.96,見其他登記事項,鋼骨鋼筋混凝土造,106年5月11日,二十九層,
RPSNMLRJRHPFFAA68DA,3,8.94,見其他登記事項,鋼骨鋼筋混凝土造,106年5月11日,二十九層,
RPPNMLTJRHPFFAA58DA,,34.63,住家用,加強磚造,,五層,一層 騎樓
RPQOMLRLQHPFFBA78DA,50,64.93,住家用,加強磚造,60年1月16日,四層,三層
RPQOMLRLQHPFFBA78DA,50,59.43,住家用,加強磚造,60年1月16日,四層,四層
RPOPMLLJRHPFFBA97DA,1,40.32,住家用,鋼筋混凝土造,108年10月8日,二十四層,十三層
RPOPMLLJRHPFFBA97DA,1,56.86,見其他登記事項,鋼筋混凝土造,108年10月8日,二十四層,
RPTOMLLKQHPFFBA38DA,51,99.86,住家用,加強磚造,58年5月16日,四層,一層
RPQPMLLJRHPFFBA18DA,1,61.50,住家用,鋼筋混凝土造,108年10月8日,二十四層,六層
RPQPMLLJRHPFFBA18DA,1,44.29,見其他登記事項,鋼筋混凝土造,108年10月8日,二十四層,
RPUPMLSJRHPFFBA66DA,33,23.38,共有部分,鋼筋混凝土造,76年3月16日,十二層,
RPUPMLSJRHPFFBA66DA,33,81.35,住家用,鋼筋混凝土造,76年3月16日,十二層,十層
RPSNMLTJRHPFFAA88DA,2,28.29,見其他登記事項,鋼筋混凝土造,107年10月26日,十層,九層
RPSNMLTJRHPFFAA88DA,2,28.29,見其他登記事項,鋼筋混凝土造,107年10月26日,十層,九層
RPSNMLTJRHPFFAA88DA,2,27.41,見其他登記事項,鋼筋混凝土造,107年10月26日,十層,
RPSNMLTJRHPFFAA88DA,2,27.41,見其他登記事項,鋼筋混凝土造,107年10月26日,十層,
RPOOMLNJRHPFFBA08DA,43,43.12,住商用,鋼筋混凝土造,66年8月22日,十一層,十一層
RPOOMLNJRHPFFBA08DA,43,10.98,共有部分,鋼筋混凝土造,66年8月22日,十一層,
RPPPMLLJRHPFFBA08DA,1,20.90,住家用,鋼筋混凝土造,108年10月8日,二十四層,二十層
RPPPMLLJRHPFFBA08DA,1,20.90,住家用,鋼筋混凝土造,108年10月8日,二十四層,二十層
RPPPMLLJRHPFFBA08DA,1,16.89,見其他登記事項,鋼筋混凝土造,108年10月8日,二十四層,
RPPPMLLJRHPFFBA08DA,1,16.89,見其他登記事項,鋼筋混凝土造,108年10月8日,二十四層,
RPPNMLQKQHPFFCA48DA,,54.09,住家用,鋼筋混凝土造,78年11月7日,十六層,十三層
RPPNMLQKQHPFFCA48DA,,54.09,住家用,鋼筋混凝土造,78年11月7日,十六層,十三層
RPPNMLQKQHPFFCA48DA,,.43,見使用執照,鋼筋混凝土造,78年11月7日,十六層,地下二層
RPPNMLQKQHPFFCA48DA,,.43,見使用執照,鋼筋混凝土造,78年11月7日,十六層,地下二層
RPPNMLQKQHPFFCA48DA,,3.31,共有部分,鋼筋混凝土造,78年11月7日,十六層,
RPPNMLQKQHPFFCA48DA,,3.31,共有部分,鋼筋混凝土造,78年11月7日,十六層,
