交易標的,土地區段位置/建物區段門牌,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,屋齡,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位總價(元),移轉編號
transaction sign,land sector position building sector house number plate,transaction year month and day,transaction pen number,shifting level,total floor number,building state,room age,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth total price NTD,
房地(土地+建物)+車位,屏東縣屏東市公裕街241~270號,1090322,土地2建物1車位1,八層,十一層,住宅大樓(11層含以上有電梯),26,127.78,3,1,2,有,有,3600000,28173,0,0001
房地(土地+建物)+車位,公裕街241~270號,1090822,土地2建物1車位1,八層,十一層,住宅大樓(11層含以上有電梯),26,127.78,3,1,2,有,有,4750000,37173,0,0001
房地(土地+建物),屏東縣萬丹鄉社中路31巷1~30號,1070412,土地2建物1車位0,全,四層,透天厝,26,152.8,4,3,3,有,無,4200000,27487,0,0002
房地(土地+建物),社中路31巷1~30號,1090812,土地2建物1車位0,全,四層,透天厝,26,152.8,3,1,3,有,無,4350000,28469,0,0002
房地(土地+建物),社中路31巷1~30號,1091012,土地2建物1車位0,全,四層,透天厝,26,152.8,3,1,3,有,無,4600000,30105,0,0002
房地(土地+建物),屏東縣長治鄉三座巷16弄1~30號,1090321,土地4建物1車位0,全,四層,透天厝,27,179.39,4,1,4,有,無,4000000,22298,0,0003
房地(土地+建物),三座巷16弄1~30號,1090821,土地4建物1車位0,全,四層,透天厝,27,179.39,5,2,4,有,無,4200000,23413,0,0003
房地(土地+建物)+車位,屏東縣屏東巿大同北路211~240號,1020505,土地1建物1車位1,一層，二層，三層,九層,華廈(10層含以下有電梯),25,157.51999999999998,4,2,3,有,無,2670000,16950,0,0004
房地(土地+建物)+車位,屏東縣屏東市大同北路211~240號,1080905,土地1建物1車位1,一層，二層，三層,九層,華廈(10層含以下有電梯),25,157.51999999999998,3,1,2,有,無,3750000,23807,0,0004
房地(土地+建物)+車位,大同北路211~240號,1090805,土地1建物1車位1,一層，二層，三層,九層,公寓(5樓含以下無電梯),25,157.51999999999998,4,2,3,有,無,4700000,29837,0,0004
房地(土地+建物),屏東縣高樹鄉田中路1~30號,1050420,土地3建物1車位0,全,二層,透天厝,26,179.74,4,1,2,有,無,4000000,22254,0,0005
房地(土地+建物),田中路1~30號,1090620,土地2建物1車位0,全,二層,透天厝,26,179.74,4,2,2,有,無,5200000,28931,0,0005
土地,永隆段871~900地號,1090724,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1500000,871,0,0006
土地,永隆段871~900地號,1090924,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2100000,1220,0,0006
土地,新埔段1771~1800地號,1070707,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,6700000,6181,0,0007
土地,新埔段1771~1800地號,1070707,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,3500000,5892,0,0007
土地,新埔段1771~1800地號,1090407,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,3750000,6919,0,0007
土地,新埔段1771~1800地號,1090207,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,3350000,6181,0,0007
土地,新埔段1771~1800地號,1090807,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1875000,6919,0,0007
房地(土地+建物),昭勝路223巷61~90號,1090828,土地3建物1車位0,全,二層,透天厝,34,76.76,3,1,2,有,無,3000000,39083,0,0008
房地(土地+建物),昭勝路223巷61~90號,1091228,土地3建物1車位0,全,二層,透天厝,34,76.76,3,2,2,有,無,1880000,24492,0,0008
房地(土地+建物),太平路451~480號,1090707,土地2建物1車位0,全,四層,透天厝,14,213.38,6,1,4,有,無,8000000,37492,0,0009
房地(土地+建物),太平路451~480號,1091207,土地2建物1車位0,全,四層,透天厝,14,213.38,5,2,5,有,無,8280000,38804,0,0009
房地(土地+建物),屏東縣恆春鎮?南路125巷31~60號,1020817,土地4建物1車位0,二層,七層,套房(1房1廳1衛),26,42.43,1,1,1,有,有,680000,16026,0,0010
房地(土地+建物),恒南路125巷31~60號,1090817,土地4建物1車位0,二層,七層,華廈(10層含以下有電梯),26,42.43,0,0,0,無,有,750000,17676,0,0010
房地(土地+建物),屏東縣萬丹鄉中興路二段421~450號,1020821,土地1建物1車位0,全,二層,透天厝,28,65.74,3,2,2,有,無,1700000,25859,0,0011
房地(土地+建物),中興路二段421~450號,1090821,土地1建物1車位0,全,二層,透天厝,28,65.74,2,2,2,有,無,2600000,39550,0,0011
土地,繁華段151~180地號,1050824,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,956750,7562,0,0012
土地,繁華段151~180地號,1050824,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,989500,7562,0,0012
土地,繁華段151~180地號,1090724,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,337800,9073,0,0012
土地,繁華段151~180地號,1090724,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,187800,9077,0,0012
土地,繁華段151~180地號,1091224,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,50000,2417,0,0012
房地(土地+建物),屏東縣佳冬鄉武丁路1~30號,1060503,土地1建物1車位0,全,三層,透天厝,25,153.42,4,1,3,有,無,2100000,13688,0,0014
房地(土地+建物),武丁路1~30號,1090903,土地1建物1車位0,全,三層,透天厝,25,153.42,4,1,3,有,無,2150000,14014,0,0014
土地,港口段331~360地號,1070108,土地10建物0車位0,,,其他,-1,0.0,0,0,0,有,無,17700000,2838,0,0015
土地,港口段331~360地號,1090708,土地9建物0車位0,,,其他,-1,0.0,0,0,0,有,無,6500000,1616,0,0015
土地,港東段331~360地號,1080318,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,3500000,1208,0,0016
土地,港東段331~360地號,1090518,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,4000000,1381,0,0016
土地,四春段241~270地號,1090721,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,3192000,1237,0,0017
土地,四春段241~270地號,1091021,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,3990000,1546,0,0017
土地,四春段931~960地號,1061111,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1064000,823,0,0018
土地,四春段931~960地號,1061211,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1760300,1498,0,0018
土地,四春段931~960地號,1070311,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1900000,1616,0,0018
土地,四春段931~960地號,1090711,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2070000,1761,0,0018
土地,四春段931~960地號,1090811,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2600000,2212,0,0018
土地,高朗段331~360地號,1080710,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2400000,795,0,0019
土地,高朗段331~360地號,1090810,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2960000,981,0,0019
房地(土地+建物),屏東縣屏東巿民學路16巷61~90號,1010909,土地1建物1車位0,一層，二層，三層，四層，五層，地下層,五層,公寓(5樓含以下無電梯),38,1536.36,3,2,2,有,無,1950000,1269,0,0020
房地(土地+建物),屏東縣屏東巿民學路16巷61~90號,1011009,土地1建物1車位0,一層，二層，三層，四層，五層，地下層,五層,公寓(5樓含以下無電梯),38,1536.36,3,2,2,有,無,1800000,1172,0,0020
房地(土地+建物),屏東縣屏東巿民學路16巷91~120號,1020509,土地1建物1車位0,一層，二層，三層，四層，五層，地下層,五層,公寓(5樓含以下無電梯),38,1536.36,3,2,2,有,無,1120000,729,0,0020
房地(土地+建物),屏東縣屏東市民學路16巷31~60號,1060109,土地1建物1車位0,一層，二層，三層，四層，五層，地下層,五層,公寓(5樓含以下無電梯),38,1536.36,3,2,2,有,無,1560000,17003,0,0020
房地(土地+建物),民學路16巷35至91~120號,1090409,土地1建物2車位0,一層，二層，三層，四層，五層，地下層,五層,公寓(5樓含以下無電梯),38,1536.36,3,2,2,有,無,3800000,2469,0,0020
房地(土地+建物),民學路16巷35至31~60號,1090509,土地1建物2車位0,全,五層,透天厝,38,1536.36,2,1,1,有,無,2300000,1496,0,0020
房地(土地+建物),民學路16巷35至91~120號,1090809,土地1建物2車位0,全,五層,透天厝,38,1536.36,3,2,1,有,無,3100000,2018,0,0020
房地(土地+建物),民學路16巷35至91~120號,1091109,土地1建物2車位0,一層，二層，三層，四層，五層，地下層,五層,公寓(5樓含以下無電梯),38,1536.36,3,2,1,有,無,1300000,841,0,0020
房地(土地+建物),民學路16巷35至91~120號,1091009,土地1建物2車位0,一層，二層，三層，四層，五層，地下層,五層,公寓(5樓含以下無電梯),38,1536.36,3,2,2,有,無,1450000,943,0,0020
房地(土地+建物),民學路16巷35至91~120號,1091109,土地1建物2車位0,全,五層,透天厝,38,1536.36,3,2,2,有,無,5000000,3249,0,0020
房地(土地+建物),民學路16巷35至91~120號,1091209,土地1建物2車位0,一層，二層，三層，四層，五層，地下層,五層,公寓(5樓含以下無電梯),38,1536.36,3,2,1,有,無,1850000,1197,0,0020
房地(土地+建物),長興路94巷1~30號,1090720,土地3建物1車位0,全,三層,透天厝,27,169.85,5,2,3,有,無,3900000,22961,0,0021
房地(土地+建物),長興路94巷1~30號,1100120,土地3建物1車位0,全,三層,透天厝,27,169.85,5,2,4,有,無,5700000,33559,0,0021
房地(土地+建物),屏東縣屏東巿機場北路541~570號,1021212,土地1建物1車位0,二層,十四層,住宅大樓(11層含以上有電梯),21,157.56,4,2,2,有,有,2620000,16629,0,0022
房地(土地+建物),屏東縣屏東巿機場北路541~570號,1030512,土地1建物1車位0,二層,十四層,住宅大樓(11層含以上有電梯),21,157.56,4,2,2,有,有,3070000,19485,0,0022
房地(土地+建物),屏東縣屏東市機場北路541~570號,1090512,土地1建物1車位0,二層,十四層,住宅大樓(11層含以上有電梯),21,157.56,4,2,2,有,有,3800000,24118,0,0022
房地(土地+建物),機場北路541~570號,1090812,土地1建物1車位0,二層,十四層,住宅大樓(11層含以上有電梯),21,157.56,4,2,2,有,有,4300000,27291,0,0022
房地(土地+建物),屏東縣屏東巿民生路12巷1~30號,1030619,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),29,179.37,4,2,2,有,有,3400000,18955,0,0023
房地(土地+建物),民生路12巷1~30號,1090819,土地2建物1車位0,四層,七層,華廈(10層含以下有電梯),29,179.37,4,2,2,有,有,4350000,24252,0,0023
房地(土地+建物),合興路91~120號,1090810,土地1建物1車位0,全,二層,透天厝,39,91.94,4,2,3,有,無,4000000,43507,0,0024
房地(土地+建物),合興路91~120號,1091110,土地1建物1車位0,全,二層,透天厝,39,91.94,4,2,2,有,無,4300000,46770,0,0024
土地,田厝段1651~1680地號,1090622,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,330000,10963,0,0025
土地,田厝段1651~1680地號,1090822,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1201981,9982,0,0025
土地,田厝段1651~1680地號,1090722,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,139673,10278,0,0025
房地(土地+建物),屏東縣屏東市徐州路151~180號,1051201,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),26,38.57,1,1,1,有,無,600000,15556,0,0026
房地(土地+建物),屏東縣屏東市徐州路151~180號,1080401,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),26,38.57,1,1,1,有,無,850000,22038,0,0026
房地(土地+建物),屏東縣屏東市徐州路151~180號,1080901,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),26,38.57,1,1,1,有,無,980000,25408,0,0026
房地(土地+建物),徐州路151~180號,1090901,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),26,38.57,1,1,1,有,無,1000000,25927,0,0026
房地(土地+建物),屏東縣屏東巿建興南路41巷1~30號,1020301,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),27,86.37,3,1,1,有,無,1350000,15630,0,0027
房地(土地+建物),屏東縣屏東巿建興南路41巷1~30號,1040801,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),27,86.37,2,1,1,有,無,2300000,26630,0,0027
房地(土地+建物),建興南路41巷1~30號,1090801,土地1建物1車位0,三層,七層,公寓(5樓含以下無電梯),27,86.37,3,1,2,有,無,3400000,39366,0,0027
房地(土地+建物),復興南路一段1巷20弄1~30號,1090731,土地1建物1車位0,全,二層,透天厝,-1,86.94,3,1,2,有,無,3500000,40258,0,0028
房地(土地+建物),復興南路一段1巷20弄1~30號,1100131,土地1建物1車位0,全,二層,透天厝,-1,86.94,3,2,2,有,無,3680000,42328,0,0028
房地(土地+建物),屏東縣萬丹鄉崙中路91~120號,1070108,土地1建物1車位0,全,三層,透天厝,3,176.97,4,2,4,有,無,7500000,42380,0,0029
房地(土地+建物),崙中路91~120號,1090808,土地1建物1車位0,全,三層,透天厝,3,176.97,5,2,4,有,無,8200000,46336,0,0029
房地(土地+建物),屏東縣屏東巿復興南路一段376巷97弄1~30號,1040711,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),26,113.14999999999999,3,2,2,有,有,1800000,15908,0,0030
房地(土地+建物),復興南路一段376巷97弄1~30號,1090711,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),26,113.14999999999999,3,2,2,有,有,2450000,21653,0,0030
房地(土地+建物),屏東縣麟洛鄉六雅街1~30號,1090120,土地1建物1車位0,全,二層,透天厝,-1,112.8,3,2,2,有,無,3125000,27704,0,0031
房地(土地+建物),六雅街1~30號,1090720,土地1建物1車位0,全,二層,透天厝,-1,112.8,4,2,3,有,無,5800000,51418,0,0031
土地,進興段1051~1080地號,1040513,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,3700000,1481,0,0032
土地,進興段1051~1080地號,1080613,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,3600000,1441,0,0032
土地,進興段1051~1080地號,1090813,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,3660000,1465,0,0032
土地,瀰力肚段721~750地號,1020608,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,5700000,1226,0,0033
土地,瀰力肚段721~750地號,1090808,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,7300000,1570,0,0033
土地,龍潭段541~570地號,1090306,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2012000,5443,0,0034
土地,龍潭段541~570地號,1090806,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2012000,5443,0,0034
土地,龍潭段541~570地號,1091106,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2010000,5438,0,0034
土地,新埔段961~990地號,1060304,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,3300000,3307,0,0035
土地,新埔段961~990地號,1060504,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,7500000,7515,0,0035
土地,新埔段961~990地號,1090804,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2400000,14286,0,0035
土地,美和段1381~1410地號,1061220,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,5440000,846,0,0036
土地,美和段1351~1380地號,1090820,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,5200000,1682,0,0036
房地(土地+建物),屏東縣新園鄉新東村新厝路31~60號,1080913,土地2建物1車位0,全,一層,透天厝,14,205.87,3,2,2,有,無,12380000,60135,0,0037
房地(土地+建物),新厝路31~60號,1090813,土地2建物1車位0,全,一層,透天厝,14,205.87,3,2,2,有,無,12600000,61204,0,0037
土地,士文段一小段31~60地號,1080511,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,330000,17,0,0038
土地,士文段一小段31~60地號,1090811,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,537880,28,0,0038
房地(土地+建物),屏東縣屏東巿勝利路326巷47弄61~90號,1010703,土地1建物1車位0,全,四層,透天厝,28,147.4,4,2,2,有,無,3150000,21370,0,0039
房地(土地+建物),屏東縣屏東市勝利路326巷47弄61~90號,1090203,土地1建物1車位0,全,四層,透天厝,28,147.4,4,2,3,有,無,6200000,42062,0,0039
房地(土地+建物),勝利路326巷47弄61~90號,1090803,土地1建物1車位0,全,四層,透天厝,28,147.4,4,3,3,有,無,6300000,42741,0,0039
房地(土地+建物),勝利路326巷47弄61~90號,1091103,土地1建物1車位0,全,四層,透天厝,28,147.4,4,2,3,有,無,7600000,51560,0,0039
房地(土地+建物),屏東縣屏東市廣東路136巷1~30號,1081110,土地1建物1車位0,全,二層,透天厝,46,78.68,3,2,3,有,無,3000000,38129,0,0040
房地(土地+建物),廣東路136巷1~30號,1090810,土地1建物1車位0,全,二層,透天厝,46,78.68,3,2,2,有,無,3400000,43213,0,0040
土地,新滿州段511~540地號,1090902,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,350000,2533,0,0042
土地,新滿州段511~540地號,1090802,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,800000,2632,0,0042
房地(土地+建物),屏東縣恆春鎮?瓻n路2巷1~30號,1051225,土地1建物1車位0,全,四層,透天厝,25,201.74,4,2,4,有,無,3900000,19332,0,0043
房地(土地+建物),恒南路2巷1~30號,1090825,土地1建物1車位0,全,四層,透天厝,25,201.74,6,2,7,有,無,3700000,18340,0,0043
