鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
花蓮市,土地,德安段1951~1980地號,48.0,都市：其他:住宅區,,,1090905,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3400000,70833,,0.0,0,未登記建物;,RPOPMLRJIIPFFAU07DA,0.0,0.0,0.0,無,
吉安鄉,房地(土地+建物)+車位,慶豐十一街271~300號,52.42,住,,,1090917,土地1建物1車位1,七層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1090115,251.92000000000002,3,2,4,有,有,15800000,67656,坡道平面,30.21,800000,,RPQPMLRJIIPFFAU27DA,130.05,0.0,17.38,有,
花蓮市,房地(土地+建物),南京街61~90號,21.77,都市：其他:商業區,,,1090915,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1090730,81.16000000000001,2,2,2,有,有,5650000,69616,,0.0,0,其他增建;,RPRPMLRJIIPFFAU37DA,56.16,0.0,8.02,有,
花蓮市,房地(土地+建物),南京街61~90號,23.91,都市：其他:商業區,,,1090915,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1090730,88.97,2,2,2,有,有,5750000,64629,,0.0,0,其他增建;,RPSPMLRJIIPFFAU47DA,66.14,0.0,4.2,有,
吉安鄉,土地,福興段931~960地號,130.0,住,,,1090904,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2150000,16538,,0.0,0,未登記建物;,RPOOMLSJIIPFFAU07DA,0.0,0.0,0.0,無,
壽豐鄉,房地(土地+建物),東安街3巷1~30號,298.0,,鄉村區,乙種建築用地,1090901,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,1050106,235.78,4,2,3,有,有,12000000,50895,,0.0,0,毛胚屋;,RPQOMLSJIIPFFAU27DA,221.38,0.0,14.4,無,0148
花蓮市,房地(土地+建物),民享三街1~30號,13.31,都市：其他:商業區,,,1090912,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1081128,58.19,0,0,0,無,無,3300000,56711,,0.0,0,,RPSOMLSJIIPFFAU47DA,36.62,0.0,6.43,有,0149
新城鄉,房地(土地+建物),鄉根2巷31~60號,122.89,,鄉村區,乙種建築用地,1090810,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0740522,96.8,1,2,1,有,無,3300000,34091,,0.0,0,頂樓加蓋;其他增建;,RPWOMLSJIIPFFAU87DA,89.6,0.0,7.2,無,0150
花蓮市,土地,林森段2911~2940地號,331.67,都市：其他:道路用地,,,1090915,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4324270,13038,,0.0,0,包含公共設施保留地用地;,RPPNMLSJIIPFFAU07DA,0.0,0.0,0.0,無,0006
吉安鄉,房地(土地+建物),中山路三段541~570號,119.0,住,,,1090916,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1070201,286.28,4,2,7,有,無,12100000,42266,,0.0,0,,RPQNMLSJIIPFFAU17DA,264.44,0.0,21.84,有,
花蓮市,房地(土地+建物),南京街181~210號,13.66,商,,,1090907,土地1建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070427,81.42,1,2,2,有,有,6750000,82903,,0.0,0,,RPRPMLQJIIPFFAU27DA,48.29,0.0,5.16,有,
