編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPNMLQJRHPFFAG88DA,,242.42,農舍,鋼筋混凝土造,109年4月29日,二層,一層 二層
RPPNMLQJRHPFFAG88DA,,50.28,見其他登記事項,鋼筋混凝土造,109年4月29日,一層,一層
RPSNMLTJRHPFFBG96DA,21,60.67,住家用,鋼筋混凝土加強磚造,88年11月16日,一層,一層
RPXOMLOJQHPFFAG86DA,,240.80,住家用,鋼筋混凝土造,109年3月16日,三層,一層 二層 三層 見其他登記事項
RPTOMLSJRHPFFAG96DA,24,201.08,住家用,鋼筋混凝土造,85年6月25日,四層,一層 二層 三層 四層
RPROMLNJRHPFFAG88DA,,293.68,住家用,鋼筋混凝土造,109年3月16日,四層,一層 二層 三層 四層
RPTNMLTJRHPFFBG07DA,23,121.06,住家用,鋼筋混凝土造,86年5月14日,八層,八層
RPPNMLTJRHPFFAG56DA,31,78.90,住家用,鋼筋混凝土造,79年2月3日,五層,三層
RPPNMLTJRHPFFAG56DA,,6.12,共有部分,鋼筋混凝土造,74年3月0日,五層,
RPTNMLTJRHPFFBG07DA,23,16.88,共有部分,鋼筋混凝土造,86年5月14日,八層,
RPTNMLTJRHPFFBG07DA,23,34.14,共有部分,鋼筋混凝土造,86年5月14日,八層,
RPWOMLSJRHPFFBG37DA,29,12.65,見其他登記事項,鋼筋混凝土造,80年8月8日,七層,騎樓 地下層
RPWOMLSJRHPFFBG37DA,29,20.40,共有部分,鋼筋混凝土造,80年8月8日,七層,
RPWOMLSJRHPFFBG37DA,29,145.55,住家用,鋼筋混凝土造,80年8月8日,七層,七層
RPQOMLNJRHPFFAG78DA,,276.91,住家用,鋼筋混凝土造,109年3月16日,四層,一層 二層 三層 四層
RPSNMLKKRHPFFBG78DA,16,213.61,住家用,鋼筋混凝土造,93年4月29日,三層,一層 二層 三層
RPPNMLKKRHPFFBG58EA,4,206.36,見其他登記事項,鋼筋混凝土造,105年9月26日,三層,一層 二層 三層 見其他登記事項
RPUNMLLKRHPFFBG56EA,26,208.42,住家用,鋼筋混凝土造,84年2月16日,四層,一層 二層 三層 四層 夾層
RPXNMLLKRHPFFBG86EA,,32.00,住家用,鋼筋混凝土造,86年8月11日,六層,二層
RPXNMLLKRHPFFBG86EA,,7.66,共有部分,鋼筋混凝土造,86年8月11日,六層,
RPXNMLLKRHPFFBG86EA,,12.60,共有部分,鋼筋混凝土造,86年8月11日,六層,
RPTNMLMJRHPFFBG98DA,,215.08,工業用,鋼筋混凝土加強磚造,,二層,一層 二層 騎樓
RPUNMLKKRHPFFBG98DA,26,82.52,住家用,鋼筋混凝土造,84年1月6日,七層,四層
RPUNMLKKRHPFFBG98DA,26,23.30,共有部分,鋼筋混凝土造,84年1月6日,七層,
RPRNMLKKRHPFFBG68DA,21,119.78,住家用,鋼筋混凝土造,88年8月5日,七層,三層
RPRNMLKKRHPFFBG68DA,21,30.09,共有部分,鋼筋混凝土造,88年8月5日,七層,
RPRNMLKKRHPFFBG68DA,21,15.31,共有部分,鋼筋混凝土造,88年8月5日,七層,
RPWNMLKKRHPFFBG56DA,2,77.11,見其他登記事項,鋼筋混凝土造,107年4月27日,二十三層,二十三層
RPWNMLKKRHPFFBG56DA,2,55.06,見其他登記事項,鋼筋混凝土造,107年4月27日,二十三層,
RPSPMLTJRHPFFBG17DA,20,217.80,住家用,鋼筋混凝土造,89年8月25日,三層,一層 二層 三層 騎樓
RPTOMLOJRHPFFBG66DA,15,24.35,住家用,鋼筋混凝土造,94年9月14日,六層,六層
RPTOMLOJRHPFFBG66DA,15,12.08,共有部分,鋼筋混凝土造,94年9月14日,六層,
RPSOMLSJRHPFFBG96DA,,162.63,住家用,鋼筋混凝土造,109年7月2日,三層,一層 二層 三層
RPTOMLSJRHPFFBG07DA,,152.33,住家用,鋼筋混凝土造,109年7月2日,三層,一層 二層 三層
RPROMLSJRHPFFBG86DA,,140.85,住家用,鋼筋混凝土造,109年7月2日,三層,一層 二層 三層
RPUOMLSJRHPFFBG17DA,,163.93,住家用,鋼筋混凝土造,109年7月2日,三層,一層 二層 三層
RPVNMLTKQHPFFBG27DA,28,143.65,住家用,鋼筋混凝土加強磚造,81年5月21日,二層,一層 二層
RPVNMLRLQHPFFBG17DA,2,174.97,見其他登記事項,鋼筋混凝土造,107年2月13日,四層,二層 三層 四層 見其他登記事項
RPSNMLTJRHPFFAG86DA,44,100.52,住家用,見其他登記事項,65年9月7日,二層,一層 二層 騎樓
RPSNMLTJRHPFFAG86DA,52,114.68,住家用,見其他登記事項,57年12月15日,二層,一層 二層 騎樓
RPPNMLOJRHPFFAG68DA,9,171.33,見其他登記事項,鋼筋混凝土造,100年10月18日,三層,一層 二層 三層
RPOPMLKKRHPFFAG48DA,6,207.15,見其他登記事項,見其他登記事項,103年12月18日,三層,一層 二層 三層 見其他登記事項
RPSOMLKKRHPFFAG78DA,22,98.04,住商用,鋼筋混凝土造,87年10月19日,五層,一層 騎樓 夾層
RPSOMLKKRHPFFAG78DA,22,40.55,見其他登記事項,鋼筋混凝土造,87年10月19日,五層,
RPPNMLLKRHPFFAG48DA,2,235.39,住家用,鋼筋混凝土造,107年8月30日,三層,一層 二層 三層
RPUNMLLKRHPFFAG98DA,8,161.31,住家用,鋼筋混凝土造,101年5月10日,三層,一層 二層 三層
RPOOMLPLQHPFFAG88DA,6,47.05,見其他登記事項,見其他登記事項,103年6月24日,一層,一層
RPRNMLLJRHPFFBG68DA,3,51.10,見其他登記事項,鋼骨鋼筋混凝土造,106年12月21日,二十九層,二十三層
RPRNMLLJRHPFFBG68DA,3,40.87,見其他登記事項,鋼骨鋼筋混凝土造,106年12月21日,二十九層,
RPXNMLLKRHPFFBG76DA,43,82.50,住家用,鋼筋混凝土加強磚造,66年4月9日,二層,一層 二層
RPTNMLLKRHPFFBG98DA,8,164.78,見其他登記事項,見其他登記事項,102年2月7日,二層,一層 二層
RPPOMLLKRHPFFBG68DA,24,51.44,住家用,鋼筋混凝土造,85年3月18日,十二層,九層
RPPOMLLKRHPFFBG68DA,24,15.83,共有部分,鋼筋混凝土造,85年3月18日,十二層,
RPPOMLLKRHPFFBG68DA,24,1.79,共有部分,鋼筋混凝土造,85年3月18日,十二層,
RPVOMLKKRHPFFAG56EA,15,174.26,住家用,鋼筋混凝土造,94年3月31日,三層,一層 二層 三層
RPWOMLKKRHPFFAG66EA,25,202.06,住家用,鋼筋混凝土造,84年5月5日,三層,一層 二層 三層
RPRNMLLKRHPFFAG78EA,3,201.10,見其他登記事項,鋼筋混凝土造,106年9月8日,三層,一層 二層 三層 見其他登記事項
RPUNMLOKRHPFFBG86EA,22,250.33,住家用,鋼筋混凝土造,87年7月22日,四層,一層 二層 三層 四層
RPWNMLOKRHPFFBG96DA,27,118.18,住家用,鋼筋混凝土造,82年2月24日,七層,七層
RPWNMLOKRHPFFBG96DA,27,40.13,共有部分,鋼筋混凝土造,82年2月24日,七層,
RPXNMLRJRHPFFAG27EA,22,115.07,見其他登記事項,鋼筋混凝土造,87年6月2日,五層,二層
RPXNMLRJRHPFFAG27EA,22,55.60,見其他登記事項,鋼筋混凝土造,87年6月2日,五層,
RPPNMLPKRHPFFBG98DA,22,24.46,住家用,鋼筋混凝土造,87年9月8日,五層,三層
RPPNMLPKRHPFFBG98DA,22,9.17,共有部分,鋼筋混凝土造,87年9月8日,五層,
RPSNMLOKRHPFFAG09DA,26,179.14,住家用,鋼筋混凝土造,83年9月27日,四層,一層 二層 三層 四層
RPSNMLOKRHPFFAG09DA,26,10.55,見其他登記事項,鋼筋混凝土造,83年9月27日,四層,
RPVNMLKKRHPFFBG56EA,4,186.24,見其他登記事項,鋼筋混凝土造,105年8月2日,三層,一層 二層 三層 見其他登記事項
RPXNMLOKRHPFFAG96DA,4,269.15,農舍,鋼筋混凝土造,105年5月6日,三層,一層 二層 三層
RPTNMLLKRHPFFAG88DA,6,245.44,見其他登記事項,鋼筋混凝土造,103年6月16日,三層,一層 二層 三層 屋頂突出物
RPQOMLLKRHPFFAG68DA,26,128.28,住家用,鋼筋混凝土造,83年3月23日,五層,二層
RPQOMLLKRHPFFAG68DA,26,8.90,見其他登記事項,鋼筋混凝土造,83年3月23日,五層,
RPQOMLLKRHPFFAG68DA,26,38.28,見其他登記事項,鋼筋混凝土造,83年3月23日,五層,
RPROMLLKRHPFFAG78DA,8,156.97,住家用,鋼筋混凝土造,101年9月24日,三層,一層 二層 三層
RPXNMLTJRHPFFAG37DA,1,168.97,住家用,鋼筋混凝土造,108年10月23日,三層,一層 二層 三層 騎樓
