交易標的,土地區段位置/建物區段門牌,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,屋齡,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位總價(元),移轉編號
transaction sign,land sector position building sector house number plate,transaction year month and day,transaction pen number,shifting level,total floor number,building state,room age,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth total price NTD,
房地(土地+建物),和睦村23鄰中華路211~240號,1090806,土地1建物1車位0,全,三層,透天厝,40,178.5,5,2,3,有,無,4120000,23081,0,0001
房地(土地+建物),和睦村23鄰中華路211~240號,1091006,土地1建物1車位0,全,三層,透天厝,40,178.5,4,2,3,有,無,4500000,25210,0,0001
土地,管事厝段121~150地號,1080812,土地4建物0車位0,,,其他,-1,0.0,0,0,0,有,無,3380000,1217,0,0002
土地,管事厝段121~150地號,1090812,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1850000,1107,0,0002
房地(土地+建物),嘉義縣水上鄉柳新村2鄰柳子林811~840號,1090320,土地1建物1車位0,全,二層,透天厝,40,102.78,2,1,1,有,無,2000000,19459,0,0003
房地(土地+建物),柳新村柳子林811~840號,1090820,土地1建物1車位0,全,二層,透天厝,40,102.78,4,2,2,有,無,2480000,24129,0,0003
房地(土地+建物)+車位,嘉義縣太保市麻寮里北港路二段403巷31~60號,1041128,土地2建物1車位1,全,三層,透天厝,-1,165.34,4,2,3,有,無,5600000,33870,0,0004
房地(土地+建物),麻寮里北港路二段403巷31~60號,1090728,土地2建物1車位0,全,三層,透天厝,-1,165.34,4,2,4,有,無,7580000,45845,0,0004
房地(土地+建物),嘉義縣番路鄉江西村6鄰平火田1~30號,1050822,土地2建物1車位0,十層,十八層,套房(1房1廳1衛),27,42.43,1,0,1,有,有,860000,20269,0,0005
房地(土地+建物),江西村6鄰平1~30號,1090822,土地2建物1車位0,十層,十八層,住宅大樓(11層含以上有電梯),27,42.43,1,0,1,有,有,900000,21211,0,0005
土地,溪東段721~750地號,1090526,土地2建物0車位0,,,其他,0,0.0,0,0,0,有,無,167700,9075,0,0006
土地,溪東段721~750地號,1090826,土地2建物0車位0,,,其他,0,0.0,0,0,0,有,無,167700,9075,0,0006
房地(土地+建物),嘉義縣太保市中山路一段228巷19弄1~30號,1090627,土地1建物2車位0,一層，二層，騎樓，地下層,九層,華廈(10層含以下有電梯),27,220.34,3,0,2,有,無,1780000,8078,0,0007
房地(土地+建物),中山路一段228巷19弄1~30號,1090727,土地1建物1車位0,一層，二層，騎樓，地下層,九層,公寓(5樓含以下無電梯),27,220.34,0,0,0,無,無,2100000,9531,0,0007
土地,茄苳段春珠小段541~570地號,1090816,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,9591750,3000,0,0008
土地,茄苳段春珠小段541~570地號,1090816,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1598625,1500,0,0008
房地(土地+建物),和睦村中華路798巷31~60號,1090731,土地1建物1車位0,全,三層,透天厝,14,152.29,4,2,3,有,無,7160000,47016,0,0010
房地(土地+建物),和睦村中華路798巷31~60號,1091031,土地1建物1車位0,全,三層,透天厝,14,152.29,4,2,3,有,無,8100000,53188,0,0010
土地,竹頭崎段91~120地號,1090708,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,300000,629,0,0011
土地,竹頭崎段91~120地號,1090708,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,300000,629,0,0011
房地(土地+建物),嘉義縣民雄鄉雙福17鄰村雙福路61~90號,1021204,土地1建物1車位0,全,二層,透天厝,0,100.8,3,1,3,有,無,1200000,11905,0,0012
房地(土地+建物),福村福61~90號,1090104,土地1建物1車位0,全,二層,透天厝,0,100.8,4,2,3,有,無,3800000,37698,0,0012
