編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPNMLOJRHPFFAU47DA,1,59.68,見其他登記事項,鋼筋混凝土造,109年1月8日,七層,三層
RPPNMLOJRHPFFAU47DA,1,37.53,見其他登記事項,鋼筋混凝土造,109年1月8日,七層,
RPPNMLOJRHPFFAU47DA,1,.91,見其他登記事項,鋼筋混凝土造,109年1月8日,七層,
RPWOMLSLQHPFFAU78DA,13,76.80,住家用,鋼筋混凝土造,96年6月29日,三層,一層 二層 三層
RPWOMLSLQHPFFAU78DA,13,76.80,住家用,鋼筋混凝土造,96年6月29日,三層,一層 二層 三層
RPSNMLSJRHPFFAU18DA,,23.05,住家用,鋼筋混凝土造,84年9月19日,六層,三層
RPSNMLSJRHPFFAU18DA,,11.28,共有部份,鋼筋混凝土造,84年9月19日,六層,
RPSPMLOLQHPFFAU08DA,23,67.23,住家用,鋼筋混凝土造,86年8月27日,九層,八層 九層
RPSPMLOLQHPFFAU08DA,23,11.12,共有部份,鋼筋混凝土造,86年8月27日,九層,
RPSPMLOLQHPFFAU08DA,23,9.15,共有部份,鋼筋混凝土造,86年8月27日,九層,
RPSPMLOLQHPFFAU08DA,23,3.04,共有部份,鋼筋混凝土造,86年8月27日,九層,
RPSPMLOLQHPFFAU08DA,23,40.54,共有部份,鋼筋混凝土造,86年8月27日,九層,
RPOPMLSJRHPFFAU97DA,26,76.10,住家用,鋼筋混凝土造,83年4月14日,六層,二層
RPOPMLSJRHPFFAU97DA,26,5.98,共有部份,鋼筋混凝土造,83年4月14日,六層,
RPVNMLTJRHPFFAU58DA,17,65.09,住家用,鋼筋混凝土造,92年12月9日,三層,一層 二層 三層 見其他登記事項
RPVNMLTJRHPFFAU58DA,17,65.09,住家用,鋼筋混凝土造,92年12月9日,三層,一層 二層 三層 見其他登記事項
RPVNMLTJRHPFFAU58DA,17,65.09,住家用,鋼筋混凝土造,92年12月9日,三層,一層 二層 三層 見其他登記事項
RPXOMLSJRHPFFAU78DA,3,436.24,住家用,鋼筋混凝土造,106年10月24日,五層,一層 二層 三層 四層 五層 騎樓
RPWNMLRJRHPFFAU48DA,23,74.27,住家用,鋼筋混凝土造,86年8月27日,九層,二層 三層
RPWNMLRJRHPFFAU48DA,23,10.76,共有部份,鋼筋混凝土造,86年8月27日,九層,
