編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPSNMLSJRHPFFBK27DA,,78.03,住家用,鋼筋混凝土造,109年5月7日,十層,二層
RPSNMLSJRHPFFBK27DA,,47.86,見其他登記事項,鋼筋混凝土造,109年5月7日,十層,
RPWNMLLLQHPFFBK07DA,,202.57,見其他登記事項,鋼筋混凝土造,109年5月5日,四層,一層 二層 三層 四層
RPVNMLNJRHPFFBK07DA,26,178.47,見其他登記事項,鋼筋混凝土造,83年11月22日,三層,一層 二層 三層 屋頂突出物 地下層
RPSNMLKKRHPFFBK56DA,40,45.24,住家用,鋼筋混凝土造,69年6月15日,,五層
RPSNMLKKRHPFFBK56DA,40,45.24,住家用,鋼筋混凝土造,69年6月15日,,五層
RPUPMLSJRHPFFBK67DA,,97.68,住家用,加強磚造,70年3月9日,二層,一層 二層
RPUNMLTJRHPFFBK57DA,,100.79,住家用,鋼筋混凝土造,109年4月24日,十三層,四層
RPUNMLTJRHPFFBK57DA,,73.00,見其他登記事項,鋼筋混凝土造,109年4月24日,十三層,
RPRNMLRJRHPFFBK07DA,,76.76,住家用,鋼筋混凝土造,105年6月29日,五層,四層
RPRNMLRJRHPFFBK07DA,,37.82,見其他登記事項,鋼筋混凝土造,105年6月29日,五層,
RPUNMLSJRHPFFBK47DA,,78.03,住家用,鋼筋混凝土造,109年5月7日,十層,八層
RPUNMLSJRHPFFBK47DA,,47.86,見其他登記事項,鋼筋混凝土造,109年5月7日,十層,
RPTNMLKKRHPFFBK66DA,,171.67,住家用,加強磚造,,,一層 二層 見其他登記事項
RPVNMLSJRHPFFBK57DA,,99.66,住家用,鋼筋混凝土造,109年5月7日,十層,六層
RPVNMLSJRHPFFBK57DA,,55.54,見其他登記事項,鋼筋混凝土造,109年5月7日,十層,
RPWOMLRLPHPFFDK87DA,3,319.54,見其他登記事項,鋼筋混凝土造,106年9月30日,四層,一層 二層 三層 四層 見其他登記事項
RPXNMLQJQHPFFDK67DA,1,178.80,見其他登記事項,鋼筋混凝土造,109年1月21日,三層,一層 二層 三層 見其他登記事項
RPXNMLNJRHPFFDK47DA,1,49.08,見其他登記事項,鋼筋混凝土造,108年11月21日,五層,四層
RPXNMLNJRHPFFDK47DA,1,49.08,見其他登記事項,鋼筋混凝土造,108年11月21日,五層,四層
RPXNMLNJRHPFFDK47DA,1,22.95,共有部分,鋼筋混凝土造,108年11月21日,五層,
RPXNMLNJRHPFFDK47DA,1,22.95,共有部分,鋼筋混凝土造,108年11月21日,五層,
RPPOMLRJRHPFFDK17DA,,73.19,住家用,鋼筋混凝土造,109年6月11日,五層,一層
RPPOMLRJRHPFFDK17DA,,22.46,共有部分,鋼筋混凝土造,109年6月11日,五層,
RPQNMLRJRHPFFDK17DA,39,97.48,住家用,鋼筋混凝土造,70年12月16日,二層,一層 二層
RPRNMLRJRHPFFDK27DA,,95.64,住家用,鋼筋混凝土造,105年10月12日,九層,二層
RPRNMLRJRHPFFDK27DA,,40.13,共有部分,鋼筋混凝土造,105年10月12日,九層,
RPRNMLRJRHPFFDK27DA,,19.27,見其他登記事項,鋼筋混凝土造,105年10月12日,九層,
RPQOMLRJRHPFFDK27DA,,56.30,住家用,鋼筋混凝土造,109年6月11日,五層,二層
RPQOMLRJRHPFFDK27DA,,17.31,共有部分,鋼筋混凝土造,109年6月11日,五層,
RPVNMLRJRHPFFDK67DA,3,112.27,見其他登記事項,鋼骨鋼筋混凝土造,106年2月13日,二十層,十六層
RPVNMLRJRHPFFDK67DA,3,24.45,共有部分,鋼骨鋼筋混凝土造,106年2月13日,二十層,
RPVNMLRJRHPFFDK67DA,3,75.05,共有部分,鋼骨鋼筋混凝土造,106年2月13日,二十層,
RPQNMLOJRHPFFDK86DA,,111.56,住家用,鋼筋混凝土造,87年11月11日,十八層,十四層
RPQNMLOJRHPFFDK86DA,,13.45,見其他登記事項,鋼筋混凝土造,87年11月11日,十八層,
