編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPUNMLLKRHPFFBF09CC,4,124.09,見其他登記事項,鋼筋混凝土造,105年4月29日,九層,
RPUNMLLKRHPFFBF09CC,4,94.74,見其他登記事項,鋼筋混凝土造,105年4月29日,九層,
RPOQMLLKRHPFFBF78CC,4,51.99,見其他登記事項,鋼筋混凝土造,106年1月4日,十九層,
RPOQMLLKRHPFFBF78CC,4,45.64,見其他登記事項,鋼筋混凝土造,106年1月4日,十九層,
RPOQMLLKRHPFFBF78CC,4,11.59,見其他登記事項,鋼筋混凝土造,106年1月4日,十九層,
RPVQMLLKRHPFFBF86CC,27,52.25,住家用,鋼筋混凝土造,82年9月7日,十七層,
RPVQMLLKRHPFFBF86CC,27,12.43,共有部份,鋼筋混凝土造,82年9月7日,十七層,
RPRTMLLKRHPFFBF76CC,3,115.52,見其他登記事項,鋼筋混凝土造,106年3月23日,十九層,
RPRTMLLKRHPFFBF76CC,3,32.95,見其他登記事項,鋼筋混凝土造,106年3月23日,十九層,
RPRTMLLKRHPFFBF76CC,3,18.99,見其他登記事項,鋼筋混凝土造,106年3月23日,十九層,
RPORMLLKRHPFFBF88CC,26,87.76,住家用,鋼筋混凝土造,83年12月21日,七層,
RPORMLLKRHPFFBF88CC,26,11.13,共有部份,鋼筋混凝土造,83年12月21日,七層,
RPXQMLLKRHPFFBF07CC,11,100.61,見其他登記事項,鋼筋混凝土造,99年1月4日,十三層,
RPXQMLLKRHPFFBF07CC,11,47.18,見其他登記事項,鋼筋混凝土造,99年1月4日,十三層,
RPXQMLLKRHPFFBF07CC,11,16.03,見其他登記事項,鋼筋混凝土造,99年1月4日,十三層,
RPSQMLLKRHPFFAF09CC,1,66.35,見其他登記事項,見其他登記事項,108年11月20日,三十二層,
RPSQMLLKRHPFFAF09CC,1,11.58,見其他登記事項,見其他登記事項,108年11月20日,三十二層,
RPSQMLLKRHPFFAF09CC,1,21.20,見其他登記事項,見其他登記事項,108年11月20日,三十二層,
RPSQMLLKRHPFFAF09CC,1,2.21,見其他登記事項,見其他登記事項,108年11月20日,三十二層,
RPXPMLLKRHPFFAF86CC,29,111.25,住家用,鋼筋混凝土造,80年3月7日,七層,
RPXPMLLKRHPFFAF86CC,29,16.41,共有部份,鋼筋混凝土造,80年3月7日,000,
RPRPMLLKRHPFFEF66CC,8,55.29,住家用,鋼筋混凝土造,101年5月31日,十五層,
RPUQMLLKRHPFFAF66CC,5,156.69,見其他登記事項,鋼骨鋼筋混凝土造,105年2月4日,二十三層,
RPUQMLLKRHPFFAF66CC,5,11.50,見其他登記事項,鋼骨鋼筋混凝土造,105年2月4日,二十三層,
RPUQMLLKRHPFFAF66CC,5,47.35,見其他登記事項,鋼骨鋼筋混凝土造,105年2月4日,二十三層,
RPUQMLLKRHPFFAF66CC,5,36.97,見其他登記事項,鋼骨鋼筋混凝土造,105年2月4日,二十三層,
RPUOMLLKRHPFFEF86CC,4,106.24,住家用,鋼筋混凝土造,105年10月20日,十七層,
RPUOMLLKRHPFFEF86CC,4,76.24,見其他登記事項,鋼筋混凝土造,105年10月20日,二十四層,
RPRQMLLKRHPFFAF98CC,15,236.87,見其他登記事項,鋼筋混凝土造,94年7月11日,五層,
RPRQMLLKRHPFFAF98CC,15,14.37,共有部份,鋼筋混凝土造,94年7月11日,五層,
