交易標的,土地區段位置/建物區段門牌,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,屋齡,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位總價(元),移轉編號
transaction sign,land sector position building sector house number plate,transaction year month and day,transaction pen number,shifting level,total floor number,building state,room age,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth total price NTD,
土地,南山段181~210地號,1090909,土地4建物0車位0,,,其他,-1,0.0,0,0,0,有,無,27274000,4199,0,0031
土地,象山段61~90地號,1090616,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,463200,1512,0,0032
土地,象山段61~90地號,1090816,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,234900,1924,0,0032
土地,象山段61~90地號,1090916,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,390000,2910,0,0032
土地,象山段61~90地號,1091116,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,20000,1646,0,0032
土地,象山段61~90地號,1091216,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,800000,1325,0,0032
土地,象山段61~90地號,1051216,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,150000,1212,0,0033
土地,象山段61~90地號,1071116,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,363000,1306,0,0033
土地,象山段61~90地號,1071016,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1489000,1361,0,0033
土地,象山段61~90地號,1071016,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,650000,1325,0,0033
土地,象山段61~90地號,1071016,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,160000,1292,0,0033
土地,象山段61~90地號,1080416,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,240000,1305,0,0033
土地,象山段61~90地號,1080216,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,297000,1346,0,0033
土地,象山段61~90地號,1081216,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,868000,1324,0,0033
土地,象山段61~90地號,1090616,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,239100,1300,0,0033
土地,象山段61~90地號,1090816,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,172900,2115,0,0033
土地,象山段61~90地號,1090916,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,4000000,1173,0,0033
土地,象山段61~90地號,1100116,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,4100000,1202,0,0033
土地,象山段1~30地號,1050428,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,855600,1385,0,0034
土地,象山段1~30地號,1050728,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,836000,1347,0,0034
土地,象山段1~30地號,1050628,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,4000,1770,0,0034
土地,象山段1~30地號,1080828,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,561000,1362,0,0034
土地,象山段1~30地號,1090528,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1227000,1340,0,0034
土地,象山段1~30地號,1090728,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,532000,1372,0,0034
土地,象山段1~30地號,1091028,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,141000,1206,0,0034
土地,象山段1~30地號,1091128,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,66000,1282,0,0034
