交易標的,土地區段位置/建物區段門牌,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,屋齡,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位總價(元),移轉編號
transaction sign,land sector position building sector house number plate,transaction year month and day,transaction pen number,shifting level,total floor number,building state,room age,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth total price NTD,
土地,新縣庄段241~270地號,1090722,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,6243405,5500,0,0001
土地,新縣庄段241~270地號,1090822,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,3121703,5500,0,0001
土地,口庄段541~570地號,1090820,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,10100000,4030,0,0002
土地,口庄段541~570地號,1090920,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,12880000,5140,0,0002
土地,大埔段451~480地號,1090708,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,187340,19720,0,0003
土地,大埔段451~480地號,1090908,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,50000,5263,0,0003
土地,新快官段1171~1200地號,1090615,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,4410000,1359,0,0004
土地,新快官段1171~1200地號,1090815,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,5200000,1603,0,0004
土地,磚段1171~1200地號,1020831,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,7441800,7562,0,0005
土地,磚段1171~1200地號,1090831,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,12000000,12195,0,0005
土地,和北段241~270地號,1090810,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,25188000,163558,0,0006
土地,和北段241~270地號,1090910,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,13059933,169610,0,0006
土地,和北段241~270地號,1091110,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,26119866,169610,0,0006
土地,伸同段211~240地號,1070123,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,4500000,27744,0,0007
土地,伸同段211~240地號,1070423,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,4725000,29131,0,0007
土地,伸同段211~240地號,1090823,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,6720000,41430,0,0007
土地,鹽埔段661~690地號,1070217,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,8417640,23292,0,0008
土地,鹽埔段661~690地號,1090717,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,9380000,25955,0,0008
房地(土地+建物),彰化縣鹿港鎮洛津里公園一路135巷1~30號,1060501,土地5建物1車位0,全,四層,透天厝,4,188.28,0,0,0,有,有,9600000,50988,0,0009
房地(土地+建物),公園一路135巷1~30號,1090801,土地5建物1車位0,全,四層,透天厝,4,188.28,4,2,3,有,有,14350000,76216,0,0009
房地(土地+建物),彰化縣鹿港鎮海浴路181~210號,1080713,土地1建物1車位0,全,三層,透天厝,1,175.06,4,2,3,有,無,11000000,62836,0,0010
房地(土地+建物),海浴路181~210號,1090813,土地1建物1車位0,全,三層,透天厝,1,175.06,4,3,3,有,無,14000000,79973,0,0010
房地(土地+建物)+車位,彰化縣員林市員林大道五段181~210號,1041106,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),3,121.37,2,1,1,有,有,6020000,48912,850000,0011
房地(土地+建物)+車位,員林大道五段181~210號,1090806,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),3,121.37,2,2,1,有,有,6380000,52567,0,0011
土地,新萬年段331~360地號,1090712,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,4300000,2451,0,0012
土地,新萬年段331~360地號,1090712,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,6800000,3877,0,0012
土地,新萬年段331~360地號,1090812,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,6600000,3763,0,0012
土地,三和段961~990地號,1021108,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,3763000,37811,0,0013
土地,三和段961~990地號,1041208,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,4786600,48097,0,0013
土地,三和段961~990地號,1090808,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,7195000,72297,0,0013
土地,三和段961~990地號,1020908,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,3520000,35154,0,0014
土地,三和段961~990地號,1041108,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,5088000,50814,0,0014
土地,三和段961~990地號,1070608,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,6000000,59922,0,0014
土地,三和段961~990地號,1090808,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,7239000,72296,0,0014
房地(土地+建物)+車位,彰化縣員林市浮圳路二段361~390號,1060813,土地1建物2車位1,八層,十二層,住宅大樓(11層含以上有電梯),25,168.84,3,3,2,有,有,6000000,35534,0,0015
房地(土地+建物)+車位,浮圳路二段361~390號,1090713,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),25,168.84,3,2,2,有,有,6320000,37430,0,0015
土地,永發段571~600地號,1090826,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,705312,14400,0,0016
