編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPVNMLTJRHPFFAN87DA,1,194.39,見其他登記事項,鋼筋混凝土造,108年8月29日,四層,一層 二層 三層 四層
RPSOMLTJRHPFFAN67DA,46,50.31,住商用,加強磚造,63年6月21日,三層,一層 二層 三層 騎樓
RPQPMLSJRHPFFAN47DA,28,94.59,住家用,鋼筋混凝土造,82年1月21日,十一層,三層
RPQPMLSJRHPFFAN47DA,28,29.13,見其他登記事項,鋼筋混凝土造,82年1月21日,十一層,
RPSPMLOJRHPFFAN27DA,10,231.18,住家用,鋼筋混凝土造,100年1月13日,四層,一層 二層 三層 四層
RPSPMLOJRHPFFAN27DA,10,2.26,見其他登記事項,鋼筋混凝土造,100年1月13日,四層,
RPTNMLMJRHPFFBN07DA,30,178.90,住商用,鋼筋混凝土造,79年2月13日,四層,一層 二層 三層 四層 騎樓
RPWNMLTLPHPFFCN18DA,,160.11,見其他登記事項,鋼筋混凝土造,108年6月27日,四層,一層 二層 三層 四層
RPUNMLNJRHPFFCN37DA,4,188.28,見其他登記事項,鋼筋混凝土造,105年12月30日,四層,一層 二層 三層 四層
RPQNMLRJRHPFFCN37DA,1,175.06,見其他登記事項,鋼筋混凝土造,108年4月9日,三層,一層 二層 三層 見其他登記事項
RPVNMLTJRHPFFCN08DA,26,151.29,住家用,鋼筋混凝土造,83年6月14日,三層,一層 二層 三層 騎樓
RPROMLLMQHPFFDN27DA,3,70.79,見其他登記事項,鋼筋混凝土造,107年1月3日,十五層,十層
RPROMLLMQHPFFDN27DA,3,50.58,見其他登記事項,鋼筋混凝土造,107年1月3日,十五層,
RPRNMLRJRHPFFDN57DA,1,93.84,見其他登記事項,鋼筋混凝土造,108年5月7日,十三層,十三層
RPRNMLRJRHPFFDN57DA,1,51.33,見其他登記事項,鋼筋混凝土造,108年5月7日,十三層,
RPRNMLRJRHPFFDN57DA,1,22.62,見其他登記事項,鋼筋混凝土造,108年5月7日,十三層,
RPPNMLRJRHPFFDN37DA,1,92.40,見其他登記事項,鋼筋混凝土造,108年5月7日,十三層,九層
RPPNMLRJRHPFFDN37DA,1,51.33,見其他登記事項,鋼筋混凝土造,108年5月7日,十三層,
RPPNMLRJRHPFFDN37DA,1,22.48,見其他登記事項,鋼筋混凝土造,108年5月7日,十三層,
RPUNMLRJRHPFFDN87DA,11,219.92,見其他登記事項,鋼筋混凝土造,98年7月16日,四層,一層 二層
RPUNMLRJRHPFFDN87DA,11,202.51,住家用,鋼筋混凝土造,98年7月16日,四層,三層 四層
RPUNMLRJRHPFFDN87DA,11,49.42,見其他登記事項,鋼筋混凝土造,98年7月16日,四層,
RPUNMLRJRHPFFDN87DA,11,49.42,見其他登記事項,鋼筋混凝土造,98年7月16日,四層,
RPOOMLSJRHPFFDN47DA,4,233.28,見其他登記事項,鋼筋混凝土造,105年8月16日,四層,一層 二層 三層 四層
RPWNMLSJRHPFFDN18DA,25,5.30,見其他登記事項,鋼筋混凝土造,84年10月7日,十二層,一層
RPWNMLSJRHPFFDN18DA,25,109.55,住家用,鋼筋混凝土造,84年10月7日,十二層,八層
RPWNMLSJRHPFFDN18DA,25,53.99,見其他登記事項,鋼筋混凝土造,84年10月7日,十二層,
