交易標的,土地區段位置/建物區段門牌,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,屋齡,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位總價(元),移轉編號
transaction sign,land sector position building sector house number plate,transaction year month and day,transaction pen number,shifting level,total floor number,building state,room age,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth total price NTD,
房地(土地+建物)+車位,五權路211~240號,1090904,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),4,143.19,2,1,1,有,有,10700000,74726,0,00488
房地(土地+建物),臺中市北區梅川西路四段121~150號,1070521,土地1建物1車位0,六層,十七層,住宅大樓(11層含以上有電梯),26,134.05,3,2,2,有,有,7100000,52965,0,00489
房地(土地+建物),梅川西路四段121~150號,1090821,土地1建物1車位0,六層,十七層,住宅大樓(11層含以上有電梯),26,134.05,3,2,2,有,有,7600000,56695,0,00489
房地(土地+建物)+車位,臺中市北屯區崇德六路一段30巷91~120號,1090529,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),28,133.25,3,2,2,有,有,6000000,45028,0,00490
房地(土地+建物),崇德六路一段30巷91~120號,1090729,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),28,133.25,3,2,2,有,有,7380000,55385,0,00490
房地(土地+建物)+車位,軍和街421~450號,1090817,土地2建物1車位1,三層,十一層,住宅大樓(11層含以上有電梯),28,138.83999999999997,3,2,2,有,有,5000000,36013,0,00491
房地(土地+建物)+車位,軍和街421~450號,1091217,土地2建物1車位1,三層,十一層,住宅大樓(11層含以上有電梯),28,138.83999999999997,3,2,2,有,有,6880000,49553,0,00491
房地(土地+建物),文心南路721~750號,1090810,土地2建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),21,123.54,3,2,2,有,有,6470000,52372,0,00492
房地(土地+建物),文心南路721~750號,1100110,土地2建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),21,123.54,3,2,2,有,有,7400000,59900,0,00492
房地(土地+建物),臺中市西區柳川東路二段91~120號,1090529,土地3建物1車位0,三層,十三層,住宅大樓(11層含以上有電梯),22,77.84,2,2,1,有,有,4700000,60380,0,00493
