編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPSOMLKMRHPFFDQ77CC,40,158.00,住商用,鋼筋混凝土加強磚造,69年8月13日,三層,
RPRNMLKMRHPFFCQ47CC,27,211.02,住家用,鋼筋混凝土造,82年5月26日,四層,
RPQNMLMJJIPFFDQ66CC,16,550.35,農舍,鋼筋混凝土造,94年4月8日,二層,
RPSNMLNKIIPFFCQ96DC,27,81.79,住家用,鋼筋混凝土造,82年12月14日,七層,
RPRNMLSKRHPFFDQ18CC,3,91.94,見其他登記事項,鋼筋混凝土造,106年4月21日,十六層,
RPRNMLSKRHPFFDQ18CC,3,9.20,見其他登記事項,鋼筋混凝土造,106年4月21日,十六層,
RPRNMLSKRHPFFDQ18CC,3,1.70,見其他登記事項,鋼筋混凝土造,106年4月21日,十六層,
RPRNMLSKRHPFFDQ18CC,3,16.41,見其他登記事項,鋼筋混凝土造,106年4月21日,十六層,
RPRNMLSKRHPFFDQ18CC,3,29.18,見其他登記事項,鋼筋混凝土造,106年4月21日,十六層,
RPRNMLSKRHPFFDQ18CC,3,29.87,見其他登記事項,鋼筋混凝土造,106年4月21日,十六層,
RPQOMLKMJIPFFCQ76CC,43,150.35,住家用,鋼筋混凝土加強磚造,66年9月1日,二層,
RPPNMLSKRHPFFDQ97CC,3,63.79,見其他登記事項,鋼筋混凝土造,106年4月21日,十六層,
RPPNMLSKRHPFFDQ97CC,3,8.90,見其他登記事項,鋼筋混凝土造,106年4月21日,十六層,
RPPNMLSKRHPFFDQ97CC,3,11.39,見其他登記事項,鋼筋混凝土造,106年4月21日,十六層,
RPPNMLSKRHPFFDQ97CC,3,20.25,見其他登記事項,鋼筋混凝土造,106年4月21日,十六層,
RPPNMLSKRHPFFDQ97CC,3,29.87,見其他登記事項,鋼筋混凝土造,106年4月21日,十六層,
RPXNMLLJKIPFFCQ37DC,18,86.27,見其他登記事項,鋼筋混凝土造,91年7月25日,五層,
