交易標的,土地區段位置/建物區段門牌,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,屋齡,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位總價(元),移轉編號
transaction sign,land sector position building sector house number plate,transaction year month and day,transaction pen number,shifting level,total floor number,building state,room age,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth total price NTD,
房地(土地+建物),澎湖縣馬公巿同和路1~30號,1021104,土地1建物1車位0,全,四層,透天厝,10,181.99,8,1,7,有,無,11600000,63740,0,001
房地(土地+建物),同和路1~30號,1090704,土地1建物1車位0,全,四層,透天厝,10,181.99,8,1,8,有,無,15800000,86818,0,001
土地,文光段871~900地號,1090904,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,5601662,54602,0,002
土地,文光段871~900地號,1090904,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,266746,54549,0,002
土地,興崁段571~600地號,1081107,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,7520000,33527,0,003
土地,興崁段571~600地號,1081107,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,7400000,29951,0,003
土地,興崁段571~600地號,1090907,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,46650000,31356,0,003
土地,講美段1981~2010地號,1031120,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,8055000,5446,0,004
土地,講美段1981~2010地號,1090720,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,9000000,6085,0,004
土地,成功南段241~270地號,1041209,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,21000000,30877,0,005
土地,成功南段241~270地號,1090909,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,3778500,9075,0,005
土地,成功南段241~270地號,1090909,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2220300,9075,0,005
房地(土地+建物),澎湖縣馬公市永平街31~60號,1061115,土地3建物1車位0,全,四層,透天厝,39,158.32,5,1,4,有,無,6420000,40551,0,007
房地(土地+建物),永平街31~60號,1090815,土地3建物1車位0,全,四層,透天厝,39,158.32,5,3,3,有,無,7500000,47372,0,007
土地,橫礁新段721~750地號,1090428,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,69000,603,0,008
土地,橫礁新段721~750地號,1090728,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,160118,1400,0,008
土地,鎖港西段571~600地號,1081204,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,6000000,11235,0,009
土地,鎖港西段571~600地號,1090804,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,12800000,23967,0,009
土地,湖西南段1021~1050地號,1060925,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,4000000,2526,0,010
土地,湖西南段1021~1050地號,1090225,土地7建物0車位0,,,其他,-1,0.0,0,0,0,有,無,30380000,19186,0,010
土地,湖西南段1021~1050地號,1090925,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,720000,3363,0,010
土地,二崁南段421~450地號,1040307,土地5建物0車位0,,,其他,-1,0.0,0,0,0,有,無,226201,3750,0,012
土地,二崁南段421~450地號,1040307,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1476,0,0,012
土地,二崁南段421~450地號,1040307,土地4建物0車位0,,,其他,-1,0.0,0,0,0,有,無,44177,3750,0,012
土地,二崁南段421~450地號,1040307,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1476,0,0,012
土地,二崁南段421~450地號,1040307,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,216563,3750,0,012
土地,二崁南段421~450地號,1040307,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1476,0,0,012
土地,二崁南段421~450地號,1040307,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1476,0,0,012
土地,二崁南段421~450地號,1081207,土地4建物0車位0,,,其他,-1,0.0,0,0,0,有,無,34091,4198,0,012
土地,二崁南段421~450地號,1090807,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,827,0,0,012
土地,二崁南段421~450地號,1090807,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,827,0,0,012
土地,沙港南段901~930地號,1040905,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2330000,3057,0,014
土地,沙港南段901~930地號,1090505,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,9080000,3630,0,014
土地,沙港南段901~930地號,1090805,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,66860000,29059,0,014
土地,沙港南段901~930地號,1091005,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,5500000,27452,0,014
土地,沙港南段901~930地號,1091005,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,5500000,27452,0,014
土地,沙港南段901~930地號,1091205,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,7500000,37957,0,014
土地,中山段451~480地號,1060821,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,6100000,35598,0,015
土地,中山段451~480地號,1090821,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,980000,38904,0,015
土地,中山段451~480地號,1090821,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,842000,39309,0,015
土地,中山段451~480地號,1090821,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1230000,39436,0,015
土地,中山段451~480地號,1090821,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1230000,39436,0,015
