編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPUNMLSJRHPFFBQ08DA,47,206.43,住家用,見其他登記事項,62年12月28日,三層,一層 二層 三層
RPPOMLNKQHPFFDQ37DA,40,178.50,住商用,鋼筋混凝土加強磚造,69年2月14日,三層,一層 二層 三層 騎樓
RPSNMLTJRHPFFBQ97DA,,262.50,住商用,鋼筋混凝土加強磚造,58年10月2日,三層,一層 二層 三層 騎樓
RPPNMLTJRHPFFBQ67DA,,128.40,住商用,鋼筋混凝土造,84年7月4日,七層,一層 二層 三層
RPPNMLTJRHPFFBQ67DA,,6.46,見其他登記事項,鋼筋混凝土造,84年7月4日,七層,
RPPNMLTJRHPFFBQ67DA,,31.65,見其他登記事項,鋼筋混凝土造,84年7月4日,七層,
RPOOMLOJRHPFFDQ37DA,40,102.78,住家用,鋼筋混凝土加強磚造,69年12月11日,二層,一層 二層
RPXNMLRJRHPFFDQ48DA,,82.67,住家用,見其他登記事項,104年9月24日,三層,一層 二層 三層 見其他登記事項
RPXNMLRJRHPFFDQ48DA,,82.67,住家用,見其他登記事項,104年9月24日,三層,一層 二層 三層 見其他登記事項
RPQNMLRJRHPFFDQ77DA,33,133.14,住家用,鋼筋混凝土加強磚造,76年11月24日,二層,一層 二層
RPPNMLSJRHPFFEQ87DA,27,33.90,住家用,鋼筋混凝土造,82年4月1日,十八層,十層
RPPNMLSJRHPFFEQ87DA,27,6.78,見其他登記事項,鋼筋混凝土造,82年4月1日,十八層,
RPPNMLSJRHPFFEQ87DA,27,1.75,見其他登記事項,鋼筋混凝土造,82年4月1日,,
RPRNMLKKRHPFFCQ27EA,1,153.68,見其他登記事項,鋼筋混凝土造,108年7月25日,三層,一層 二層 三層 見其他登記事項
RPUNMLSJRHPFFDQ38EA,27,21.29,見其他登記事項,鋼筋混凝土造,82年10月6日,九層,
RPUNMLSJRHPFFDQ38EA,27,.63,見其他登記事項,鋼筋混凝土造,82年10月6日,9,
RPUNMLSJRHPFFDQ38EA,27,26.23,見其他登記事項,鋼筋混凝土造,82年10月6日,9,
RPUNMLSJRHPFFDQ38EA,27,4.03,見其他登記事項,鋼筋混凝土造,82年10月6日,九層,地下層
