交易標的,土地區段位置/建物區段門牌,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,屋齡,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位總價(元),移轉編號
transaction sign,land sector position building sector house number plate,transaction year month and day,transaction pen number,shifting level,total floor number,building state,room age,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth total price NTD,
房地(土地+建物)+車位,臺北市文山區木柵路三段151~180號,1020415,土地1建物1車位1,十五層,二十九層,住宅大樓(11層含以上有電梯),3,206.24,3,2,2,有,有,32400000,187998,1700000,0001
房地(土地+建物)+車位,木柵路三段151~180號,1090815,土地1建物1車位1,十五層,二十九層,住宅大樓(11層含以上有電梯),3,206.24,3,2,2,有,有,31500000,152735,0,0001
房地(土地+建物),臺北市文山區景興路271~300號,1050127,土地3建物1車位0,五層,二十七層,住宅大樓(11層含以上有電梯),1,75.18,0,0,0,無,有,12260000,163075,0,0002
房地(土地+建物),景興路271~300號,1090727,土地3建物1車位0,五層,二十七層,住宅大樓(11層含以上有電梯),1,75.18,2,2,1,有,有,15080000,200585,0,0002
房地(土地+建物),臺北市中山區林森北路399巷1~30號,1030710,土地2建物1車位0,六層,十三層,套房(1房1廳1衛),36,48.0,1,1,1,有,有,7370000,153542,0,0003
房地(土地+建物),林森北路399巷1~30號,1090810,土地3建物1車位0,六層,十三層,住宅大樓(11層含以上有電梯),36,48.0,2,1,1,有,有,8050000,167708,0,0003
土地,石潭段四小段121~150地號,1081002,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,5220000,226759,0,0004
土地,石潭段四小段121~150地號,1081002,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1957500,226825,0,0004
土地,石潭段四小段121~150地號,1081002,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,5220000,226759,0,0004
土地,石潭段四小段121~150地號,1081002,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1957500,226825,0,0004
土地,石潭段四小段121~150地號,1081002,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1305000,226957,0,0004
土地,石潭段四小段181~210地號,1081202,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2181516,226769,0,0004
土地,石潭段四小段121~150地號,1090502,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,12618900,226877,0,0004
土地,石潭段四小段121~150地號,1090502,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1305375,227022,0,0004
土地,石潭段四小段121~150地號,1090702,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,5221650,226831,0,0004
土地,石潭段四小段121~150地號,1090902,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,989175,226875,0,0004
土地,石潭段四小段121~150地號,1091202,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,8355000,226915,0,0004
土地,石潭段四小段121~150地號,1091202,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,8355000,226915,0,0004
土地,石潭段四小段121~150地號,1091202,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2865000,226661,0,0004
土地,石潭段四小段121~150地號,1091202,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,26107500,226864,0,0004
土地,石潭段四小段121~150地號,1100102,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,3083232,226875,0,0004
房地(土地+建物),臺北市內湖區江南街65巷31~60號,1050831,土地1建物1車位0,地下層,五層,公寓(5樓含以下無電梯),30,25.35,0,0,0,無,有,30000000,20406,0,0005
車位,臺北市內湖區江南街65巷31~60號,1080331,土地0建物0車位1,地下層,五層,其他,30,25.35,0,0,0,有,有,3180000,,3180000,0005
車位,臺北市內湖區江南街65巷31~60號,1080331,土地0建物0車位2,地下層,五層,其他,30,25.35,0,0,0,有,有,3960000,,3960000,0005
車位,臺北市內湖區江南街65巷31~60號,1080331,土地0建物0車位1,地下層,五層,其他,30,25.35,0,0,0,有,有,2080000,,2080000,0005
車位,臺北市內湖區江南街65巷31~60號,1080331,土地0建物0車位1,地下層,五層,其他,30,25.35,0,0,0,有,有,1980000,,1980000,0005
車位,臺北市內湖區江南街65巷31~60號,1080331,土地0建物0車位3,地下層,五層,其他,30,25.35,0,0,0,有,有,6140000,,6140000,0005
車位,臺北市內湖區江南街65巷31~60號,1080331,土地0建物0車位1,地下層,五層,其他,30,25.35,0,0,0,有,有,1980000,,1980000,0005
車位,臺北市內湖區江南街65巷31~60號,1080331,土地0建物0車位1,地下層,五層,其他,30,25.35,0,0,0,有,有,2080000,,2080000,0005
車位,臺北市內湖區江南街65巷31~60號,1080331,土地0建物0車位1,地下層,五層,其他,30,25.35,0,0,0,有,有,2080000,,2080000,0005
車位,臺北市內湖區江南街65巷31~60號,1080331,土地0建物0車位1,地下層,五層,其他,30,25.35,0,0,0,有,有,1850000,,1850000,0005
車位,臺北市內湖區江南街65巷31~60號,1080331,土地0建物0車位2,地下層,五層,其他,30,25.35,0,0,0,有,有,3800000,,3800000,0005
車位,臺北市內湖區江南街65巷31~60號,1080331,土地0建物0車位1,地下層,五層,其他,30,25.35,0,0,0,有,有,2380000,,2380000,0005
車位,臺北市內湖區江南街65巷31~60號,1080431,土地0建物0車位1,地下層,五層,其他,30,25.35,0,0,0,有,有,2280000,,2280000,0005
車位,臺北市內湖區江南街65巷31~60號,1080331,土地0建物0車位1,地下層,五層,其他,30,25.35,0,0,0,有,有,2080000,,2080000,0005
車位,臺北市內湖區江南街65巷31~60號,1080431,土地0建物0車位1,地下層,五層,其他,30,25.35,0,0,0,有,有,2180000,,2180000,0005
車位,臺北市內湖區江南街65巷31~60號,1080431,土地0建物0車位1,地下層,五層,其他,30,25.35,0,0,0,有,有,2180000,,2180000,0005
車位,臺北市內湖區江南街65巷31~60號,1080431,土地0建物0車位1,地下層,五層,其他,30,25.35,0,0,0,有,有,2180000,,2180000,0005
