鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
桃園區,房地(土地+建物)+車位,桃園市桃園區正光路181~210號,41.3,住,,,1081231,土地1建物1車位2,二十一層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070507,316.24,3,2,3,有,有,31500000,105208,坡道平面,50.1,3500000,,RPQNMLMKKHPFFAH97CA
桃園區,房地(土地+建物),桃園市桃園區三民路一段151~180號,12.26,住,,,1090130,土地1建物1車位0,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840105,115.3,3,1,2,有,無,6300000,54640,,0.0,0,,RPOQMLNKKHPFFAH18CA
桃園區,房地(土地+建物)+車位,桃園市桃園區莊一街91~120號,25.49,住,,,1090106,土地1建物2車位1,四層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810820,192.31,4,2,2,有,有,9550000,49657,坡道平面,0.0,0,,RPORMLNKKHPFFAH28CA
桃園區,房地(土地+建物)+車位,桃園市桃園區中埔六街151~180號,18.98,住,,,1081223,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930723,130.38,3,2,2,有,有,9800000,75165,坡道平面,27.34,0,,RPWNMLOKKHPFFAH78CA
桃園區,房地(土地+建物)+車位,桃園市桃園區正光路181~210號,30.19,住,,,1080903,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081101,209.35000000000002,3,2,2,有,有,19700000,112283,坡道平面,47.26,1500000,,RPPOMLPKKHPFFAH28CA
桃園區,房地(土地+建物)+車位,桃園市桃園區正光路181~210號,30.6,住,,,1090103,土地1建物1車位2,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081101,256.61,3,2,2,有,有,17960000,91061,坡道平面,94.52,3200000,,RPROMLPKKHPFFAH48CA
桃園區,房地(土地+建物)+車位,桃園市桃園區正光路181~210號,30.19,住,,,1080716,土地1建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081101,209.35000000000002,3,2,2,有,有,17520000,98834,坡道平面,47.26,1500000,,RPSOMLPKKHPFFAH58CA
桃園區,房地(土地+建物)+車位,桃園市桃園區正光路203巷1~30號,24.65,住,,,1071227,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081101,177.76999999999998,3,2,2,有,有,13370000,90951,坡道平面,47.26,1500000,,RPUOMLPKKHPFFAH78CA
桃園區,房地(土地+建物)+車位,桃園市桃園區同德三街31~60號,46.5,住,,,1090105,土地1建物1車位2,七層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1020319,309.67,3,2,2,有,有,21370000,69009,坡道平面,0.0,0,,RPVNMLRKKHPFFAH98CA
桃園區,房地(土地+建物)+車位,桃園市桃園區同德三街31~60號,48.32,住,,,1090108,土地1建物1車位3,七層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1020319,357.03,3,2,2,有,無,22580000,63244,坡道平面,0.0,0,,RPWNMLRKKHPFFAH09CA
桃園區,房地(土地+建物)+車位,桃園市桃園區慈文路331~360號,30.98,住,,,1081103,土地1建物1車位1,十層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040528,197.0,4,1,3,有,有,16390000,88336,坡道平面,31.27,1750000,,RPTPMLSKKHPFFAH09CA
桃園區,房地(土地+建物)+車位,桃園市桃園區中山路1308巷271~300號,23.51,住,,,1081208,土地1建物1車位1,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0921030,142.70999999999998,3,2,2,有,有,6550000,45897,坡道平面,0.0,0,,RPOQMLTKKHPFFAH78CA
桃園區,土地,龍壽段781~810地號,47.32,其他,,,1090117,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1381747,29200,,0.0,0,包含公共設施保留地之交易。;,RPOPMLLLKHPFFAH97CA
桃園區,房地(土地+建物),桃園市桃園區大同路91~120號,24.51,住,,,1090106,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0741126,128.32,4,2,2,有,有,6800000,52993,,0.0,0,,RPVPMLLLKHPFFAH68CA
桃園區,房地(土地+建物),桃園市桃園區中山東路31~60號,8.53,其他,,,1090129,土地1建物2車位0,六層,十三層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0800319,82.69,1,0,1,有,有,5600000,67723,,0.0,0,,RPOQMLLLKHPFFAH08CA
桃園區,房地(土地+建物),桃園市桃園區大興西路二段181~210號,6.42,住,,,1081226,土地1建物1車位0,十層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0921114,61.7,1,1,1,有,有,4420000,71637,,0.0,0,,RPUQMLLLKHPFFAH68CA
桃園區,房地(土地+建物)+車位,桃園市桃園區鎮三街1~30號,18.04,住,,,1081231,土地1建物1車位1,一層,七層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1080612,89.26,0,0,1,有,有,10212600,126677,坡道平面,22.85,1800000,,RPRNMLOLKHPFFAH38CA
桃園區,房地(土地+建物)+車位,桃園市桃園區正光二街71巷31~60號,22.44,住,,,1081226,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080722,156.73000000000002,3,2,2,有,有,12000000,76749,坡道平面,24.48,1850000,,RPUNMLOLKHPFFAH68CA
桃園區,房地(土地+建物)+車位,桃園市桃園區正光二街71巷1~30號,22.74,住,,,1081226,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080722,160.54,3,2,2,有,有,11050000,68163,坡道平面,25.57,1850000,,RPVNMLOLKHPFFAH78CA
桃園區,車位,桃園市桃園區信光路26至7261~90號,0.0,,,,1090203,土地0建物0車位1,地下二層,十三層,其他,見其他登記事項,鋼筋混凝土造,0850509,37.42,0,0,0,有,有,1300000,,坡道平面,37.42,1300000,,RPQNMLPLKHPFFAH38CA
桃園區,房地(土地+建物)+車位,桃園市桃園區經國路198巷1~30號,30.11,住,,,1080210,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081001,156.84,3,2,2,有,有,10480000,72406,坡道平面,35.58,1700000,,RPTSMLRLKHPFFAH76CA
桃園區,房地(土地+建物)+車位,桃園市桃園區經國路198巷1~30號,22.51,住,,,1080131,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081001,125.82,2,1,1,有,有,9050000,81449,坡道平面,35.58,1700000,,RPUSMLRLKHPFFAH86CA
桃園區,房地(土地+建物)+車位,桃園市桃園區經國路198巷1~30號,22.51,住,,,1071208,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081001,125.82,2,1,1,有,有,8480000,75133,坡道平面,35.58,1700000,,RPVSMLRLKHPFFAH96CA
桃園區,房地(土地+建物)+車位,桃園市桃園區經國路198巷1~30號,30.11,住,,,1080623,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081001,156.84,3,2,2,有,有,11300000,79169,坡道平面,35.58,1700000,,RPWSMLRLKHPFFAH07CA
桃園區,房地(土地+建物)+車位,桃園市桃園區經國路198巷1~30號,32.22,住,,,1080215,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081001,165.14999999999998,3,2,2,有,有,11220000,72702,坡道平面,35.58,1800000,,RPXSMLRLKHPFFAH17CA
桃園區,房地(土地+建物)+車位,桃園市桃園區經國路198巷1~30號,30.11,住,,,1080418,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081001,156.84,3,2,2,有,有,11700000,82467,坡道平面,35.58,1700000,,RPOTMLRLKHPFFAH98CA
桃園區,房地(土地+建物)+車位,桃園市桃園區經國路198巷1~30號,33.41,住,,,1071027,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081001,170.07999999999998,3,2,2,有,有,11200000,70632,坡道平面,35.58,1700000,,RPPTMLRLKHPFFAH09CA
桃園區,房地(土地+建物)+車位,桃園市桃園區經國路198巷1~30號,39.09,住,,,1080318,土地1建物1車位2,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081001,228.42000000000002,4,2,2,有,有,15380000,76180,坡道平面,71.16,3400000,,RPQTMLRLKHPFFAH56CA
桃園區,房地(土地+建物)+車位,桃園市桃園區經國路198巷1~30號,22.51,住,,,1071223,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081001,125.82,2,1,1,有,有,8580000,75133,坡道平面,35.58,1800000,,RPRTMLRLKHPFFAH66CA
桃園區,房地(土地+建物)+車位,桃園市桃園區江南一街1~30號,51.24,其他,,,1090113,土地2建物1車位1,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810325,205.17,5,2,2,有,無,10750000,52396,坡道平面,0.0,0,含增建或未登記建物。;,RPQNMLSLKHPFFAH68CA
桃園區,房地(土地+建物),桃園市桃園區大興西路二段1~30號,12.36,住,,,1081225,土地1建物1車位0,十四層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830713,98.21000000000001,3,2,1,有,有,7100000,72294,,0.0,0,,RPRNMLLJLHPFFAH97CA
中壢區,土地,忠福段2581~2610地號,132.0,住,,,1081218,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10880000,82424,,0.0,0,含增建或未登記建物。;,RPWOMLNKKHPFFBH88CA
中壢區,土地,興南段中壢老小段121~150地號,105.0,商,,,1081010,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12400000,118095,,0.0,0,,RPPPMLNKKHPFFBH28CA
中壢區,房地(土地+建物)+車位,桃園市中壢區領航南路一段151~180號,72.37,住,,,1090108,土地1建物1車位2,九層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1010409,421.66,4,2,3,有,有,26500000,62847,坡道平面,0.0,0,,RPSQMLNKKHPFFBH68CA
中壢區,房地(土地+建物),桃園市中壢區榮民路97巷1~30號,47.03,住,,,1090116,土地1建物2車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0830121,168.71,5,4,3,有,無,4900000,29044,,0.0,0,,RPSRMLNKKHPFFBH78CA
中壢區,土地,忠孝段781~810地號,1084.79,住,,,1081107,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,85000000,78356,,0.0,0,,RPPQMLMKKHPFFBH28CA
中壢區,房地(土地+建物)+車位,桃園市中壢區領航北路一段271~300號,33.73,住,,,1081211,土地1建物1車位1,四層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060629,221.1,3,2,2,有,有,17050000,84761,坡道平面,34.34,1220000,,RPRRMLMKKHPFFBH58CA
中壢區,房地(土地+建物)+車位,桃園市中壢區領航北路一段271~300號,25.64,住,,,1081211,土地1建物1車位1,十層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060629,174.55,3,2,2,有,有,13600000,89009,坡道平面,34.34,1120000,,RPSRMLMKKHPFFBH68CA
中壢區,土地,三座屋段舊社小段31~60地號,94.65,其他,,,1090110,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,800000,8452,,0.0,0,包含公共設施保留地之交易。;,RPTRMLMKKHPFFBH78CA
中壢區,房地(土地+建物)+車位,桃園市中壢區復華街271~300號,19.31,住,,,1081216,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1000720,146.89,3,2,2,有,有,7680000,52284,坡道平面,36.9,0,,RPURMLMKKHPFFBH88CA
中壢區,房地(土地+建物),桃園市中壢區龍泉街109巷1~30號,81.58,住,,,1090104,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0660401,81.0,3,2,2,有,無,5650000,69753,,0.0,0,,RPTOMLOKKHPFFBH68CA
觀音區,房地(土地+建物),桃園市觀音區福祥街91~120號,21.49,住,,,1090108,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080715,56.81,1,2,1,有,無,3000000,52808,,0.0,0,,RPWPMLOKKHPFFBH09CA
觀音區,房地(土地+建物)+車位,桃園市觀音區十全路31~60號,37.74,住,,,1080213,土地1建物1車位1,三層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1081001,144.84,2,1,2,有,有,7380000,52933,坡道平面,24.31,1000000,,RPXNMLPKKHPFFBH09CA
中壢區,房地(土地+建物),桃園市中壢區九和一街1~30號,3.54,商,,,1081120,土地1建物1車位0,八層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970406,45.0,2,2,1,有,有,3840000,85333,,0.0,0,,RPUONLRKKHPFFBH56CA
中壢區,房地(土地+建物),桃園市中壢區吉林路91~120號,10.67,,工業區,丁種建築用地,1090118,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080730,61.18,2,0,2,有,有,4160000,67996,,0.0,0,,RPQQMLOLKHPFFBH68CA
中壢區,房地(土地+建物),桃園市中壢區吉林路91~120號,10.14,,工業區,丁種建築用地,1090118,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080730,58.199999999999996,2,0,2,有,有,3940000,67698,,0.0,0,,RPRQMLOLKHPFFBH78CA
中壢區,房地(土地+建物),桃園市中壢區吉林路91~120號,10.67,,工業區,丁種建築用地,1090113,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080730,61.18,2,0,2,有,有,4180000,68323,,0.0,0,,RPSQMLOLKHPFFBH88CA
中壢區,房地(土地+建物),桃園市中壢區吉林路91~120號,10.22,,工業區,丁種建築用地,1090113,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080730,58.4,2,0,2,有,有,4480000,76712,,0.0,0,,SPSQMLOLKHPFFBH98CA
中壢區,房地(土地+建物),桃園市中壢區成章二街541~570號,24.2,住,,,1081220,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0700717,76.25,3,2,2,有,無,3100000,40656,,0.0,0,,RPRQMLPLKHPFFBH88CA
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝路168巷1~30號,23.07,住,,,1081218,土地1建物1車位1,二層,六層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1050719,165.44,3,2,2,有,有,9500000,57423,坡道平面,0.0,0,,RPSPMLQLKHPFFBH98CA
中壢區,房地(土地+建物),桃園市中壢區吉利一街31~60號,25.0,,工業區,丁種建築用地,1081217,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710818,90.78,3,2,2,有,無,3100000,34148,,0.0,0,,RPUPMLNJLHPFFBH78CA
中壢區,房地(土地+建物)+車位,桃園市中壢區青商路301~330號,29.7,住,,,1081104,土地1建物1車位2,三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080430,222.96,4,2,2,有,有,14460000,72748,坡道平面,62.68,2800000,,RPWPMLNJLHPFFBH98CA
中壢區,房地(土地+建物)+車位,桃園市中壢區青商路301~330號,34.59,住,,,1081113,土地1建物1車位3,二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080430,280.77,4,2,2,有,有,18250000,75234,坡道平面,94.02,4200000,,RPPQMLNJLHPFFBH38CA
中壢區,房地(土地+建物),桃園市中壢區新中北路1051~1080號,622.72,農,,,1081210,土地6建物1車位0,一層，二層，三層,三層,農舍,農舍,鋼筋混凝土造,0840921,340.51,6,2,4,有,無,30000000,,,0.0,0,,RPUOMLPJLHPFFBH88CA
中壢區,房地(土地+建物)+車位,桃園市中壢區春德路271~300號,11.47,商,,,1080922,土地1建物1車位1,十二層,十五層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1081114,82.15,1,1,1,有,有,7120000,94096,坡道機械,17.11,1000000,,RPQNMLSJLHPFFBH68CA
中壢區,房地(土地+建物)+車位,桃園市中壢區春德路301~330號,7.8,商,,,1070805,土地1建物1車位1,八層,十五層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1081114,61.34,1,0,1,有,有,5200000,99480,坡道機械,17.11,800000,,RPSNMLSJLHPFFBH88CA
中壢區,房地(土地+建物)+車位,桃園市中壢區春德路301~330號,7.8,商,,,1080426,土地1建物1車位1,九層,十五層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1081114,62.61,1,0,1,有,有,5200000,96703,坡道機械,17.11,800000,,RPTNMLSJLHPFFBH98CA
中壢區,房地(土地+建物)+車位,桃園市中壢區春德路301~330號,7.8,商,,,1080921,土地1建物1車位1,十層,十五層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1081114,61.33,1,0,1,有,有,5390000,99276,坡道機械,17.11,1000000,,RPVNMLSJLHPFFBH56CA
中壢區,房地(土地+建物)+車位,桃園市中壢區春德路301~330號,7.8,商,,,1070815,土地1建物1車位1,五層,十五層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1081114,61.34,1,0,1,有,有,5380000,99028,坡道機械,17.11,1000000,,RPWNMLSJLHPFFBH66CA
中壢區,房地(土地+建物)+車位,桃園市中壢區春德路301~330號,7.8,商,,,1070815,土地1建物1車位1,二層,十五層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1081114,62.56,1,0,1,有,有,5820000,106051,坡道機械,17.11,1000000,,SPWNMLSJLHPFFBH76CA
中壢區,房地(土地+建物)+車位,桃園市中壢區春德路241~270號,14.22,商,,,1070921,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081114,123.6,3,1,1,有,有,10000000,94477,坡道平面,34.16,1550000,,RPOPMLTJLHPFFBH78CA
中壢區,房地(土地+建物)+車位,桃園市中壢區春德路271~300號,19.27,商,,,1070825,土地1建物1車位2,九層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081114,184.01,3,1,2,有,有,13080000,87129,坡道平面,68.32,3000000,,RPPPMLTJLHPFFBH88CA
中壢區,房地(土地+建物)+車位,桃園市中壢區春德路271~300號,7.8,商,,,1070606,土地1建物1車位1,九層,十五層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1081114,61.06999999999999,1,0,1,有,有,5170000,99409,坡道機械,17.11,800000,,RPQPMLTJLHPFFBH98CA
中壢區,房地(土地+建物)+車位,桃園市中壢區春德路271~300號,7.8,商,,,1070606,土地1建物1車位1,十層,十五層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1081114,61.06999999999999,1,0,1,有,有,5170000,99409,坡道機械,17.11,800000,,SPQPMLTJLHPFFBH09CA
