鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
蘆竹區,房地(土地+建物),桃園市蘆竹區桃園街151~180號,0.0,住,,,1090208,土地1建物1車位0,三層,3,套房(1房1廳1衛),住商用,鋼筋混凝土造,0680802,46.8,1,1,1,有,無,有,6500,139,,0.0,0,,RPOOMLLKKHPFFEH38CC
蘆竹區,房地(土地+建物),桃園市蘆竹區南竹路五段249巷1~30號,77.43,住,,,1090210,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0780817,50.22,0,0,1,有,無,無,13000,259,,0.0,0,,RPTPMLLKKHPFFEH98CC
桃園區,房地(土地+建物),桃園市桃園區南豐三街1~30號,243.0,住,,,1090210,土地1建物1車位0,一層,2,店面(店鋪),住商用,鋼筋混凝土造,0660614,192.82,4,2,1,有,無,無,36000,187,,0.0,0,,RPUOMLMKKHPFFAH78DC
八德區,房地(土地+建物)+車位,桃園市八德區公園路31~60號,40.15,住,,,1090202,土地1建物1車位1,九層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041105,211.06,4,2,2,有,無,有,30000,142,坡道平面,27.23,0,,RPRNMLMKKHPFFFH88DC
中壢區,房地(土地+建物)+車位,桃園市中壢區長春三路1~30號,36.95,住,,,1090209,土地1建物1車位1,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980415,150.23,4,2,3,有,有,無,27000,180,坡道平面,55.17,0,,RPUNMLMKKHPFFBH68CC
桃園區,建物,桃園市桃園區民光東路61~90號,0.0,住,,,1090117,土地0建物1車位0,十三層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840425,119.32000000000001,3,2,2,有,有,有,14000,117,,0.0,0,,RPXNMLMKKHPFFAH88CC
龍潭區,房地(土地+建物)+車位,桃園市龍潭區百年二街15巷1~30號,37.69,,鄉村區,乙種建築用地,1090118,土地2建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860130,161.28,3,2,2,有,有,無,12000,74,坡道平面,40.33,0,急買急賣。;租金內含管理費/月＄1680,RPOOMLMKKHPFFCH28CC
平鎮區,房地(土地+建物)+車位,桃園市平鎮區廣德街1~30號,35.25,住,,,1090210,土地1建物1車位2,見其他登記事項,9,店面(店鋪),見其他登記事項,鋼筋混凝土造,0960614,198.87,0,0,0,無,有,無,25000,126,坡道平面,0.0,0,,RPTNMLNKKHPFFGH56CC
平鎮區,建物,桃園市平鎮區廣泰路241~270號,0.0,住,,,1090115,土地0建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060803,136.34,2,2,2,有,有,有,16000,117,坡道平面,40.78,0,,RPVOMLNKKHPFFGH86CC
桃園區,建物,桃園市桃園區天祥三街60巷31~60號,0.0,住,,,1090117,土地0建物1車位1,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0920904,277.61,4,2,3,有,有,有,43000,155,坡道平面,0.0,0,租金含管理費。車位面積無法分算。,RPWNMLNKKHPFFAH88CC
桃園區,建物,桃園市桃園區南華街61~90號,0.0,住,,,1090210,土地0建物1車位0,六層,10,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0810907,49.58,1,1,1,有,無,無,11000,222,,0.0,0,,RPUOMLNKKHPFFAH78CC
桃園區,建物,桃園市桃園區大慶街481~510號,0.0,住,,,1090129,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0631120,94.76,3,2,2,有,無,無,18000,190,,0.0,0,,RPVPMLNKKHPFFAH98CC
桃園區,建物,桃園市桃園區中央街31~60號,0.0,住,,,1090118,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0550412,116.08,3,2,2,有,無,有,21000,181,,0.0,0,,RPXPMLNKKHPFFAH56CC
桃園區,建物,桃園市桃園區介壽路391~420號,0.0,住,,,1090206,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830903,137.22,3,2,2,有,有,有,13000,95,,0.0,0,,RPPQMLNKKHPFFAH48CC
桃園區,建物,桃園市桃園區大興西路二段241~270號,0.0,住,,,1090207,土地0建物1車位0,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820830,119.92,4,2,2,有,有,有,14400,120,,0.0,0,,RPXQMLNKKHPFFAH66CC
中壢區,建物,桃園市中壢區力行北街121~150號,0.0,住,,,1090120,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700811,102.44,3,2,2,有,無,有,12000,117,,0.0,0,,RPORMLNKKHPFFBH58CC
蘆竹區,建物,桃園市蘆竹區光明路一段61~90號,0.0,住,,,1090117,土地0建物1車位1,六層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830503,147.36,3,2,2,有,有,有,20000,136,坡道平面,0.0,0,租金含管理費。租期含免租裝潢期。車位面積無法分算。,RPOOMLNKKHPFFEH58CC
楊梅區,建物,桃園市楊梅區東森路31~60號,0.0,,山坡地保育區,丙種建築用地,1090210,土地0建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0960320,111.35000000000001,2,2,2,有,有,有,11500,103,,0.0,0,,RPTPMLNKKHPFFDH09CC
楊梅區,建物,桃園市楊梅區福羚路31~60號,0.0,住,,,1090210,土地0建物1車位0,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840126,99.32,3,2,2,有,有,有,12100,122,,0.0,0,,RPUPMLNKKHPFFDH56CC
八德區,房地(土地+建物),桃園市八德區忠勇街216巷1~30號,18.5,住,,,1090213,土地1建物1車位0,七層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870407,101.56,3,2,2,有,有,有,15000,148,,0.0,0,,RPUNMLOKKHPFFFH76DC
桃園區,房地(土地+建物)+車位,桃園市桃園區大興西路二段139巷91~120號,10.05,住,,,1090214,土地1建物1車位1,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970424,86.25,1,1,1,有,有,有,16000,186,坡道平面,33.87,0,,RPSOMLOKKHPFFAH78DC
中壢區,建物,桃園市中壢區中正路571~600號,0.0,住,,,1090122,土地0建物0車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830609,104.46,2,2,2,有,有,有,11000,105,,0.0,0,部分出租，公設面積無法分算。,RPRRMLOKKHPFFBH98CC
桃園區,房地(土地+建物),桃園市桃園區民生路31~60號,0.0,商,,,1090212,土地1建物1車位0,十層,10,套房(1房1廳1衛),住家用,鋼筋混凝土造,0700806,24.79,1,1,1,有,無,有,7700,311,,0.0,0,,RPTNMLOKKHPFFAH68CC
桃園區,房地(土地+建物),桃園市桃園區復興路151~180號,10.94,商,,,1090210,土地1建物1車位0,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040430,102.45,2,2,1,有,有,有,23000,224,,0.0,0,,RPXNMLOKKHPFFAH09CC
桃園區,房地(土地+建物),桃園市桃園區桃鶯路271~300號,10.8,工,,,1090131,土地1建物1車位0,六層,8,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0821110,77.33,2,1,1,有,有,有,13500,175,,0.0,0,,RPOPMLOKKHPFFAH38CC
桃園區,房地(土地+建物),桃園市桃園區宏昌十一街1~30號,21.18,住,,,1090116,土地1建物1車位0,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810630,106.91,2,1,1,有,有,有,13500,126,,0.0,0,,RPQPMLOKKHPFFAH58CC
桃園區,房地(土地+建物),桃園市桃園區民光東路241~270號,12.25,住,,,1090116,土地1建物1車位0,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870506,103.15,3,2,2,有,有,有,16300,158,,0.0,0,,RPRPMLOKKHPFFAH68CC
桃園區,建物,桃園市桃園區大有路151~180號,0.0,住,,,1090212,土地0建物1車位0,十五層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860523,84.81,3,2,2,有,無,有,16500,195,,0.0,0,,RPRNMLPKKHPFFAH58CC
新屋區,房地(土地+建物),桃園市新屋區清華村北勢1~30號,1687.0,,特定農業區,農牧用地,1090212,土地1建物1車位0,見其他登記事項,2,農舍,農舍,見其他登記事項,0900904,307.64,0,0,0,無,無,無,90000,,,0.0,0,含增建或未登記建物,RPUNMLPKKHPFFDH56CC
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區興中街61~90號,17.44,住,,,1090204,土地1建物1車位1,一層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0951105,91.88,0,0,1,有,有,無,35000,381,坡道平面,29.17,0,,RPRNMLPKKHPFFEH98CC
蘆竹區,房地(土地+建物),桃園市蘆竹區上興路451~480號,169.91,住,,,1090204,土地1建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,0950110,329.46,3,1,2,有,無,有,14000,42,,0.0,0,,RPSNMLPKKHPFFEH09CC
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南京路102巷1~30號,23.47,住,,,1090206,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041006,166.64,3,2,2,有,有,有,14400,86,坡道平面,0.0,0,本案租金不含管理費2335元、停車費用2500元,RPSNMLRKKHPFFGH86CC
龜山區,建物,桃園市龜山區文興路211~240號,0.0,商,,,1090131,土地0建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951117,167.8,3,2,2,有,有,有,25000,149,坡道平面,23.15,0,,RPROMLRKKHPFFHH96CC
中壢區,建物,桃園市中壢區環西路二段271~300號,0.0,住,,,1090131,土地0建物1車位1,七層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1000628,117.26,2,2,2,有,有,有,16000,136,坡道平面,15.52,0,租金含管理費,RPPNNLRKKHPFFBH78CC
桃園區,房地(土地+建物)+車位,桃園市桃園區經國路181~210號,19.61,住,,,1090213,土地1建物1車位1,七層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031211,91.19999999999999,2,2,1,有,有,有,22000,241,坡道平面,44.64,0,,RPUNMLRKKHPFFAH09CC
桃園區,房地(土地+建物),桃園市桃園區三民路三段301~330號,13.83,其他,,,1090211,土地1建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0751125,108.47999999999999,3,2,2,有,無,有,18000,166,,0.0,0,,RPSOMLRKKHPFFAH98CC
桃園區,房地(土地+建物)+車位,桃園市桃園區中山路991~1020號,14.8,工,,,1090121,土地1建物1車位1,七層,17,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0840414,150.15,2,2,2,有,有,有,18200,121,坡道平面,0.0,0,,RPTOMLRKKHPFFAH09CC
桃園區,建物,桃園市桃園區大連三街67巷1~30號,0.0,住,,,1090131,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880510,144.67,4,2,2,有,有,有,18000,124,,0.0,0,含管理費,RPUPMLRKKHPFFAH66CC
桃園區,建物,桃園市桃園區大興西路一段301~330號,0.0,住,,,1090131,土地0建物1車位0,十七層,17,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0860701,118.73,4,2,2,有,有,有,22000,185,,0.0,0,租金含管理費,RPUQMLRKKHPFFAH76CC
桃園區,建物,桃園市桃園區安東街31~60號,0.0,商,,,1090203,土地0建物1車位0,四層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1030812,89.05,2,1,1,有,有,有,17500,197,,0.0,0,,RPVQMLRKKHPFFAH86CC
龜山區,房地(土地+建物),桃園市龜山區幸美七街31~60號,42.99,,山坡地保育區,丙種建築用地,1090206,土地1建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0860204,96.41999999999999,3,2,2,有,無,有,10000,104,,0.0,0,,RPUNMLSKKHPFFHH27CC
龜山區,房地(土地+建物)+車位,桃園市龜山區民族路1~30號,33.42,住,,,1090215,土地1建物1車位2,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021010,252.68,3,2,2,有,有,無,26000,103,坡道平面,72.44,0,,RPTPMLSKKHPFFHH37CC
桃園區,房地(土地+建物),桃園市桃園區文中路1~30號,35.83,住,,,1090217,土地1建物1車位0,一層,24,店面(店鋪),見其他登記事項,鋼筋混凝土造,1070507,226.16,0,0,0,無,有,無,80000,354,,0.0,0,,RPRQMLSKKHPFFAH66DC
桃園區,房地(土地+建物),桃園市桃園區國際路一段98巷31~60號,9.29,住,,,1090212,土地1建物1車位0,六層,13,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840120,73.09,1,1,1,有,有,有,13000,178,,0.0,0,,RPOOMLSKKHPFFAH68CC
桃園區,房地(土地+建物)+車位,桃園市桃園區經國路一段91~120號,12.28,商,,,1090120,土地1建物1車位1,十三層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060929,131.22,2,1,1,有,有,有,21000,160,坡道平面,41.79,0,,RPURMLSKKHPFFAH96CC
中壢區,房地(土地+建物),桃園市中壢區九和一街1~30號,2.73,住,,,1090215,土地1建物1車位0,十七層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970406,37.64,1,0,1,有,有,有,9000,239,,0.0,0,,RPWOMLSKKHPFFBH96CC
蘆竹區,房地(土地+建物),桃園市蘆竹區龍安街二段1680巷68弄1~30號,72.66,住,,,1090217,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,1010308,204.29,4,2,4,有,無,有,25000,122,,0.0,0,,RPPNMLSKKHPFFEH09CC
蘆竹區,建物,桃園市蘆竹區南順四街31~60號,0.0,住,,,1090202,土地0建物1車位1,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000804,158.95,3,2,2,有,有,有,22000,138,坡道平面,27.15,0,租金含管理費,RPQNMLSKKHPFFEH56CC
大園區,土地,青峰段271~300地號,24.0,住,,,1090211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,有,8000,333,,0.0,0,,RPPPMLSKKHPFFEH66CC
八德區,房地(土地+建物)+車位,桃園市八德區豐德一路1~30號,31.66,住,,,1090215,土地1建物1車位1,七層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040904,211.32,3,2,2,有,有,無,17000,80,坡道平面,26.22,0,,RPTOMLTKKHPFFFH27DC
龜山區,建物,桃園市龜山區復興一路211~240號,0.0,商,,,1090201,土地0建物1車位1,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930810,152.62,3,2,2,有,有,有,25000,164,坡道平面,26.73,0,租金含管理費。,RPUNMLTKKHPFFHH37CC
平鎮區,建物,桃園市平鎮區廣泰路211~240號,0.0,住,,,1090210,土地0建物1車位0,十層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1041108,98.34,2,2,1,有,有,有,15500,158,,0.0,0,,RPTQMLTKKHPFFGH47CC
八德區,房地(土地+建物)+車位,桃園市八德區豐德路241~270號,26.13,住,,,1090218,土地1建物1車位1,十二層,13,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071102,152.32,3,2,2,有,無,無,15000,98,坡道平面,40.56,0,,RPRNMLTKKHPFFFH86CC
八德區,房地(土地+建物)+車位,桃園市八德區豐德路241~270號,26.13,住,,,1090218,土地1建物1車位1,八層,13,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071102,152.32,3,2,2,有,無,有,18000,118,坡道平面,40.56,0,,RPTNMLTKKHPFFFH07CC
八德區,建物,桃園市八德區豐德二路61~90號,0.0,住,,,1090130,土地0建物1車位1,六層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071008,115.44999999999999,2,2,1,有,有,有,15000,130,坡道平面,36.41,0,租金含管理費。,RPXNMLTKKHPFFFH47CC
蘆竹區,建物,桃園市蘆竹區福祿一街181~210號,0.0,住,,,1090203,土地0建物1車位0,一層,8,店面(店鋪),住家用,鋼筋混凝土造,0830528,130.08,2,2,1,有,無,有,25000,192,,0.0,0,,RPQPMLTKKHPFFEH86CC
蘆竹區,建物,桃園市蘆竹區南竹路一段61~90號,0.0,住,,,1090203,土地0建物1車位1,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810201,182.36,4,2,2,有,無,有,18000,99,升降平面,0.0,0,租金含管理費。車位面積無法分算。,RPRPMLTKKHPFFEH96CC
中壢區,建物,桃園市中壢區環西路二段271~300號,0.0,住,,,1090203,土地0建物1車位0,三層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1000628,101.73,3,2,2,有,有,有,15000,147,,0.0,0,租金含管理費,RPUQMLTKKHPFFBH07CC
中壢區,建物,桃園市中壢區自立五街91~120號,0.0,住,,,1090203,土地0建物1車位1,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920602,190.07,3,2,2,有,有,有,16000,84,坡道平面,0.0,0,租金含管理費。車位面積無法分算。,RPWQMLTKKHPFFBH27CC
八德區,建物,桃園市八德區長興路91~120號,0.0,商,,,1090209,土地0建物1車位1,十六層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041217,197.99,3,2,2,有,有,有,20000,101,坡道平面,38.47,0,租金含管理費,RPROMLKLKHPFFFH78CC
龜山區,房地(土地+建物),桃園市龜山區文化二路34巷14弄1~30號,762.0,商,,,1090215,土地1建物1車位0,一層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1030224,147.84,0,0,0,無,有,無,50000,338,,0.0,0,,RPSNMLKLKHPFFHH98CC
龜山區,建物,桃園市龜山區文昌一街1~30號,0.0,住,,,1090131,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0831130,96.95,3,2,2,有,無,有,18889,195,,0.0,0,,RPXNMLKLKHPFFHH86CC
龜山區,建物,桃園市龜山區文化七路181巷1~30號,0.0,住,,,1090207,土地0建物1車位0,三層,6,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0951226,54.3,1,1,1,有,有,有,14000,258,,0.0,0,有民情風俗因素之交易。;,RPOOMLKLKHPFFHH68CC
龜山區,建物,桃園市龜山區文化二路34巷61~90號,0.0,商,,,1090209,土地0建物1車位1,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970316,110.23,2,1,1,有,有,有,25000,227,坡道機械,14.56,0,租金含管理費,RPPOMLKLKHPFFHH78CC
中壢區,房地(土地+建物),桃園市中壢區自忠街241~270號,36.11,住,,,1090201,土地2建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691114,91.5,3,2,1,有,無,有,11000,120,,0.0,0,,RPTNMLKLKHPFFBH58DC
八德區,房地(土地+建物)+車位,桃園市八德區八德區廣豐路91~120號,32.83,住,,,1090215,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040609,124.08,2,2,1,有,無,有,18500,149,坡道平面,29.25,0,,RPRNMLKLKHPFFFH78DC
八德區,房地(土地+建物)+車位,桃園市八德區大智路121~150號,19.61,住,,,1090219,土地1建物1車位1,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001118,153.54,3,2,2,有,有,有,22000,143,坡道平面,30.76,0,,RPSNMLKLKHPFFFH88DC
平鎮區,房地(土地+建物),桃園市平鎮區環南路511~540號,86.69,住,,,1090204,土地1建物1車位0,見其他登記事項,3,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760414,172.83,4,3,3,有,無,有,32000,185,,0.0,0,,RPVPMLKLKHPFFGH86DC
桃園區,房地(土地+建物),桃園市桃園區大同西路69巷4弄1~30號,39.5,住,,,1090101,土地1建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701110,13.23,1,0,1,有,無,有,5500,416,,0.0,0,,RPXNMLKLKHPFFAH98EC
中壢區,房地(土地+建物),桃園市中壢區中山東路一段223巷89弄1~30號,23.16,工,,,1090214,土地1建物1車位0,三層,,華廈(10層含以下有電梯),,,,95.22,3,2,2,有,有,有,11100,117,,0.0,0,,RPPOMLKLKHPFFBH18CC
中壢區,房地(土地+建物),桃園市中壢區福州一街211~240號,22.09,住,,,1090211,土地1建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831118,93.37,2,2,2,有,有,有,10000,107,,0.0,0,,RPROMLKLKHPFFBH38CC
中壢區,房地(土地+建物),桃園市中壢區高鐵站前西路二段91~120號,205.93,住,,,1090206,土地1建物1車位0,四層,5,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0990222,89.39,3,2,2,有,有,有,15000,168,,0.0,0,,RPTOMLKLKHPFFBH58CC
中壢區,建物,桃園市中壢區環西路二段226巷1~30號,0.0,住,,,1090218,土地0建物1車位0,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980703,61.9,1,1,1,有,有,有,12000,194,,0.0,0,本案租金內含管理費,RPQPMLKLKHPFFBH38CC
中壢區,建物,桃園市中壢區龍和一街243巷1~30號,0.0,住,,,1090219,土地0建物1車位0,九層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840518,121.75,2,1,1,有,有,有,11400,94,,0.0,0,,RPVPMLKLKHPFFBH88CC
中壢區,土地,內壢段1711~1740地號,800.0,農,,,1090120,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,有,42000,53,,0.0,0,,RPWPMLKLKHPFFBH98CC
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區大興四街91~120號,17.91,住,,,1090218,土地1建物1車位1,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980423,147.4,3,2,2,有,有,有,19000,129,坡道平面,25.61,0,,RPSNMLKLKHPFFEH68CC
蘆竹區,建物,桃園市蘆竹區南崁路一段181~210號,10468.25,工,,,1090214,土地0建物3車位0,一層,1,廠辦,見其他登記事項,鋼造,0811121,3544.48,0,0,0,無,無,無,670000,189,,0.0,0,,RPTNMLKLKHPFFEH78CC
桃園區,房地(土地+建物)+車位,桃園市桃園區同德七街31~60號,92.8,住,,,1090219,土地1建物1車位1,全,4,透天厝,住家用,鋼筋混凝土造,0831024,200.69,5,2,4,有,有,有,22200,111,一樓平面,0.0,2000,,RPXOMLKLKHPFFAH88CC
桃園區,土地,中路二段1~30地號,1573.83,住,,,1090119,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,200000,127,,0.0,0,,RPPQMLKLKHPFFAH28CC
龜山區,房地(土地+建物),桃園市龜山區自強東路211~240號,79.38,住,,,1090201,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0860407,47.71,1,1,1,有,無,有,6500,136,,0.0,0,隔間套房,RPUNMLLLKHPFFHH76DC
龜山區,房地(土地+建物),桃園市龜山區自強東路211~240號,79.38,住,,,1090213,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0860407,47.71,1,1,1,有,無,有,7000,147,,0.0,0,隔間套房,RPVNMLLLKHPFFHH86DC
八德區,房地(土地+建物)+車位,桃園市八德區建德路121~150號,39.34,住,,,1090220,土地1建物1車位1,二十一層,25,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050920,206.26999999999998,3,2,2,有,有,無,21000,102,坡道平面,16.68,0,急買急賣。;,RPRNMLLLKHPFFFH88DC
平鎮區,建物,桃園市平鎮區中庸路121~150號,0.0,商,,,1090203,土地0建物1車位0,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941006,114.98,4,2,2,有,有,有,14000,122,,0.0,0,租金含管理費,RPTNMLLLKHPFFGH09CC
