編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPQOMLMKKHPFFAI18CA,43,51.84,住家用,磚造,66年1月28日,一層,一層
RPSOMLLLKHPFFAI38CA,27,21.72,見其他登記事項,鋼筋混凝土造,81年11月11日,五層,地下層
RPSOMLLLKHPFFAI38CA,27,22.44,共有部份,鋼筋混凝土造,81年11月11日,五層,
RPSOMLLLKHPFFAI38CA,27,126.78,住家用,鋼筋混凝土造,81年11月11日,五層,五層
RPSOMLLLKHPFFAI38CA,27,10.40,共有部份,鋼筋混凝土造,81年11月11日,五層,
RPOOMLRLKHPFFAI58CA,7,230.12,見其他登記事項,見其他登記事項,102年4月17日,三層,一層 二層 三層 見其他登記事項
RPOOMLRLKHPFFAI58CA,7,.04,見其他登記事項,見其他登記事項,102年4月17日,一層,
RPOOMLRLKHPFFAI58CA,7,.04,見其他登記事項,見其他登記事項,102年4月17日,一層,
RPOOMLRLKHPFFAI58CA,7,231.85,見其他登記事項,見其他登記事項,102年4月17日,三層,一層 二層 三層 見其他登記事項
RPXNMLOKKHPFFAI98CA,14,186.28,見其他登記事項,鋼筋混凝土造,94年7月22日,三層,一層 二層 三層 屋頂突出物
RPXNMLTJLHPFFAI86CA,27,105.17,住家用,鋼筋混凝土造,82年6月23日,十二層,二層
RPXNMLTJLHPFFAI86CA,27,12.18,共有部份,鋼筋混凝土造,82年6月23日,十二層,
RPXNMLTJLHPFFAI86CA,27,16.89,共有部份,鋼筋混凝土造,82年6月23日,十三層,
RPQNMLKKLHPFFAI97CA,16,281.58,見其他登記事項,鋼筋混凝土造,92年11月19日,五層,一層 二層 三層 四層
RPQNMLKKLHPFFAI97CA,16,.47,共有部份,鋼筋混凝土造,92年11月19日,五層,
RPPOMLTJLHPFFAI78CA,30,184.10,住家用,鋼筋混凝土造,79年2月16日,四層,一層 二層 三層 四層
RPXNMLPLKHPFFAI56CA,28,87.07,住家用,鋼筋混凝土加強磚造,80年11月18日,三層,一層 二層 三層
RPQOMLOLKHPFFAI48CA,51,137.74,住商用,木造,57年3月15日,二層,一層 二層 騎樓
RPQOMLOLKHPFFAI48CA,51,190.34,住商用,木造,57年3月15日,二層,一層 二層 騎樓
RPWNMLOKKHPFFAI88CA,29,113.95,住家用,鋼筋混凝土造,79年11月10日,八層,一層
RPWNMLOKKHPFFAI88CA,29,32.39,共有部份,鋼筋混凝土造,79年11月10日,八層,
RPUOMLLLKHPFFAI58CA,27,79.89,住家用,鋼筋混凝土造,82年5月25日,十層,五層
RPUOMLLLKHPFFAI58CA,27,9.69,共有部份,鋼筋混凝土造,82年5月25日,十層,
RPUOMLLLKHPFFAI58CA,27,12.81,共有部份,鋼筋混凝土造,82年5月25日,十層,
