鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
竹北市,房地(土地+建物)+車位,新竹縣竹北市六家五路二段181~210號,22.65,住,,,1081229,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980504,156.14,3,2,2,有,有,10200000,65326,坡道平面,0.0,0,,RPTPMLLKKHPFFBJ68CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市隘口七街1~30號,17.39,住,,,1070504,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081004,103.27000000000001,1,1,1,有,有,6890000,88663,坡道平面,41.35,1400000,,RPVPMLLKKHPFFBJ88CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市成功一街61~90號,12.26,商,,,1081226,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930524,128.32,3,2,2,有,有,7990000,62266,坡道機械,17.58,0,,RPOOMLMKKHPFFBJ18CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市隘口二路1~30號,43.37,住,,,1081223,土地1建物1車位2,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990201,277.95,3,2,2,有,有,19750000,71056,坡道平面,0.0,0,,RPROMLMKKHPFFBJ48CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市東興里光明六路東二段271~300號,43.76,住,,,1081109,土地1建物2車位1,二層,十三層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1060626,270.42,3,2,2,有,有,26630000,112219,坡道平面,44.7,1300000,本案內含獎勵停車位持分1/33。,RPOPMLMKKHPFFBJ28CA
竹北市,房地(土地+建物),新竹縣竹北市東興里光明六路東二段271~300號,42.72,住,,,1090105,土地1建物2車位0,八層,十三層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1060626,232.63,3,2,2,有,有,23220000,99815,,0.0,0,本案內含獎勵停車位持分1/33。,RPPPMLMKKHPFFBJ38CA
新埔鎮,土地,福德段31~60地號,6.55,商,,,1081216,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,240000,36641,,0.0,0,,RPQNMLNKKHPFFBJ38CA
新埔鎮,土地,正興段871~900地號,236.72,其他,,,1090116,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2148000,9074,,0.0,0,,RPQNMLOKKHPFFBJ48CA
新埔鎮,土地,和平段631~660地號,231.64,其他,,,1090116,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,972888,4200,,0.0,0,,RPRNMLOKKHPFFBJ58CA
新埔鎮,土地,和平段691~720地號,152.42,其他,,,1090116,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1082146,7100,,0.0,0,,RPTNMLOKKHPFFBJ78CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市六家八街1~30號,49.37,住,,,1081126,土地1建物1車位2,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970729,275.72,4,2,2,有,有,18750000,68001,坡道平面,0.0,0,,RPUOMLOKKHPFFBJ98CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市隘口二路12巷1~30號,30.91,住,,,1081221,土地1建物1車位1,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000720,182.09,4,2,2,有,有,16060000,88203,坡道平面,0.0,0,,RPPOMLSKKHPFFBJ88CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市莊敬三路61~90號,19.86,商,,,1081206,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930705,168.13,4,2,2,有,有,12000000,71373,坡道平面,0.0,0,,RPWNMLTKKHPFFBJ96CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市勝利七街二段121~150號,26.16,住,,,1090105,土地1建物1車位2,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940608,148.60000000000002,3,2,2,有,有,9500000,63930,坡道機械,0.0,0,,RPPOMLTKKHPFFBJ98CA
竹北市,房地(土地+建物),新竹縣竹北市博愛街486巷1~30號,6.09,商,,,1081224,土地1建物1車位0,七層,七層,套房(1房1廳1衛),商業用,鋼筋混凝土造,0940215,33.43,1,1,1,有,有,2350000,70296,,0.0,0,,RPPNMLNLKHPFFBJ38CA
新埔鎮,土地,福德段271~300地號,89.01,其他,,,1081201,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6809265,76500,,0.0,0,協議價購案件,RPUNMLNJLHPFFBJ78CA
新埔鎮,土地,福德段241~270地號,15.5,其他,,,1081201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1185750,76500,,0.0,0,協議價購案件,RPVNMLNJLHPFFBJ88CA
新埔鎮,土地,福德段241~270地號,11.23,其他,,,1081201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,859095,76500,,0.0,0,協議價購案件,RPWNMLNJLHPFFBJ98CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市高鐵二路121~150號,39.96,商,,,1090102,土地1建物1車位2,五層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030128,335.26,3,2,2,有,有,22700000,67709,坡道平面,78.02,0,,RPVNMLOJLHPFFBJ98CA
寶山鄉,土地,寶斗仁段寶斗仁小段511~540地號,109.0,,山坡地保育區,林業用地,1090122,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,141700,1300,,0.0,0,畸零地或有合併使用之交易。;,RPUNMLMKKHPFFCJ78CA
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮中央路31~60號,22.98,住,,,1090108,土地2建物1車位1,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820129,148.37,4,2,2,有,有,4080000,27499,坡道平面,0.0,0,,RPWNMLMKKHPFFCJ98CA
