編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPSQMLLKKHPFFAH58CC,30,92.74,住家用,鋼筋混凝土造,79年1月23日,四層,
RPRNMLLKKHPFFHH88CC,6,63.36,住家用,鋼筋混凝土造,102年9月26日,四層,
RPRNMLLKKHPFFHH88CC,6,59.83,見其他登記事項,鋼筋混凝土造,102年9月26日,四層,
RPSNMLLKKHPFFHH98CC,7,86.50,住家用,鋼筋混凝土造,101年12月15日,十五層,
RPSNMLLKKHPFFHH98CC,7,38.75,見其他登記事項,鋼筋混凝土造,101年12月15日,十五層,
RPVOMLLKKHPFFBH78CC,15,227.47,見其他登記事項,鋼筋混凝土造,94年2月4日,十四層,
RPTQMLLKKHPFFAH68CC,16,34.55,住家用,鋼筋混凝土造,92年7月28日,十四層,
RPTQMLLKKHPFFAH68CC,16,4.85,共有部份,鋼筋混凝土造,92年7月28日,十四層,
RPTQMLLKKHPFFAH68CC,16,8.77,共有部份,鋼筋混凝土造,92年7月28日,十四層,
RPWNMLLKKHPFFEH09CC,,1105.65,見其他登記事項,見其他登記事項,109年1月6日,一層,
RPPPMLLKKHPFFAH18CC,5,68.25,住家用,鋼筋混凝土造,104年4月30日,十五層,
RPPPMLLKKHPFFAH18CC,5,13.44,見其他登記事項,鋼筋混凝土造,104年4月30日,十五層,
RPPPMLLKKHPFFAH18CC,5,17.31,見其他登記事項,鋼筋混凝土造,104年4月30日,十五層,
RPOOMLLKKHPFFEH38CC,41,46.80,住商用,鋼筋混凝土造,68年8月2日,三層,
RPQQMLLKKHPFFBH48CC,44,81.49,住家用,加強磚造,64年10月29日,一層,
RPVQMLLKKHPFFAH88CC,16,42.07,住家用,鋼筋混凝土造,92年7月28日,十四層,
RPVQMLLKKHPFFAH88CC,16,5.97,共有部份,鋼筋混凝土造,92年7月28日,十四層,
RPVQMLLKKHPFFAH88CC,16,9.11,共有部份,鋼筋混凝土造,92年7月28日,十四層,
RPUOMLMKKHPFFAH78DC,43,96.41,住商用,鋼筋混凝土造,66年6月14日,二層,
RPUOMLMKKHPFFAH78DC,43,96.41,住商用,鋼筋混凝土造,66年6月14日,二層,
RPUNMLMKKHPFFBH68CC,11,150.23,住家用,鋼筋混凝土造,98年4月15日,十四層,
RPRNMLMKKHPFFFH88DC,4,148.80,住家用,鋼筋混凝土造,104年11月5日,二十一層,
RPRNMLMKKHPFFFH88DC,4,27.33,見其他登記事項,鋼筋混凝土造,104年11月5日,二十一層,
RPRNMLMKKHPFFFH88DC,4,34.93,見其他登記事項,鋼筋混凝土造,104年11月5日,二十一層,
RPXNMLMKKHPFFAH88CC,25,94.56,住家用,鋼筋混凝土造,84年4月25日,十六層,
RPXNMLMKKHPFFAH88CC,25,24.76,共有部份,鋼筋混凝土造,84年4月25日,十六層,
RPTNMLNKKHPFFGH56CC,13,198.87,見其他登記事項,鋼筋混凝土造,96年6月14日,九層,
RPVOMLNKKHPFFGH86CC,2,66.89,住家用,鋼筋混凝土造,106年8月3日,十四層,
RPVOMLNKKHPFFGH86CC,2,18.44,共有部份,鋼筋混凝土造,106年8月3日,十四層,
RPVOMLNKKHPFFGH86CC,2,51.01,共有部份,鋼筋混凝土造,106年8月3日,十四層,
RPTPMLLKKHPFFEH98CC,30,50.22,住家用,鋼筋混凝土造,78年8月17日,三層,
RPUOMLNKKHPFFAH78CC,27,49.58,見其他登記事項,鋼筋混凝土造,81年9月7日,十層,
RPOOMLMKKHPFFCH28CC,23,106.80,住家用,鋼筋混凝土造,86年1月30日,十四層,
RPOOMLMKKHPFFCH28CC,23,7.59,共有部份,鋼筋混凝土造,86年1月30日,十四層,
RPOOMLMKKHPFFCH28CC,23,1.95,共有部份,鋼筋混凝土造,86年1月30日,十八層,
RPOOMLMKKHPFFCH28CC,23,41.29,共有部份,鋼筋混凝土造,86年1月30日,十八層,
RPOOMLMKKHPFFCH28CC,23,.00,見其他登記事項,鋼筋混凝土造,86年6月26日,十八層,
RPOOMLMKKHPFFCH28CC,23,.00,共有部份,鋼筋混凝土造,86年6月26日,一層,
RPOOMLMKKHPFFCH28CC,23,.05,見其他登記事項,鋼筋混凝土造,86年6月26日,十五層,
RPOOMLMKKHPFFCH28CC,23,3.60,見其他登記事項,鋼筋混凝土造,86年1月30日,十四層,
RPWNMLNKKHPFFAH88CC,16,250.75,見其他登記事項,鋼筋混凝土造,92年9月4日,四層,
RPWNMLNKKHPFFAH88CC,16,26.86,共有部份,鋼筋混凝土造,92年9月4日,九層,
RPVPMLNKKHPFFAH98CC,45,94.76,住家用,加強磚造,63年11月20日,二層,
RPXPMLNKKHPFFAH56CC,54,116.08,住家用,加強磚造,55年4月12日,二層,
