編號,車位類別,車位價格,車位面積平方公尺
RPXNMLPJLHPFFDE98CA,坡道平面,0,
RPOPMLPJLHPFFDE28CA,一樓平面,0,
RPPPMLPJLHPFFDE38CA,坡道機械,0,
RPTOMLPJLHPFFDE68CA,坡道機械,0,
RPVOMLPJLHPFFDE88CA,坡道機械,0,
RPQPMLPJLHPFFDE48CA,坡道平面,0,
RPRPMLPJLHPFFDE58CA,一樓平面,0,
RPUPMLPJLHPFFDE88CA,一樓平面,0,
RPTPMLPJLHPFFDE78CA,坡道機械,0,
RPWPMLPJLHPFFDE09CA,坡道機械,0,
RPVQMLPJLHPFFDE09CA,坡道平面,0,
RPRNMLOKKHPFFEE38CA,坡道平面,0,18.10
RPQOMLOKKHPFFEE38CA,坡道平面,0,22.64
RPVOMLNKKHPFFEE78CA,升降機械,0,
RPQOMLPKKHPFFEE48CA,坡道平面,0,
RPUPMLRKKHPFFEE56CA,坡道平面,0,25.26
RPRPMLRKKHPFFEE88CA,坡道平面,1300000,29.91
RPWPMLRKKHPFFEE76CA,坡道平面,0,35.48
RPVPMLRKKHPFFEE66CA,坡道平面,0,22.38
RPVNMLSKKHPFFEE56CA,坡道機械,0,
RPQNMLQKKHPFFEE48CA,坡道平面,0,13.46
RPUQMLTKKHPFFEE86CA,坡道平面,0,
RPWQMLTKKHPFFEE07CA,坡道平面,1700000,25.01
RPRNMLNLKHPFFEE38CA,坡道平面,0,
RPVOMLOLKHPFFEE98CA,升降機械,0,7.16
RPVNMLPLKHPFFEE98CA,坡道平面,0,
RPUNMLRLKHPFFFE56CA,坡道機械,0,
RPWNMLRLKHPFFFE76CA,坡道機械,0,
RPVNMLRLKHPFFFE66CA,坡道平面,0,
RPSOMLTKKHPFFGE66CA,升降機械,0,
RPUNMLRKKHPFFGE56CA,坡道平面,0,
RPQPMLOKKHPFFGE68CA,坡道平面,1360000,
RPXNMLRKKHPFFGE86CA,坡道平面,1300000,
RPRPMLOKKHPFFGE78CA,坡道平面,0,25.37
RPRPMLOKKHPFFGE78CA,坡道平面,0,25.37
RPRPMLOKKHPFFGE78CA,坡道平面,0,21.99
RPSNMLKLKHPFFGE38CA,坡道平面,0,
RPOOMLTJLHPFFGE88CA,坡道機械,0,
RPTNMLPJLHPFFIE09CA,坡道平面,1600000,35.50
RPRNMLRKKHPFFLE76CA,升降機械,0,
RPSNMLPJLHPFFIE98CA,坡道平面,1600000,35.50
RPUNMLPKKHPFFIE56CA,坡道平面,0,36.50
RPTNMLRKKHPFFIE66CA,坡道平面,0,
RPQNMLOJLHPFFGE48CA,坡道平面,0,21.73
RPQOMLOLKHPFFGE68CA,坡道平面,0,
RPPNMLKLKHPFFGE08CA,坡道平面,1500000,
RPQNMLRKKHPFFGE78CA,坡道平面,1450000,
RPPNMLRKKHPFFGE68CA,坡道平面,1450000,
RPWOMLOKKHPFFGE56CA,坡道平面,0,
RPTNMLPLKHPFFFE88CA,坡道平面,0,
RPPNMLRKKHPFFFE58CA,坡道平面,820000,26.18
RPTPMLTJLHPFFEE66CA,坡道平面,0,19.55
RPUPMLTJLHPFFEE76CA,坡道平面,0,19.55
RPRNMLRLKHPFFEE78CA,坡道平面,2400000,23.14
RPTOMLLLKHPFFEE48CA,坡道機械,0,5.73
RPQOMLPLKHPFFEE58CA,坡道平面,0,25.65
RPXRMLTKKHPFFEE27CA,坡道平面,0,29.04
RPTOMLTKKHPFFEE56CA,坡道平面,0,27.06
RPVPMLTKKHPFFEE86CA,坡道機械,0,11.62
RPXPMLTKKHPFFEE07CA,坡道機械,0,11.62
RPRQMLTKKHPFFEE56CA,坡道機械,0,11.62
RPTQMLTKKHPFFEE76CA,坡道機械,0,11.62
RPPQMLOKKHPFFEE48CA,升降機械,0,
RPUOMLPKKHPFFEE88CA,坡道機械,0,4.83
RPXNMLTKKHPFFDE76CA,坡道平面,1650000,21.40
RPXNMLTKKHPFFDE76CA,坡道平面,1650000,21.40
RPPNMLRKKHPFFDE38CA,坡道平面,400000,19.76
RPWOMLRKKHPFFDE56CA,坡道機械,1000000,30.79
RPWOMLRKKHPFFDE56CA,坡道機械,1000000,30.79
RPWOMLRKKHPFFDE56CA,坡道平面,1950000,43.98
RPRNMLMKLHPFFCE08CA,坡道平面,0,
RPROMLKKLHPFFCE97CA,坡道平面,0,
RPVOMLRLKHPFFBE98CA,坡道平面,0,
RPVOMLRLKHPFFBE98CA,坡道平面,0,
RPPNMLTKKHPFFBE38CA,坡道平面,1850000,28.07
RPRNMLTKKHPFFBE58CA,坡道平面,1950000,28.07
RPSOMLQLKHPFFAE48CA,坡道平面,1600000,20.81
RPSOMLQLKHPFFAE48CA,坡道平面,1600000,20.81
RPTOMLQLKHPFFAE58CA,坡道平面,0,20.81
RPTOMLQLKHPFFAE58CA,坡道平面,0,20.81
RPTOMLQLKHPFFAE58CA,坡道平面,0,18.33
RPUOMLOLKHPFFAE48CA,坡道平面,0,15.50
RPWOMLQLKHPFFAE88CA,坡道平面,1600000,20.81
RPWOMLQLKHPFFAE88CA,坡道平面,1600000,20.81
RPXOMLQLKHPFFAE98CA,坡道平面,1900000,20.81
RPXOMLQLKHPFFAE98CA,坡道平面,1900000,20.81
RPTNMLNLKHPFFAE18CA,坡道機械,0,
RPWOMLLLKHPFFAE38CA,坡道平面,0,25.33
RPWNMLRKKHPFFAE78CA,塔式車位,0,
RPSNMLTKKHPFFAE58CA,坡道機械,0,11.78
RPRPMLTKKHPFFAE68CA,坡道機械,0,5.05
RPUNMLRKKHPFFAE58CA,坡道機械,0,
RPRNMLPKKHPFFAE08CA,坡道平面,0,
RPSOMLNJLHPFFAE08CA,坡道平面,0,
RPTNMLNKLHPFFAE18CA,坡道機械,0,
RPQNMLLJLHPFFBE67CA,坡道平面,0,16.54
RPPOMLTKKHPFFCE58CA,坡道機械,0,
RPXOMLKLKHPFFCE58CA,坡道機械,0,
RPSNMLNLKHPFFCE28CA,坡道平面,0,
RPSOMLPKKHPFFDE58CA,坡道平面,0,
RPRNMLSKKHPFFDE68CA,坡道平面,0,31.64
RPWNMLOLKHPFFDE88CA,升降機械,0,
RPSQMLQLKHPFFDE98CA,坡道平面,500000,20.67
RPWPMLRLKHPFFDE76CA,坡道平面,0,
RPPNMLLKLHPFFEE97CA,坡道平面,0,28.96
RPVOMLTJLHPFFDE66CA,坡道平面,0,23.23
RPRNMLLKLHPFFEE18CA,坡道平面,0,
RPQNMLKKLHPFFDE87CA,升降機械,0,
RPRPMLSKKHPFFEE98CA,坡道平面,0,
RPUNMLTKKHPFFEE56CA,坡道機械,0,18.35
RPXQMLTKKHPFFEE17CA,坡道平面,1700000,29.84
RPPNMLRLKHPFFEE58CA,坡道機械,0,
RPPNMLRLKHPFFEE58CA,坡道機械,0,
RPRNMLOLKHPFFEE48CA,坡道平面,0,17.53
RPUNMLOJLHPFFEE68CA,坡道平面,0,22.76
RPSOMLPLKHPFFGE98CA,坡道平面,0,16.58
RPUOMLRLKHPFFGE76CA,坡道平面,0,30.45
RPOOMLOJLHPFFGE38CA,坡道機械,0,
RPPOMLOJLHPFFGE48CA,坡道平面,0,
RPRNMLOJLHPFFIE78CA,坡道機械,0,7.00
RPPOMLTJLHPFFGE98CA,坡道平面,0,
RPPOMLTJLHPFFGE98CA,坡道平面,0,
RPPOMLTJLHPFFGE98CA,坡道平面,0,
RPRNMLQLKHPFFIE09CA,坡道平面,0,25.56
RPTOMLKKLHPFFGE58CA,坡道平面,0,27.76
RPVOMLQJLHPFFGE66CA,坡道平面,0,
RPTOMLQJLHPFFGE09CA,坡道機械,0,
RPWOMLQJLHPFFGE76CA,坡道平面,0,
RPOPMLQJLHPFFGE68CA,坡道機械,0,
RPTPMLQJLHPFFGE56CA,坡道平面,0,
RPSPMLQJLHPFFGE09CA,坡道平面,0,
RPQPMLQJLHPFFGE88CA,坡道平面,0,
RPUPMLQJLHPFFGE66CA,坡道機械,0,
RPPOMLQJLHPFFGE68CA,坡道機械,0,
RPQQMLQJLHPFFGE98CA,坡道機械,0,
RPXPMLQJLHPFFGE96CA,坡道機械,0,
RPSQMLQJLHPFFGE56CA,坡道機械,0,
RPROMLOJLHPFFGE68CA,坡道平面,0,
RPUOMLOJLHPFFGE98CA,坡道平面,0,
RPQRMLQJLHPFFGE09CA,坡道機械,0,
RPSOMLOJLHPFFGE78CA,坡道平面,0,
RPVOMLOJLHPFFGE09CA,坡道平面,0,
RPXOMLOJLHPFFGE66CA,坡道平面,0,
RPQPMLOJLHPFFGE68CA,坡道平面,0,
RPRNMLNJLHPFFGE48CA,坡道機械,0,17.42
RPQNMLRLKHPFFGE88CA,坡道平面,0,14.39
RPROMLTKKHPFFGE56CA,坡道平面,0,
RPVNMLTKKHPFFGE86CA,坡道機械,0,12.30
RPOOMLOLKHPFFGE48CA,坡道機械,0,
RPQNMLOLKHPFFGE58CA,坡道平面,0,
RPQNMLKKLHPFFFE08CA,坡道平面,720000,26.18
RPPNMLLLKHPFFFE08CA,坡道平面,820000,26.18
RPQPMLNJLHPFFEE38CA,升降機械,950000,13.53
RPRPMLNJLHPFFEE48CA,升降機械,820000,13.53
RPSPMLNJLHPFFEE58CA,坡道平面,1480000,40.25
RPPPMLOLKHPFFEE48CA,坡道平面,0,
RPQNMLTKKHPFFEE78CA,升降機械,0,
RPXQMLPJLHPFFDE66CA,一樓平面,0,
RPPRMLPJLHPFFDE58CA,一樓平面,0,
RPORMLPJLHPFFDE48CA,一樓平面,0,
RPPPMLNJLHPFFDE18CA,坡道平面,2000000,27.46
RPOPMLNJLHPFFDE08CA,坡道機械,1000000,12.08
RPSNMLLLKHPFFDE18CA,坡道平面,0,14.53
RPQNMLRLKHPFFBE38CA,坡道平面,1300000,26.01
RPOPMLMJLHPFFBE77CA,坡道平面,0,
RPRNMLRLKHPFFBE48CA,坡道平面,1650000,26.01
RPUOMLKLKHPFFBE18CA,一樓平面,0,
RPWNMLRKKHPFFBE88CA,升降機械,0,
RPQNMLLKLHPFFAE67CA,坡道平面,0,30.04
RPQNMLLKLHPFFAE67CA,坡道平面,0,30.04
RPXOMLKLKHPFFBE48CA,升降機械,0,13.51
RPPNMLLKLHPFFAE57CA,坡道平面,0,30.40
RPPNMLLKLHPFFAE57CA,坡道平面,0,30.40
RPQNMLPJLHPFFAE97CA,坡道平面,0,17.98
RPQNMLPJLHPFFAE97CA,坡道平面,0,17.98
RPXOMLOLKHPFFAE78CA,坡道平面,0,26.04
RPTNMLSKKHPFFAE58CA,坡道平面,0,31.06
RPTNMLSKKHPFFAE58CA,坡道平面,0,24.98
RPTNMLSKKHPFFAE58CA,坡道平面,0,31.06
RPRNMLPJLHPFFAE08CA,坡道平面,0,17.98
RPRNMLPJLHPFFAE08CA,坡道平面,0,17.98
RPROMLKLKHPFFAE77CA,坡道機械,0,9.86
RPPNMLSKKHPFFAE18CA,坡道平面,0,26.16
RPQNMLNLKHPFFAE87CA,坡道平面,0,16.49
RPWOMLOLKHPFFAE68CA,坡道平面,0,19.90
RPWOMLOLKHPFFAE68CA,坡道平面,0,19.90
RPPNMLSLKHPFFAE28CA,坡道平面,0,22.17
RPPOMLMJLHPFFAE67CA,坡道平面,0,22.46
RPPOMLMJLHPFFAE67CA,坡道平面,0,22.46
RPVOMLPJLHPFFAE58CA,坡道平面,0,30.51
RPPOMLTKKHPFFBE48CA,坡道平面,2050000,17.64
RPPOMLTKKHPFFBE48CA,坡道平面,2050000,17.64
RPWNMLTKKHPFFBE09CA,坡道平面,1550000,17.64
RPQOMLTKKHPFFBE58CA,坡道平面,2000000,17.64
RPPPMLQLKHPFFBE38CA,坡道平面,1850000,17.64
RPOOMLTKKHPFFBE38CA,坡道平面,1250000,18.89
RPTOMLTKKHPFFBE88CA,坡道平面,2000000,17.64
RPTOMLTKKHPFFBE88CA,坡道平面,2000000,17.64
RPQNMLLKLHPFFBE77CA,坡道平面,1200000,21.46
RPUNMLRLKHPFFBE78CA,坡道平面,1900000,19.87
RPVNMLRLKHPFFBE88CA,坡道平面,1900000,19.87
RPWNMLRLKHPFFBE98CA,坡道平面,1950000,19.87
RPPNMLOKLHPFFBE97CA,坡道機械,0,
RPPNMLMKLHPFFCE87CA,坡道平面,0,26.41
RPQNMLMLKHPFFDE08CA,坡道平面,0,
RPOOMLTKKHPFFDE58CA,坡道平面,0,44.89
RPUPMLQLKHPFFDE09CA,坡道平面,2200000,26.92
RPOPMLPLKHPFFEE48CA,坡道平面,0,29.78
RPQNMLOLKHPFFEE38CA,坡道機械,0,7.55
RPVOMLMJLHPFFEE68CA,坡道平面,0,27.30
RPROMLOJLHPFFEE48CA,坡道機械,0,7.83
RPQNMLOJLHPFFEE28CA,坡道機械,1080000,10.55
RPWOMLMJLHPFFEE78CA,坡道平面,0,23.54
RPRPMLMKLHPFFFE58CA,坡道平面,0,
RPWNMLSKKHPFFFE76CA,坡道平面,0,
RPXNMLRLKHPFFFE86CA,坡道機械,0,
RPPOMLRLKHPFFFE78CA,坡道平面,0,
RPUOMLTKKHPFFGE86CA,坡道平面,0,
RPUOMLTKKHPFFGE86CA,坡道平面,0,
RPWOMLQLKHPFFGE86CA,坡道平面,0,
RPTPMLOJLHPFFGE98CA,坡道平面,0,
RPRPMLOJLHPFFGE78CA,坡道平面,0,
RPUPMLOJLHPFFGE09CA,坡道機械,0,
RPVPMLOJLHPFFGE56CA,坡道機械,0,
RPWOMLOJLHPFFGE56CA,坡道平面,0,
RPOPMLOJLHPFFGE48CA,坡道平面,0,
RPPPMLOJLHPFFGE58CA,坡道機械,0,
RPOQMLQJLHPFFGE78CA,坡道平面,0,
RPRRMLQJLHPFFGE56CA,坡道機械,0,
RPWQMLQJLHPFFGE96CA,坡道機械,0,
RPSOMLQJLHPFFGE98CA,坡道機械,0,
RPROMLQJLHPFFGE88CA,坡道機械,0,
RPPNMLQKLHPFFGE68CA,坡道平面,0,
RPPNMLOKLHPFFGE48CA,坡道平面,0,
RPSNMLPLKHPFFIE09CA,坡道平面,0,
RPRNMLNLKHPFFBE18DA,其他,0,17.87
RPPOMLPJLHPFFAE08DA,升降機械,0,
RPPNMLRKKHPFFCE58CD,坡道平面,0,
RPPNMLRKKHPFFCE58CD,坡道平面,0,
RPRPMLQJLHPFFGE09DA,坡道平面,0,
RPRNMLKLKHPFFGE28CA,坡道平面,0,15.23
RPPNMLMLKHPFFGE28CA,坡道平面,1300000,21.26
RPVNMLOLKHPFFFE98CA,一樓平面,0,
RPWNMLTKKHPFFFE86CA,坡道平面,0,
RPQNMLTLKHPFFEE88CA,坡道平面,0,33.26
RPUNMLQJLHPFFEE88CA,一樓平面,0,
RPTPMLNJLHPFFEE68CA,坡道平面,1480000,40.25
RPVNMLQJLHPFFEE98CA,坡道平面,0,
RPOQMLTJLHPFFEE88CA,坡道平面,0,39.36
RPXNMLTJLHPFFEE86CA,坡道平面,1500000,25.01
RPVNMLOLKHPFFEE88CA,坡道平面,0,29.04
RPQPMLOLKHPFFEE58CA,坡道機械,0,11.62
RPTPMLOLKHPFFEE88CA,坡道機械,0,11.62
RPSPMLOLKHPFFEE78CA,坡道機械,0,11.62
RPOOMLPLKHPFFEE38CA,坡道平面,0,24.84
RPOOMLPLKHPFFEE38CA,坡道平面,0,24.84
RPSNMLNLKHPFFEE48CA,坡道平面,0,33.26
RPUNMLNLKHPFFEE68CA,坡道平面,0,33.26
RPUNMLRLKHPFFDE98CA,坡道機械,0,
RPPNMLLKLHPFFDE87CA,坡道平面,0,28.42
RPOOMLRLKHPFFDE48CA,坡道平面,0,
RPSOMLKLKHPFFDE18CA,坡道機械,980000,18.47
RPTOMLKLKHPFFDE28CA,坡道機械,1080000,18.47
RPUOMLKLKHPFFDE38CA,坡道機械,980000,18.47
RPVOMLKLKHPFFDE48CA,坡道機械,1080000,18.47
RPQNMLOLKHPFFCE18CA,坡道平面,0,
RPVOMLNJLHPFFBE48CA,坡道平面,2050000,28.07
RPWOMLNJLHPFFBE58CA,坡道平面,2000000,28.07
RPQNMLQJLHPFFBE18CA,坡道平面,1800000,27.03
RPTOMLOJLHPFFAE28CA,坡道平面,0,18.19
RPPNMLNKLHPFFAE77CA,坡道機械,900000,9.10
RPPNMLNKLHPFFAE77CA,坡道機械,900000,9.10
RPRNMLLKLHPFFAE77CA,坡道平面,0,37.03
RPRPMLQJLHPFFAE38CA,坡道平面,1700000,27.01
RPQNMLSLKHPFFAE38CA,坡道平面,0,16.79
RPPNMLLJLHPFFAE47CA,坡道平面,0,19.65
RPWOMLTKKHPFFAE09CA,坡道平面,0,
RPUNMLKLKHPFFAE97CA,坡道平面,0,18.85
RPQOMLNKLHPFFAE97CA,坡道平面,1580000,39.47
RPRNMLLLKHPFFAE77CA,坡道平面,0,23.84
RPQNMLLJLHPFFAE57CA,坡道平面,0,31.59
RPUNMLKKLHPFFAE97CA,坡道機械,0,5.05
RPQNMLQJLHPFFAE08CA,坡道平面,1500000,18.33
RPQNMLQJLHPFFAE08CA,坡道平面,1500000,18.33
RPSNMLQJLHPFFAE28CA,坡道平面,1600000,20.81
RPSNMLQJLHPFFAE28CA,坡道平面,1600000,20.81
RPVNMLQJLHPFFAE58CA,坡道平面,1600000,20.81
RPVNMLQJLHPFFAE58CA,坡道平面,1600000,20.81
RPRNMLQJLHPFFAE18CA,坡道平面,1800000,18.33
RPRNMLQJLHPFFAE18CA,坡道平面,1800000,18.33
RPRNMLQJLHPFFAE18CA,坡道平面,1800000,18.33
RPUNMLQJLHPFFAE48CA,坡道平面,1500000,18.33
RPUNMLQJLHPFFAE48CA,坡道平面,1500000,18.33
RPXNMLRKLHPFFAE98CA,坡道機械,0,
RPWNMLQJLHPFFAE68CA,坡道平面,1900000,20.81
RPWNMLQJLHPFFAE68CA,坡道平面,1900000,20.81
RPQNMLMLKHPFFBE87CA,坡道平面,0,29.15
RPSNMLQJLHPFFBE38CA,坡道平面,1800000,28.07
RPRNMLQJLHPFFBE28CA,坡道平面,1750000,28.07
RPXOMLNJLHPFFBE68CA,坡道平面,1600000,28.07
RPSPMLPJLHPFFBE48CA,坡道平面,0,
RPVPMLKKLHPFFBE38CA,坡道平面,1400000,36.36
RPRNMLRKLHPFFBE48CA,坡道機械,0,
RPPNMLMLKHPFFCE87CA,坡道平面,0,24.18
RPQNMLMLKHPFFCE97CA,坡道機械,900000,8.68
RPOOMLKLLHPFFBE67CA,坡道平面,0,
RPOOMLKLLHPFFBE67CA,坡道平面,0,
RPOOMLKLLHPFFBE67CA,坡道平面,0,
RPOOMLKLLHPFFBE67CA,坡道平面,0,
RPOOMLKLLHPFFBE67CA,坡道平面,0,
RPOOMLKLLHPFFBE67CA,坡道平面,0,
RPVNMLKKLHPFFCE28CA,坡道平面,0,
RPXOMLMKLHPFFEE98CA,坡道平面,0,23.17
RPVOMLNJLHPFFDE68CA,坡道平面,0,
RPTNMLMJLHPFFDE28CA,坡道平面,0,
RPTRMLPJLHPFFDE98CA,坡道平面,0,
RPQNMLSJLHPFFDE58CA,坡道平面,0,43.46
RPRNMLSJLHPFFDE68CA,坡道機械,0,24.53
RPWNMLSJLHPFFDE56CA,坡道機械,0,26.06
RPVNMLSJLHPFFDE09CA,坡道機械,0,26.06
RPXNMLSJLHPFFDE66CA,坡道平面,0,37.64
RPPOMLNKLHPFFDE18CA,坡道平面,0,
RPSNMLKKLHPFFDE08CA,坡道平面,0,43.46
RPWOMLKLKHPFFEE68CA,坡道平面,0,23.17
RPWNMLQLKHPFFEE56CA,坡道平面,800000,21.38
RPRNMLLLKHPFFEE18CA,坡道機械,0,13.61
RPRNMLQLKHPFFEE68CA,坡道平面,0,31.11
RPSNMLQLKHPFFEE78CA,坡道平面,0,31.11
RPOOMLQLKHPFFEE48CA,坡道平面,0,21.38
RPWNMLTJLHPFFEE76CA,坡道平面,2300000,25.01
RPQNMLSJLHPFFEE68CA,坡道機械,0,16.39
RPQOMLLLKHPFFEE18CA,坡道機械,0,5.73
RPQOMLLLKHPFFEE18CA,坡道機械,0,5.73
RPOPMLOLKHPFFEE38CA,其他,0,
RPOPMLOLKHPFFEE38CA,其他,0,
RPPNMLPJLHPFFEE28CA,坡道平面,0,
RPVNMLOJLHPFFEE78CA,坡道平面,0,29.78
RPROMLMKLHPFFFE48CA,坡道機械,0,
RPTOMLOLKHPFFGE98CA,坡道平面,0,
RPSOMLMKLHPFFFE58CA,坡道平面,0,
RPPPMLQLKHPFFGE88CA,坡道平面,0,
RPSNMLRLKHPFFGE09CA,坡道平面,0,
RPSNMLRLKHPFFGE09CA,坡道平面,0,
RPROMLPLKHPFFIE09CA,坡道平面,0,27.72
RPWOMLMJLHPFFIE56CA,坡道平面,0,
RPWNMLMKLHPFFGE98CA,坡道機械,0,
RPVNMLMKLHPFFGE88CA,坡道機械,0,
RPOOMLMKLHPFFGE28CA,坡道平面,0,
RPPQMLMKLHPFFGE58CA,坡道機械,0,
RPPNMLNKLHPFFGE38CA,坡道平面,1450000,
RPOQMLMKLHPFFGE48CA,坡道平面,0,
RPVOMLOLKHPFFGE56CA,坡道平面,1450000,
RPXOMLOLKHPFFGE76CA,坡道平面,1500000,
RPQPMLOLKHPFFGE78CA,坡道平面,1500000,
RPPPMLOLKHPFFGE68CA,坡道平面,1450000,
RPUQMLPJLHPFFEE09CA,坡道機械,0,
RPQQMLTJLHPFFEE09CA,坡道機械,0,22.50
RPVPMLTJLHPFFEE86CA,坡道平面,0,19.55
RPRQMLTJLHPFFEE56CA,坡道機械,0,22.50
RPROMLOLKHPFFEE58CA,坡道平面,0,13.36
RPRPMLPLKHPFFEE78CA,坡道平面,0,
RPROMLQLKHPFFEE78CA,坡道機械,0,27.53
RPTOMLNJLHPFFDE48CA,坡道機械,0,
RPSOMLOJLHPFFDE48CA,坡道平面,0,
RPSQMLPJLHPFFDE78CA,一樓平面,0,18.38
RPSNMLLKLHPFFEE28CA,坡道平面,0,
RPPPMLLKLHPFFEE18CA,坡道平面,0,20.02
RPPPMLLKLHPFFEE18CA,坡道平面,0,16.89
RPUPMLQKLHPFFEE56CA,坡道平面,0,27.70
