編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPOMLMKLHPFFCQ56CA,2,209.75,見其他登記事項,鋼筋混凝土造,107年7月31日,三層,一層 二層 三層 見其他登記事項
RPQOMLMKLHPFFCQ66CA,1,185.19,見其他登記事項,鋼筋混凝土造,107年10月15日,三層,一層 二層 三層 見其他登記事項
RPSNMLRLKHPFFCQ27CA,27,100.33,住家用,鋼筋混凝土造,81年11月30日,五層,一層
RPSNMLRLKHPFFCQ27CA,27,9.95,共有部份,鋼筋混凝土造,81年11月30日,地下層,
RPSNMLRLKHPFFCQ27CA,27,6.94,共有部份,鋼筋混凝土造,81年11月30日,五層,
RPPNMLTKKHPFFBQ96CA,13,19.19,住家用,鋼筋混凝土造,95年8月28日,八層,三層
RPPNMLTKKHPFFBQ96CA,13,4.61,共有部份,鋼筋混凝土造,95年8月28日,,
RPPNMLTKKHPFFBQ96CA,13,7.43,共有部份,鋼筋混凝土造,95年8月28日,,
RPPNMLRKKHPFFBQ76CA,42,159.00,住家用,鋼筋混凝土加強磚造,67年1月30日,三層,一層 二層 三層
RPRNMLRKKHPFFBQ96CA,31,159.55,住家用,鋼筋混凝土加強磚造,77年7月23日,二層,一層 二層 騎樓
RPVNMLRKKHPFFCQ47CA,,196.63,住家用,鋼筋混凝土造,108年9月20日,三層,一層 二層 三層
RPVNMLMKLHPFFCQ07CA,38,124.19,住家用,鋼筋混凝土加強磚造,70年11月16日,二層,一層 二層 電梯樓梯間
RPQNMLSJLHPFFCQ07CA,39,117.61,住家用,鋼筋混凝土加強磚造,70年5月21日,二層,一層 二層 騎樓 電梯樓梯間
RPUNMLTKKHPFFCQ57CA,39,123.74,住商用,鋼筋混凝土加強磚造,70年3月31日,三層,一層 二層 三層 電梯樓梯間
RPTNMLKLKHPFFDQ76CA,2,190.00,見其他登記事項,鋼筋混凝土造,106年10月25日,三層,一層 二層 三層 見其他登記事項
RPTNMLKLKHPFFDQ76CA,2,.18,見其他登記事項,鋼筋混凝土造,106年10月25日,一層,
RPTNMLPLKHPFFDQ27CA,21,66.75,見其他登記事項,鋼筋混凝土造,88年5月31日,五層,五層
RPTNMLPLKHPFFDQ27CA,21,9.22,見其他登記事項,鋼筋混凝土造,88年5月31日,五層,
RPTNMLPLKHPFFDQ27CA,21,.59,見其他登記事項,鋼筋混凝土造,88年5月31日,一層,
RPTRMLKKLHPFFDQ17CA,,171.90,見其他登記事項,鋼筋混凝土造,108年10月18日,三層,一層 二層 三層 見其他登記事項
RPTPMLKKLHPFFDQ96CA,,204.16,見其他登記事項,鋼筋混凝土造,108年11月15日,四層,一層 二層 三層 四層
RPURMLKKLHPFFDQ27CA,,171.81,見其他登記事項,鋼筋混凝土造,108年10月18日,三層,一層 二層 三層 見其他登記事項
RPVRMLKKLHPFFDQ37CA,,171.90,見其他登記事項,鋼筋混凝土造,108年10月18日,三層,一層 二層 三層 見其他登記事項
RPVPMLKKLHPFFDQ17CA,,204.16,見其他登記事項,鋼筋混凝土造,108年11月15日,四層,一層 二層 三層 四層
RPOQMLKKLHPFFDQ56CA,,204.16,見其他登記事項,鋼筋混凝土造,108年11月15日,四層,一層 二層 三層 四層
RPWPMLKKLHPFFDQ27CA,,204.16,見其他登記事項,鋼筋混凝土造,108年11月15日,四層,一層 二層 三層 四層
RPQQMLKKLHPFFDQ76CA,,204.16,見其他登記事項,鋼筋混凝土造,108年11月15日,四層,一層 二層 三層 四層
RPSQMLKKLHPFFDQ96CA,,209.80,見其他登記事項,鋼筋混凝土造,108年11月15日,四層,一層 二層 三層 四層
RPPNMLMLKHPFFEQ66CA,32,236.37,住商用,鋼筋混凝土加強磚造,76年12月10日,四層,一層 二層 三層 四層 騎樓
