編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPTNMLLKKHPFFCA87CC,23,46.28,商業用,鋼筋混凝土造,85年7月18日,十七層,
RPTNMLLKKHPFFCA87CC,23,19.89,共有部分,鋼筋混凝土造,85年7月18日,十七層,
RPUNMLLKKHPFFBA87CC,10,63.86,住家用,見其他登記事項,98年7月24日,十八層,
RPUNMLLKKHPFFBA87CC,10,19.09,共有部分,見其他登記事項,98年7月24日,十八層,
RPUNMLLKKHPFFBA87CC,10,.14,共有部分,見其他登記事項,98年7月24日,十八層,
RPUNMLLKKHPFFBA87CC,10,9.39,共有部分,見其他登記事項,98年7月24日,十八層,
RPUOMLLKKHPFFCA08CC,35,113.74,住家用,鋼筋混凝土造,73年11月1日,十四層,
RPUOMLLKKHPFFCA08CC,35,25.12,共有部分,鋼筋混凝土造,73年11月1日,十四層,
RPUPMLLKKHPFFCA18CC,21,153.20,工業用,鋼筋混凝土造,88年5月24日,十二層,
RPUPMLLKKHPFFCA18CC,21,58.00,共有部分,鋼筋混凝土造,88年5月24日,十二層,
RPUPMLLKKHPFFCA18CC,21,47.40,共有部分,鋼筋混凝土造,88年5月24日,十二層,
RPUPMLLKKHPFFCA18CC,21,232.76,工業用,鋼筋混凝土造,88年5月24日,十二層,
RPUPMLLKKHPFFCA18CC,21,72.56,工業用,鋼筋混凝土造,88年5月24日,十二層,
RPUNMLLKKHPFFDA08CC,,24.80,住家用,鋼筋混凝土造,,四層,
RPPOMLLKKHPFFBA47CC,47,81.89,住家用,鋼筋混凝土造,62年4月26日,四層,
RPUNMLLKKHPFFCA97CC,1,61.49,住家用,見其他登記事項,108年6月4日,十八層,
RPUNMLLKKHPFFCA97CC,1,29.54,見其他登記事項,見其他登記事項,108年6月4日,十八層,
RPVQMLLKKHPFFBA28CC,35,32.28,住家用,鋼筋混凝土造,73年10月26日,五層,
RPVQMLLKKHPFFBA28CC,35,1.26,共有部分,鋼筋混凝土造,73年10月26日,五層,
RPPQMLLKKHPFFBA67CC,47,81.89,住家用,鋼筋混凝土造,62年4月26日,四層,
RPUPMLLKKHPFFBA08CC,6,106.72,住家用,鋼筋混凝土造,102年8月26日,十三層,
RPUPMLLKKHPFFBA08CC,6,41.38,見其他登記事項,鋼筋混凝土造,102年8月26日,十三層,
RPUPMLLKKHPFFBA08CC,6,.19,見其他登記事項,鋼筋混凝土造,102年8月26日,十三層,
RPWNMLLKKHPFFDA28CC,13,57.61,住家用,見其他登記事項,95年12月29日,十九層,
RPWNMLLKKHPFFDA28CC,13,29.36,共有部分,見其他登記事項,95年12月29日,十九層,
RPXNMLLKKHPFFDA38CC,34,23.73,住家用,鋼筋混凝土造,74年8月2日,五層,
RPXNMLLKKHPFFDA38CC,34,2.37,共有部分,鋼筋混凝土造,74年8月2日,五層,
RPOPMLLKKHPFFDA67CC,14,113.46,見其他登記事項,見其他登記事項,95年1月26日,十三層,
RPOQMLLKKHPFFDA77CC,,80.62,住家用,鋼筋混凝土造,,四層,
RPSOMLLKKHPFFDA97CC,,35.63,商業用,鋼筋混凝土造,,六層,
RPPPMLLKKHPFFDA77CC,39,106.93,住家用,鋼筋混凝土造,69年9月17日,七層,
RPPPMLLKKHPFFDA77CC,39,18.47,共有部分,鋼筋混凝土造,69年9月17日,七層,
RPQPMLLKKHPFFDA87CC,,30.64,工業用,鋼筋混凝土造,,四層,
RPTPMLLKKHPFFDA18CC,,23.75,住家用,鋼筋混凝土造,,四層,
RPXNMLLKKHPFFFA58CC,30,47.15,商業用,鋼筋混凝土造,78年8月9日,十一層,
RPXNMLLKKHPFFFA58CC,30,10.36,共有部分,鋼筋混凝土造,78年8月9日,十一層,
RPQQMLLKKHPFFDA97CC,41,115.41,住家用,鋼筋混凝土造,68年4月30日,七層,
RPQQMLLKKHPFFDA97CC,41,14.38,共有部分,鋼筋混凝土造,68年4月30日,七層,
RPOOMLLKKHPFFAA27CC,12,132.34,住家用,鋼骨鋼筋混凝土造,96年10月31日,二十一層,
RPOOMLLKKHPFFAA27CC,12,21.28,共有部分,鋼骨鋼筋混凝土造,96年10月31日,二十一層,
RPOOMLLKKHPFFAA27CC,12,9.74,共有部分,鋼骨鋼筋混凝土造,96年10月31日,二十一層,
