編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPVPMLLKKHPFFBJ88CA,,39.35,住家用,鋼筋混凝土造,108年10月4日,十二層,五層
RPVPMLLKKHPFFBJ88CA,,63.92,見其他登記事項,鋼筋混凝土造,108年10月4日,十二層,
RPOOMLMKKHPFFBJ18CA,16,83.70,住家用,鋼筋混凝土造,93年5月24日,十四層,十三層
RPOOMLMKKHPFFBJ18CA,16,10.75,共用部分,鋼筋混凝土造,93年5月24日,十四層,
RPOOMLMKKHPFFBJ18CA,16,33.86,共用部分,鋼筋混凝土造,93年5月24日,十四層,
RPTPMLLKKHPFFBJ68CA,11,.01,商業用,鋼筋混凝土造,98年5月4日,十五層,一層
RPTPMLLKKHPFFBJ68CA,11,32.10,共用部分,鋼筋混凝土造,98年5月4日,十五層,
RPTPMLLKKHPFFBJ68CA,11,.01,共用部分,鋼筋混凝土造,98年5月4日,十五層,
RPTPMLLKKHPFFBJ68CA,11,88.27,住家用,鋼筋混凝土造,98年5月4日,十五層,三層
RPTPMLLKKHPFFBJ68CA,11,7.56,共用部分,鋼筋混凝土造,98年5月4日,十五層,
RPTPMLLKKHPFFBJ68CA,11,28.20,共用部分,鋼筋混凝土造,98年5月4日,十五層,
RPROMLMKKHPFFBJ48CA,10,60.39,見其他登記事項,鋼筋混凝土造,99年2月1日,十二層,
RPROMLMKKHPFFBJ48CA,10,.33,見其他登記事項,鋼筋混凝土造,99年2月1日,十二層,一層
RPROMLMKKHPFFBJ48CA,10,22.77,見其他登記事項,鋼筋混凝土造,99年2月1日,十二層,
RPROMLMKKHPFFBJ48CA,10,160.89,住家用,鋼筋混凝土造,99年2月1日,十二層,十一層
RPROMLMKKHPFFBJ48CA,10,33.57,見其他登記事項,鋼筋混凝土造,99年2月1日,十二層,
RPPPMLMKKHPFFBJ38CA,3,.13,見其他登記事項,見其他登記事項,106年6月26日,十三層,一層
RPPPMLMKKHPFFBJ38CA,3,48.58,見其他登記事項,見其他登記事項,106年6月26日,十三層,
RPPPMLMKKHPFFBJ38CA,3,128.04,住家用,見其他登記事項,106年6月26日,十三層,八層
RPPPMLMKKHPFFBJ38CA,3,55.88,見其他登記事項,見其他登記事項,106年6月26日,十三層,
RPOPMLMKKHPFFBJ28CA,2,.13,見其他登記事項,見其他登記事項,106年6月26日,十三層,一層
RPOPMLMKKHPFFBJ28CA,2,48.58,見其他登記事項,見其他登記事項,106年6月26日,十三層,
RPOPMLMKKHPFFBJ28CA,2,121.14,住家用,見其他登記事項,106年6月26日,十三層,二層
RPOPMLMKKHPFFBJ28CA,2,100.57,見其他登記事項,見其他登記事項,106年6月26日,十三層,
RPUOMLOKKHPFFBJ98CA,11,.70,見其他登記事項,鋼筋混凝土造,97年7月29日,十二層,一層
RPUOMLOKKHPFFBJ98CA,11,68.91,共用部分,鋼筋混凝土造,97年7月29日,十二層,
RPUOMLOKKHPFFBJ98CA,11,153.23,住家用,鋼筋混凝土造,97年7月29日,十二層,五層
RPUOMLOKKHPFFBJ98CA,11,23.15,共用部分,鋼筋混凝土造,97年7月29日,十二層,
RPUOMLOKKHPFFBJ98CA,11,29.74,共用部分,鋼筋混凝土造,97年7月29日,十二層,
RPPOMLSKKHPFFBJ88CA,8,115.69,住家用,鋼筋混凝土造,100年7月20日,十三層,二層
RPPOMLSKKHPFFBJ88CA,8,.07,見其他登記事項,鋼筋混凝土造,100年7月20日,十三層,一層
RPPOMLSKKHPFFBJ88CA,8,22.16,見其他登記事項,鋼筋混凝土造,100年7月20日,十三層,
RPPOMLSKKHPFFBJ88CA,8,17.65,見其他登記事項,鋼筋混凝土造,100年7月20日,十三層,
RPPOMLSKKHPFFBJ88CA,8,26.51,見其他登記事項,鋼筋混凝土造,100年7月20日,十三層,
RPWNMLTKKHPFFBJ96CA,15,112.53,住家用,鋼筋混凝土造,93年7月5日,十三層,九層
RPWNMLTKKHPFFBJ96CA,15,14.26,共用部分,鋼筋混凝土造,93年7月5日,十三層,
RPWNMLTKKHPFFBJ96CA,15,18.78,共用部分,鋼筋混凝土造,93年7月5日,十三層,
RPWNMLTKKHPFFBJ96CA,15,.03,見其他登記事項,鋼筋混凝土造,93年7月5日,十三層,一層
RPWNMLTKKHPFFBJ96CA,15,22.53,共用部分,鋼筋混凝土造,93年7月5日,十三層,
RPWNMLTKKHPFFBJ96CA,15,.00,共用部分,鋼筋混凝土造,93年7月5日,十三層,
RPPOMLTKKHPFFBJ98CA,15,86.90,住家用,鋼筋混凝土造,94年6月8日,十四層,十二層
RPPOMLTKKHPFFBJ98CA,15,34.00,共用部分,鋼筋混凝土造,94年6月8日,十四層,
RPPOMLTKKHPFFBJ98CA,15,.11,見其他登記事項,鋼筋混凝土造,94年6月8日,十四層,一層
RPPOMLTKKHPFFBJ98CA,15,.02,共用部分,鋼筋混凝土造,94年6月8日,十四層,
RPPOMLTKKHPFFBJ98CA,15,11.11,共用部分,鋼筋混凝土造,94年6月8日,十四層,
RPPOMLTKKHPFFBJ98CA,15,16.46,共用部分,鋼筋混凝土造,94年6月8日,十四層,
RPPNMLNLKHPFFBJ38CA,15,21.93,商業用,鋼筋混凝土造,94年2月15日,七層,七層
RPPNMLNLKHPFFBJ38CA,15,11.50,共用部分,鋼筋混凝土造,94年2月15日,八層,
RPVNMLOJLHPFFBJ98CA,6,177.82,住家用,鋼筋混凝土造,103年1月28日,十六層,五層
RPVNMLOJLHPFFBJ98CA,6,120.06,見其他登記事項,鋼筋混凝土造,103年1月28日,十六層,
RPVNMLOJLHPFFBJ98CA,6,37.38,見其他登記事項,鋼筋混凝土造,103年1月28日,十六層,
RPWNMLMKKHPFFCJ98CA,27,103.71,住家用,鋼筋混凝土造,82年1月29日,七層,六層
RPWNMLMKKHPFFCJ98CA,27,14.14,共有部份,鋼筋混凝土造,82年1月29日,七層,
RPWNMLMKKHPFFCJ98CA,27,30.52,見其他登記事項,鋼筋混凝土造,82年1月29日,七層,
RPOOMLLLKHPFFCJ28CA,23,39.36,住家用,鋼筋混凝土造,85年12月24日,十一層,九層
RPOOMLLLKHPFFCJ28CA,23,7.81,共有部分,鋼筋混凝土造,85年12月24日,十二層,
RPOOMLLLKHPFFCJ28CA,23,3.38,共有部分,鋼筋混凝土造,85年12月24日,十一層,
RPOOMLLLKHPFFCJ28CA,23,1.93,共有部分,鋼筋混凝土造,85年12月24日,十二層,
RPOOMLLLKHPFFCJ28CA,23,2.42,共有部分,鋼筋混凝土造,85年12月24日,十二層,
RPQNMLNKKHPFFDJ58CA,15,22.58,住家用,鋼筋混凝土造,93年7月5日,八層,五層
RPQNMLNKKHPFFDJ58CA,15,3.92,停車空間,鋼筋混凝土造,93年7月5日,八層,
RPQNMLNKKHPFFDJ58CA,15,3.60,見其他登記事項,鋼筋混凝土造,93年7月5日,八層,
RPQNMLNKKHPFFDJ58CA,15,1.91,見其他登記事項,鋼筋混凝土造,93年7月5日,八層,
RPXOMLNJLHPFFCJ66CA,26,78.08,住家用,鋼筋混凝土造,82年9月25日,九層,三層
RPXOMLNJLHPFFCJ66CA,26,15.00,共有部分,鋼筋混凝土造,82年9月25日,九層,
RPXOMLNJLHPFFCJ66CA,26,12.51,住家用,鋼筋混凝土造,82年9月25日,九層,
RPOOMLNKKHPFFDJ48CA,26,150.12,住家用,鋼筋混凝土造,83年1月31日,三層,一層 二層 三層
RPRNMLKLKHPFFDJ48CA,24,65.47,住家用,鋼筋混凝土造,85年1月27日,五層,五層
RPRNMLKLKHPFFDJ48CA,24,24.47,共有部分,鋼筋混凝土造,85年1月27日,五層,
