鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
西區,房地(土地+建物),臺中市西區中華路一段1~30號,2.6,商,,,1090108,土地1建物1車位0,九層,二十二層,套房(1房1廳1衛),見其他登記事項,鋼骨鋼筋混凝土造,0850119,43.769999999999996,1,0,1,有,有,1660000,37926,,0.0,0,,RPROMLLKKHPFFAB47CA
西區,房地(土地+建物)+車位,臺中市西區自治街241~270號,25.02,住,,,1090114,土地1建物1車位1,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830414,160.28,4,2,2,有,有,9075000,56620,升降機械,0.0,0,1.房客向房東購買,RPWOMLLKKHPFFAB97CA
西區,房地(土地+建物),臺中市西區五權西五街30巷1~30號,26.4,住,,,1090112,土地1建物1車位0,二層,二層,公寓(5樓含以下無電梯),住家用,加強磚造,0610602,43.84,2,1,1,有,有,3400000,77555,,0.0,0,,RPRNMLMKKHPFFAB47CA
南區,房地(土地+建物),臺中市南區復興路二段151巷1~30號,24.75,住,,,1090110,土地3建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0671218,74.22,3,2,2,有,無,2900000,39073,,0.0,0,,RPTNMLNKKHPFFAB77CA
南區,房地(土地+建物)+車位,臺中市南區學府路61~90號,24.65,住,,,1090104,土地2建物1車位2,四層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1000729,153.7,3,2,2,有,有,11660000,75862,坡道平面,27.04,0,,RPXNMLNKKHPFFAB18CA
西區,房地(土地+建物),臺中市西區昇平街96巷1弄1~30號,35.7,住,,,1081219,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),見其他登記事項,見其他登記事項,0680105,85.32,3,2,1,有,無,5260000,61650,,0.0,0,,RPQNMLPKKHPFFAB67CA
西區,房地(土地+建物),臺中市西區民生路121~150號,2.6,商,,,1090121,土地1建物1車位0,十四層,二十二層,套房(1房1廳1衛),見其他登記事項,鋼骨鋼筋混凝土造,0850119,43.31,1,1,1,有,有,1680000,38790,,0.0,0,,RPSPMLPKKHPFFAB08CA
中區,房地(土地+建物),臺中市中區公園路31~60號,3.71,住,,,1081225,土地2建物1車位0,十一層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0701231,29.799999999999997,1,1,1,有,有,1800000,60403,,0.0,0,,RPQNMLQKKHPFFAB77CA
南區,房地(土地+建物),臺中市南區公理街31~60號,6.09,住,,,1090118,土地2建物1車位0,五層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0711019,31.09,1,1,1,有,有,1670000,53715,,0.0,0,,RPQPMLRKKHPFFAB08CA
