編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPUNMLOJLHPFFBC18CA,2,139.38,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,二層
RPUNMLOJLHPFFBC18CA,2,63.10,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPUNMLOJLHPFFBC18CA,2,22.65,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPUNMLOJLHPFFBC18CA,2,.61,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPPNMLMKKHPFFBC47CA,38,62.62,住家用,鋼筋混凝土造,71年2月27日,五層,地下層
RPPNMLOKKHPFFBC67CA,41,59.68,住家用,鋼筋混凝土造,68年6月15日,四層,三層
RPTNMLOJLHPFFBC08CA,2,119.45,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,十四層
RPTNMLOJLHPFFBC08CA,2,18.48,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPTNMLOJLHPFFBC08CA,2,.52,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPTNMLOJLHPFFBC08CA,2,59.71,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPPOMLMKKHPFFBC57CA,11,259.24,見其他登記事項,鋼筋混凝土造,97年9月22日,五層,一層 二層 三層 四層 五層 見其他登記事項
RPPOMLMKKHPFFBC57CA,11,2.17,共用部份,鋼筋混凝土造,97年9月22日,五層,
RPUNMLTLKHPFFBC78CA,1,136.49,見其他登記事項,鋼筋混凝土造,107年11月16日,七層,七層 夾層
RPUNMLTLKHPFFBC78CA,1,84.07,見其他登記事項,鋼筋混凝土造,107年11月16日,七層,
RPWNMLOJLHPFFBC38CA,2,70.95,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,八層
RPWNMLOJLHPFFBC38CA,2,13.57,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPWNMLOJLHPFFBC38CA,2,18.16,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPWNMLOJLHPFFBC38CA,2,.50,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPVNMLOJLHPFFBC28CA,2,139.38,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,七層
RPVNMLOJLHPFFBC28CA,2,22.65,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPVNMLOJLHPFFBC28CA,2,.61,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPVNMLOJLHPFFBC28CA,2,63.10,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPRNMLOJLHPFFBC87CA,2,119.45,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,七層
RPRNMLOJLHPFFBC87CA,2,59.71,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPRNMLOJLHPFFBC87CA,2,19.15,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPRNMLOJLHPFFBC87CA,2,.52,見其他登記事項,鋼筋混凝土造,106年10月18日,十五層,
RPTNMLMKKHPFFBC87CA,17,158.76,住家用,鋼筋混凝土造,91年7月12日,十四層,五層
RPTNMLMKKHPFFBC87CA,17,.03,商業用,鋼筋混凝土造,91年7月12日,十四層,一層
RPTNMLMKKHPFFBC87CA,17,.00,共用部份,鋼筋混凝土造,91年7月12日,十四層,
RPTNMLMKKHPFFBC87CA,17,41.02,共用部份,鋼筋混凝土造,91年7月12日,十四層,
RPTNMLMKKHPFFBC87CA,17,33.34,共用部份,鋼筋混凝土造,91年7月12日,十四層,
RPUNMLLKKHPFFCC97CA,40,83.19,住家用,鋼筋混凝土造,69年1月17日,四層,四層
RPSNMLKKLHPFFBC67CA,23,99.49,住家用,鋼筋混凝土造,85年7月11日,十二層,六層
RPSNMLKKLHPFFBC67CA,23,3.89,共用部份,鋼筋混凝土造,85年7月11日,十二層,
RPSNMLKKLHPFFBC67CA,23,51.74,共用部份,鋼筋混凝土造,85年7月11日,十二層,
RPRNMLMKKHPFFCC77CA,24,59.89,住家用,鋼筋混凝土造,85年5月3日,五層,一層
RPRNMLMKKHPFFCC77CA,24,7.21,共用部份,鋼筋混凝土造,85年5月3日,五層,
