鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
鹿港鎮,房地(土地+建物),思源路329巷1~30號,97.69,都市：其他:住宅區,,,1091221,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1090703,153.65,3,2,3,有,無,9200000,59876,,0.0,0,,RPRNMLLLKIPFFCN09DA,144.73,0.0,8.92,,
福興鄉,土地,福鹿段961~990地號,93.9,,鄉村區,乙種建築用地,1091216,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2982000,31757,,0.0,0,,RPQNMLQKKIPFFCN76DA,0.0,0.0,0.0,,
鹿港鎮,房地(土地+建物),思源路329巷1~30號,97.69,都市：其他:住宅區,,,1091214,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1090703,153.65,3,2,2,有,無,9200000,59876,,0.0,0,,RPSNMLOKKIPFFCN76DA,144.73,0.0,8.92,,
和美鎮,土地,新賢段121~150地號,119.3,都市：其他:住宅區,,,1091214,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3500000,29338,,0.0,0,,RPRNMLSLKIPFFBN07DA,0.0,0.0,0.0,,
和美鎮,土地,順天段1231~1260地號,1486.51,,特定農業區,甲種建築用地,1091205,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11242000,7563,,0.0,0,,RPUNMLKMKIPFFBN66DA,0.0,0.0,0.0,,
彰化市,房地(土地+建物)+車位,平和九街49巷1~30號,21.8,都市：其他:住宅區,,,1091125,土地1建物1車位1,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830406,143.45999999999998,3,2,2,有,有,5500000,38338,坡道平面,0.0,0,,RPVNMLLMKIPFFAN76DA,78.68,0.0,23.38,有,0345
彰化市,房地(土地+建物),英士路36巷1~30號,118.0,,鄉村區,乙種建築用地,1091209,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0690401,96.26,7,2,5,有,無,7000000,72720,,0.0,0,,RPWNMLLMKIPFFAN86DA,96.26,0.0,0.0,無,0346
芬園鄉,土地,新舊社段571~600地號,2764.36,,山坡地保育區,農牧用地,1091202,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10870845,3932,,0.0,0,,RPROMLLLKIPFFAN98DA,0.0,0.0,0.0,無,
花壇鄉,土地,新中庄段481~510地號,1299.47,,特定農業區,農牧用地,1091106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13700000,10543,,0.0,0,,RPSNMLRLJIPFFAN86DA,0.0,0.0,0.0,無,
彰化市,土地,茄苳段571~600地號,36.41,,鄉村區,乙種建築用地,1091223,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1321800,36303,,0.0,0,,RPVOMLOJJHGGFAN48DA,0.0,0.0,0.0,無,0313
彰化市,土地,茄苳段571~600地號,13.66,,鄉村區,乙種建築用地,1091224,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,495600,36281,,0.0,0,,RPWOMLOJJHGGFAN58DA,0.0,0.0,0.0,無,0313
彰化市,房地(土地+建物),中山路一段163之1巷2弄1~30號,103.55,都市：其他:住宅區,,,1091203,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1040720,183.86,5,1,3,有,無,15000000,81584,,0.0,0,契稅.登記規費.印花稅.買賣代書費由賣方負擔未登記建物；,RPVNMLOJJHGGFAN38DA,181.16,0.0,2.7,無,0349
彰化市,房地(土地+建物),寶山路126巷5弄1~30號,118.0,都市：其他:保護區,,,1091130,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0691231,124.5,4,1,2,有,無,4800000,38554,,0.0,0,,RPXNMLOJJHGGFAN58DA,124.5,0.0,0.0,無,
彰化市,土地,香山段901~930地號,89.88,,特定農業區,農牧用地,1091211,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1359000,15120,,0.0,0,,RPTNMLLMKIPFFAN56DA,0.0,0.0,0.0,無,
彰化市,房地(土地+建物)+車位,中央路181~210號,17.81,都市：其他:住宅區,,,1091224,土地1建物1車位1,五層,十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0810711,197.76000000000002,2,1,1,有,有,6580000,33273,坡道平面,0.0,0,,RPPNMLPJJHGGFAN87DA,134.12,0.0,7.76,有,
花壇鄉,房地(土地+建物),中山路一段181~210號,93.58,,鄉村區,乙種建築用地,1091024,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0841009,196.36,6,2,4,有,無,12000000,61112,,0.0,0,,RPPPMLOJJHGGFAN97DA,196.36,0.0,0.0,無,
彰化市,房地(土地+建物),一心東街91~120號,138.0,,山坡地保育區,特定目的事業用地,1091221,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0771207,89.92,6,3,3,有,無,8545000,95029,,0.0,0,,RPTPMLOJJHGGFAN38DA,89.92,0.0,0.0,無,
彰化市,土地,中華段751~780地號,75.0,都市：其他:商業區,,,1091119,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8600000,114667,,0.0,0,未登記建物；,RPQOMLPJJHGGFAN08DA,0.0,0.0,0.0,無,
彰化市,房地(土地+建物),介壽新村121~150號,68.0,都市：其他:住宅區,,,1091202,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0631130,82.9,3,2,2,有,無,6400000,77201,,0.0,0,,RPROMLPJJHGGFAN18DA,82.9,0.0,0.0,無,0350
彰化市,土地,三村段181~210地號,603.99,,特定農業區,農牧用地,1091004,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12600000,20861,,0.0,0,未登記建物；,RPVOMLPJJHGGFAN58DA,0.0,0.0,0.0,無,
彰化市,房地(土地+建物),中山路一段361~390號,17.33,都市：其他:住宅區,,,1091221,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850304,159.19,3,2,2,有,有,4550000,28582,,0.0,0,,RPPOMLOJJHGGFAN87DA,114.33,0.0,12.96,有,
彰化市,土地,西門口段481~510地號,87.0,都市：其他:住宅區,,,1091123,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9166800,105366,,0.0,0,含土地增值稅或其他稅費；其他                    ；未登記建物；,RPPNMLQJJHGGFAN97DA,0.0,0.0,0.0,無,
秀水鄉,土地,金興段211~240地號,16.55,,特定農業區,農牧用地,1091215,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,150000,9063,,0.0,0,,RPOOMLPJJHGGFAN87DA,0.0,0.0,0.0,無,
花壇鄉,土地,新內庄段121~150地號,1489.0,,山坡地保育區,農牧用地,1091213,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2263280,1520,,0.0,0,,RPPNMLLJJHGGFAN47DA,0.0,0.0,0.0,無,
伸港鄉,土地,伸仁段541~570地號,183.0,都市：其他:住宅區,,,1091124,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8600000,46995,,0.0,0,,RPPNMLLMKIPFFBN88DA,0.0,0.0,0.0,,0351
和美鎮,土地,和厝段901~930地號,1637.22,,特定農業區,農牧用地,1091204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2455830,1500,,0.0,0,,RPQNMLLMKIPFFBN98DA,0.0,0.0,0.0,,
線西鄉,土地,頂庄段61~90地號,94.84,都市：其他:住宅區,,,1091206,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1147000,12094,,0.0,0,,RPSNMLLMKIPFFBN56DA,0.0,0.0,0.0,,0352
線西鄉,土地,頂庄段61~90地號,69.59,都市：其他:住宅區,,,1091206,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,471000,6768,,0.0,0,,RPTNMLLMKIPFFBN66DA,0.0,0.0,0.0,,0352
和美鎮,土地,湖潭段961~990地號,278.63,,鄉村區,乙種建築用地,1091222,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,7178,,0.0,0,,RPUNMLLMKIPFFBN76DA,0.0,0.0,0.0,,
伸港鄉,土地,定興段181~210地號,240.45,,鄉村區,乙種建築用地,1091110,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4380000,18216,,0.0,0,,RPRNMLTLKIPFFBN17DA,0.0,0.0,0.0,,0354
線西鄉,土地,復興段61~90地號,2151.0,,特定農業區,農牧用地,1091201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7750000,3603,,0.0,0,,RPPNMLNLKIPFFBN98DA,0.0,0.0,0.0,,0355
和美鎮,房地(土地+建物),道周路799巷10弄1~30號,73.0,都市：其他:住宅區,,,1091121,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0661117,90.4,4,2,3,有,無,5400000,59735,,0.0,0,,RPPNMLPJJHGGFBN97DA,90.4,0.0,0.0,,0356
和美鎮,土地,嘉寶段1321~1350地號,1713.25,,一般農業區,農牧用地,1091220,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5900000,3444,,0.0,0,,RPQNMLPJJHGGFBN08DA,0.0,0.0,0.0,,0357
和美鎮,房地(土地+建物),平原路271~300號,85.0,都市：其他:住宅區,,,1091118,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1090617,146.87,4,3,3,有,無,11300000,76939,,0.0,0,,RPPNMLLJKIPFFBN58DA,146.87,0.0,0.0,,0358
福興鄉,土地,福金段1501~1530地號,1669.02,,一般農業區,農牧用地,1091209,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3200000,1917,,0.0,0,1、本筆買賣乙方應鑑界交地。2、本件買賣乙方應申請無套繪證明。3、本件買賣甲方應開立尾款本票交付於地政士，待付清尾款後     由地政士將本票交還甲方。,RPUNMLRKKIPFFCN27DA,0.0,0.0,0.0,,
鹿港鎮,房地(土地+建物),思源路329巷1~30號,116.36,都市：其他:住宅區,,,1091221,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1090703,173.28,3,2,3,有,無,10800000,62327,,0.0,0,,RPSNMLLLKIPFFCN56DA,144.73,0.0,8.92,,
福興鄉,房地(土地+建物),沿海路四段781~810號,114.0,,鄉村區,乙種建築用地,1091209,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0690114,117.7,3,1,3,有,無,8000000,67969,,0.0,0,,RPVNMLOJJHGGFCN58DA,117.7,0.0,0.0,,
福興鄉,房地(土地+建物),彰鹿路七段558巷1~30號,556.96,都市：其他:,工業區,,1091112,土地3建物2車位0,全,一層,透天厝,見其他登記事項,加強磚造,0780311,145.22,0,0,0,無,無,20800000,143231,,0.0,0,,RPRNMLOJJHGGFCN18DA,145.22,0.0,0.0,,
鹿港鎮,房地(土地+建物),彰鹿路五段186巷61~90號,122.0,,鄉村區,乙種建築用地,1091205,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0750910,108.76,4,2,2,有,無,8900000,81832,,0.0,0,,RPSNMLTLKIPFFCN37DA,108.76,0.0,0.0,,0359
鹿港鎮,房地(土地+建物),思源路329巷1~30號,116.36,都市：其他:住宅區,,,1091221,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1090703,173.28,3,2,3,有,無,10800000,62327,,0.0,0,,RPUNMLLLKIPFFCN76DA,173.28,0.0,0.0,,
鹿港鎮,房地(土地+建物),思源路329巷1~30號,116.36,都市：其他:住宅區,,,1091221,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1090703,173.28,3,2,3,有,無,10800000,62327,,0.0,0,,RPVNMLLLKIPFFCN86DA,173.28,0.0,0.0,,
鹿港鎮,房地(土地+建物),思源路329巷1~30號,97.69,都市：其他:住宅區,,,1091221,土地3建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1090703,140.11,3,2,3,有,無,9100000,64949,,0.0,0,,RPWNMLLLKIPFFCN96DA,131.19,0.0,8.92,,
員林市,土地,三條段931~960地號,1186.57,都市：其他:第一種住宅區,,,1090831,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,99066888,83490,,0.0,0,,RPVNMLKKKIPFFDN76DA,0.0,0.0,0.0,,
田中鎮,房地(土地+建物),民權街118巷1~30號,77.35,都市：其他:住宅區,,,1091130,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0690104,91.3,5,2,2,有,無,3700000,40526,,0.0,0,,RPUNMLLMKIPFFEN07DA,91.3,0.0,0.0,,
社頭鄉,土地,社張段271~300地號,1427.5,,特定農業區,農牧用地,1091211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3997000,2800,,0.0,0,,RPSNMLOJJHGGFEN48DA,0.0,0.0,0.0,,
田中鎮,土地,新太平段211~240地號,2960.0,,特定農業區,農牧用地,1091201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7500000,2534,,0.0,0,,RPTNMLOJJHGGFEN58DA,0.0,0.0,0.0,,
社頭鄉,土地,武東段511~540地號,1963.33,,山坡地保育區,農牧用地,1091119,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2600000,1324,,0.0,0,,RPPNMLPJJHGGFEN28DA,0.0,0.0,0.0,,
社頭鄉,房地(土地+建物),三民路121~150號,103.29,都市：其他:住宅區,,,1080715,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1090713,218.52,5,2,5,有,無,13500000,61779,,0.0,0,,RPUNMLPJJHGGFEN78DA,218.52,0.0,0.0,,
社頭鄉,土地,仁雅段211~240地號,79.44,都市：其他:住宅區,,,1091012,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3300000,41541,,0.0,0,,RPRNMLMJKIPFFEN56DA,0.0,0.0,0.0,,
員林市,房地(土地+建物),員林大道二段2巷61~90號,88.63,都市：其他:第一種住宅區,,,1091207,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0721020,107.1,4,3,4,有,無,7700000,71895,,0.0,0,,RPQNMLLMKIPFFDN56DA,107.1,0.0,0.0,,
永靖鄉,房地(土地+建物),胡厝巷1~30號,101.89,,特定農業區,甲種建築用地,1091212,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0830401,140.9,6,2,3,有,無,5184000,36792,,0.0,0,,RPXNMLSLKIPFFDN87DA,130.53,10.37,0.0,,
員林市,房地(土地+建物),員大路一段188巷21弄1~30號,66.16,,鄉村區,乙種建築用地,1091129,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0650408,92.85,2,1,2,有,無,4600000,49542,,0.0,0,,RPVNMLKMKIPFFDN96DA,92.85,0.0,0.0,,
大村鄉,土地,慈祥段961~990地號,250.17,,鄉村區,乙種建築用地,1091102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2122230,8483,,0.0,0,,RPWNMLOJJHGGFDN78DA,0.0,0.0,0.0,,0360
員林市,房地(土地+建物),員林大道四段402巷1~30號,97.9,都市：其他:第一種住宅區,,,1091216,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1081120,174.27,4,2,3,有,無,11150000,63981,,0.0,0,,RPTNMLOJJHGGFDN48DA,166.9,0.0,7.37,,0361
員林市,土地,橋愛段1~30地號,30.16,,特定農業區,農牧用地,1091115,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,135720,4500,,0.0,0,,RPPNMLOJJHGGFDN08DA,0.0,0.0,0.0,,
