編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPXNMLTJKIPFFAI96DA,,261.49,見其他登記事項,見其他登記事項,109年2月17日,四層,一層 二層 三層 四層 見其他登記事項
RPXNMLTJKIPFFAI96DA,,.08,見其他登記事項,見其他登記事項,109年2月17日,一層,
RPOPMLTJKIPFFAI88DA,27,3.52,共有部份,鋼筋混凝土造,82年6月9日,十二層,
RPOPMLTJKIPFFAI88DA,27,5.45,共有部份,鋼筋混凝土造,82年6月9日,十二層,
RPOPMLTJKIPFFAI88DA,27,18.81,住家用,鋼筋混凝土造,82年6月9日,十二層,九層
RPTOMLSJKIPFFAI66EA,20,233.41,見其他登記事項,鋼筋混凝土造,89年9月16日,四層,一層 二層 三層 四層
RPPNMLLKKIPFFAI18EA,41,88.94,住家用,鋼筋混凝土造,69年4月24日,五層,五層
RPPNMLLKKIPFFAI18EA,41,18.32,共有部份,鋼筋混凝土造,69年4月24日,五層,
RPQOMLKKKIPFFAI18DA,1,206.80,見其他登記事項,見其他登記事項,109年4月14日,三層,一層 二層 三層 見其他登記事項
RPVOMLOJKIPFFAI98DA,28,58.90,住家用,鋼筋混凝土造,81年12月10日,七層,六層
RPVOMLOJKIPFFAI98DA,28,14.94,共有部份,鋼筋混凝土造,81年12月10日,七層,
RPVOMLKKKIPFFAI68DA,24,216.19,見其他登記事項,見其他登記事項,85年11月14日,四層,一層 二層 三層 四層 見其他登記事項
RPPOMLOJKIPFFAI38DA,46,78.81,住家用,磚造,63年9月6日,二層,一層 二層
RPUNMLKKKIPFFAI48DA,29,100.30,住商用,鋼筋混凝土造,80年6月27日,十五層,一層 二層 騎樓
RPUNMLKKKIPFFAI48DA,29,.89,見其他登記事項,鋼筋混凝土造,80年6月27日,十五層,地下層
RPUNMLKKKIPFFAI48DA,29,10.02,共有部份,鋼筋混凝土造,80年6月27日,十五層,
RPUNMLKKKIPFFAI48DA,29,.06,共有部份,鋼筋混凝土造,80年6月27日,十五層,
RPROMLKKKIPFFAI28DA,,70.84,見其他登記事項,見其他登記事項,109年2月27日,九層,六層
RPROMLKKKIPFFAI28DA,,63.01,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPROMLKKKIPFFAI28DA,,20.23,見其他登記事項,見其他登記事項,109年2月27日,九層,
RPPPMLKKKIPFFAI18DA,28,77.51,住家用,鋼筋混凝土造,81年12月31日,五層,四層
RPPPMLKKKIPFFAI18DA,28,28.58,見其他登記事項,鋼筋混凝土造,81年12月31日,五層,地下層
RPPPMLKKKIPFFAI18DA,28,12.48,共有部份,鋼筋混凝土造,81年12月31日,五層,
RPPPMLKKKIPFFAI18DA,28,.08,共有部份,鋼筋混凝土造,81年12月31日,五層,
RPPPMLKKKIPFFAI18DA,28,13.39,共有部份,鋼筋混凝土造,81年12月31日,五層,
RPQPMLTJKIPFFAI09DA,51,106.27,住家用,鋼筋混凝土加強磚造,58年9月25日,二層,一層 二層
RPXOMLKKKIPFFAI88DA,27,3.52,共有部份,鋼筋混凝土造,82年6月9日,十二層,
RPXOMLKKKIPFFAI88DA,27,5.45,共有部份,鋼筋混凝土造,82年6月9日,十二層,
RPXOMLKKKIPFFAI88DA,27,18.81,住家用,鋼筋混凝土造,82年6月9日,十二層,十層
RPTNMLRJKIPFFAI98DA,40,121.68,住家用,鋼筋混凝土造,69年10月30日,五層,一層 二層
RPWNMLLJKIPFFAI68DA,13,.11,見其他登記事項,見其他登記事項,97年2月5日,十一層,
RPWNMLLJKIPFFAI68DA,13,98.88,見其他登記事項,見其他登記事項,97年2月5日,十一層,五層
RPWNMLLJKIPFFAI68DA,13,.02,共有部份,見其他登記事項,97年2月5日,十一層,
RPWNMLLJKIPFFAI68DA,13,18.42,共有部份,見其他登記事項,97年2月5日,十一層,
RPWNMLLJKIPFFAI68DA,13,.34,共有部份,見其他登記事項,97年2月5日,十一層,
RPWNMLLJKIPFFAI68DA,13,24.98,共有部份,見其他登記事項,97年2月5日,十一層,
RPQNMLSJKIPFFAI78DA,35,78.93,住家用,鋼筋混凝土造,74年5月28日,五層,四層 走廊
RPQNMLSJKIPFFAI78DA,35,6.08,共有部份,鋼筋混凝土造,74年5月28日,五層,
RPVOMLQKJIPFFAI56DA,27,213.75,住家用,鋼筋混凝土造,82年6月21日,四層,一層 二層 三層 四層
RPTOMLTJKIPFFAI66DA,,334.25,見其他登記事項,見其他登記事項,109年9月14日,四層,一層 二層 三層 四層 見其他登記事項
RPWOMLTJKIPFFAI96DA,,135.78,見其他登記事項,見其他登記事項,109年9月14日,四層,一層 二層 三層 四層
RPWOMLTJKIPFFAI96DA,,135.78,見其他登記事項,見其他登記事項,109年9月14日,四層,一層 二層 三層 四層
RPSOMLTJKIPFFAI56DA,,201.33,見其他登記事項,見其他登記事項,109年9月14日,三層,一層 二層 三層 見其他登記事項
RPXOMLTJKIPFFAI07DA,,286.53,見其他登記事項,見其他登記事項,109年9月14日,四層,一層 二層 三層 四層 見其他登記事項
RPXNMLLKKIPFFAI88DA,21,88.99,住家用,鋼筋混凝土造,88年11月29日,十二層,七層 夾層
RPXNMLLKKIPFFAI88DA,21,.17,見其他登記事項,鋼筋混凝土造,88年11月29日,十二層,
RPXNMLLKKIPFFAI88DA,21,11.88,共有部份,鋼筋混凝土造,88年11月29日,十二層,
RPXNMLLKKIPFFAI88DA,21,22.79,共有部份,鋼筋混凝土造,88年11月29日,十二層,
RPXNMLLKKIPFFAI88DA,21,.03,共有部份,鋼筋混凝土造,88年11月29日,十二層,
RPQNMLLKKIPFFAI18DA,50,46.10,住家用,木造,59年10月10日,一層,一層
RPVQMLNLJIPFFAI56DA,,110.27,住家用,見其他登記事項,109年7月13日,四層,一層 二層 三層 四層
RPVQMLNLJIPFFAI56DA,,110.27,住家用,見其他登記事項,109年7月13日,四層,一層 二層 三層 四層
RPSNMLKMIIPFFAI38EA,28,444.55,商業用,鋼筋混凝土造,81年2月17日,十四層,八層
RPSNMLKMIIPFFAI38EA,28,.03,共有部份,鋼筋混凝土造,81年2月17日,十四層,
RPSNMLKMIIPFFAI38EA,28,11.30,共有部份,鋼筋混凝土造,81年2月17日,十四層,
RPQOMLLKKIPFFAI38EA,3,222.09,見其他登記事項,見其他登記事項,106年6月28日,十層,一層 二層 見其他登記事項
RPQOMLLKKIPFFAI38EA,3,3.88,見其他登記事項,見其他登記事項,106年6月28日,十層,一層 見其他登記事項
RPQOMLLKKIPFFAI38EA,3,18.49,見其他登記事項,見其他登記事項,106年6月28日,十層,
RPQOMLLKKIPFFAI38EA,3,.70,見其他登記事項,見其他登記事項,106年6月28日,十層,
RPSNMLKKKIPFFAI28DA,35,87.61,住家用,鋼筋混凝土造,74年11月29日,五層,一層 地下層
RPSNMLKKKIPFFAI28DA,35,15.51,共有部份,鋼筋混凝土造,74年11月29日,五層,
RPSNMLKKKIPFFAI28DA,35,6.07,共有部份,鋼筋混凝土造,74年11月29日,五層,
RPTNMLKKKIPFFAI38DA,26,93.66,商業用,鋼筋混凝土造,83年12月19日,十二層,三層
RPTNMLKKKIPFFAI38DA,26,26.58,共有部份,鋼筋混凝土造,83年12月19日,十二層,
RPSNMLOKKIPFFAI68DA,46,89.28,住家用,鋼筋混凝土加強磚造,63年5月31日,二層,一層 二層
RPVNMLOKKIPFFAI98DA,26,104.93,住家用,鋼筋混凝土造,84年1月13日,十二層,三層
RPVNMLOKKIPFFAI98DA,26,39.30,共有部份,鋼筋混凝土造,84年1月13日,十二層,
RPWOMLLKKIPFFAI88DA,26,25.24,住家用,鋼筋混凝土造,84年1月17日,十二層,四層
RPWOMLLKKIPFFAI88DA,26,11.61,共有部份,鋼筋混凝土造,84年1月17日,十二層,
RPOOMLLKKIPFFAI08DA,1,288.84,見其他登記事項,見其他登記事項,108年12月16日,四層,一層 二層 三層 四層 見其他登記事項
RPTOMLLKKIPFFAI58DA,16,128.18,住家用,鋼筋混凝土造,93年10月29日,十四層,八層
RPTOMLLKKIPFFAI58DA,16,85.36,共有部份,鋼筋混凝土造,93年10月29日,十四層,
