鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
三民區,房地(土地+建物)+車位,鼎華路151~180號,5.67,都市：其他:第三種商業區,,,1100116,土地1建物1車位1,三層，電梯樓梯間,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840419,90.5,3,2,2,有,有,4500000,49724,坡道機械,0.0,0,其他增建:露台改房間、陽台搭採光罩其他增建；,RPXOMLMLKHGGFDE18DA,49.08,37.54,0.0,有,02525
三民區,房地(土地+建物),南臺路195巷1~30號,2.98,都市：其他:第四種商業區,,,1100117,土地1建物1車位0,二十四層,二十五層,住宅大樓(11層含以上有電梯),商業用,鋼骨鋼筋混凝土造,0870929,39.48,1,1,1,有,有,2050000,51925,,0.0,0,,RPPNMLMLKHGGFDE27DA,24.63,2.82,0.0,有,
三民區,房地(土地+建物),九如一路871~900號,25.09,都市：其他:第五種住宅區,,,1100111,土地5建物1車位0,六層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0671216,68.85,2,2,1,有,有,3000000,43573,,0.0,0,其他                    ；,RPPPMLTKKHGGFDE08DA,68.85,0.0,0.0,有,
三民區,房地(土地+建物)+車位,順昌街31~60號,6.16,都市：其他:第五種商業區,,,1100111,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090813,102.51,2,1,2,有,有,6600000,64384,坡道機械,21.95,0,,RPUOMLKLKHGGFDE67DA,47.05,6.97,0.0,有,00226
三民區,土地,建工段751~780地號,129.0,都市：其他:第五種商業區,,,1100204,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,23400000,181395,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLKLKHGGFDE47DA,0.0,0.0,0.0,無,02527
三民區,房地(土地+建物),建國二路91~120號,24.78,都市：其他:第四種商業區,,,1091216,土地1建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0830629,223.89,4,2,2,有,有,7900000,35285,,0.0,0,買賣總價包含土地款552萬及建物款238萬元,RPQPMLMLKHGGFDE57DA,179.0,0.0,0.0,有,
三民區,房地(土地+建物),鼎安路60巷15弄1~30號,51.0,都市：其他:第三種住宅區。,,,1100103,土地1建物1車位0,全,二層,透天厝,,鋼筋混凝土造,0751229,80.02,5,2,3,有,無,7100000,88728,,0.0,0,含傢俱設備費；頂樓加蓋；其他增建；,RPUNMLNLKHGGFDE87DA,72.56,0.0,7.46,無,
三民區,房地(土地+建物),金山路133巷12弄1~30號,71.91,都市：其他:第二種住宅區,,,1100122,土地1建物1車位0,全,二層,透天厝,,加強磚造,0690613,87.47,5,2,3,有,無,7300000,83457,,0.0,0,,RPXNMLNLKHGGFDE18DA,87.47,0.0,0.0,無,
三民區,土地,中華段二小段1201~1230地號,15.0,都市：其他:第三種特定商業專用區,,,1100204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1050000,70000,,0.0,0,,RPRPMLPJKHGGFDE77DA,0.0,0.0,0.0,無,
三民區,房地(土地+建物)+車位,建興路331~360號,9.56,都市：其他:第四種商業區,,,1060109,土地1建物1車位1,六層,二十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1091102,145.27,2,2,2,有,有,7900000,46496,坡道平面,15.15,1850000,,RPQQMLRKKHGGFDE08DA,63.23,21.31,0.0,有,02528
