編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPVNMLLKKIPFFDA28CC,14,24.94,住家用,鋼筋混凝土造,96年2月16日,十一層,
RPVNMLLKKIPFFDA28CC,14,2.24,住家用,鋼筋混凝土造,96年2月16日,十一層,
RPVNMLLKKIPFFDA28CC,14,12.24,共有部分,鋼筋混凝土造,96年2月16日,十一層,
RPVNMLLKKIPFFDA28CC,14,2.30,共有部分,鋼筋混凝土造,96年2月16日,十一層,
RPSOMLLKKIPFFDA08CC,28,151.67,住家用,鋼筋混凝土造,81年6月2日,七層,
RPVPMLLKKIPFFCA38CC,44,224.66,住家用,鋼筋混凝土造,65年8月19日,七層,
RPWOMLLKKIPFFCA38CC,40,18.36,商業用,鋼筋混凝土造,70年4月22日,十二層,
RPWOMLLKKIPFFCA38CC,40,4.38,共有部分,鋼筋混凝土造,70年4月22日,十二層,
RPXPMLLKKIPFFDA68CC,3,42.14,見其他登記事項,鋼筋混凝土造,106年9月21日,十二層,
RPXPMLLKKIPFFDA68CC,3,45.93,見其他登記事項,鋼筋混凝土造,106年9月21日,十二層,
RPRRMLLKKIPFFDA28CC,35,30.94,商業用,鋼筋混凝土造,75年1月6日,十五層,
RPRRMLLKKIPFFDA28CC,35,12.40,共有部分,鋼筋混凝土造,75年1月6日,十五層,
RPSNMLLKKIPFFFA18CC,,148.31,住商用,鋼筋混凝土造,,七層,
RPRRMLLKKIPFFBA08CC,4,47.53,見其他登記事項,鋼筋混凝土造,106年1月17日,十七層,
RPRRMLLKKIPFFBA08CC,4,13.69,見其他登記事項,鋼筋混凝土造,106年1月17日,十七層,
RPRRMLLKKIPFFBA08CC,4,19.68,見其他登記事項,鋼筋混凝土造,106年1月17日,十七層,
RPRRMLLKKIPFFBA08CC,4,43.08,見其他登記事項,鋼筋混凝土造,106年1月17日,十七層,
RPTPMLLKKIPFFEA38CC,42,81.41,見使用執照,鋼筋混凝土造,67年12月29日,五層,
RPTOMLLKKIPFFDA18CC,31,228.39,住家用,鋼筋混凝土造,78年11月28日,十一層,
RPSQMLLKKIPFFBA08CC,10,196.39,住家用,鋼骨鋼筋混凝土造,99年8月18日,十四層,
RPQRMLLKKIPFFBA97CC,48,132.40,商業用,鋼筋混凝土造,61年12月21日,六層,
RPUPMLLKKIPFFAA08CC,36,112.71,商業用,鋼筋混凝土造,73年10月6日,十層,
RPUPMLLKKIPFFAA08CC,36,4.72,共有部分,鋼筋混凝土造,73年10月6日,十層,
RPPNMLMKKIPFFDA77CC,12,46.66,住家用,鋼筋混凝土造,98年1月23日,十四層,
RPPNMLMKKIPFFDA77CC,12,10.18,共有部分,鋼筋混凝土造,98年1月23日,十四層,
RPPNMLMKKIPFFDA77CC,12,12.73,共有部分,鋼筋混凝土造,98年1月23日,十四層,
RPSNMLMKKIPFFDA08CC,3,102.66,見其他登記事項,鋼筋混凝土造,107年3月31日,十五層,
RPSNMLMKKIPFFDA08CC,3,47.02,見其他登記事項,鋼筋混凝土造,107年3月31日,十五層,
