鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
三重區,房地(土地+建物),福德北段1141~1170地號,8.79,住,,,1061124,土地2建物1車位0,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,73.86,1,1,1,有,無,11730000,158814,,0.0,0,,RPWOMLQKKIPFFGF07CB
板橋區,房地(土地+建物)+車位,江翠段1~30地號,8.44,商,,,1071129,土地1建物1車位1,十九層,19,辦公商業大樓,商業用,鋼筋混凝土造,,135.28,0,0,0,無,無,17980000,132910,坡道平面,22.06,0,,RPTSMLRKKIPFFAF66CB
板橋區,房地(土地+建物),江翠段1~30地號,5.14,商,,,1051107,土地1建物1車位0,十五層,19,辦公商業大樓,商業用,鋼筋混凝土造,,68.89,0,0,0,無,無,8500000,123385,,0.0,0,,RPWSMLRKKIPFFAF96CB
板橋區,房地(土地+建物)+車位,江翠段1~30地號,12.11,商,,,1050711,土地1建物1車位1,十九層,19,辦公商業大樓,商業用,鋼筋混凝土造,,188.46,0,0,0,無,無,25070000,133026,坡道平面,26.16,0,,RPXSMLRKKIPFFAF07CB
板橋區,房地(土地+建物)+車位,江翠段1~30地號,9.91,商,,,1050810,土地1建物1車位1,十九層,19,辦公商業大樓,商業用,鋼筋混凝土造,,155.54,0,0,0,無,無,19800000,127298,坡道平面,23.98,0,,RPOTMLRKKIPFFAF88CB
板橋區,房地(土地+建物),江翠段1~30地號,5.14,商,,,1051015,土地1建物1車位0,十六層,19,辦公商業大樓,商業用,鋼筋混凝土造,,68.89,0,0,0,無,無,9000000,130643,,0.0,0,,RPRTMLRKKIPFFAF56CB
板橋區,房地(土地+建物)+車位,江翠段1~30地號,12.48,商,,,1050711,土地1建物1車位1,十九層,19,辦公商業大樓,商業用,鋼筋混凝土造,,187.47,0,0,0,無,無,25140000,134101,坡道平面,23.98,0,,RPSTMLRKKIPFFAF66CB
板橋區,房地(土地+建物)+車位,江翠段1~30地號,7.71,商,,,1050807,土地1建物1車位1,十九層,19,辦公商業大樓,商業用,鋼筋混凝土造,,125.47,0,0,0,無,無,16400000,130709,坡道平面,23.98,0,,RPUTMLRKKIPFFAF86CB
板橋區,房地(土地+建物)+車位,江翠段1~30地號,8.44,商,,,1071013,土地1建物1車位1,九層,19,辦公商業大樓,商業用,鋼筋混凝土造,,137.6,0,0,0,無,無,17230000,125218,坡道平面,23.98,0,,RPVTMLRKKIPFFAF96CB
板橋區,房地(土地+建物)+車位,江翠段1~30地號,7.34,商,,,1071129,土地1建物1車位1,十九層,19,辦公商業大樓,商業用,鋼筋混凝土造,,120.39,0,0,0,無,無,15720000,130576,坡道平面,23.98,0,,RPWTMLRKKIPFFAF07CB
林口區,房地(土地+建物),麗林段91~120地號,27.95,住,,,1090715,土地1建物1車位0,一層,10,店面(店鋪),住商用,鋼筋混凝土造,,84.91,0,0,0,無,無,7800000,91862,,0.0,0,,RPUQNLRKKIPFFBF76CB
林口區,房地(土地+建物),麗林段91~120地號,30.87,住,,,1090715,土地1建物1車位0,一層,10,店面(店鋪),住商用,鋼筋混凝土造,,94.08,0,0,0,無,無,7700000,81845,,0.0,0,,RPVQNLRKKIPFFBF86CB
林口區,房地(土地+建物),麗林段91~120地號,31.08,住,,,1090130,土地1建物1車位0,一層,10,店面(店鋪),住商用,鋼筋混凝土造,,95.69,0,0,0,無,無,9200000,96144,,0.0,0,,RPWQNLRKKIPFFBF96CB
林口區,房地(土地+建物)+車位,麗林段91~120地號,25.03,住,,,1081219,土地1建物1車位1,三層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,107.22,2,2,1,有,無,7060000,70506,坡道平面,29.78,1600000,,RPXQNLRKKIPFFBF07CB
林口區,房地(土地+建物)+車位,麗林段91~120地號,25.03,住,,,1090415,土地1建物1車位1,四層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,108.35,2,2,1,有,無,7580000,76575,坡道平面,30.91,1650000,,RPORNLRKKIPFFBF88CB
林口區,房地(土地+建物)+車位,麗林段91~120地號,25.03,住,,,1090115,土地1建物1車位1,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,108.35,2,2,1,有,無,7350000,73605,坡道平面,30.91,1650000,,RPPRNLRKKIPFFBF98CB
林口區,房地(土地+建物)+車位,麗林段91~120地號,25.03,住,,,1081127,土地1建物1車位1,六層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,108.35,2,2,1,有,無,7300000,72960,坡道平面,30.91,1650000,,RPQRNLRKKIPFFBF09CB
林口區,房地(土地+建物),麗林段91~120地號,25.03,住,,,1090311,土地1建物1車位0,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,77.44,2,2,1,有,無,6100000,78771,,0.0,0,,RPRRNLRKKIPFFBF56CB
林口區,房地(土地+建物)+車位,麗林段91~120地號,25.03,住,,,1081212,土地1建物1車位1,八層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,108.35,2,2,1,有,無,7330000,72056,坡道平面,30.91,1750000,,RPSRNLRKKIPFFBF66CB
林口區,房地(土地+建物)+車位,麗林段91~120地號,25.03,住,,,1090213,土地1建物1車位1,九層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,108.35,2,2,1,有,無,7330000,73347,坡道平面,30.91,1650000,,RPTRNLRKKIPFFBF76CB
林口區,房地(土地+建物)+車位,麗林段91~120地號,25.03,住,,,1090206,土地1建物1車位1,十層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,108.35,2,2,1,有,無,7180000,71410,坡道平面,30.91,1650000,,RPURNLRKKIPFFBF86CB
林口區,房地(土地+建物)+車位,麗林段91~120地號,36.08,住,,,1090521,土地1建物1車位1,二層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,142.34,3,2,2,有,無,9500000,70448,坡道平面,30.91,1650000,,RPVRNLRKKIPFFBF96CB
林口區,房地(土地+建物)+車位,麗林段91~120地號,36.08,住,,,1090505,土地1建物1車位1,三層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,142.34,3,2,2,有,無,9420000,69730,坡道平面,30.91,1650000,,RPWRNLRKKIPFFBF07CB
林口區,房地(土地+建物)+車位,麗林段91~120地號,36.08,住,,,1090319,土地1建物1車位1,四層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,142.34,3,2,2,有,無,9590000,70358,坡道平面,30.91,1750000,,RPXRNLRKKIPFFBF17CB
林口區,房地(土地+建物)+車位,麗林段91~120地號,36.08,住,,,1091107,土地1建物1車位1,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,142.34,3,2,2,有,無,9530000,70717,坡道平面,30.91,1650000,,RPOSNLRKKIPFFBF98CB
林口區,房地(土地+建物)+車位,麗林段91~120地號,36.08,住,,,1091107,土地1建物1車位1,六層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,142.34,3,2,2,有,無,9800000,73140,坡道平面,30.91,1650000,,RPPSNLRKKIPFFBF09CB
林口區,房地(土地+建物)+車位,麗林段91~120地號,36.08,住,,,1090416,土地1建物1車位1,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,142.34,3,2,2,有,無,9800000,72243,坡道平面,30.91,1750000,,RPQSNLRKKIPFFBF56CB
林口區,房地(土地+建物)+車位,麗林段91~120地號,36.08,住,,,1090319,土地1建物1車位1,九層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,142.34,3,2,2,有,無,9650000,71794,坡道平面,30.91,1650000,,RPRSNLRKKIPFFBF66CB
林口區,房地(土地+建物)+車位,麗林段91~120地號,36.08,住,,,1090319,土地1建物1車位1,十層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,142.34,3,2,2,有,無,9690000,72153,坡道平面,30.91,1650000,,RPSSNLRKKIPFFBF76CB
林口區,房地(土地+建物)+車位,麗林段91~120地號,37.13,住,,,1090906,土地1建物1車位1,二層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,145.67,3,2,2,有,無,10880000,79557,坡道平面,30.91,1750000,售價包含裝潢或家電。；,RPTSNLRKKIPFFBF86CB
林口區,房地(土地+建物)+車位,麗林段91~120地號,36.08,住,,,1090408,土地1建物1車位1,八層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,141.21,3,2,2,有,無,9650000,72243,坡道平面,29.78,1600000,,RPUSNLRKKIPFFBF96CB
林口區,房地(土地+建物)+車位,麗林段91~120地號,37.13,住,,,1090826,土地1建物1車位1,三層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,145.67,3,2,2,有,無,10080000,72586,坡道平面,30.91,1750000,,RPVSNLRKKIPFFBF07CB
林口區,房地(土地+建物)+車位,麗林段91~120地號,37.13,住,,,1090701,土地1建物1車位1,四層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,145.67,3,2,2,有,無,9850000,70582,坡道平面,30.91,1750000,,RPXSNLRKKIPFFBF27CB
林口區,房地(土地+建物)+車位,麗林段91~120地號,37.13,住,,,1090618,土地1建物1車位1,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,145.67,3,2,2,有,無,10120000,72935,坡道平面,30.91,1750000,,RPOTNLRKKIPFFBF09CB
