交易標的,土地區段位置/建物區段門牌,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,屋齡,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位總價(元),移轉編號
transaction sign,land sector position building sector house number plate,transaction year month and day,transaction pen number,shifting level,total floor number,building state,room age,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth total price NTD,
土地,土庫段二小段241~270地號,1091022,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,764660,27826,0,00021
土地,土庫段二小段241~270地號,1091014,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1242940,28268,0,00021
土地,土庫段二小段241~270地號,1091019,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,713800,25975,0,00021
土地,土庫段二小段241~270地號,1091020,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,714660,26007,0,00021
土地,土庫段二小段241~270地號,1091022,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,4574340,26010,0,00021
土地,土庫段二小段241~270地號,1091020,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2430360,26013,0,00021
土地,土庫段二小段241~270地號,1091123,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1142940,25994,0,00021
房地(土地+建物)+車位,高雄市岡山區育英路151~180號,1031004,土地1建物1車位1,二層,七層,華廈(10層含以下有電梯),18,106.73,3,2,2,有,無,2500000,23424,0,00023
房地(土地+建物),育英路151~180號,1090926,土地2建物1車位0,二層,七層,華廈(10層含以下有電梯),24,107.65,4,0,4,有,有,3500000,32513,0,00023
房地(土地+建物),柳橋西路一段56巷1~30號,1091026,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),37,101.51,3,2,2,有,無,2500000,24628,0,00024
房地(土地+建物),柳橋西路一段56巷1~30號,1100321,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),37,101.51,3,2,2,有,無,3900000,38420,0,00024
