鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
斗六市,房地(土地+建物),雲林縣斗六市中山路601~630號,191.04,,一般農業區,甲種建築用地,1091215,土地1建物0車位0,二層,4,套房(1房1廳1衛),住商用,鋼筋混凝土造,0890808,16.2,1,1,1,有,無,有,5000,309,,0.0,0,,RPQPMLRJJHGGFAP68CC
斗六市,房地(土地+建物),雲林縣斗六市中山路601~630號,191.04,,一般農業區,甲種建築用地,1091215,土地1建物0車位0,一層,4,套房(1房1廳1衛),住商用,鋼筋混凝土造,0890808,16.2,1,1,1,有,無,有,5000,309,,0.0,0,,RPQNMLLKJHGGFAP97CC
斗六市,房地(土地+建物),雲林縣斗六市嘉東南路50巷61~90號,88.0,,特定農業區,甲種建築用地,1100111,土地1建物0車位0,全,3,透天厝,住家用,鋼筋混凝土造,0951201,15.5,1,0,1,有,無,有,3500,226,,0.0,0,,RPTNMLLKJHGGFAP28CC
斗南鎮,房地(土地+建物),雲林縣斗南鎮新興街皇盛巷1~30號,48.0,住,,,1091230,土地1建物0車位0,全,3,透天厝,住家用,鋼筋混凝土造,0820806,149.44,3,1,2,有,無,無,10000,67,,0.0,0,,RPPNMLLKJHGGFBP97CC
斗六市,房地(土地+建物)+車位,雲林縣斗六市江厝里江厝路100巷3弄1~30號,49.12,,鄉村區,乙種建築用地,1091229,土地1建物1車位0,見其他登記事項,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0880926,87.6,4,2,2,有,有,無,9600,110,一樓平面,0.0,0,,RPVOMLOKJHGGFAP98DC
斗六市,房地(土地+建物),雲林縣斗六市嘉東南路50巷61~90號,88.0,,特定農業區,甲種建築用地,1100115,土地1建物0車位0,全,3,透天厝,住家用,鋼筋混凝土造,0951201,15.3,1,0,1,有,無,有,3300,216,,0.0,0,,RPVNMLTKJHGGFAP66CC
斗六市,房地(土地+建物),雲林縣斗六市嘉東南路50巷1~30號,92.0,,特定農業區,甲種建築用地,1100117,土地1建物0車位0,全,3,透天厝,住家用,鋼筋混凝土造,0960208,14.89,1,0,1,有,無,有,3000,201,,0.0,0,,RPXNMLTKJHGGFAP86CC
斗六市,房地(土地+建物),雲林縣斗六市嘉東南路50巷1~30號,92.0,,特定農業區,甲種建築用地,1100117,土地1建物0車位0,全,3,透天厝,住家用,鋼筋混凝土造,0960208,14.89,1,0,1,有,無,有,3000,201,,0.0,0,,RPOOMLTKJHGGFAP68CC
斗六市,房地(土地+建物),雲林縣斗六市中山路601~630號,191.06,,一般農業區,甲種建築用地,1100101,土地1建物0車位0,全,4,透天厝,住商用,鋼筋混凝土造,0890808,15.53,1,0,1,有,無,有,4500,290,,0.0,0,,RPSNMLQLJHGGFAP78CC
斗六市,房地(土地+建物),雲林縣斗六市中山路601~630號,191.06,,一般農業區,甲種建築用地,1100101,土地1建物0車位0,全,4,透天厝,住商用,鋼筋混凝土造,0890808,20.92,1,0,1,有,無,有,5200,249,,0.0,0,,RPUNMLQLJHGGFAP98CC
斗六市,房地(土地+建物),雲林縣斗六市中山路601~630號,191.06,,一般農業區,甲種建築用地,1100101,土地1建物0車位0,全,4,透天厝,住商用,鋼筋混凝土造,0890808,15.85,1,0,1,有,無,有,4500,284,,0.0,0,,RPVNMLQLJHGGFAP09CC
斗六市,房地(土地+建物),雲林縣斗六市中山路601~630號,191.06,,一般農業區,甲種建築用地,1100101,土地1建物0車位0,全,4,透天厝,住商用,鋼筋混凝土造,0890808,20.44,1,0,1,有,無,有,5200,254,,0.0,0,,RPWNMLQLJHGGFAP56CC
斗六市,房地(土地+建物),雲林縣斗六市嘉東南路50巷61~90號,127.0,,特定農業區,甲種建築用地,1100127,土地1建物0車位0,全,3,透天厝,住家用,鋼筋混凝土造,0951110,14.33,1,0,1,有,無,有,3500,244,,0.0,0,,RPRNMLLJKHGGFAP08CC
斗六市,房地(土地+建物),雲林縣斗六市嘉東南路50巷1~30號,92.0,,特定農業區,甲種建築用地,1100126,土地1建物0車位0,全,3,透天厝,住家用,鋼筋混凝土造,0960208,26.37,1,0,1,有,無,有,4500,171,,0.0,0,,RPOOMLMJKHGGFAP97CC
西螺鎮,土地,新街段31~60地號,371.53,農,,,1100201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,有,6000,16,,0.0,0,,RPWNMLOJKHGGFCP56DC
西螺鎮,土地,新街段31~60地號,420.01,農,,,1100115,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,有,5083,12,,0.0,0,,RPPOMLOJKHGGFCP58DC
西螺鎮,土地,新街段31~60地號,387.01,農,,,1100115,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,有,5500,14,,0.0,0,,RPSOMLOJKHGGFCP88DC
斗六市,房地(土地+建物),雲林縣斗六市嘉東南路50巷61~90號,88.0,,特定農業區,甲種建築用地,1100203,土地1建物0車位0,全,3,透天厝,住家用,鋼筋混凝土造,0951201,18.92,1,0,1,有,無,有,3900,206,,0.0,0,,RPPNMLPJKHGGFAP28CC
斗六市,房地(土地+建物),雲林縣斗六市中山路601~630號,191.06,,一般農業區,甲種建築用地,1100125,土地1建物0車位0,全,4,透天厝,住商用,鋼筋混凝土造,0890808,15.29,1,0,1,有,無,有,4500,294,,0.0,0,,RPPNMLSJKHGGFAP58CC
斗六市,土地,大潭段社口小段511~540地號,73.94,住,,,1100211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,28000,379,,0.0,0,含增建或未登記建物。；租賃土地上有未保存建物一棟 本案僅承租一二層,RPTOMLSKKHGGFAP56CC
斗六市,土地,雲林溪段151~180地號,844.74,住,,,1100223,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,100000,118,,0.0,0,續租。；,RPWNMLNLKHGGFAP98CC
斗六市,房地(土地+建物),雲林縣斗六市雲林路一段211~240號,81.14,商,,,1100226,土地1建物0車位0,見其他登記事項,1,店面(店鋪),住商用,磚造,0560630,68.33,4,2,2,有,無,無,16000,234,,0.0,0,含增建或未登記建物。；,RPSOMLNJLHGGFAP58CC
斗六市,房地(土地+建物),雲林縣斗六市社口里府前街44巷121~150號,170.0,住,,,1100208,土地1建物0車位0,全,1,透天厝,住家用,磚木造,0630330,34.94,1,0,0,無,無,無,10000,286,,0.0,0,該房地為兩人共有.本案僅向其中一人承租,RPQNMLOJLHGGFAP38CC
斗六市,房地(土地+建物),雲林縣斗六市社口里府前街44巷121~150號,170.0,住,,,1100208,土地1建物0車位0,全,1,透天厝,住家用,磚木造,0630330,34.94,1,0,0,無,無,無,15000,429,,0.0,0,該房地為兩人共有.本案僅向另一人承租,RPRNMLOJLHGGFAP48CC
斗六市,房地(土地+建物),雲林縣斗六市嘉東南路50巷61~90號,127.0,,特定農業區,甲種建築用地,1100304,土地1建物0車位0,全,3,透天厝,住家用,鋼筋混凝土造,0951110,14.19,1,0,1,有,無,有,3500,247,,0.0,0,,RPRNMLKKLHGGFAP18CC
