編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPNMLTJKIPFFBK09DA,2,219.01,住家用,鋼筋混凝土造,107年12月10日,四層,一層 二層 三層 四層
RPWOMLSJKIPFFBK17DA,30,161.06,住工用,鋼筋混凝土造,79年12月1日,2,一層 二層 屋頂突出物
RPXNMLTJKIPFFBK27DA,,100.84,住家用,鋼筋混凝土造,109年10月5日,五層,四層
RPXNMLTJKIPFFBK27DA,,20.58,見其他登記事項,鋼筋混凝土造,109年10月5日,五層,
RPXNMLTJKIPFFBK27DA,,16.98,見其他登記事項,鋼筋混凝土造,109年10月5日,五層,
RPPPMLSJKIPFFBK56DA,,129.69,住家用,鋼筋混凝土造,109年10月5日,五層,三層
RPPPMLSJKIPFFBK56DA,,20.58,見其他登記事項,鋼筋混凝土造,109年10月5日,五層,
RPPPMLSJKIPFFBK56DA,,21.88,見其他登記事項,鋼筋混凝土造,109年10月5日,五層,
RPOPMLSJKIPFFBK09DA,,100.84,住家用,鋼筋混凝土造,109年10月5日,五層,二層
RPOPMLSJKIPFFBK09DA,,20.58,見其他登記事項,鋼筋混凝土造,109年10月5日,五層,
RPOPMLSJKIPFFBK09DA,,16.98,見其他登記事項,鋼筋混凝土造,109年10月5日,五層,
RPXOMLSJKIPFFBK27DA,,50.22,住家用,鋼筋混凝土造,109年10月5日,五層,二層
RPXOMLSJKIPFFBK27DA,,50.22,住家用,鋼筋混凝土造,109年10月5日,五層,二層
RPXOMLSJKIPFFBK27DA,,10.29,見其他登記事項,鋼筋混凝土造,109年10月5日,五層,
RPXOMLSJKIPFFBK27DA,,10.29,見其他登記事項,鋼筋混凝土造,109年10月5日,五層,
RPXOMLSJKIPFFBK27DA,,8.44,見其他登記事項,鋼筋混凝土造,109年10月5日,五層,
RPXOMLSJKIPFFBK27DA,,8.44,見其他登記事項,鋼筋混凝土造,109年10月5日,五層,
RPQNMLTJKIPFFBK56DA,,50.22,住家用,鋼筋混凝土造,109年10月5日,五層,三層
RPQNMLTJKIPFFBK56DA,,50.22,住家用,鋼筋混凝土造,109年10月5日,五層,三層
RPQNMLTJKIPFFBK56DA,,10.29,見其他登記事項,鋼筋混凝土造,109年10月5日,五層,
RPQNMLTJKIPFFBK56DA,,10.29,見其他登記事項,鋼筋混凝土造,109年10月5日,五層,
RPQNMLTJKIPFFBK56DA,,8.44,見其他登記事項,鋼筋混凝土造,109年10月5日,五層,
