交易標的,土地區段位置/建物區段門牌,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,屋齡,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位總價(元),移轉編號
transaction sign,land sector position building sector house number plate,transaction year month and day,transaction pen number,shifting level,total floor number,building state,room age,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth total price NTD,
土地,西安段361~390地號,1051130,土地8建物0車位0,,,其他,0,0.0,0,0,0,有,無,1000000,31407,0,0640
土地,西安段361~390地號,1051228,土地8建物0車位0,,,其他,0,0.0,0,0,0,有,無,900000,28400,0,0640
土地,西安段361~390地號,1051228,土地8建物0車位0,,,其他,0,0.0,0,0,0,有,無,1000000,31556,0,0640
土地,西安段361~390地號,1051228,土地8建物0車位0,,,其他,0,0.0,0,0,0,有,無,1200000,37987,0,0640
土地,西安段361~390地號,1051228,土地8建物0車位0,,,其他,0,0.0,0,0,0,有,無,1200000,35917,0,0640
土地,西安段361~390地號,1051228,土地8建物0車位0,,,其他,0,0.0,0,0,0,有,無,1200000,35917,0,0640
土地,西安段361~390地號,1060317,土地8建物0車位0,,,其他,0,0.0,0,0,0,有,無,1100000,34711,0,0640
土地,西安段361~390地號,1100107,土地8建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1100000,34821,0,0640
土地,西安段361~390地號,1100111,土地8建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1100000,34548,0,0640
房地(土地+建物)+車位,新竹縣竹北市勝利八街二段91~120號,1071005,土地1建物1車位1,一層，見其他登記事項,二十三層,店面(店鋪),2,135.6,1,1,1,有,有,17140000,150776,1200000,0642
房地(土地+建物)+車位,勝利八街二段91~120號,1091203,土地1建物1車位1,一層，見其他登記事項,二十三層,住宅大樓(11層含以上有電梯),4,135.6,0,0,0,無,有,15000000,110619,0,0642
房地(土地+建物)+車位,新竹縣竹北市成功十一街91~120號,1051216,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),0,222.27999999999997,3,2,2,有,有,19160000,91151,1370000,0643
房地(土地+建物)+車位,成功十一街91~120號,1091203,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),4,222.27999999999997,2,2,2,有,有,23500000,105723,0,0643
房地(土地+建物),新竹縣新埔鎮文華路211~240號,1070403,土地2建物1車位0,四層,五層,華廈(10層含以下有電梯),2,75.96000000000001,3,2,2,有,無,4850000,63849,0,0644
房地(土地+建物)+車位,文華路211~240號,1091122,土地2建物1車位1,四層,五層,華廈(10層含以下有電梯),4,75.96000000000001,3,2,2,有,有,5100000,67141,0,0644
土地,三崁店段三崁店小段1~30地號,1070119,土地1建物0車位0,,,其他,0,0.0,0,0,0,有,無,5600000,27518,0,0645
土地,三崁店段三崁店小段1~30地號,1091230,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,9970000,24496,0,0645
房地(土地+建物)+車位,新竹縣竹北市勝利八街一段211~240號,1050808,土地1建物1車位1,十一層,二十七層,住宅大樓(11層含以上有電梯),0,121.17,2,1,1,有,有,7640000,72359,750000,0646
房地(土地+建物)+車位,勝利八街一段211~240號,1100111,土地1建物1車位1,十一層,二十七層,住宅大樓(11層含以上有電梯),5,121.17,2,2,1,有,有,8880000,73285,0,0646
房地(土地+建物)+車位,新竹縣竹北市勝利十二街241~270號,1020515,土地1建物1車位2,六層,十四層,住宅大樓(11層含以上有電梯),0,204.75,3,2,2,有,有,8340000,50877,1350000,0647
房地(土地+建物)+車位,勝利十二街241~270號,1091206,土地1建物1車位2,六層,十四層,住宅大樓(11層含以上有電梯),8,204.75,3,2,2,有,有,16000000,78144,0,0647
房地(土地+建物)+車位,新竹縣竹北市中正西路1598巷12弄31~60號,1040303,土地2建物1車位1,二層,五層,華廈(10層含以下有電梯),0,82.53,2,2,1,有,有,3800000,46044,0,0648
房地(土地+建物)+車位,中正西路1598巷12弄31~60號,1091216,土地2建物1車位1,二層,五層,華廈(10層含以下有電梯),6,82.53,2,2,1,有,有,4800000,58161,0,0648
