鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
安平區,房地(土地+建物),臺南市安平區安平路61~90號,204.19,住,,,1091130,土地1建物1車位0,見其他登記事項,3,店面(店鋪),見其他登記事項,見其他登記事項,1040904,406.29,5,2,6,有,無,無,88000,217,,0.0,0,,RPSOMLPKKIPFFAD58DC
南區,房地(土地+建物),臺南市南區新興路451~480號,159.0,住,,,1091116,土地1建物1車位0,一層,4,店面(店鋪),見其他登記事項,鋼筋混凝土造,1060807,62.28,0,0,0,無,無,無,19000,305,,0.0,0,一樓部份承租,RPOOMLPKKIPFFCD38DC
永康區,土地,文化段1171~1200地號,330.57,農,,,1091214,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,30000,91,,0.0,0,含增建或未登記建物。；承租地坪約100坪，承租未保存登記建物約100坪,RPXOMLQKKIPFFKD57DC
仁德區,土地,嘉南段61~90地號,363.63,農,,,1091203,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,27000,74,,0.0,0,含增建或未登記建物。；承租地坪約110坪，承租未保存登記建物約100坪,RPRNMLQKKIPFFID56CC
仁德區,建物,臺南市仁德區中山路151~180號,0.0,住,,,1091127,土地0建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0990119,62.21,0,0,1,有,無,有,17000,273,,0.0,0,1.租賃契約書無填寫土地租賃面積。2.由所有權人提供租屋資訊。3.租賃期間:1年又15天,RPSNMLQKKIPFFID66CC
仁德區,土地,太子段1051~1080地號,33.05,住,,,1091126,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,9000,272,,0.0,0,含增建或未登記建物。；承租地坪約10坪，承租未保存登記建物約10坪。租賃期間：1年0個月15天。,RPUNMLQKKIPFFID86CC
新市區,建物,臺南市新市區中山路181~210號,0.0,工,,,1091210,土地0建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,0811109,291.78,5,2,3,有,無,無,35000,120,,0.0,0,,RPRNMLQKKIPFFHD09CC
永康區,建物,臺南市永康區復華里復華八街47巷31~60號,0.0,住,,,1091208,土地0建物1車位1,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850426,81.95,3,1,2,有,有,有,13500,165,坡道平面,0.0,0,1.合約書無填具土地租賃面積.2.由所有權人提供出租資訊3.租金已包含車位,RPQNMLQKKIPFFKD66CC
永康區,房地(土地+建物),臺南市永康區中正南路490巷1~30號,439.7,工,,,1091117,土地1建物1車位0,見其他登記事項,1,工廠,見其他登記事項,見其他登記事項,1090623,254.7,0,0,0,無,無,無,40000,,,0.0,0,承租地坪約133坪,RPPOMLQKKIPFFKD66CC
永康區,土地,文化段1321~1350地號,6180.38,農,,,1091119,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,617100,100,,0.0,0,含增建或未登記建物。；承租地坪約1870坪，承租未保存登記建物約1600坪,RPROMLQKKIPFFKD86CC
永康區,房地(土地+建物),臺南市永康區中山東路421~450號,105.99,住,,,1091204,土地1建物1車位0,見其他登記事項,1,店面(店鋪),住家用,加強磚造,0630901,66.7,0,0,0,無,無,有,20000,300,,0.0,0,,RPTOMLQKKIPFFKD07CC
北區,建物,臺南市北區北園街8巷61~90號,0.0,商,,,1091203,土地0建物0車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0701208,144.49,1,0,1,有,有,有,6500,45,,0.0,0,,RPTOMLQKKIPFFAD68CC
中西區,建物,臺南市中西區萬昌街121~150號,0.0,商,,,1091204,土地0建物1車位0,八層,11,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,0950713,38.120000000000005,1,1,1,有,無,有,10000,262,,0.0,0,,RPXOMLQKKIPFFAD09CC
中西區,建物,臺南市中西區府前路二段258巷31~60號,0.0,住,,,1091205,土地0建物1車位0,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0790615,28.76,1,0,1,有,無,有,6500,226,,0.0,0,,RPSPMLQKKIPFFAD68CC
中西區,建物,臺南市中西區南門路187巷1~30號,0.0,住,,,1091118,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0721130,146.34,4,2,2,有,無,有,14000,96,,0.0,0,台南市社會住宅包租代管第二期計畫，租金不含停車位及管理費,RPTQMLQKKIPFFAD88CC
南區,建物,臺南市南區中華西路一段6巷1~30號,0.0,住,,,1091211,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0711129,93.24,3,1,2,有,無,有,6500,70,,0.0,0,,RPRNMLQKKIPFFCD58CC
東區,建物,臺南市東區中華東路二段181~210號,0.0,商,,,1091212,土地0建物1車位0,十五層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841106,90.39,2,1,1,有,無,有,12000,133,,0.0,0,,RPTNMLQKKIPFFCD78CC
東區,建物,臺南市東區青年路301~330號,0.0,住,,,1091127,土地0建物0車位0,全,5,透天厝,見其他登記事項,鋼筋混凝土造,0960427,19.83,1,0,1,有,無,有,6400,323,,0.0,0,1.租賃契約書無填寫土地租賃面積。2.由所有權人提供租屋資訊。3.此租賃物為部分租賃租賃標的未紀錄共有部分之分算面積。,RPQOMLQKKIPFFCD58CC
