鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
苗栗市,房地(土地+建物)+車位,嘉盛里14鄰為公路559巷1~30號,39.94,,特定農業區,甲種建築用地,1091030,土地1建物1車位1,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1091005,138.4,3,2,2,有,有,6000000,43353,一樓平面,0.0,0,,RPSNMLTJKIPFFBK76DA,90.8,0.0,10.04,有,
苗栗市,房地(土地+建物)+車位,嘉盛里14鄰為公路559巷1~30號,50.22,,特定農業區,甲種建築用地,1091110,土地1建物1車位1,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1091005,173.5,4,2,2,有,有,7880000,45418,一樓平面,0.0,0,,RPTNMLTJKIPFFBK86DA,114.79,0.0,15.99,有,
苗栗市,房地(土地+建物)+車位,嘉盛里14鄰為公路559巷1~30號,39.71,,特定農業區,甲種建築用地,1091106,土地1建物1車位1,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1091005,137.9,3,2,2,有,有,6000000,43510,一樓平面,0.0,0,,RPUNMLTJKIPFFBK96DA,91.65,0.0,8.78,有,
苗栗市,房地(土地+建物)+車位,嘉盛里14鄰為公路559巷1~30號,39.57,,特定農業區,甲種建築用地,1091112,土地1建物1車位1,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1091005,137.09,3,2,2,有,有,5800000,42308,一樓平面,0.0,0,,RPWNMLTJKIPFFBK17DA,89.74,0.0,9.98,有,
苗栗市,房地(土地+建物)+車位,嘉盛里14鄰為公路559巷1~30號,39.94,,特定農業區,甲種建築用地,1091026,土地1建物1車位1,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1091005,138.4,3,2,2,有,有,5800000,41908,一樓平面,0.0,0,,RPXNMLTJKIPFFBK27DA,90.8,0.0,10.04,有,
苑裡鎮,土地,大埔北段211~240地號,3141.6,,山坡地保育區,農牧用地,1091024,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4200000,1337,,0.0,0,,RPUNMLSJKIPFFCK96DA,0.0,0.0,0.0,無,0004
苑裡鎮,房地(土地+建物),客庄里6鄰31~60號,575.93,都市：其他:商業區,,,1091023,土地2建物1車位0,全,一層,透天厝,見其他登記事項,見其他登記事項,0861208,332.84,8,2,11,有,無,31359600,94218,,0.0,0,,RPRNMLTJKIPFFCK76DA,332.84,0.0,0.0,無,
竹南鎮,土地,大同段1141~1170地號,1038.88,都市：其他:第一種住宅區,,,1091017,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,52166833,50214,,0.0,0,,RPTNMLKLIIPFFDK78DA,0.0,0.0,0.0,無,0005
竹南鎮,房地(土地+建物),海口里20鄰光德路36巷1~30號,111.55,都市：其他:住宅區,,,1091024,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0980115,186.46,4,2,3,有,無,8450000,45318,,0.0,0,,RPQNMLKKJIPFFDK48DA,168.82,7.88,9.76,無,
竹南鎮,土地,新山佳段391~420地號,210.35,都市：其他:道路用地,,,1091201,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,980000,4659,,0.0,0,包含公共設施保留地用地；,RPWNMLMJKIPFFDK66DA,0.0,0.0,0.0,無,0006
竹南鎮,房地(土地+建物)+車位,大埔里2鄰科專七路181~210號,25.7,都市：其他:第一種住宅區,,,1091006,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050414,98.65,2,2,1,有,有,4550000,46123,坡道平面,16.85,0,土地價款273萬元建物價款182萬元,RPSNMLOJKIPFFDK09DA,50.06,0.0,5.75,有,0007
竹南鎮,土地,廣源段1441~1470地號,687.84,,一般農業區,農牧用地,1091123,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5409560,7865,,0.0,0,,RPSNMLRJKIPFFDK76DA,0.0,0.0,0.0,無,0008
竹南鎮,房地(土地+建物),頂埔里15鄰中華路137巷8弄1~30號,14.61,都市：其他:商業區,,,1090906,土地1建物1車位0,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840106,108.44999999999999,3,2,2,有,有,3200000,29507,,0.0,0,,RPVOMLRJKIPFFDK17DA,78.62,0.0,3.34,有,
造橋鄉,土地,北豐湖段781~810地號,1958.82,,山坡地保育區,丙種建築用地,1091204,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10666000,5445,,0.0,0,,RPPNMLSJKIPFFDK56DA,0.0,0.0,0.0,無,
竹南鎮,房地(土地+建物),港墘里1鄰光德路211~240號,101.8,都市：其他:住宅區,,,1091119,土地4建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0940201,177.38,4,1,3,有,無,9200000,51866,,0.0,0,,RPPNMLTJKIPFFDK66DA,158.53,14.34,4.51,無,0009
頭份市,房地(土地+建物)+車位,民權里5鄰民生街1~30號,24.34,都市：其他:住宅區,,,1090828,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080910,159.37,3,2,2,有,有,5900000,39132,坡道平面,35.43,1050000,,RPRPMLOLRHPFFFK57DA,74.74,0.0,8.56,有,
頭份市,房地(土地+建物)+車位,民權里5鄰東銀街91~120號,15.19,都市：其他:住宅區,,,1090828,土地1建物1車位1,一層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080910,112.68,0,0,1,有,有,5320000,55275,坡道平面,35.43,1050000,,RPSOMLMJJIPFFFK09DA,42.41,0.0,9.51,有,
頭份市,房地(土地+建物)+車位,民權里5鄰民生街1~30號,24.34,都市：其他:住宅區,,,1090828,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080910,159.37,3,2,2,有,有,5780000,38164,坡道平面,35.43,1050000,,RPRNMLOJJIPFFFK09DA,74.74,0.0,8.56,有,
頭份市,房地(土地+建物)+車位,成功里8鄰建國路二段1~30號,37.5,都市：其他:住宅區,,,1091018,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070913,216.73,3,2,2,有,無,14460000,70680,坡道平面,30.54,1300000,,RPRNMLLKJIPFFFK88DA,106.7,17.05,11.38,有,
南庄鄉,土地,田尾段211~240地號,73.33,,鄉村區,乙種建築用地,1091021,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,700000,9546,,0.0,0,未登記建物；,RPSNMLPLJIPFFFK86DA,0.0,0.0,0.0,無,
頭份市,土地,永貞段1051~1080地號,48.59,都市：其他:住宅區,,,1091007,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1470000,30253,,0.0,0,,RPXNMLQLJIPFFFK47DA,0.0,0.0,0.0,無,
頭份市,房地(土地+建物)+車位,東庄里6鄰昌隆一街61~90號,25.34,都市：其他:住宅區,,,1090525,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090722,138.76,3,2,1,有,有,4950000,38014,坡道平面,32.22,900000,,RPTNMLRLJIPFFFK17DA,67.21,0.0,6.25,有,
頭份市,房地(土地+建物)+車位,東庄里6鄰昌隆一街61~90號,35.48,都市：其他:住宅區,,,1080819,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090722,185.60000000000002,4,2,2,有,有,7050000,39445,坡道平面,32.22,1000000,,RPUNMLRLJIPFFFK27DA,95.24,0.0,11.19,有,
頭份市,房地(土地+建物)+車位,東庄里6鄰富強二街1~30號,29.39,都市：其他:住宅區,,,1081014,土地1建物1車位1,一層，見其他登記事項,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090722,146.24,0,0,0,無,有,8150000,63147,坡道平面,32.22,950000,主要用途:店鋪,RPSOMLRLJIPFFFK17DA,76.44,0.0,0.0,有,
頭份市,房地(土地+建物)+車位,東庄里6鄰昌隆一街61~90號,30.41,都市：其他:住宅區,,,1081230,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090722,163.78,3,2,2,有,有,6180000,40110,坡道平面,33.39,950000,,RPWNMLRLJIPFFFK47DA,82.22,0.0,7.65,有,
頭份市,房地(土地+建物)+車位,東庄里6鄰昌隆一街91~120號,19.26,都市：其他:住宅區,,,1090203,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090722,117.53,2,2,1,有,有,4100000,37510,坡道平面,32.22,900000,,RPSOMLLJKIPFFFK09DA,53.41,0.0,5.58,有,
頭份市,房地(土地+建物)+車位,中興里3鄰自立街31巷1~30號,27.55,都市：其他:住宅區,,,1091107,土地1建物1車位1,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1021224,139.55,2,2,1,有,有,5100000,36546,升降平面,27.51,0,,RPXNMLOJKIPFFFK17DA,70.46,0.0,6.41,有,0010
頭份市,房地(土地+建物),中興里2鄰自立街71巷1~30號,99.24,都市：其他:住宅區,,,1091116,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0890524,177.14,4,2,3,有,無,8800000,49678,,0.0,0,頂樓加蓋；,RPQOMLRJKIPFFFK86DA,147.11,30.03,0.0,無,
頭份市,土地,六合段1~30地號,3.35,,,,1091127,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,30300,9045,,0.0,0,共有人買持分.,RPROMLRJKIPFFFK96DA,0.0,0.0,0.0,無,
頭份市,房地(土地+建物),田寮里23鄰華夏路45巷1~30號,99.5,都市：其他:住宅區,,,1091017,土地4建物1車位0,全,四層,透天厝,住家用,見其他登記事項,1000516,225.54,4,2,4,有,有,11450000,50767,,0.0,0,,RPSOMLRJKIPFFFK07DA,205.14,20.4,0.0,無,
頭份市,土地,六合段1~30地號,5.46,,,,1091127,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,240000,43956,,0.0,0,,RPPNMLSJKIPFFFK76DA,0.0,0.0,0.0,無,
頭份市,房地(土地+建物)+車位,土牛里5鄰中正北路229巷1~30號,42.71,都市：其他:住宅區,,,1091109,土地1建物1車位1,五層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1031222,132.62,3,2,2,有,有,5500000,41472,一樓平面,0.0,0,,RPRNMLSJKIPFFFK96DA,82.15,0.0,8.92,有,0011
頭份市,房地(土地+建物)+車位,新華里3鄰中正一路511~540號,37.02,,鄉村區,乙種建築用地,1091024,土地1建物1車位1,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1071206,168.60000000000002,3,2,2,有,有,6150000,36477,坡道平面,0.0,1100000,,RPSNMLSJKIPFFFK07DA,89.41,0.0,8.93,有,
頭份市,土地,僑善段151~180地號,293.95,,鄉村區,乙種建築用地,1091012,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11000000,37421,,0.0,0,未登記建物；,RPXNMLSJKIPFFFK57DA,0.0,0.0,0.0,無,0012
頭份市,房地(土地+建物)+車位,新華里3鄰中正一路511~540號,34.01,,鄉村區,乙種建築用地,1091017,土地1建物1車位1,九層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1071206,156.87,3,2,2,有,有,5680000,36208,坡道平面,0.0,1100000,,RPUNMLSJKIPFFFK27DA,81.17,0.0,8.65,有,
頭份市,房地(土地+建物),東庄里18鄰東民五街1~30號,171.05,都市：其他:工業區,,,1091104,土地3建物1車位0,全,三層,透天厝,見其他登記事項,見其他登記事項,1000418,259.0,3,2,4,有,無,19200000,74131,,0.0,0,,RPPNMLOJKIPFFFK98DA,245.03,10.13,3.84,無,
頭份市,房地(土地+建物),信義里8鄰信義路61~90號,24.09,都市：其他:商業區,,,1091226,土地1建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,0860712,97.38,5,2,4,有,無,4000000,41076,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPOOMLRJKIPFFFK66DA,85.87,9.27,2.24,無,
南庄鄉,土地,北獅里興段獅頭驛小段481~510地號,361.0,,山坡地保育區,丙種建築用地,1091202,土地1建物0車位0,,,其他,,,,0.0,3,1,1,有,無,1092000,3025,,0.0,0,未登記建物；,RPQOMLMJKIPFFFK98DA,0.0,0.0,0.0,無,
三灣鄉,土地,大河底段541~570地號,281.0,,山坡地保育區,農牧用地,1091123,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,150000,534,,0.0,0,,RPROMLMJKIPFFFK09DA,0.0,0.0,0.0,無,
南庄鄉,土地,南興段931~960地號,152.07,,一般農業區,丙種建築用地,1091029,土地1建物0車位0,,,其他,,,,0.0,5,4,3,有,無,1500000,9864,,0.0,0,,RPPNMLNJKIPFFFK88DA,0.0,0.0,0.0,無,
三灣鄉,土地,九份寮段541~570地號,866.78,,山坡地保育區,丙種建築用地,1091117,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,2307,,0.0,0,,RPQNMLKKKIPFFFK78DA,0.0,0.0,0.0,無,
頭份市,房地(土地+建物)+車位,文化里16鄰八德二路233巷31~60號,36.76,都市：其他:住宅區,,,1091118,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060518,184.8,3,2,2,有,有,8650000,46807,坡道平面,29.01,0,,RPWOMLOLJIPFFFK27DA,96.21,0.0,11.84,有,
頭份市,房地(土地+建物)+車位,後庄里3鄰文林路36巷52弄1~30號,21.61,都市：其他:住宅區,,,1091115,土地2建物1車位1,九層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080201,104.6,2,1,1,有,有,5500000,52281,坡道機械,9.91,550000,,RPOPMLOLJIPFFFK56DA,62.26,0.0,6.16,有,
頭份市,房地(土地+建物),東庄里14鄰仁愛路141巷1~30號,71.69,都市：其他:住宅區,,,1091119,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0700120,84.54,3,2,2,有,無,4500000,53229,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLPLJIPFFFK76DA,84.54,0.0,0.0,無,
頭份市,房地(土地+建物),忠孝里3鄰忠孝一路211~240號,15.68,都市：其他:住宅區,,,1091119,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821116,120.93,3,2,3,有,有,3300000,27289,,0.0,0,,RPOOMLNLJIPFFFK98DA,76.33,0.0,9.22,有,
三灣鄉,土地,崁頂寮段361~390地號,2527.0,,山坡地保育區,農牧用地,1091030,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3800000,1504,,0.0,0,買賣標的非素地。農作物；,RPUOMLNJJIPFFFK76DA,0.0,0.0,0.0,無,
頭份市,房地(土地+建物)+車位,後庄里21鄰公園七街1~30號,15.79,都市：其他:商業區,,,1091115,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1041211,148.26,3,2,2,有,有,8500000,57332,坡道機械,9.96,0,,RPWNMLSKJIPFFFK47DA,76.62,7.74,11.3,有,
頭份市,房地(土地+建物),成功里11鄰中興路631~660號,117.05,都市：其他:住宅區,,,1091102,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0840819,245.08,5,2,3,有,無,13850000,56512,,0.0,0,,RPXNMLPJJIPFFFK17DA,225.12,19.96,0.0,無,
西湖鄉,房地(土地+建物),湖東村8鄰埔頂1~30號,132.36,,鄉村區,乙種建築用地,1091011,土地1建物1車位0,全,一層,透天厝,住家用,加強磚造,0690615,93.99,2,2,2,有,無,2080000,22130,,0.0,0,,RPRNMLQJJIPFFEK56DA,93.99,0.0,0.0,無,
三義鄉,土地,十六份段211~240地號,463.5,,山坡地保育區,農牧用地,1091202,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,385550,1664,,0.0,0,山坡地保育區，農牧用地。3人持分，各1/3農作物；,RPPNMLKKKIPFFEK58DA,0.0,0.0,0.0,無,
竹南鎮,土地,大同段1351~1380地號,123.34,都市：其他:第一種住宅區,,,1091105,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5780000,46862,,0.0,0,,RPTNMLSJKIPFFDK96DA,0.0,0.0,0.0,無,0013
後龍鎮,土地,大山腳段1381~1410地號,972.0,,特定農業區,農牧用地,1091109,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2500000,2572,,0.0,0,,RPTOMLTJKIPFFDK17DA,0.0,0.0,0.0,無,
造橋鄉,土地,淡文湖段121~150地號,1423.0,,山坡地保育區,農牧用地,1091031,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,1405,,0.0,0,,RPROMLTJKIPFFDK96DA,0.0,0.0,0.0,無,0014
竹南鎮,房地(土地+建物),大厝里4鄰新生路46巷1~30號,33.76,都市：其他:住宅區,,,1091029,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1010119,123.05,3,2,2,有,有,5000000,40634,,0.0,0,,RPTOMLMKJIPFFDK09DA,98.24,0.0,4.78,有,
竹南鎮,土地,大同段1021~1050地號,522.94,都市：其他:第一種住宅區,,,1090926,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,26100000,49910,,0.0,0,,RPQNMLOLIIPFFDK88DA,0.0,0.0,0.0,無,
竹南鎮,房地(土地+建物),新南里22鄰維新路181~210號,31.3,,,,1091020,土地1建物1車位0,一層，二層，三層，騎樓,八層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0841016,183.02,3,3,4,有,有,7300000,39886,,0.0,0,,RPWNMLMJJIPFFDK56DA,134.44,5.6,11.2,有,
通霄鎮,房地(土地+建物),白東里18鄰151~180號,55.89,,鄉村區,乙種建築用地,1091202,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,,84.18,0,0,0,無,無,600000,7128,,0.0,0,,RPPNMLKKKIPFFCK38DA,84.18,0.0,0.0,無,0015
苑裡鎮,土地,苑西段361~390地號,201.87,都市：其他:商業區,,,1091103,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8000000,39629,,0.0,0,,RPRNMLOJKIPFFCK88DA,0.0,0.0,0.0,無,
通霄鎮,土地,內湖東段841~870地號,94.85,,山坡地保育區,農牧用地,1091126,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,80000,843,,0.0,0,土地增值稅由買方負擔,RPPNMLQLJIPFFCK98DA,0.0,0.0,0.0,無,
苑裡鎮,土地,玉豐段1411~1440地號,503.45,,特定農業區,農牧用地,1091127,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1218320,2420,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLRLJIPFFCK56DA,0.0,0.0,0.0,無,
通霄鎮,土地,大坪頂段421~450地號,3204.0,,一般農業區,農牧用地,1091117,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2450000,765,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLSJKIPFFCK76DA,0.0,0.0,0.0,無,
苗栗市,房地(土地+建物)+車位,嘉盛里14鄰為公路559巷1~30號,39.94,,特定農業區,甲種建築用地,1091026,土地1建物1車位1,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1091005,138.4,3,2,2,有,有,5800000,41908,一樓平面,0.0,0,,RPOOMLTJKIPFFBK09DA,90.8,0.0,10.04,有,
苗栗市,房地(土地+建物)+車位,中苗里15鄰中山路541~570號,19.02,住,,,1091026,土地1建物1車位1,四層,十三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0890418,131.24,3,2,2,有,無,4500000,34288,坡道機械,0.0,0,,RPUNMLKKKIPFFBK78DA,83.3,0.0,15.0,無,
苗栗市,房地(土地+建物),福星里9鄰國華路271~300號,305.1,都市：其他:住宅區,,,1091010,土地3建物1車位0,一層，二層，屋頂突出物，夾層,,公寓(5樓含以下無電梯),住家用,加強磚造,0740512,183.12,5,2,3,有,無,10100000,55155,,0.0,0,土地價款：950萬元建物價款：60萬元含傢俱設備費；,RPPNMLLKKIPFFBK38DA,155.18,13.97,13.97,無,
苗栗市,土地,文山段751~780地號,641.0,都市：其他:住宅區,,,1091031,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,20680000,32262,,0.0,0,未登記建物；,RPVNMLTJKIPFFBK07DA,0.0,0.0,0.0,無,
苗栗市,房地(土地+建物)+車位,恭敬里11鄰恭敬路151~180號,33.12,都市：其他:住宅區,,,1091114,土地1建物1車位1,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1090527,107.16999999999999,2,1,2,有,無,5100000,47588,升降機械,0.0,0,,RPPNMLSJKIPFFBK98DA,70.03,0.0,3.99,有,
苗栗市,房地(土地+建物),高苗里39鄰松園391~420號,141.67,,山坡地保育區,丙種建築用地,1090721,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1090724,170.32,5,2,3,有,有,7880000,46266,,0.0,0,,RPWNMLNKJIPFFBK56DA,154.14,0.0,16.18,無,
公館鄉,房地(土地+建物),中義村1鄰中義31~60號,1050.15,,特定農業區,農牧用地,1091031,土地2建物1車位0,全,二層,透天厝,農舍,鋼筋混凝土造,1021119,120.65,4,2,3,有,無,23000000,190634,,0.0,0,其他增建；,RPUNMLPLJIPFFBK66DA,120.65,0.0,0.0,無,0016
卓蘭鎮,土地,酸柑湖段1351~1380地號,2500.0,,特定農業區,農牧用地,1091125,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5124900,2050,,0.0,0,,RPQNMLPLJIPFFAK78DA,0.0,0.0,0.0,無,
大湖鄉,土地,興榮段151~180地號,3494.0,,山坡地保育區,林業用地,1091106,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1400000,401,,0.0,0,,RPPNMLLKKIPFFAK28DA,0.0,0.0,0.0,無,
大湖鄉,房地(土地+建物),南昌路護安巷1~30號,91.07,,鄉村區,乙種建築用地,1091130,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0690820,116.16,3,2,2,有,無,1600000,13774,,0.0,0,,RPQNMLSJKIPFFAK98DA,116.16,0.0,0.0,無,
公館鄉,房地(土地+建物),館東村2鄰和東街31~60號,126.33,都市：其他:住宅區,,,1091120,土地1建物1車位0,一層，二層，三層，騎樓,,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0820410,237.51,5,2,3,有,無,7500000,31578,,0.0,0,,RPPNMLKKKIPFFBK28DA,208.97,9.82,18.72,無,0017
通霄鎮,房地(土地+建物),中興路31~60號,72.55,都市：其他:住宅區,,,1091019,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0670504,135.36,4,1,3,有,無,7500000,55408,,0.0,0,,RPRNMLLKKIPFFCK78EA,135.36,0.0,0.0,無,0018
後龍鎮,房地(土地+建物)+車位,校椅里12鄰校椅一路1~30號,36.55,都市：其他:第二種住宅區,,,1091017,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1081009,136.71,3,2,2,有,有,6510000,47619,一樓平面,0.0,0,,RPOOMLTJKIPFFDK76EA,86.58,0.0,5.82,有,0019
大湖鄉,土地,義和段601~630地號,17.23,,山坡地保育區,特定目的事業用地,1090730,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,48244,2800,,0.0,0,協議價購；,RPRNMLKKKIPFFAK48EA,0.0,0.0,0.0,無,
