交易標的,土地區段位置/建物區段門牌,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,屋齡,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位總價(元),移轉編號
transaction sign,land sector position building sector house number plate,transaction year month and day,transaction pen number,shifting level,total floor number,building state,room age,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth total price NTD,
房地(土地+建物),南投縣草屯鎮芬草路二段151~180號,1061019,土地1建物1車位0,一層，見其他登記事項,十二層,店面(店鋪),1,119.88,0,0,0,無,有,9880000,82416,0,0501
房地(土地+建物),芬草路二段151~180號,1100127,土地1建物1車位0,一層，見其他登記事項,十二層,住宅大樓(11層含以上有電梯),4,119.88,0,0,0,無,有,10380000,86587,0,0501
房地(土地+建物),南投縣埔里鎮永康一巷1~30號,1030503,土地1建物1車位0,全,二層,透天厝,38,74.67,4,2,2,有,無,2270000,30400,0,0502
房地(土地+建物),永康一巷1~30號,1100223,土地1建物1車位0,全,二層,透天厝,45,74.67,4,2,1,有,無,3800000,50891,0,0502
房地(土地+建物),南投縣埔里鎮虎山八街1~30號,1061106,土地1建物1車位0,全,四層,透天厝,11,211.95,4,3,5,有,無,9000000,42463,0,0503
房地(土地+建物),南投縣埔里鎮虎山八街1~30號,1081210,土地1建物1車位0,一層，二層，三層，四層,四層,店面(店鋪),13,211.95,4,3,5,有,無,10300000,48596,0,0503
房地(土地+建物),虎山八街1~30號,1100216,土地1建物1車位0,全,四層,透天厝,14,211.95,4,2,5,有,無,10500000,49540,0,0503
房地(土地+建物),南投縣埔里鎮漢陽四街31~60號,1021123,土地1建物1車位0,全,二層,透天厝,14,257.32,10,4,3,有,無,7600000,29535,0,0504
房地(土地+建物),漢陽四街31~60號,1100225,土地2建物1車位0,全,二層,透天厝,22,128.66,8,2,2,有,無,5000000,38862,0,0504
房地(土地+建物),南投縣埔里鎮永安路31~60號,1060323,土地1建物1車位0,一層，二層,二層,農舍,10,511.6,7,3,4,有,無,1700000,,0,0505
房地(土地+建物),永安路31~60號,1100118,土地1建物1車位0,全,二層,透天厝,13,511.6,14,4,8,有,無,1796100,3511,0,0505
房地(土地+建物),南投縣南投市竹林路一街13巷1~30號,1070511,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),18,68.38,3,2,2,有,無,1650000,24130,0,0506
房地(土地+建物),竹林路一街13巷1~30號,1100122,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),21,68.38,3,2,2,有,無,2500000,36560,0,0506
房地(土地+建物),南投縣南投市自強一街31~60號,1090320,土地1建物1車位0,全,四層,透天厝,24,203.15,5,3,5,有,無,5800000,28550,0,0507
房地(土地+建物),自強一街31~60號,1100225,土地1建物1車位0,全,四層,透天厝,25,203.15,6,3,3,有,無,4700000,23136,0,0507
房地(土地+建物),南投縣南投市同源路一街34巷1~30號,1070910,土地1建物1車位0,一層,五層,華廈(10層含以下有電梯),1,56.25,2,2,2,有,有,2400000,42667,0,0508
房地(土地+建物),同源路一街34巷1~30號,1100129,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),4,56.25,2,2,2,有,無,3236000,57529,0,0508
土地,福山段421~450地號,1010826,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2700000,153,0,0509
土地,福山段421~450地號,1100218,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2800000,159,0,0509
房地(土地+建物),南投縣草屯鎮碧山路1171~1200號,1070123,土地1建物1車位0,全,二層,透天厝,40,111.6,4,2,3,有,無,1041653,9334,0,0510
房地(土地+建物),碧山路1171~1200號,1100201,土地1建物1車位0,全,二層,透天厝,-1,111.6,4,3,2,有,無,3500000,31362,0,0510
土地,新僑光段421~450地號,1080723,土地3建物0車位0,,,其他,0,0.0,0,0,0,有,無,300000,1429,0,0511
土地,新僑光段421~450地號,1100221,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,110000,3062,0,0511
土地,新僑光段421~450地號,1100313,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,85000,2366,0,0511
土地,豬頭棕段1~30地號,1030521,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,900000,304,0,0512
土地,豬頭棕段1~30地號,1100217,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,8500000,2875,0,0512
土地,豬頭棕段1~30地號,1030521,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,900000,304,0,0513
土地,豬頭棕段1~30地號,1100217,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,6000000,2028,0,0513
房地(土地+建物),南投縣竹山鎮集山路三段271~300號,1070803,土地1建物1車位0,全,四層,透天厝,2,222.26,5,2,5,有,無,12500000,56240,0,0514
房地(土地+建物),南投縣竹山鎮集山路三段271~300號,1080701,土地1建物1車位0,全,四層,透天厝,3,222.26,5,2,5,有,無,12500000,56240,0,0514
房地(土地+建物),集山路三段271~300號,1100125,土地1建物1車位0,全,四層,透天厝,4,222.26,5,2,5,有,無,11800000,53091,0,0514
土地,新福興31~60地號,1100218,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,27712951,21100,0,0515
土地,新福興31~60地號,1100315,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,29312951,22318,0,0515
土地,新福興31~60地號,1100224,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,202429767,19100,0,0516
土地,新福興31~60地號,1100312,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,130311470,20580,0,0516
