編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPRNMLOKKIPFFBG58CC,27,35.06,住家用,鋼筋混凝土造,82年7月8日,七層,
RPOOMLOKKIPFFBG38CC,27,30.27,住家用,鋼筋混凝土造,82年7月8日,七層,
RPSOMLOKKIPFFBG78CC,21,28.02,住家用,鋼筋混凝土造,88年7月9日,八層,
RPUOMLOKKIPFFBG98CC,10,318.33,見其他登記事項,見其他登記事項,100年2月9日,三層,
RPVNMLRKKIPFFBG66CC,2,42.89,見其他登記事項,鋼筋混凝土造,107年11月1日,六層,
RPUOMLLLKIPFFAG68CC,23,83.21,住家用,鋼筋混凝土造,87年5月12日,六層,
RPUOMLLLKIPFFAG68CC,23,5.89,見其他登記事項,鋼筋混凝土造,87年5月12日,六層,
RPSNMLLLKIPFFAG38CC,41,130.94,住家用,鋼筋混凝土加強磚造,69年1月11日,二層,
RPPNMLMJJHGGFAG96CC,43,101.19,住家用,鋼筋混凝土加強磚造,66年8月16日,四層,
RPQNMLQJJHGGFBG57CC,23,28.39,住家用,鋼筋混凝土造,86年12月26日,十三層,
RPTNMLRJJHGGFBG97CC,15,29.22,住商用,鋼筋混凝土造,94年10月7日,四層,
RPQPMLLKJHGGFBG37CC,7,44.15,見其他登記事項,鋼筋混凝土造,102年12月11日,九層,
RPUNMLMKJHGGFAG57CC,23,111.55,住家用,鋼筋混凝土造,87年6月2日,四層,
RPUNMLMKJHGGFAG57CC,23,43.76,防空避難室.停車場.梯間.共同使用部份,鋼筋混凝土造,87年6月2日,四層,
RPRPMLLKJHGGFBG47CC,65,14.78,住家用,磚造,45年5月15日,一層,
RPVNMLMKJHGGFAG67CC,26,105.04,住家用,鋼筋混凝土造,83年12月13日,十二層,
RPVNMLMKJHGGFAG67CC,,4.82,見其他登記事項,鋼筋混凝土造,,十二層,
RPQNMLNKJHGGFBG37CC,39,128.50,住家用,鋼筋混凝土加強磚造,70年12月30日,二層,
RPOOMLNKJHGGFBG27CC,44,47.30,住家用,鋼筋混凝土加強磚造,66年2月15日,二層,
RPSNMLOKJHGGFBG67CC,22,80.46,住家用,鋼筋混凝土造,88年1月21日,十二層,
RPVNMLPKJHGGFBG08CC,44,44.39,住家用,鋼筋混凝土加強磚造,65年9月27日,一層,
