交易標的,土地區段位置/建物區段門牌,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,屋齡,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位總價(元),移轉編號
transaction sign,land sector position building sector house number plate,transaction year month and day,transaction pen number,shifting level,total floor number,building state,room age,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth total price NTD,
房地(土地+建物),新北市板橋區板新路121~150號,1020430,土地1建物1車位0,四層,八層,套房(1房1廳1衛),5,52.02,1,1,1,有,無,8200000,157632,0,00001
房地(土地+建物),板新路121~150號,1091108,土地1建物1車位0,四層,八層,華廈(10層含以下有電梯),13,52.02,1,1,1,有,有,8500000,163399,0,00001
房地(土地+建物),新北市土城區學府路一段126巷31~60號,1010930,土地1建物1車位0,四層,十六層,住宅大樓(11層含以上有電梯),18,84.31,2,2,1,有,有,8650000,102593,0,00002
房地(土地+建物),學府路一段126巷31~60號,1091014,土地1建物1車位0,四層,十六層,住宅大樓(11層含以上有電梯),26,84.31,2,2,1,有,有,10600000,125726,0,00002
房地(土地+建物),新北市土城區明德路一段313巷1弄1~30號,1090530,土地1建物1車位0,四層，陽台,五層,公寓(5樓含以下無電梯),39,87.6,3,2,1,有,無,6150000,70205,0,00003
房地(土地+建物),明德路一段313巷1弄1~30號,1091108,土地1建物1車位0,四層，陽台,五層,公寓(5樓含以下無電梯),40,87.6,3,2,1,有,無,7300000,83333,0,00003
土地,大安段571~600地號,1020615,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,523350,45390,0,00004
土地,大安段571~600地號,1020926,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,70000,42424,0,00004
土地,大安段571~600地號,1060319,土地2建物0車位0,,,其他,0,0.0,0,0,0,有,無,8700000,79409,0,00004
土地,大安段571~600地號,1070709,土地2建物0車位0,,,其他,0,0.0,0,0,0,有,無,13368800,90348,0,00004
土地,大安段571~600地號,1091028,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2177980,99406,0,00004
土地,大安段571~600地號,1091108,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2121600,96832,0,00004
土地,大安段571~600地號,1091201,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,710400,97315,0,00004
土地,大安段571~600地號,1100224,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,352000,96438,0,00004
車位,新北市板橋區板橋區光環路二段31~60號,1080317,土地0建物0車位1,一層,二十層,其他,0,27.27,0,0,0,有,無,1800000,,1800000,00005
車位,新北市板橋區板橋區光環路二段31~60號,1090505,土地0建物0車位1,一層,二十層,其他,1,27.27,0,0,0,有,有,1850000,,1850000,00005
車位,新北市板橋區板橋區光環路二段31~60號,1090323,土地0建物0車位1,一層,二十層,其他,1,27.27,0,0,0,有,有,2050000,,2050000,00005
車位,新北市板橋區板橋區光環路二段31~60號,1090429,土地0建物0車位1,一層,二十層,其他,1,27.27,0,0,0,有,有,2000000,,2000000,00005
車位,新北市板橋區板橋區光環路二段31~60號,1090511,土地0建物0車位1,一層,二十層,其他,1,27.27,0,0,0,有,有,2080000,,2080000,00005
車位,新北市板橋區板橋區光環路二段31~60號,1090503,土地0建物0車位1,一層,二十層,其他,1,27.27,0,0,0,有,有,1700000,,1700000,00005
車位,新北市板橋區板橋區光環路二段31~60號,1090603,土地0建物0車位1,一層,二十層,其他,1,27.27,0,0,0,有,有,2000000,,2000000,00005
車位,光環路二段31~60號,1090610,土地1建物1車位1,一層,二十層,其他,1,27.27,0,0,0,有,有,2050000,,2050000,00005
車位,光環路二段31~60號,1090613,土地1建物1車位1,一層,二十層,其他,2,27.27,0,0,0,有,有,2080000,,2080000,00005
車位,光環路二段31~60號,1090710,土地1建物1車位1,一層,二十層,其他,2,27.27,0,0,0,有,有,2300000,,2300000,00005
車位,光環路二段31~60號,1090720,土地1建物1車位1,一層,二十層,其他,2,27.27,0,0,0,有,有,2050000,,2050000,00005
車位,光環路二段31~60號,1090721,土地1建物1車位1,一層,二十層,其他,2,27.27,0,0,0,有,有,2100000,,2100000,00005
車位,光環路二段31~60號,1090719,土地1建物1車位2,一層,二十層,其他,2,54.55,0,0,0,有,有,4270000,,4270000,00005
車位,光環路二段31~60號,1090704,土地1建物1車位1,一層,二十層,其他,2,27.27,0,0,0,有,有,1850000,,1850000,00005
車位,光環路二段31~60號,1090721,土地1建物1車位1,一層,二十層,其他,2,27.27,0,0,0,有,有,1850000,,1850000,00005
車位,光環路二段31~60號,1090722,土地1建物1車位1,一層,二十層,其他,2,27.27,0,0,0,有,有,2050000,,2050000,00005
車位,光環路二段31~60號,1090727,土地1建物1車位1,一層,二十層,其他,2,27.27,0,0,0,有,有,1950000,,1950000,00005
車位,光環路二段31~60號,1090728,土地1建物1車位1,一層,二十層,其他,2,27.27,0,0,0,有,有,1850000,,1850000,00005
車位,光環路二段31~60號,1090910,土地1建物1車位1,一層,二十層,其他,2,27.27,0,0,0,有,有,2050000,,2050000,00005
車位,光環路二段31~60號,1091012,土地1建物1車位1,一層,二十層,其他,2,27.27,0,0,0,有,有,1920000,,1920000,00005
車位,光環路二段31~60號,1090901,土地1建物1車位1,一層,二十層,其他,2,27.27,0,0,0,有,有,1850000,,1850000,00005
車位,光環路二段31~60號,1090920,土地1建物1車位1,一層,二十層,其他,2,27.27,0,0,0,有,有,1900000,,1900000,00005
車位,光環路二段31~60號,1090930,土地1建物1車位1,一層,二十層,其他,2,27.27,0,0,0,有,有,2150000,,2150000,00005
車位,光環路二段31~60號,1090827,土地1建物1車位1,一層,二十層,其他,2,27.27,0,0,0,有,有,1950000,,1950000,00005
車位,光環路二段31~60號,1091031,土地1建物1車位1,一層,二十層,其他,2,27.27,0,0,0,有,有,2000000,,2000000,00005
車位,光環路二段31~60號,1091119,土地1建物1車位1,一層,二十層,其他,2,27.27,0,0,0,有,有,2300000,,2300000,00005
車位,光環路二段31~60號,1091006,土地1建物1車位1,一層,二十層,其他,2,27.27,0,0,0,有,有,2300000,,2300000,00005
車位,光環路二段31~60號,1090928,土地1建物1車位1,一層,二十層,其他,2,27.27,0,0,0,有,有,2150000,,2150000,00005
車位,光環路二段31~60號,1091119,土地1建物1車位1,一層,二十層,其他,2,27.27,0,0,0,有,有,1900000,,1900000,00005
車位,光環路二段31~60號,1091206,土地1建物1車位1,一層,二十層,其他,2,27.27,0,0,0,有,有,1900000,,1900000,00005
車位,光環路二段31~60號,1091206,土地1建物1車位1,一層,二十層,其他,2,27.27,0,0,0,有,有,1900000,,1900000,00005
車位,光環路二段31~60號,1100110,土地1建物1車位1,一層,二十層,其他,2,27.27,0,0,0,有,有,1850000,,1850000,00005
車位,光環路二段31~60號,1100124,土地1建物1車位1,一層,二十層,其他,2,27.27,0,0,0,有,有,1900000,,1900000,00005
車位,光環路二段31~60號,1091126,土地1建物1車位1,一層,二十層,其他,2,27.27,0,0,0,有,有,2050000,,2050000,00005
車位,光環路二段31~60號,1100228,土地1建物1車位1,一層,二十層,其他,2,27.27,0,0,0,有,有,1900000,,1900000,00005
車位,光環路二段31~60號,1090703,土地1建物1車位1,一層,二十層,其他,2,27.27,0,0,0,有,有,1800000,,1800000,00005
車位,光環路二段31~60號,1100307,土地1建物1車位1,一層,二十層,其他,2,27.27,0,0,0,有,有,2000000,,2000000,00005
房地(土地+建物),新北市板橋區稚暉街64巷1~30號,1090425,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),-1,91.97,3,1,1,有,無,9800000,106556,0,00008
房地(土地+建物),稚暉街64巷1~30號,1090919,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),-1,91.97,3,2,1,有,無,10400000,113080,0,00008
土地,幸福段841~870地號,1030416,土地4建物0車位0,,,其他,-1,0.0,0,0,0,有,無,27263302,188140,0,00009
土地,江子翠段第三崁小段121~150地號,1091021,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1000000,246305,0,00009
土地,江子翠段第三崁小段121~150地號,1091120,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1600000,218878,0,00009
土地,江子翠段第三崁小段121~150地號,1100203,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,900000,221675,0,00009
土地,介壽段121~150地號,1090414,土地1建物0車位0,,,其他,0,0.0,0,0,0,有,無,8376200,281364,0,00010
土地,介壽段121~150地號,1090505,土地1建物0車位0,,,其他,0,0.0,0,0,0,有,無,9120855,306377,0,00010
土地,介壽段121~150地號,1091123,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,11168394,375156,0,00010
房地(土地+建物),新北市板橋區大觀路二段265巷76弄1~30號,1080823,土地1建物1車位0,二層，陽台,五層,公寓(5樓含以下無電梯),0,80.33,2,2,1,有,無,5800000,72202,0,00011
房地(土地+建物),新北市板橋區大觀路二段265巷76弄1~30號,1090110,土地1建物1車位0,二層，陽台,五層,公寓(5樓含以下無電梯),0,80.33,2,2,1,有,無,6200000,77182,0,00011
房地(土地+建物),大觀路二段265巷76弄1~30號,1091115,土地1建物1車位0,二層，陽台,五層,公寓(5樓含以下無電梯),-1,80.33,3,2,1,有,無,7000000,87141,0,00011
土地,頂新段91~120地號,1091127,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1060200,57463,0,00012
土地,頂新段91~120地號,1091222,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2309756,125190,0,00012
房地(土地+建物)+車位,新北市泰山區泰林路二段481~510號,1030310,土地1建物1車位1,一層,十二層,住宅大樓(11層含以上有電梯),8,129.25,3,2,1,有,有,10000000,77369,0,00013
房地(土地+建物)+車位,泰林路二段481~510號,1091030,土地1建物1車位1,一層,十二層,住宅大樓(11層含以上有電梯),14,129.25,6,1,1,有,有,10750000,83172,0,00013
房地(土地+建物)+車位,新北市林口區文化三路一段39巷1~30號,1061229,土地1建物1車位1,三層,三十三層,住宅大樓(11層含以上有電梯),0,283.64,3,2,2,有,有,29660000,109436,2000000,00014
房地(土地+建物)+車位,文化三路一段39巷1~30號,1091112,土地1建物1車位1,三層,三十三層,住宅大樓(11層含以上有電梯),3,283.64,4,1,2,有,有,28000000,98717,0,00014
房地(土地+建物)+車位,新北市五股區芳洲二路1~30號,1061018,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),1,162.28,3,2,2,有,有,12650000,88647,1500000,00015
房地(土地+建物)+車位,芳洲二路1~30號,1091118,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),4,162.28,3,2,2,有,有,14200000,87503,0,00015
房地(土地+建物)+車位,新北市新莊區中原東路89巷1~30號,1020121,土地1建物1車位1,十四層,十七層,住宅大樓(11層含以上有電梯),0,188.56,4,2,2,有,有,20180000,135961,1450000,00016
房地(土地+建物)+車位,中原東路89巷1~30號,1091003,土地1建物1車位1,十四層,十七層,住宅大樓(11層含以上有電梯),8,188.56,3,2,2,有,有,20680000,109673,0,00016
房地(土地+建物),新北市泰山區泰林路二段522巷1~30號,1061130,土地1建物1車位0,九層,十三層,住宅大樓(11層含以上有電梯),17,79.69999999999999,2,2,1,有,有,5550000,69636,0,00017
房地(土地+建物),泰林路二段522巷1~30號,1091116,土地1建物1車位0,九層,十三層,住宅大樓(11層含以上有電梯),19,79.69999999999999,2,2,2,有,有,7100000,89084,0,00017
房地(土地+建物)+車位,新北市林口區信義路211~240號,1050531,土地1建物1車位3,十六層,二十七層,住宅大樓(11層含以上有電梯),0,482.99,0,0,0,無,有,45020000,100160,3600000,00018
房地(土地+建物)+車位,信義路211~240號,1091111,土地1建物1車位3,十六層,二十七層,住宅大樓(11層含以上有電梯),5,482.99,0,0,0,無,有,46000000,100353,4500000,00018
土地,水碓段水碓小段1~30地號,1090623,土地5建物0車位0,,,其他,-1,0.0,0,0,0,有,無,60000000,37730,0,00019
土地,水碓段水碓小段1~30地號,1091201,土地4建物0車位0,,,其他,-1,0.0,0,0,0,有,無,26000000,39326,0,00019
房地(土地+建物)+車位,新北市新莊區立信三街31~60號,1080904,土地1建物1車位1,一層，夾層,十二層,住宅大樓(11層含以上有電梯),14,111.11,3,2,3,有,有,15800000,142201,1900000,00020
房地(土地+建物)+車位,立信三街31~60號,1091106,土地1建物1車位1,一層，夾層,十二層,住宅大樓(11層含以上有電梯),15,111.11,3,2,3,有,有,16000000,144001,1900000,00020
土地,海山頭段三角子小段91~120地號,1040413,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,5691600,108868,0,00021
土地,海山頭段三角子小段91~120地號,1040505,土地13建物0車位0,,,其他,-1,0.0,0,0,0,有,無,74498400,108895,0,00021
土地,海山頭段三角子小段91~120地號,1041204,土地25建物0車位0,,,其他,0,0.0,0,0,0,有,無,9118800,108881,0,00021
土地,海山頭段三角子小段91~120地號,1060609,土地30建物0車位0,,,其他,0,0.0,0,0,0,有,無,20620800,57228,0,00021
土地,海山頭段三角子小段91~120地號,1091117,土地16建物0車位0,,,其他,-1,0.0,0,0,0,有,無,226400000,102244,0,00021
土地,南勢埔段頭湖小段151~180地號,1081202,土地5建物0車位0,,,其他,0,0.0,0,0,0,有,無,3888150,34784,0,00022
土地,南勢埔段頭湖小段151~180地號,1090401,土地5建物0車位0,,,其他,0,0.0,0,0,0,有,無,9128700,40833,0,00022
土地,南勢埔段頭湖小段151~180地號,1091008,土地5建物0車位0,,,其他,-1,0.0,0,0,0,有,無,4327680,38716,0,00022
土地,南勢埔段頭湖小段151~180地號,1091126,土地5建物0車位0,,,其他,-1,0.0,0,0,0,有,無,4429110,39623,0,00022
