鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
西屯區,建物,臺中市西屯區惠中路一段181~210號,0.0,其他,,,1091118,土地0建物1車位1,見其他登記事項,29,店面(店鋪),見其他登記事項,鋼骨鋼筋混凝土造,0990211,316.02,0,0,0,無,有,無,90000,285,坡道平面,15.11,0,租期內含免租裝潢期。第一年租金為9萬元，第二至三年租金調整為11萬元。,RPVQMLLKKIPFFCB58CC
南屯區,房地(土地+建物),臺中市南屯區大墩三街181~210號,671.0,住,,,1091208,土地1建物1車位0,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0790124,203.07,4,2,2,有,無,有,18000,89,,0.0,0,,RPTRMLLKKIPFFCB48CC
西屯區,建物,臺中市西屯區文心路三段1~30號,0.0,商,,,1091125,土地0建物1車位0,四層,26,套房(1房1廳1衛),住家用,鋼筋混凝土造,0980813,68.78,1,1,1,有,有,有,19000,276,,0.0,0,租金含管理費。,RPPWMLLKKIPFFCB58CC
南區,房地(土地+建物),臺中市南區工學北路61~90號,1.85,商,,,1091211,土地1建物1車位0,五層,18,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0850506,30.64,1,0,0,無,有,有,7500,245,,0.0,0,,RPRNMLLKKIPFFAB67CC
東區,房地(土地+建物),臺中市東區公園東路151~180號,14.09,住,,,1091210,土地1建物1車位0,十四層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1001130,108.23,2,2,1,有,有,有,21000,194,,0.0,0,,RPOOMLLKKIPFFAB47CC
南區,房地(土地+建物),臺中市南區忠明南路781~810號,63.05,住,,,1091127,土地1建物3車位0,三十三層,42,辦公商業大樓,商業用,見其他登記事項,0821218,1455.59,0,0,0,無,有,有,211000,145,,0.0,0,,RPPOMLLKKIPFFAB57CC
南區,房地(土地+建物),臺中市南區復興路一段391~420號,78.0,商,,,1091204,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,0560925,102.26,0,0,0,無,無,有,26000,254,,0.0,0,,RPVOMLLKKIPFFAB18CC
東區,房地(土地+建物),臺中市東區公園東路151~180號,7.05,商,,,1091130,土地1建物1車位0,五層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1001130,108.3,2,2,1,有,無,有,18000,166,,0.0,0,,RPWOMLLKKIPFFAB28CC
東區,建物,臺中市東區一心街391~420號,35.72,商,,,1091201,土地0建物1車位0,一層,14,店面(店鋪),見其他登記事項,鋼筋混凝土造,1060922,141.6,0,0,0,無,無,無,19000,134,,0.0,0,,RPSQMLLKKIPFFAB08CC
清水區,房地(土地+建物)+車位,臺中市清水區港新三路1~30號,18.11,商,,,1091125,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070926,136.35,2,2,2,有,有,有,17000,125,坡道平面,32.25,0,此為社會住宅包租代管有一個車位等於是租這房子房東附的車位，不另計任何費用,RPSRMLLKKIPFFFB68CC
霧峰區,房地(土地+建物),臺中市霧峰區草湖路61~90號,12.06,商,,,1091204,土地1建物1車位0,三層,8,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0810826,86.68,2,2,2,有,無,有,14400,166,,0.0,0,,RPSOMLLKKIPFFIB68CC
大肚區,建物,臺中市大肚區遊園路一段61~90號,0.0,,鄉村區,乙種建築用地,1091125,土地0建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,0691201,202.31,3,2,3,有,無,有,18000,89,,0.0,0,含增建或未登記建物。；110/1/15-111/1/14租金為18000元，111/1/15-115/1/14租金調整為20000元。,RPWNMLLKKIPFFKB56CC
大里區,房地(土地+建物),臺中市大里區中興路二段361~390號,121.12,住,,,1091120,土地1建物1車位0,全,3,透天厝,住商用,加強磚造,0680912,191.9,0,0,3,有,無,無,41000,214,,0.0,0,,RPRPMLLKKIPFFIB78DC
烏日區,建物,臺中市烏日區三榮路二段181~210號,0.0,住,,,1091211,土地0建物1車位0,一層,1,店面(店鋪),見其他登記事項,鋼筋混凝土造,1090422,71.91,0,0,0,無,無,有,35000,487,,0.0,0,,RPPQMLLKKIPFFIB68DC
梧棲區,房地(土地+建物),臺中市梧棲區臺灣大道八段421~450號,98.0,住,,,1091130,土地2建物2車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0940630,298.28,4,4,9,有,無,無,60000,201,,0.0,0,,RPRQMLLKKIPFFFB58DC
豐原區,土地,翁明段1~30地號,140.1,工,,,1091205,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,有,25000,178,,0.0,0,有未辦保存登記貳層樓房壹棟,RPPNMLMKKIPFFDB87CC
豐原區,房地(土地+建物),臺中市豐原區豐東路451~480號,266.94,工,,,1091212,土地1建物1車位0,一層,1,廠辦,見其他登記事項,見其他登記事項,0861209,150.47,0,0,0,無,無,無,22000,146,,0.0,0,,RPVNMLOKKIPFFDB68CC
烏日區,建物,臺中市烏日區三榮路二段181~210號,0.0,住,,,1091211,土地0建物1車位0,一層,1,店面(店鋪),見其他登記事項,鋼筋混凝土造,1090422,71.91,0,0,0,無,無,有,35000,487,,0.0,0,,RPQNMLOKKIPFFIB68CC
大里區,房地(土地+建物),臺中市大里區青松街91~120號,18.56,其他,,,1091028,土地1建物1車位0,八層,10,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0791102,104.11,3,2,2,有,有,有,17000,163,,0.0,0,包租代管案件租金市價打9折。因此案件為社會住宅包租代管案件因素，此租約訂定金額不含管理費、車位租金，管理費、停車位費用為承租人另行支付 。,RPTTMLOKKIPFFIB96CC
西區,房地(土地+建物),臺中市西區中興街211~240號,6.14,商,,,1091126,土地1建物1車位0,四層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0821220,72.63,1,1,1,有,有,無,13000,179,,0.0,0,,RPVOMLOKKIPFFAB48CC
東區,土地,復興段五小段1~30地號,170.0,其他,,,1091201,土地4建物0車位0,,,其他,,,,0.0,1,0,0,有,無,無,54000,318,,0.0,0,含增建或未登記建物。；外牆作為廣告使用。；,RPXPMLOKKIPFFAB88DC
南屯區,房地(土地+建物),臺中市南屯區黎明路二段211~240號,190.0,住,,,1091121,土地2建物1車位0,全,5,透天厝,住商用,加強磚造,0690114,118.76,0,0,0,無,無,無,10000,84,,0.0,0,,RPVNMLOKKIPFFCB58CC
南屯區,房地(土地+建物),臺中市南屯區黎明路二段211~240號,190.0,住,,,1091121,土地2建物1車位0,全,5,透天厝,住商用,鋼筋混凝土造,0780512,118.76,0,0,0,無,無,有,10000,84,,0.0,0,本次租賃範圍為全棟透天的三樓且為兩間公司合租個別實價登錄申報,RPWNMLOKKIPFFCB68CC
西屯區,建物,臺中市西屯區惠民路31~60號,0.0,其他,,,1091123,土地0建物1車位1,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890605,219.34,2,2,2,有,有,有,29617,135,坡道平面,0.0,0,,RPROMLOKKIPFFCB28CC
西屯區,房地(土地+建物),臺中市西屯區東大路一段661~690號,31.37,住,,,1091205,土地1建物1車位0,十二層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0850923,142.21,3,2,2,有,有,無,16500,116,,0.0,0,,RPTPMLOKKIPFFCB58CC
西屯區,房地(土地+建物)+車位,臺中市西屯區西屯路三段151~180號,11.88,住,,,1091208,土地1建物1車位1,九層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031119,96.59,2,2,1,有,有,有,25000,259,坡道機械,19.87,0,,RPVPMLOKKIPFFCB78CC
西屯區,建物,臺中市西屯區市政北二路211~240號,5425.36,其他,,,1091209,土地0建物1車位2,十四層,36,辦公商業大樓,見其他登記事項,鋼骨鋼筋混凝土造,1030403,292.02,0,0,0,無,有,有,68000,233,坡道平面,40.2,0,,RPQQMLOKKIPFFCB38CC
西屯區,建物,臺中市西屯區國安一路91~120號,0.0,住,,,1091123,土地0建物1車位1,六層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971127,146.54,3,2,2,有,有,有,26000,177,坡道平面,21.71,0,,RPTRMLOKKIPFFCB78CC
西屯區,建物,臺中市西屯區永福路31~60號,0.0,其他,,,1091123,土地0建物1車位1,三層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830106,127.65,3,2,2,有,有,有,18000,141,坡道機械,16.98,0,,RPXRMLOKKIPFFCB56CC
北區,房地(土地+建物),臺中市北區錦中街1~30號,24.43,住,,,1091211,土地1建物1車位0,一層,7,店面(店鋪),商業用,鋼筋混凝土造,0661228,88.11,0,1,1,有,有,無,19700,224,,0.0,0,,RPWNMLOKKIPFFBB58CC
北區,房地(土地+建物),臺中市北區學士路181~210號,71.0,住,,,1091116,土地1建物1車位0,全,2,透天厝,商業用,鋼筋混凝土加強磚造,0620122,141.54,0,0,0,無,無,無,45000,318,,0.0,0,,RPSPMLOKKIPFFBB38CC
北區,建物,臺中市北區進化北路301~330號,0.0,商,,,1091122,土地0建物1車位0,五層,18,套房(1房1廳1衛),住家用,鋼筋混凝土造,0941208,66.39,1,1,1,有,有,有,15000,226,,0.0,0,,RPVPMLOKKIPFFBB68CC
北屯區,房地(土地+建物)+車位,臺中市北屯區崇德路一段631~660號,51.84,商,,,1091124,土地1建物1車位2,九層,22,辦公商業大樓,商業用,鋼筋混凝土造,0800627,612.33,0,0,0,無,有,無,55000,90,坡道機械,0.0,0,,RPQOMLPKKIPFFBB18CC
西屯區,房地(土地+建物),臺中市西屯區河南路一段121~150號,138.0,商,,,1091215,土地1建物1車位0,全,4,透天厝,商業用,鋼筋混凝土造,0741204,239.63,0,0,0,無,無,無,50000,209,,0.0,0,,RPSOMLPKKIPFFCB48CC
西屯區,建物,臺中市西屯區上安路31~60號,11.0,住,,,1091115,土地0建物1車位0,一層,9,店面(店鋪),見其他登記事項,見其他登記事項,0930910,52.89,0,0,0,無,無,無,25000,473,,0.0,0,,RPQRMLPKKIPFFCB68DC
太平區,房地(土地+建物),臺中市太平區太平路301~330號,145.0,住,,,1091212,土地2建物1車位0,全,2,透天厝,住家用,加強磚造,0660630,112.82,0,1,1,有,無,無,19000,168,,0.0,0,,RPQOMLPKKIPFFJB98CC
豐原區,房地(土地+建物),臺中市豐原區朴子街541~570號,37.0,住,,,1091115,土地1建物1車位0,全,3,透天厝,農舍,鋼筋混凝土造,0951109,37.0,4,2,3,有,無,有,16000,432,,0.0,0,,RPPNMLPKKIPFFDB18CC
清水區,房地(土地+建物)+車位,臺中市清水區港新五路211~240號,18.53,商,,,1091211,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080327,153.27,3,2,2,有,有,有,19000,124,坡道平面,33.76,0,,RPTSMLPKKIPFFFB66CC
豐原區,建物,臺中市豐原區豐勢路一段331~360號,288.9,工,,,1091201,土地0建物1車位0,見其他登記事項,1,工廠,工商用,鋼造,0711208,184.36,0,0,0,無,無,有,46000,,,0.0,0,,RPUNMLQKKIPFFDB78CC
烏日區,房地(土地+建物)+車位,臺中市烏日區公園路91~120號,18.71,住,,,1091213,土地1建物1車位1,七層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1010628,123.11,3,2,2,有,有,有,19752,191,坡道平面,23.89,752,,RPVRMLQKKIPFFIB17CC
大里區,房地(土地+建物),臺中市大里區中興路二段日新巷48弄31~60號,92.36,住,,,1091127,土地1建物1車位0,一層,1,其他,住家用,見其他登記事項,0570701,50.81,3,2,1,有,無,無,7000,138,,0.0,0,,RPWSMLQKKIPFFIB37CC
南區,房地(土地+建物)+車位,臺中市南區忠明南路1081~1110號,26.99,住,,,1091204,土地1建物1車位0,十三層,24,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060213,111.46,4,1,2,有,無,有,36000,323,坡道平面,34.41,0,,RPWNMLQKKIPFFAB68CC
西區,房地(土地+建物),臺中市西區三民路一段50巷1~30號,2.72,住,,,1091116,土地2建物1車位0,十八層,19,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840113,35.25,1,1,1,有,有,有,7500,213,,0.0,0,租賃範圍不含車位，且無法區分車位面積。；,RPOQMLQKKIPFFAB18CC
南區,房地(土地+建物),臺中市南區工學北路61~90號,3.42,住,,,1091119,土地1建物1車位0,十四層,18,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0850506,56.85,1,1,1,有,無,有,7000,123,,0.0,0,租賃範圍不含車位，且無法區分車位面積。；,RPQQMLQKKIPFFAB38CC
西屯區,房地(土地+建物),臺中市西屯區玉門路241~270號,26.03,住,,,1091126,土地1建物1車位0,三層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0850615,130.34,2,2,2,有,有,有,16500,127,,0.0,0,,RPRQMLQKKIPFFCB68CC
西屯區,建物,臺中市西屯區福科路335巷1~30號,0.0,住,,,1091125,土地0建物1車位0,全,5,透天厝,見其他登記事項,鋼筋混凝土造,1031001,355.45,5,3,8,有,無,有,78000,219,,0.0,0,含增建或未登記建物。；房屋用途做住家及店面營業使用。,RPURMLQKKIPFFCB09CC
西屯區,建物,臺中市西屯區烈美街91~120號,0.0,住,,,1091214,土地0建物0車位0,四層,5,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1081007,12.97,1,0,1,有,有,有,12500,964,,0.0,0,,RPWRMLQKKIPFFCB66CC
北屯區,房地(土地+建物)+車位,臺中市北屯區文心路四段661~690號,1890.0,住,,,1091212,土地1建物1車位0,十八層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840415,110.46,3,2,2,有,有,有,19500,177,坡道平面,0.0,0,,RPPQMLQKKIPFFBB38CC
北屯區,房地(土地+建物),臺中市北屯區文心路四段991~1020號,2058.0,住,,,1091216,土地1建物1車位0,十二層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0910807,78.63,3,2,2,有,有,有,16400,209,,0.0,0,,RPQQMLQKKIPFFBB48CC
北屯區,房地(土地+建物),臺中市北屯區崇興路一段31~60號,1032.0,住,,,1091201,土地1建物1車位0,一層,7,店面(店鋪),商業用,鋼筋混凝土造,0820115,45.58,0,1,1,有,有,無,6000,132,,0.0,0,,RPRQMLQKKIPFFBB58CC
北區,房地(土地+建物),臺中市北區北平四街1~30號,8.5,商,,,1091204,土地1建物1車位0,九層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071130,61.19,1,0,0,無,有,有,14400,235,,0.0,0,社會住宅,RPUQMLQKKIPFFBB88CC
北區,房地(土地+建物),臺中市北區北平四街1~30號,8.55,住,,,1091207,土地1建物1車位0,七層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071130,61.59,1,1,1,有,有,有,18000,292,,0.0,0,,RPVQMLQKKIPFFBB98CC
北區,房地(土地+建物),臺中市北區北平四街1~30號,8.52,住,,,1091203,土地1建物1車位0,九層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071130,61.480000000000004,1,1,1,有,有,有,18000,293,,0.0,0,,RPWQMLQKKIPFFBB09CC
北屯區,房地(土地+建物),臺中市北屯區文心路四段271~300號,6.34,住,,,1091207,土地1建物1車位0,十二層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020725,63.43000000000001,1,0,0,無,有,有,15300,241,,0.0,0,社會住宅,RPXQMLQKKIPFFBB56CC
北屯區,房地(土地+建物),臺中市北屯區文心路四段271~300號,6.84,住,,,1091211,土地1建物1車位0,十三層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020725,63.43000000000001,1,0,0,無,有,有,15300,241,,0.0,0,社會住宅,RPORMLQKKIPFFBB38CC
北屯區,房地(土地+建物),臺中市北屯區文心路四段271~300號,9.74,住,,,1091208,土地1建物1車位0,十六層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020725,94.14,2,1,2,有,有,有,20200,215,,0.0,0,社會住宅,RPPRMLQKKIPFFBB48CC
北屯區,房地(土地+建物),臺中市北屯區文心路四段271~300號,9.99,住,,,1091207,土地1建物1車位0,二十一層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020725,97.91000000000001,2,1,2,有,有,有,20200,206,,0.0,0,社會住宅,RPQRMLQKKIPFFBB58CC
北區,房地(土地+建物),臺中市北區進化北路301~330號,5.7,商,,,1091117,土地2建物1車位0,十二層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941208,66.37,1,0,0,無,有,有,13500,203,,0.0,0,社會住宅出租,RPRRMLQKKIPFFBB68CC
北區,房地(土地+建物),臺中市北區進化北路301~330號,6.29,商,,,1091201,土地2建物1車位0,十五層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941208,69.26,1,0,0,無,有,有,16000,231,,0.0,0,租金含房屋管理費,RPSRMLQKKIPFFBB78CC
北區,建物,臺中市北區博館路91~120號,0.0,住,,,1091120,土地0建物1車位0,一層,5,店面(店鋪),見其他登記事項,鋼筋混凝土造,0720614,100.3,0,1,1,有,無,無,60000,598,,0.0,0,租賃期間含免租金裝潢期。,RPQVMLQKKIPFFBB98CC
北區,建物,臺中市北區北平路二段1~30號,0.0,商,,,1091123,土地0建物1車位0,一層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850829,35.22,0,1,1,有,有,有,7000,199,,0.0,0,第二年起租金調整為10000元/月。,RPVNMLRKKIPFFBB78CC
北屯區,建物,臺中市北屯區松竹北二街91~120號,0.0,住,,,1091128,土地0建物0車位1,一層,5,店面(店鋪),見其他登記事項,鋼筋混凝土造,1081015,104.13,0,1,1,有,無,有,26000,250,一樓平面,0.0,26000,部分承租。含水費。車位面積無法分算。,RPOPMLRKKIPFFBB28CC
北屯區,建物,臺中市北屯區昌平路一段21巷1~30號,0.0,商,,,1091129,土地0建物0車位0,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871204,13.22,1,0,0,有,有,有,2800,212,,0.0,0,部分承租。作雅房使用。租金含管理費。本租賃標的未計入共有部分之分算面積。,RPVUMLRKKIPFFBB86CC
北區,建物,臺中市北區北屯路1~30號,0.0,商,,,1091209,土地0建物1車位0,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0711211,34.59,1,0,1,有,無,有,13400,387,,0.0,0,社會住宅包租代管案件租金市價打9折。,RPVVMLRKKIPFFBB96CC
南屯區,建物,臺中市南屯區向心南路961~990號,0.0,住,,,1091127,土地0建物0車位0,見其他登記事項,4,店面(店鋪),住商用,鋼筋混凝土造,0820419,118.94,0,2,2,有,無,無,50000,420,,0.0,0,部分承租。租賃期間含免租金裝潢期。,RPVNMLRKKIPFFCB88CC
大里區,房地(土地+建物),臺中市大里區仁化工二路61~90號,17.81,,工業區,丁種建築用地,1091119,土地1建物1車位0,八層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090331,87.47,2,2,2,有,有,有,14000,160,,0.0,0,,RPPRMLRKKIPFFIB66CC
大里區,房地(土地+建物)+車位,臺中市大里區仁化工二路61~90號,17.23,,工業區,丁種建築用地,1091118,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090331,110.01,2,2,2,有,有,有,16000,171,坡道平面,22.54,1000,,RPSRMLRKKIPFFIB96CC
西區,房地(土地+建物),臺中市西區精誠路1~30號,193.0,住,,,1091202,土地1建物1車位0,全,2,透天厝,住家用,見其他登記事項,0620416,166.41,0,0,0,無,無,無,50000,300,,0.0,0,,RPRNMLRKKIPFFAB38DC
清水區,房地(土地+建物)+車位,臺中市清水區港都路151~180號,19.58,商,,,1091120,土地1建物1車位1,十二層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090724,183.62,3,2,2,有,有,有,18120,112,坡道平面,31.69,1120,,RPTOMLSKKIPFFFB56CC
南區,建物,臺中市南區忠明南路811~840號,0.0,商,,,1091122,土地0建物1車位0,十一層,18,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0931224,118.28999999999999,3,2,2,有,有,有,25000,211,,0.0,0,,RPPPMLSKKIPFFAB38CC
南區,房地(土地+建物),臺中市南區復興路三段1~30號,2.41,商,,,1091123,土地1建物1車位0,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0700815,17.7,1,0,1,有,有,有,6600,373,,0.0,0,,RPSPMLSKKIPFFAB68CC
南屯區,房地(土地+建物)+車位,臺中市南屯區文心路一段181~210號,15.48,住,,,1091123,土地1建物1車位1,三層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841024,241.5,4,2,2,有,無,有,22000,91,坡道平面,0.0,3000,,RPVPMLSKKIPFFCB56CC
西屯區,房地(土地+建物),臺中市西屯區漢口路二段211~240號,4.86,住,,,1091203,土地1建物1車位0,七層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0851101,31.799999999999997,1,0,1,有,有,有,7200,226,,0.0,0,臺中市包租代管案件租金市價打9折。,RPPNMLTKKIPFFCB48CC
西屯區,房地(土地+建物),臺中市西屯區櫻花路74巷1~30號,66.0,住,,,1091116,土地1建物1車位0,全,2,透天厝,住商用,鋼筋混凝土造,0690209,107.52,3,3,3,有,無,無,20000,186,,0.0,0,含增建或未登記建物。；,RPRNMLTKKIPFFCB68CC
北區,房地(土地+建物),臺中市北區永興街315巷1~30號,15.3,住,,,1091210,土地1建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830401,57.709999999999994,2,1,1,有,無,有,13000,225,,0.0,0,社會住宅包租代管案件租金市價打9折。,RPPNMLTKKIPFFBB38CC
東區,房地(土地+建物),臺中市東區立德街121~150號,27.0,住,,,1091209,土地2建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760701,90.49,3,2,3,有,無,有,10800,119,,0.0,0,臺中市包租代管案件租金市價打9折。,RPPNMLTKKIPFFAB28CC
清水區,房地(土地+建物)+車位,臺中市清水區港新五路181~210號,12.74,商,,,1091203,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061027,135.51,2,2,1,有,無,有,15300,113,坡道平面,0.0,0,社會住宅包租代管案件租金市價打9折。,RPQNMLTKKIPFFFB88CC
烏日區,房地(土地+建物),臺中市烏日區振興街31~60號,53.08,住,,,1091211,土地1建物1車位0,五層,6,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0820715,221.64000000000001,3,2,2,有,有,有,16200,73,,0.0,0,臺中市包租代管案件租金市價打9折。,RPPNMLTKKIPFFIB09CC
烏日區,房地(土地+建物),臺中市烏日區中山路二段31~60號,65.13,住,,,1091212,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0790630,301.04,4,3,3,有,無,有,26000,86,,0.0,0,,RPPPMLLLKIPFFIB58CC
沙鹿區,建物,臺中市沙鹿區鎮南路二段61~90號,0.0,住,,,1091221,土地0建物0車位0,一層,1,店面(店鋪),住商用,鋼筋混凝土造,0690821,18.15,0,1,1,有,無,無,19000,1047,,0.0,0,,RPUOMLLLKIPFFFB68CC
豐原區,房地(土地+建物),臺中市豐原區豐東路211~240號,89.73,住,,,1091215,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0990208,56.75,0,0,0,無,無,無,18000,317,,0.0,0,,RPXNMLLLKIPFFDB68CC
西區,建物,臺中市西區三民西路61~90號,0.0,商,,,1091128,土地0建物1車位0,六層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1041214,153.76999999999998,3,2,2,有,有,有,21000,137,,0.0,0,,RPPNMLLLKIPFFAB57CC
