鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
嘉義市,房地(土地+建物),興美八街61~90號,123.59,都市：其他:住宅區,,,1080920,土地1建物1車位0,全,四層,透天厝,見其他登記事項,見其他登記事項,1090925,284.53,5,3,7,有,無,13750000,48325,,0.0,0,土地總價752萬建物總價623萬含傢俱設備費；預售屋、或土地及建物分次登記案件；,RPQOMLOLKHGGFAI77DA,266.24,0.0,18.29,有,
嘉義市,土地,溪厝段361~390地號,2664.94,都市：其他:農業區,,,1100117,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13700000,5141,,0.0,0,,RPROMLOLKHGGFAI87DA,0.0,0.0,0.0,無,276
嘉義市,房地(土地+建物)+車位,自強街195巷31~60號,14.63,都市：其他:住宅區,,,1100120,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841009,80.63,2,2,1,有,有,3080000,38199,坡道機械,0.0,0,含傢俱設備費；,RPSOMLOLKHGGFAI97DA,50.62,0.0,3.2,有,277
嘉義市,房地(土地+建物),吳鳳南路37巷1~30號,130.32,都市：其他:住宅區,,,1100112,土地4建物2車位0,全,二層,透天厝,住家用,木造,0480715,164.02,0,0,3,有,無,11000000,67065,,0.0,0,,RPSOMLNLKHGGFAI97EA,163.04,0.98,0.0,無,
嘉義市,房地(土地+建物)+車位,自強街195巷31~60號,20.25,都市：其他:住宅區,,,1100120,土地1建物1車位1,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841009,106.89,3,2,2,有,有,3250000,30405,坡道機械,0.0,0,,RPROMLNJKHGGFAI67EA,70.31,13.83,0.0,有,278
嘉義市,房地(土地+建物)+車位,世賢路四段456巷1~30號,17.05,都市：其他:住宅區,,,1100110,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850920,89.92,2,1,1,有,有,3200000,35587,升降機械,0.0,0,,RPUNMLOLKHGGFAI18EA,58.02,0.0,11.82,有,
嘉義市,房地(土地+建物)+車位,世賢路一段631~660號,8.88,都市：其他:住宅區,,,1100127,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830718,101.68,2,2,1,有,有,4380000,43076,坡道機械,0.0,0,陽台外推；,RPPPMLOLKHGGFAI87EA,57.32,0.0,10.97,有,279
嘉義市,房地(土地+建物),融和街38巷1~30號,58.0,都市：其他:住宅區,,,1100119,土地2建物1車位0,全,一層,透天厝,住家用,木造,0320815,20.81,3,1,1,有,無,1750000,84094,,0.0,0,,RPTOMLOLKHGGFAI08DA,20.81,0.0,0.0,無,
嘉義市,房地(土地+建物)+車位,仁愛路240巷1~30號,34.93,都市：其他:住宅區,,,1100202,土地1建物1車位1,一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931028,187.01,3,2,2,有,有,4808079,25710,坡道平面,0.0,0,含土地增值稅或其他稅費74367元；含地政士服務費10000元；其他                    ；,RPTQMLOLKHGGFAI28DA,101.87,0.0,13.18,有,280
嘉義市,房地(土地+建物),彌陀路121~150號,4.89,都市：其他:住宅區,,,1100129,土地1建物1車位0,四層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850311,76.4,2,1,1,有,有,3000000,39267,,0.0,0,含傢俱設備費；,RPQPMLOLKHGGFAI87DA,45.4,0.0,12.93,有,281
嘉義市,房地(土地+建物),吳鳳南路621巷49弄1~30號,134.0,都市：其他:住宅區,,,1091116,土地1建物1車位0,全,三層,透天厝,見其他登記事項,見其他登記事項,1091208,238.91,4,2,4,有,無,13400000,56088,,0.0,0,,RPSPMLOLKHGGFAI08DA,222.3,0.0,16.61,無,
嘉義市,房地(土地+建物),吳鳳南路621巷49弄1~30號,128.0,都市：其他:住宅區,,,1091114,土地1建物1車位0,全,三層,透天厝,見其他登記事項,見其他登記事項,1091208,229.19,4,2,4,有,無,14500000,63266,,0.0,0,,RPTPMLOLKHGGFAI18DA,213.72,0.0,15.47,無,
嘉義市,建物,興美五街121~150號,0.0,,,,1100118,土地0建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土構造,1070327,261.1,5,2,6,有,無,8000000,30640,,0.0,0,建商與地主合建案；,RPXNMLOLKHGGFAI38DA,242.67,0.0,18.43,無,
嘉義市,房地(土地+建物),興美三街211~240號,271.17,都市：其他:住宅區,,,1100117,土地1建物1車位0,全,四層,透天厝,住家用,見其他登記事項,1080410,289.24,4,3,5,有,無,24000000,82976,,0.0,0,,RPOOMLOLKHGGFAI57DA,265.47,0.0,23.77,無,
嘉義市,房地(土地+建物),僑嘉二街1~30號,72.0,都市：其他:住宅區,,,1100125,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0580117,101.64,3,2,3,有,無,5800000,57064,,0.0,0,,RPVOMLOLKHGGFAI28DA,101.64,0.0,0.0,無,
嘉義市,土地,台斗坑段451~480地號,39.0,都市：其他:道路用地,,,1100205,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,960000,24615,,0.0,0,,RPQOMLTKKHGGFAI18DA,0.0,0.0,0.0,無,
嘉義市,房地(土地+建物),興達路541~570號,13.69,都市：其他:住宅區,,,1100114,土地1建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830406,119.2,3,2,2,有,有,3800000,31879,,0.0,0,,RPSOMLNLKHGGFAI87DA,79.48,0.0,12.49,有,
嘉義市,房地(土地+建物)+車位,興業西路151~180號,30.69,都市：其他:住宅區,,,1100217,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931103,169.32,3,1,2,有,有,3837915,22667,坡道平面,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPOOMLNLKHGGFAI47DA,90.23,0.0,12.85,有,282
嘉義市,房地(土地+建物),自強街121~150號,66.0,都市：其他:住宅區,,,1100108,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0680302,86.95,5,2,3,有,無,6300000,72455,,0.0,0,頂樓加蓋；其他增建；,RPUOMLMLKHGGFAI97DA,86.95,0.0,0.0,無,
嘉義市,房地(土地+建物),大仁街31~60號,145.09,都市：其他:住宅區,,,1091231,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0931126,245.46,4,3,3,有,無,15000000,61110,,0.0,0,其他增建；,RPUNMLLMKIPFFAI78DA,231.96,0.0,13.5,無,
嘉義市,土地,竹圍子段中興小段121~150地號,498.0,都市：其他:商業區,,,1091204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,36000000,72289,,0.0,0,,RPSNMLTJKIPFFAI09DA,0.0,0.0,0.0,無,283
嘉義市,房地(土地+建物),林森東路691~720號,76.0,都市：其他:住宅區,,,1100128,土地1建物1車位0,全,五層,透天厝,住商用,鋼筋混凝土造,0821211,226.23,7,3,5,有,無,8500000,37572,,0.0,0,總價8500000元整含土地價格3078000元整建物價格5422000元整,RPVOMLTLJHGGFAI68DA,219.4,6.83,0.0,無,
嘉義市,房地(土地+建物),義教街117巷91~120號,639.0,都市：其他:公園用地,,,1100116,土地5建物2車位0,全,一層,透天厝,住家用,磚造,0660128,111.71,6,2,2,有,無,23500000,210366,,0.0,0,,RPQNMLKLJHGGFAI17DA,111.71,0.0,0.0,無,
嘉義市,房地(土地+建物)+車位,遠東街151~180號,15.8,都市：其他:商業區,,,1100125,土地1建物1車位1,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820526,148.36,3,2,2,有,有,5030000,33904,坡道機械,0.0,0,車位無固定位置有平面及機械車位每年抽籤,RPRNMLMLKHGGFAI57DA,103.06,0.0,14.84,有,
嘉義市,土地,北社尾段631~660地號,146.0,都市：其他:住宅區,,,1100126,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2600000,17808,,0.0,0,,RPROMLNLKHGGFAI77DA,0.0,0.0,0.0,無,
嘉義市,房地(土地+建物),興達路661~690號,88.0,都市：其他:住宅區,,,1100115,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0930825,185.55,4,2,3,有,無,4800000,25869,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLOLKHGGFAI67DA,160.23,0.0,25.32,無,
嘉義市,房地(土地+建物)+車位,永安街331~360號,33.26,都市：其他:住宅區,,,1090410,土地1建物1車位1,一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931028,187.93,3,2,2,有,有,6000000,31927,坡道平面,0.0,0,,RPVPMLNLKHGGFAI28DA,102.35,0.0,12.69,有,284
嘉義市,房地(土地+建物),健康十五街31~60號,129.09,都市：其他:住宅區,,,1100127,土地2建物1車位0,全,三層,透天厝,見其他登記事項,見其他登記事項,1090317,181.93,4,2,5,有,無,12450000,68433,,0.0,0,,RPPPMLMJKHGGFAI37DA,166.66,0.0,15.28,無,285
嘉義市,土地,盧東段61~90地號,462.7,都市：其他:農業區,,,1091201,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3780000,8169,,0.0,0,,RPUPMLOLKHGGFAI28DA,0.0,0.0,0.0,無,195
嘉義市,土地,盧東段61~90地號,408.41,都市：其他:農業區,,,1091201,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3330000,8154,,0.0,0,,RPVPMLOLKHGGFAI38DA,0.0,0.0,0.0,無,195
嘉義市,土地,盧東段61~90地號,373.3,都市：其他:農業區,,,1091205,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3048000,8165,,0.0,0,,RPWPMLOLKHGGFAI48DA,0.0,0.0,0.0,無,195
嘉義市,土地,盧東段61~90地號,1066.23,都市：其他:農業區,,,1091125,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8889000,8337,,0.0,0,,RPXPMLOLKHGGFAI58DA,0.0,0.0,0.0,無,195
