交易標的,土地區段位置/建物區段門牌,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,屋齡,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位總價(元),移轉編號
transaction sign,land sector position building sector house number plate,transaction year month and day,transaction pen number,shifting level,total floor number,building state,room age,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth total price NTD,
土地,湖前段421~450地號,1070716,土地1建物0車位0,,,其他,0,0.0,0,0,0,有,無,2004756,18100,0,029
土地,湖前段421~450地號,1100115,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,4000000,35932,0,029
房地(土地+建物),金門縣金湖鎮赤東路121~150號,1071030,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),0,125.38,3,2,2,有,無,8000000,63806,0,030
房地(土地+建物),赤東路121~150號,1100120,土地1建物1車位0,五層,六層,公寓(5樓含以下無電梯),2,125.38,3,2,2,有,無,8500000,67794,0,030
土地,西山段211~240地號,1080520,土地5建物0車位0,,,其他,0,0.0,0,0,0,有,無,5431720,1618,0,031
土地,西山段871~900地號,1100126,土地5建物0車位0,,,其他,-1,0.0,0,0,0,有,無,4500000,1341,0,031
土地,北二三劃測段421~450地號,1090526,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,4200000,4444,0,032
土地,北二三劃測段421~450地號,1100128,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,11670000,6000,0,032
房地(土地+建物),金門縣金湖鎮士校路1471~1500號,1031203,土地1建物1車位0,二層,三層,公寓(5樓含以下無電梯),0,83.13,3,2,2,有,無,4500000,54132,0,033
房地(土地+建物),士校路1471~1500號,1100202,土地1建物2車位0,二層,三層,公寓(5樓含以下無電梯),6,95.00999999999999,2,2,2,有,無,4900000,51574,0,033
土地,金城劃段241~270地號,1100202,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,5000000,10000,0,034
土地,金城劃段241~270地號,1100308,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,7000000,14000,0,034
土地,沙港劃段1~30地號,1090107,土地2建物0車位0,,,其他,0,0.0,0,0,0,有,無,6000000,5997,0,035
土地,沙港劃段1~30地號,1100201,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,7000000,6996,0,035
房地(土地+建物),金門縣金寧鄉下堡91~120號,1021230,土地1建物1車位0,二層,三層,公寓(5樓含以下無電梯),0,120.57000000000001,2,2,1,有,無,5151000,42722,0,036
