編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPVNMLLKKIPFFDF78CC,26,41.50,住家用,鋼筋混凝土造,83年10月24日,十六層,
RPVNMLLKKIPFFDF78CC,26,5.28,共有部分,鋼筋混凝土造,83年10月24日,十六層,
RPVNMLLKKIPFFDF78CC,26,10.92,共有部分,鋼筋混凝土造,83年10月24日,十六層,
RPVNMLLKKIPFFDF78CC,26,1.78,共有部分,鋼筋混凝土造,83年10月24日,十六層,
RPSSMLLKKIPFFAF68CC,10,60.97,住家用,鋼筋混凝土造,99年12月28日,十二層,
RPSSMLLKKIPFFAF68CC,10,11.17,見其他登記事項,鋼筋混凝土造,99年12月28日,十二層,
RPSSMLLKKIPFFAF68CC,10,10.20,見其他登記事項,鋼筋混凝土造,99年12月28日,十二層,
RPUSMLLKKIPFFAF88CC,24,84.55,住家用,鋼筋混凝土造,86年2月2日,七層,
RPUSMLLKKIPFFAF88CC,24,24.61,共有部份,鋼筋混凝土造,86年2月2日,七層,
RPQSMLLKKIPFFAF48CC,,74.25,住家用,鋼筋混凝土造,,五層,
RPQPMLLKKIPFFEF58CC,3,46.61,住家用,鋼筋混凝土造,106年11月28日,十三層,
RPQPMLLKKIPFFEF58CC,3,25.55,見其他登記事項,鋼筋混凝土造,106年11月28日,十九層,
RPQPMLLKKIPFFEF58CC,3,6.24,見其他登記事項,鋼筋混凝土造,106年11月28日,十九層,
RPQPMLLKKIPFFEF58CC,3,37.86,見其他登記事項,鋼筋混凝土造,106年11月28日,十九層,
RPSQMLLKKIPFFEF88CC,1,44.53,見其他登記事項,鋼筋混凝土造,108年8月22日,二十九層,
RPSQMLLKKIPFFEF88CC,1,20.59,見其他登記事項,鋼筋混凝土造,108年8月22日,二十九層,
RPSQMLLKKIPFFEF88CC,1,12.99,見其他登記事項,鋼筋混凝土造,108年8月22日,二十九層,
RPSVMLLKKIPFFBF09CC,30,194.45,住家用,鋼筋混凝土造,79年7月9日,十層,
RPSVMLLKKIPFFBF09CC,30,5.64,共有部份,鋼筋混凝土造,79年7月9日,十層,
RPVVMLLKKIPFFBF76CC,4,45.00,見其他登記事項,鋼筋混凝土造,106年4月19日,十五層,
