編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPVNMLOJJHGGFBK28CC,28,115.56,住家用,鋼筋混凝土造,81年9月30日,,
RPVPMLRJJHGGFFK56CC,10,304.41,見其他登記事項,見其他登記事項,99年12月6日,三層,
RPPNMLLKJHGGFBK47CC,23,62.73,見其他登記事項,鋼筋混凝土造,87年6月18日,十層,
RPPNMLLKJHGGFBK47CC,23,6.89,見其他登記事項,鋼筋混凝土造,87年6月18日,十層,
RPWNMLPJJHGGFBK48CC,32,134.00,人行道、住宅,加強磚造,78年6月14日,二層,
RPUNMLRJJHGGFDK68CC,3,137.40,見其他登記事項,鋼筋混凝土造,107年5月4日,四層,
RPTOMLLLJHGGFDK28CC,3,86.28,住家用,鋼筋混凝土造,106年8月25日,十層,
RPTOMLLLJHGGFDK28CC,3,53.00,共有部分,鋼筋混凝土造,106年8月25日,十層,
RPTOMLLLJHGGFDK28CC,3,17.82,共有部分,鋼筋混凝土造,106年8月25日,十層,
RPUNMLMJKHGGFBK08CC,18,732.71,住商用,鋼造,92年1月20日,一層,
RPUOMLOLKHGGFDK78CC,13,276.34,見其他登記事項,鋼筋混凝土造,96年10月9日,四層,
RPSOMLPJJHGGFDK38CC,14,81.66,見其他登記事項,鋼筋混凝土造,96年5月15日,四層,
RPUNMLTJLHGGFDK56DC,1,81.44,住家用,鋼筋混凝土造,109年8月24日,五層,
RPUNMLTJLHGGFDK56DC,1,29.32,共有部分,鋼筋混凝土造,109年8月24日,五層,
RPRNMLPKKIPFFDK66CC,2,63.02,商業用,見其他登記事項,107年8月1日,一層,
RPQNMLPKKIPFFDK56CC,2,62.66,商業用,見其他登記事項,107年8月1日,一層,
