編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPRNMLSJKIPFFAX77DA,4,232.23,住家用,鋼筋混凝土造,106年1月20日,三層,一層 二層 三層
RPXNMLRJKIPFFAX28DA,,74.12,見其他登記事項,鋼筋混凝土造,109年10月16日,四層,二層
RPXNMLRJKIPFFAX28DA,,27.77,共用部份,鋼筋混凝土造,109年10月16日,四層,
RPXNMLTJKIPFFAX48DA,,62.39,見其他登記事項,鋼筋混凝土造,109年10月16日,四層,一層
RPXNMLTJKIPFFAX48DA,,28.72,共用部份,鋼筋混凝土造,109年10月16日,四層,
RPSOMLRJKIPFFAX87DA,,46.42,見其他登記事項,鋼筋混凝土造,109年10月16日,四層,三層
RPSOMLRJKIPFFAX87DA,,46.42,見其他登記事項,鋼筋混凝土造,109年10月16日,四層,三層
RPSOMLRJKIPFFAX87DA,,14.04,共用部份,鋼筋混凝土造,109年10月16日,四層,
RPSOMLRJKIPFFAX87DA,,14.04,共用部份,鋼筋混凝土造,109年10月16日,四層,
RPPNMLRJKIPFFAX47DA,58,25.55,住商用,鋼筋混凝土加強空心磚造,51年8月10日,二層,一層 二層
RPTNMLMJKIPFFAX37DA,27,118.66,住家用,鋼筋混凝土造,82年11月5日,七層,六層
RPTNMLMJKIPFFAX37DA,27,40.33,見其他登記事項,鋼筋混凝土造,82年11月5日,七層,
RPRNMLQKKIPFFAX67DA,23,72.19,住家用,鋼筋混凝土造,86年6月28日,八層,六層
RPRNMLQKKIPFFAX67DA,23,21.47,住家用,鋼筋混凝土造,86年6月28日,八層,
RPWNMLLLKIPFFAX77DA,20,178.38,住家用,鋼筋混凝土造,89年7月5日,三層,一層 二層 三層
RPRNMLLLKIPFFAX27DA,,269.15,住家用,鋼筋混凝土造,108年10月30日,四層,一層 二層 三層 四層 見其他登記事項
RPSNMLNLKIPFFAX57DA,25,193.81,住家用,鋼筋混凝土造,84年6月10日,三層,一層 二層 三層 電梯樓梯間 夾層
RPSNMLLLKIPFFAX37DA,28,88.33,住家用,鋼筋混凝土造,81年12月2日,七層,七層
RPSNMLLLKIPFFAX37DA,28,26.25,見其他登記事項,鋼筋混凝土造,81年12月2日,七層,
