編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPXOMLQKOHPFFCT58CC,47,175.32,住商用,鋼筋混凝土造,62年3月2日,二層,
RPPNMLOLOHPFFAT37CC,27,86.23,住家用,鋼筋混凝土造,82年3月8日,七層,
RPPNMLOLOHPFFAT37CC,27,28.84,共有部份,鋼筋混凝土造,82年3月8日,七層,
RPXOMLKLOHPFFCT08CC,50,86.61,見其他登記事項,見其他登記事項,59年1月21日,二層,
RPXOMLKLOHPFFCT08CC,44,86.61,見其他登記事項,見其他登記事項,64年12月22日,三層,
RPPNMLQLOHPFFAT57CC,37,1050.77,見其他登記事項,鋼筋混凝土造,72年2月24日,二層,
RPRNMLOLOHPFFAT57CC,37,40.17,住家用,鋼筋混凝土造,72年9月6日,五層,
RPRNMLOLOHPFFAT57CC,37,5.81,見其他登記事項,鋼筋混凝土造,72年9月6日,五層,
RPWNMLMJPHPFFCT97CC,53,57.40,住家用,磚造,56年6月5日,二層,
RPWSMLMJPHPFFAT38DC,25,157.67,住商用,鋼筋混凝土造,84年11月11日,七層,
RPWNMLNJPHPFFAT97DC,,109.48,住商用,鋼筋混凝土加強磚造,,二層,
RPOOMLMKNHPFFDT27CC,24,121.72,住家用,鋼筋混凝土造,85年3月4日,十六層,
RPOOMLMKNHPFFDT27CC,24,78.33,見其他登記事項,鋼筋混凝土造,85年3月4日,十六層,
RPWPMLRJPHPFFAT48CC,31,160.14,住商用,鋼筋混凝土造,78年1月21日,四層,
RPXNMLPKNHPFFAT08CC,24,35.37,住家用,鋼筋混凝土造,84年11月25日,十二層,
RPXNMLPKNHPFFAT08CC,24,10.49,見其他登記事項,鋼筋混凝土造,84年11月25日,十二層,
RPVNMLKLNHPFFDT77CC,43,140.77,見其他登記事項,鋼筋混凝土造,66年4月11日,三層,
RPSPMLSJPHPFFAT18CC,31,214.60,住商用,鋼筋混凝土造,78年1月21日,四層,
RPPNMLQKPHPFFCT77CC,1,89.41,見其他登記事項,見其他登記事項,108年1月18日,四層,
RPUOMLKLNHPFFAT47CC,22,95.85,見其他登記事項,鋼筋混凝土造,87年9月17日,七層,
RPUOMLKLNHPFFAT47CC,22,43.66,見其他登記事項,鋼筋混凝土造,87年9月17日,七層,
RPTOMLNKPHPFFCT97CC,32,159.30,住家用,鋼筋混凝土造,77年10月17日,三層,
RPUNMLRLPHPFFAT28CC,26,61.89,住家用,鋼筋混凝土造,83年12月15日,七層,
RPUNMLRLPHPFFAT28CC,26,30.92,見其他登記事項,鋼筋混凝土造,83年12月15日,七層,
RPXNMLSLNHPFFAT48CC,16,174.80,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,
RPXNMLRKPHPFFAT58DC,40,109.93,住商用,鋼筋混凝土造,69年5月12日,四層,
RPSPMLOKNHPFFAT67CC,13,8.58,見其他登記事項,鋼筋混凝土造,96年5月30日,八層,
RPSPMLOKNHPFFAT67CC,13,7.72,見其他登記事項,鋼筋混凝土造,96年5月30日,八層,
RPTNMLLLNHPFFAT37CC,40,54.00,住商用,鋼筋混凝土造,69年5月19日,三層,
RPVNMLRLPHPFFAT38CC,18,17.46,住家用,見其他登記事項,91年12月30日,一層,
RPPPMLTLPHPFFAT18CC,21,99.38,見其他登記事項,鋼筋混凝土造,88年12月4日,十四層,
RPPPMLTLPHPFFAT18CC,21,28.80,見其他登記事項,鋼筋混凝土造,88年12月4日,十四層,
RPRNMLQJQHPFFET18CC,38,102.72,住商用,加強磚造,71年10月4日,二層,
RPRNMLQJQHPFFET18CC,38,102.72,住商用,加強磚造,71年10月4日,二層,
RPUOMLLMPHPFFAT87CC,30,78.03,住商用,鋼筋混凝土造,79年4月17日,五層,
