編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPOOMLNJOHPFFAP66CC,2,300.17,見其他登記事項,鋼筋混凝土造,107年2月8日,四層,
RPRNMLLKOHPFFAP76CC,40,110.28,住家用,鋼筋混凝土加強磚造,69年2月23日,二層,
RPUNMLLKOHPFFAP07CC,25,67.09,住家用,鋼筋混凝土造,84年7月18日,四層,
RPSNMLRKOHPFFAP47CC,27,187.90,住家用,鋼筋混凝土造,82年11月22日,四層,
RPQNMLRKOHPFFDP57CC,26,73.84,住家用,鋼筋混凝土造,83年2月17日,八層,
RPSNMLNLOHPFFAP17CC,25,26.83,住家用,鋼筋混凝土造,84年9月3日,九層,
RPWNMLSJPHPFFAP97CC,23,62.17,住家用,鋼筋混凝土造,86年10月31日,五層,
RPSNMLNLOHPFFAP17CC,25,5.30,共同部份,鋼筋混凝土造,84年9月3日,九層,
RPWNMLSJPHPFFAP97CC,23,36.92,共同部份,鋼筋混凝土造,86年10月31日,五層,
RPSNMLNLOHPFFAP17CC,25,4.68,共同部份,鋼筋混凝土造,84年9月3日,九層,
RPRNMLMLNHPFFAP86CC,26,173.35,住商用,鋼筋混凝土造,83年6月2日,三層,
RPRNMLTLNHPFFAP57CC,34,128.49,住商用,鋼筋混凝土造,75年1月20日,三層,
RPOOMLLKNHPFFAP66EC,,103.56,見其他登記事項,鋼筋混凝土造,108年11月8日,五層,
RPPNMLRLNHPFFBP27CC,2,236.93,見其他登記事項,鋼筋混凝土造,107年6月1日,四層,
RPOOMLTKNHPFFAP27CC,16,18.28,住家用,鋼筋混凝土造,93年3月1日,四層,
RPOOMLTKNHPFFAP27CC,16,6.94,共同部份,鋼筋混凝土造,93年3月1日,四層,
