編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPNMLNLNHPFFCQ86CA,8,215.69,見其他登記事項,鋼筋混凝土造,100年12月23日,四層,一層 二層 三層 四層 見其他登記事項
RPSNMLNLNHPFFCQ17CA,39,107.86,住家用,鋼筋混凝土加強磚造,70年6月1日,二層,一層 二層 騎樓 電梯樓梯間
RPUNMLNLNHPFFCQ37CA,26,94.11,住家用,鋼筋混凝土造,82年12月14日,七層,三層
RPUNMLNLNHPFFCQ37CA,26,7.89,共有部份,鋼筋混凝土造,82年12月14日,七層,
RPUNMLNLNHPFFCQ37CA,26,5.68,共有部份,鋼筋混凝土造,82年12月14日,七層,
RPSNMLNKNHPFFDQ17CA,48,62.13,住家用,見其他登記事項,61年7月23日,一層,一層
RPUNMLKLNHPFFBQ96CA,26,79.49,住家用,鋼筋混凝土造,83年5月12日,七層,一層
RPUNMLKLNHPFFBQ96CA,26,22.88,見其他登記事項,鋼筋混凝土造,83年5月12日,七層,
RPTNMLLJOHPFFDQ07CA,41,89.74,住家用,鋼筋混凝土加強磚造,68年7月1日,二層,一層 二層
RPTNMLSJOHPFFDQ77CA,21,124.20,住家用,鋼筋混凝土造,87年11月24日,三層,一層 二層 三層
RPRNMLMKNHPFFDQ07DA,27,156.41,住商用,鋼筋混凝土造,82年5月18日,四層,一層 二層 三層 四層
RPSNMLMKNHPFFDQ17DA,27,78.20,住商用,鋼筋混凝土造,82年5月18日,四層,一層 二層 三層 四層
RPUNMLMKNHPFFDQ27CA,13,249.73,見其他登記事項,鋼筋混凝土造,96年2月8日,四層,一層 二層 三層 四層
RPPPMLMJPHPFFDQ07CA,,261.59,見其他登記事項,鋼筋混凝土造,109年1月17日,四層,一層 二層 三層 四層 見其他登記事項
RPPNMLSKNHPFFDQ37CA,39,102.59,住家用,鋼筋混凝土加強磚造,69年12月11日,二層,一層 二層
RPPNMLOJOHPFFCQ96DA,18,100.16,見其他登記事項,鋼筋混凝土造,91年7月25日,五層,一層
RPPNMLOJOHPFFCQ96DA,18,12.64,見其他登記事項,鋼筋混凝土造,91年7月25日,五層,
RPPNMLOJOHPFFCQ96DA,18,33.34,停車空間,鋼筋混凝土造,91年7月25日,五層,
RPSOMLNJOHPFFDQ27CA,,228.94,見其他登記事項,鋼筋混凝土造,109年3月6日,三層,一層 二層 三層 見其他登記事項
RPRNMLTKNHPFFCQ77EA,27,144.97,住家用,鋼筋混凝土造,81年11月27日,三層,一層 二層 三層
RPRNMLKLNHPFFCQ76CA,54,59.62,住家用,磚造,54年10月1日,一層,一層 騎樓
RPRNMLKLNHPFFCQ76CA,54,54.06,住家用,見其他登記事項,54年10月1日,二層,一層 二層
RPRNMLOKNHPFFDQ17CA,37,134.60,住家用,見其他登記事項,71年12月1日,三層,一層 二層 三層
RPXNMLOKNHPFFCQ67CA,15,225.92,見其他登記事項,鋼筋混凝土造,93年12月1日,三層,一層 二層 三層 騎樓 電梯樓梯間
RPPNMLPKNHPFFDQ07CA,1,166.63,見其他登記事項,鋼筋混凝土造,108年4月23日,三層,一層 二層 三層 見其他登記事項
RPWNMLKKOHPFFDQ37CA,15,7.92,見其他登記事項,鋼筋混凝土造,94年8月15日,五層,
RPWNMLKKOHPFFDQ37CA,15,16.15,見其他登記事項,鋼筋混凝土造,94年8月15日,五層,三層
RPVNMLKKOHPFFDQ27CA,15,7.92,見其他登記事項,鋼筋混凝土造,94年8月15日,五層,
RPVNMLKKOHPFFDQ27CA,15,16.15,見其他登記事項,鋼筋混凝土造,94年8月15日,五層,三層
RPTNMLTJOHPFFCQ77CA,13,21.57,見其他登記事項,鋼筋混凝土造,96年6月23日,五層,五層
RPTNMLTJOHPFFCQ77CA,13,7.03,見其他登記事項,鋼筋混凝土造,96年6月23日,五層,
RPUNMLPKNHPFFDQ57CA,29,150.70,住家用,鋼筋混凝土造,80年8月13日,三層,一層 二層 三層
RPRNMLTJOHPFFDQ67CA,,193.78,見其他登記事項,鋼筋混凝土造,109年2月18日,三層,一層 二層 三層 見其他登記事項
RPSNMLNLNHPFFDQ27CA,40,102.02,住家用,鋼筋混凝土加強磚造,69年3月1日,二層,一層 二層 騎樓
RPVNMLPKNHPFFCQ57CA,38,64.53,住家用,見其他登記事項,70年10月8日,一層,一層
RPPNMLRJOHPFFBQ07CA,39,208.96,住商用,鋼筋混凝土加強磚造,69年11月11日,四層,一層 二層 三層 四層 騎樓
RPSNMLMLNHPFFBQ96CA,14,22.32,住家用,鋼筋混凝土造,95年8月28日,八層,二層
RPSNMLMLNHPFFBQ96CA,14,6.51,共有部份,鋼筋混凝土造,95年8月28日,,
RPSNMLMLNHPFFBQ96CA,14,8.89,共有部份,鋼筋混凝土造,95年8月28日,,
RPWNMLOKNHPFFCQ57CA,39,91.66,住家用,鋼筋混凝土加強磚造,70年2月12日,二層,一層 二層 電梯樓梯間
RPXNMLLJOHPFFDQ47CA,27,161.67,住家用,鋼筋混凝土造,82年5月6日,四層,一層 二層 三層 四層
RPTNMLTLNHPFFCQ87CA,22,137.18,見其他登記事項,鋼筋混凝土造,86年11月18日,五層,五層 夾層
RPTNMLTLNHPFFCQ87CA,22,15.55,共有部份,鋼筋混凝土造,86年11月18日,五層,
RPTNMLTLNHPFFCQ87CA,22,.65,共有部份,鋼筋混凝土造,86年11月18日,一層,
RPTNMLTKNHPFFDQ87CA,25,116.55,住家用,鋼筋混凝土造,83年10月21日,二層,一層 二層
RPUNMLNLNHPFFDQ47CA,29,115.61,住家用,鋼筋混凝土加強磚造,80年8月26日,二層,一層 二層
RPRNMLSJOHPFFDQ57CA,41,97.68,住家用,鋼筋混凝土加強磚造,68年8月20日,二層,一層 二層
RPWNMLTKNHPFFBQ97CA,6,35.86,見其他登記事項,鋼筋混凝土造,103年8月15日,八層,七層
RPWNMLTKNHPFFBQ97CA,6,38.55,見其他登記事項,鋼筋混凝土造,103年8月15日,八層,
RPPNMLMKOHPFFEQ96CA,27,37.23,住家用,鋼筋混凝土造,82年4月1日,十八層,十一層
RPPNMLMKOHPFFEQ96CA,27,7.34,見其他登記事項,鋼筋混凝土造,82年4月1日,十八層,
RPPNMLMKOHPFFEQ96CA,27,1.75,見其他登記事項,鋼筋混凝土造,82年4月1日,,
RPQNMLSLNHPFFEQ67CA,25,165.43,住家用,鋼筋混凝土造,84年8月30日,四層,一層 二層 三層 四層
RPPNMLKLNHPFFCQ76EA,39,68.10,住家用,磚造,70年10月8日,一層,一層
RPQOMLLJOHPFFCQ76CA,26,161.37,住商用,鋼筋混凝土加強磚造,83年2月1日,四層,一層 二層 三層 四層
RPPPMLSJOHPFFCQ47CA,52,113.60,住家用,加強磚造,57年6月1日,二層,一層 二層 騎樓
RPUOMLTLNHPFFDQ18CA,41,76.00,住家用,鋼筋混凝土加強磚造,68年2月15日,二層,一層 二層
RPSNMLKLNHPFFEQ07CA,41,122.24,住商用,鋼筋混凝土加強磚造,68年1月10日,二層,一層 二層 騎樓 電梯樓梯間
RPRNMLKLNHPFFEQ96CA,38,186.71,住家用,鋼筋混凝土加強磚造,70年12月30日,三層,一層 二層 三層 騎樓
RPRNMLNKOHPFFCQ07CA,,201.39,見其他登記事項,鋼筋混凝土造,109年2月11日,三層,一層 二層 三層 見其他登記事項
RPPNMLNKOHPFFCQ86CA,,213.42,見其他登記事項,鋼筋混凝土造,109年2月11日,三層,一層 二層 三層 見其他登記事項
RPQNMLNKOHPFFCQ96CA,,216.93,見其他登記事項,鋼筋混凝土造,109年2月11日,三層,一層 二層 三層 見其他登記事項
RPPNMLLLNHPFFCQ66CA,4,226.30,見其他登記事項,鋼筋混凝土造,105年2月1日,三層,一層 二層 三層 見其他登記事項
RPUNMLNKOHPFFCQ37CA,,209.60,見其他登記事項,鋼筋混凝土造,109年2月11日,三層,一層 二層 三層 見其他登記事項
RPTNMLNKOHPFFCQ27CA,,208.91,見其他登記事項,鋼筋混凝土造,109年2月11日,三層,一層 二層 三層 見其他登記事項
RPVNMLNKOHPFFCQ47CA,,213.53,見其他登記事項,鋼筋混凝土造,109年2月11日,三層,一層 二層 三層 見其他登記事項
RPRNMLLLNHPFFCQ86CA,1,132.49,住家用,鋼筋混凝土造,108年4月25日,三層,一層 二層 三層
RPXNMLKLNHPFFBQ27CA,47,181.48,住家用,見其他登記事項,62年5月20日,三層,一層 二層 三層
RPQNMLLJOHPFFDQ76CA,30,300.06,見其他登記事項,加強磚造,79年5月3日,二層,一層 二層
RPQNMLQKOHPFFCQ27CA,1,223.63,住家用,鋼筋混凝土造,108年3月20日,四層,一層 二層 三層 四層
RPOOMLOJOHPFFDQ96CA,3,171.66,見其他登記事項,鋼筋混凝土造,105年11月17日,三層,一層 二層 三層 見其他登記事項
RPRNMLNLNHPFFDQ17CA,25,60.00,住家用,木造,83年12月14日,二層,一層 二層
RPTNMLQLNHPFFCQ77EA,24,79.04,見其他登記事項,鋼筋混凝土造,85年2月9日,五層,一層 二層
RPUNMLLLNHPFFDQ37DA,26,174.60,見其他登記事項,鋼筋混凝土造,83年1月7日,四層,一層 二層 三層 四層
RPTNMLPKOHPFFCQ47CA,38,118.02,住商用,鋼筋混凝土加強磚造,71年7月3日,二層,一層 二層 騎樓 電梯樓梯間
RPPNMLKKOHPFFCQ56CA,38,111.71,住家用,鋼筋混凝土加強磚造,70年12月29日,二層,一層 二層
RPQNMLPKOHPFFEQ37CA,25,170.46,住家用,鋼筋混凝土造,83年12月2日,四層,一層 二層 三層 四層
SPQNMLQKOHPFFDQ47CA,14,.71,見其他登記事項,鋼筋混凝土造,95年7月18日,一層,
UPQNMLQKOHPFFDQ67CA,14,1.67,見其他登記事項,鋼筋混凝土造,95年7月18日,三層,
TPQNMLQKOHPFFDQ57CA,14,1.23,見其他登記事項,鋼筋混凝土造,95年7月18日,四層,
RPQNMLQKOHPFFDQ37CA,14,274.85,見其他登記事項,鋼筋混凝土造,95年7月18日,四層,一層 二層 三層 四層
RPRNMLRLNHPFFBQ37CA,5,294.25,見其他登記事項,鋼筋混凝土造,103年10月24日,三層,一層 二層 三層
RPRNMLRLNHPFFBQ37CA,5,1.00,見其他登記事項,鋼筋混凝土造,104年1月6日,一層,一層
RPQNMLNKOHPFFBQ86CA,13,217.50,見其他登記事項,鋼筋混凝土造,96年6月28日,四層,一層 二層 三層 四層
RPVNMLTLNHPFFCQ08CA,39,111.56,住家用,鋼筋混凝土加強磚造,70年4月1日,二層,一層 二層 電梯樓梯間
RPUNMLMLNHPFFCQ27CA,22,87.78,見其他登記事項,鋼筋混凝土造,86年11月18日,五層,三層
RPUNMLMLNHPFFCQ27CA,22,10.46,共有部份,鋼筋混凝土造,86年11月18日,五層,
RPUNMLMLNHPFFCQ27CA,22,.42,共有部份,鋼筋混凝土造,86年11月18日,一層,
RPXNMLLLNHPFFCQ47CA,26,190.28,住商用,鋼筋混凝土造,83年5月21日,三層,一層 二層 三層 電梯樓梯間
RPVNMLLLNHPFFDQ37CA,12,251.93,住商用,鋼筋混凝土造,97年7月4日,四層,一層 二層 三層 四層
RPTNMLRLNHPFFDQ77CA,25,380.50,商業用,鋼筋混凝土造,84年9月8日,十二層,一層 二層 地下層
RPTNMLRLNHPFFDQ77CA,25,80.26,見其他登記事項,鋼筋混凝土造,84年9月8日,十二層,
RPSNMLMJOHPFFDQ07CA,20,142.72,住家用,鋼筋混凝土造,89年9月25日,四層,一層 二層 三層 四層
RPQNMLKMNHPFFCQ76CA,39,94.60,住家用,鋼筋混凝土加強磚造,70年9月23日,二層,一層 二層
RPOOMLLLNHPFFCQ66CA,25,64.72,見其他登記事項,鋼筋混凝土造,84年5月29日,四層,二層
RPOOMLLLNHPFFCQ66CA,25,20.16,共有部份,鋼筋混凝土造,84年5月29日,四層,
RPUNMLLLNHPFFCQ17CA,18,127.75,住家用,鋼筋混凝土造,91年1月14日,三層,一層 二層 三層
