編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPWRMLLKNHPFFCA88CC,22,38.19,共有部分,鋼筋混凝土造,87年6月5日,九層,
RPPSMLLKNHPFFCA28CC,,73.88,,加強磚造,,三層,
RPUQMLLKNHPFFCA58CC,9,55.13,住家用,鋼筋混凝土造,100年7月26日,十三層,
RPUQMLLKNHPFFCA58CC,9,12.98,見其他登記事項,鋼筋混凝土造,100年7月26日,十三層,
RPUOMLLKNHPFFCA38CC,10,29.23,住家用,見其他登記事項,99年4月9日,十五層,
RPUQMLLKNHPFFCA58CC,9,20.88,見其他登記事項,鋼筋混凝土造,100年7月26日,十三層,
RPUOMLLKNHPFFCA38CC,10,16.13,見其他登記事項,見其他登記事項,99年4月9日,十五層,
RPSQMLLKNHPFFCA38CC,10,41.22,住家用,鋼筋混凝土造,98年10月27日,十二層,
RPSQMLLKNHPFFCA38CC,10,19.46,見其他登記事項,鋼筋混凝土造,98年10月27日,十二層,
RPVOMLLKNHPFFCA48CC,16,128.48,住家用,鋼筋混凝土造,93年3月30日,十四層,
RPVOMLLKNHPFFCA48CC,16,9.49,共有部分,鋼筋混凝土造,93年3月30日,十四層,
RPVOMLLKNHPFFCA48CC,16,17.13,共有部分,鋼筋混凝土造,93年3月30日,十四層,
RPVOMLLKNHPFFCA48CC,16,64.66,共有部分,鋼筋混凝土造,93年3月30日,十四層,
RPVPMLLKNHPFFCA58CC,39,125.28,住家用,鋼筋混凝土造,70年1月14日,十二層,
RPPNMLLKNHPFFCA77CC,36,5.51,商業用,鋼筋混凝土造,73年9月22日,七層,
RPPNMLLKNHPFFCA77CC,36,3.85,共有部分,鋼筋混凝土造,73年9月22日,七層,
RPPNMLLKNHPFFCA77CC,36,4.54,共有部分,鋼筋混凝土造,73年9月22日,七層,
RPWOMLLKNHPFFCA58CC,35,124.37,住家用,鋼筋混凝土造,74年5月15日,五層,
RPWOMLLKNHPFFCA58CC,35,21.92,共有部分,鋼筋混凝土造,74年5月15日,五層,
RPVNMLLKNHPFFBA28CC,,91.61,,加強磚造,,三層,
RPUOMLLKNHPFFBA28CC,,19.68,,鋼筋混凝土造,,四層,
RPTOMLLKNHPFFBA18CC,,26.24,,鋼筋混凝土造,,四層,
RPWNMLLKNHPFFBA38CC,35,47.10,商業用,鋼筋混凝土造,73年11月26日,五層,
RPWNMLLKNHPFFBA38CC,35,4.86,共有部分,鋼筋混凝土造,73年11月26日,五層,
RPQOMLLKNHPFFBA87CC,28,149.79,商業用,鋼筋混凝土造,81年5月11日,十一層,
RPPOMLLKNHPFFBA77CC,,26.24,,鋼筋混凝土造,,四層,
RPUOMLLKNHPFFDA48CC,38,103.47,住商用,鋼筋混凝土造,70年4月22日,七層,
RPXNMLLKNHPFFDA68CC,10,131.10,住家用,鋼筋混凝土造,99年4月9日,十二層,
RPXNMLLKNHPFFDA68CC,10,55.77,見其他登記事項,鋼筋混凝土造,99年4月9日,十二層,
RPXNMLLKNHPFFDA68CC,10,33.67,見其他登記事項,鋼筋混凝土造,99年4月9日,十二層,
RPRPMLLKNHPFFDA28CC,36,32.10,商業用,鋼筋混凝土造,73年2月29日,十四層,
RPRPMLLKNHPFFDA28CC,36,5.11,商業用,鋼筋混凝土造,73年2月29日,十四層,
RPRPMLLKNHPFFDA28CC,36,9.46,共有部分,鋼筋混凝土造,73年2月29日,十四層,
RPVNMLLKNHPFFDA48CC,51,85.50,住家用,加強磚造,58年1月20日,四層,
RPQOMLLKNHPFFDA08CC,35,104.31,住家用,鋼筋混凝土造,74年2月1日,十二層,
RPQOMLLKNHPFFDA08CC,35,23.75,共有部分,鋼筋混凝土造,74年2月1日,十二層,
RPUPMLLKNHPFFDA58CC,47,97.31,住家用,鋼筋混凝土造,62年2月27日,四層,
RPPPMLLKNHPFFDA08CC,43,143.93,住家用,鋼筋混凝土造,66年3月21日,七層,
RPVOMLLKNHPFFDA58CC,32,228.64,住家用,鋼筋混凝土造,77年5月20日,五層,
RPQPMLLKNHPFFDA18CC,42,185.99,住家用,鋼筋混凝土造,67年3月2日,五層,
RPSPMLLKNHPFFEA48CC,5,29.80,見其他登記事項,鋼筋混凝土造,104年8月28日,十九層,
RPSPMLLKNHPFFEA48CC,5,3.10,見其他登記事項,鋼筋混凝土造,104年8月28日,十九層,
RPSPMLLKNHPFFEA48CC,5,1.47,見其他登記事項,鋼筋混凝土造,104年8月28日,十九層,
RPSPMLLKNHPFFEA48CC,5,17.81,見其他登記事項,鋼筋混凝土造,104年8月28日,十九層,
RPSNMLLKNHPFFDA18CC,,70.45,見其他登記事項,見其他登記事項,108年11月7日,十層,
RPSNMLLKNHPFFDA18CC,,75.50,見其他登記事項,見其他登記事項,108年11月7日,十層,
RPSNMLLKNHPFFDA18CC,,27.02,見其他登記事項,見其他登記事項,108年11月7日,十層,
RPSNMLLKNHPFFDA18CC,,27.10,見其他登記事項,見其他登記事項,108年11月7日,十層,
RPSNMLLKNHPFFDA18CC,,113.50,見其他登記事項,見其他登記事項,108年11月7日,十層,
RPSNMLLKNHPFFDA18CC,,44.58,見其他登記事項,見其他登記事項,108年11月7日,十層,
RPOPMLLKNHPFFEA08CC,12,120.24,住家用,鋼筋混凝土造,97年8月6日,五層,
RPOPMLLKNHPFFEA08CC,12,60.03,共有部分,鋼筋混凝土造,97年8月6日,五層,
RPTOMLLKNHPFFEA48CC,24,129.54,住家用,鋼筋混凝土造,85年6月5日,六層,
RPTPMLLKNHPFFEA58CC,6,56.75,住家用,鋼筋混凝土造,103年9月12日,七層,
RPTPMLLKNHPFFEA58CC,6,21.94,見其他登記事項,鋼筋混凝土造,103年9月12日,七層,
RPPSMLLKNHPFFAA08CC,,29.32,住商用,鋼筋混凝土造,,五層,
RPPNMLLKNHPFFAA57CC,27,223.62,商業用,鋼筋混凝土造,82年8月2日,七層,
RPPNMLLKNHPFFAA57CC,27,18.22,共有部分,鋼筋混凝土造,82年8月2日,七層,
RPOOMLLKNHPFFAA57CC,5,131.50,住家用,鋼骨鋼筋混凝土造,104年4月27日,三十三層,
RPOOMLLKNHPFFAA57CC,5,39.08,見其他登記事項,鋼骨鋼筋混凝土造,104年4月27日,三十三層,
RPOOMLLKNHPFFAA57CC,5,15.25,見其他登記事項,鋼骨鋼筋混凝土造,104年4月27日,三十三層,
RPOOMLLKNHPFFAA57CC,5,30.41,見其他登記事項,鋼骨鋼筋混凝土造,104年4月27日,三十三層,
RPOOMLLKNHPFFAA57CC,5,14.05,見其他登記事項,鋼骨鋼筋混凝土造,104年4月27日,三十三層,
RPOOMLLKNHPFFAA57CC,5,3.96,見其他登記事項,鋼骨鋼筋混凝土造,104年4月27日,三十三層,
RPXNMLLKNHPFFAA38CC,5,110.85,住家用,鋼骨鋼筋混凝土造,104年4月27日,三十三層,
RPXNMLLKNHPFFAA38CC,5,32.97,見其他登記事項,鋼骨鋼筋混凝土造,104年4月27日,三十三層,
RPXNMLLKNHPFFAA38CC,5,12.83,見其他登記事項,鋼骨鋼筋混凝土造,104年4月27日,三十三層,
RPXNMLLKNHPFFAA38CC,5,29.05,見其他登記事項,鋼骨鋼筋混凝土造,104年4月27日,三十三層,
RPXNMLLKNHPFFAA38CC,5,14.05,見其他登記事項,鋼骨鋼筋混凝土造,104年4月27日,三十三層,
RPXNMLLKNHPFFAA38CC,5,3.96,見其他登記事項,鋼骨鋼筋混凝土造,104年4月27日,三十三層,
RPUOMLMKNHPFFFA78CC,,79.90,住家用,鋼筋混凝土造,,十四層,
RPUOMLMKNHPFFFA78CC,,12.44,共有部分,鋼筋混凝土造,,十四層,
RPUOMLMKNHPFFFA78CC,,3.72,共有部分,鋼筋混凝土造,,十四層,
RPVOMLLKNHPFFEA68CC,5,29.90,見其他登記事項,鋼筋混凝土造,104年8月28日,十九層,
RPVOMLLKNHPFFEA68CC,5,3.10,見其他登記事項,鋼筋混凝土造,104年8月28日,十九層,
RPVOMLLKNHPFFEA68CC,5,1.47,見其他登記事項,鋼筋混凝土造,104年8月28日,十九層,
RPVOMLLKNHPFFEA68CC,5,17.89,見其他登記事項,鋼筋混凝土造,104年8月28日,十九層,
RPTNMLMKNHPFFFA58CC,19,231.74,住家用,鋼骨鋼筋混凝土造,90年5月22日,十四層,
RPTNMLMKNHPFFFA58CC,19,35.43,共有部分,鋼骨鋼筋混凝土造,90年5月22日,十四層,
RPTNMLMKNHPFFFA58CC,19,14.81,共有部分,鋼骨鋼筋混凝土造,90年5月22日,十四層,
RPTNMLMKNHPFFFA58CC,19,164.22,共有部分,鋼骨鋼筋混凝土造,90年5月22日,十四層,
RPTNMLMKNHPFFFA58CC,19,45.85,共有部分,鋼骨鋼筋混凝土造,90年5月22日,十四層,
RPTNMLMKNHPFFFA58CC,19,12.27,共有部分,鋼骨鋼筋混凝土造,90年5月22日,十四層,
RPTNMLMKNHPFFFA58CC,19,.13,共有部分,鋼骨鋼筋混凝土造,90年5月22日,十四層,
RPSOMLMKNHPFFFA58CC,32,141.92,商業用,鋼筋混凝土造,77年4月28日,七層,
RPSOMLMKNHPFFFA58CC,32,1.26,商業用,鋼筋混凝土造,77年4月28日,七層,
RPSOMLMKNHPFFFA58CC,32,8.31,共有部分,鋼筋混凝土造,77年4月28日,七層,
RPSOMLMKNHPFFFA58CC,32,28.95,共有部分,鋼筋混凝土造,77年4月28日,七層,
RPSOMLMKNHPFFFA58CC,32,92.55,商業用,鋼筋混凝土造,77年4月28日,七層,
RPSOMLMKNHPFFFA58CC,32,8.31,共有部分,鋼筋混凝土造,77年4月28日,七層,
RPSOMLMKNHPFFFA58CC,32,28.95,共有部分,鋼筋混凝土造,77年4月28日,七層,
RPSOMLMKNHPFFFA58CC,32,92.51,商業用,鋼筋混凝土造,77年4月28日,七層,
RPSOMLMKNHPFFFA58CC,32,8.31,共有部分,鋼筋混凝土造,77年4月28日,七層,
RPSOMLMKNHPFFFA58CC,32,28.95,共有部分,鋼筋混凝土造,77年4月28日,七層,
RPSOMLMKNHPFFFA58CC,32,94.93,商業用,鋼筋混凝土造,77年4月28日,七層,
RPSOMLMKNHPFFFA58CC,32,5.06,商業用,鋼筋混凝土造,77年4月28日,七層,
RPSOMLMKNHPFFFA58CC,32,8.31,共有部分,鋼筋混凝土造,77年4月28日,七層,
RPSOMLMKNHPFFFA58CC,32,28.95,共有部分,鋼筋混凝土造,77年4月28日,七層,
RPTRMLLKNHPFFFA88CC,1,86.01,住家用,鋼骨鋼筋混凝土造,108年1月16日,十五層,
RPTRMLLKNHPFFFA88CC,1,24.35,見其他登記事項,鋼骨鋼筋混凝土造,108年1月16日,十五層,
RPTRMLLKNHPFFFA88CC,1,17.26,見其他登記事項,鋼骨鋼筋混凝土造,108年1月16日,十五層,
RPTRMLLKNHPFFFA88CC,1,1.24,見其他登記事項,鋼骨鋼筋混凝土造,108年1月16日,十五層,
RPRRMLLKNHPFFFA68CC,,95.62,,加強磚造,,四層,
RPTQMLLKNHPFFFA78CC,42,74.94,住家用,鋼筋混凝土造,67年9月12日,十二層,
RPTQMLLKNHPFFFA78CC,42,14.37,共有部分,鋼筋混凝土造,67年9月12日,十二層,
RPTOMLMKNHPFFAA18CC,5,19.71,見其他登記事項,鋼骨鋼筋混凝土造,104年4月27日,三十三層,
RPTOMLMKNHPFFAA18CC,5,4.65,共有部分,鋼骨鋼筋混凝土造,104年4月27日,三十三層,
RPTOMLMKNHPFFAA18CC,5,.28,見其他登記事項,鋼骨鋼筋混凝土造,104年4月27日,三十三層,
RPTOMLMKNHPFFAA18CC,5,10.69,見其他登記事項,鋼骨鋼筋混凝土造,104年4月27日,三十三層,
RPTOMLMKNHPFFAA18CC,5,7.03,見其他登記事項,鋼骨鋼筋混凝土造,104年4月27日,三十三層,
RPTOMLMKNHPFFAA18CC,5,.65,見其他登記事項,鋼骨鋼筋混凝土造,104年4月27日,三十三層,
RPTOMLMKNHPFFAA18CC,5,2.28,見其他登記事項,鋼骨鋼筋混凝土造,104年4月27日,三十三層,
RPPNMLMKNHPFFAA67CC,,29.62,住商用,鋼筋混凝土造,,五層,
RPWOMLMKNHPFFAA48CC,,24.10,住家用,鋼筋混凝土造,,四層,
RPUNMLMKNHPFFAA18CC,,29.62,住商用,鋼筋混凝土造,,五層,
RPXNMLMKNHPFFAA48CC,,29.62,住商用,鋼筋混凝土造,,五層,
RPWNMLMKNHPFFAA38CC,,29.62,住商用,鋼筋混凝土造,,五層,
RPTNMLMKNHPFFAA08CC,,29.62,住商用,鋼筋混凝土造,,五層,
RPSNMLMKNHPFFAA97CC,,29.62,住商用,鋼筋混凝土造,,五層,
RPQNMLMKNHPFFAA77CC,,29.62,住商用,鋼筋混凝土造,,五層,
RPXOMLMKNHPFFDA88CC,,107.82,,加強磚造,,四層,
