編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPRNMLOKNHPFFAT17CA,,207.95,住家用,鋼筋混凝土造,109年1月3日,三層,一層 二層 三層 屋頂突出物
RPQNMLOKNHPFFAT07CA,,208.26,住家用,鋼筋混凝土造,109年1月3日,三層,一層 二層 三層 屋頂突出物
RPSNMLOKNHPFFAT27CA,,207.95,住家用,鋼筋混凝土造,109年1月3日,三層,一層 二層 三層 屋頂突出物
RPPNMLOKNHPFFAT96CA,,210.28,住家用,鋼筋混凝土造,109年1月3日,三層,一層 二層 三層 屋頂突出物
RPSNMLSLNHPFFAT77CA,38,63.84,住家用,加強磚造,70年10月24日,二層,一層 二層 騎樓
RPSNMLSLNHPFFAT77CA,38,63.84,住家用,加強磚造,70年10月24日,二層,一層 二層 騎樓
RPUNMLNKNHPFFAT37CA,50,190.80,住家用,鋼筋混凝土加強磚造,59年8月25日,二層,一層 二層
RPSNMLNKNHPFFAT17CA,,210.16,住家用,鋼筋混凝土造,109年1月3日,三層,一層 二層 三層 屋頂突出物
RPOPMLTKNHPFFAT57CA,42,135.01,農舍,加強磚造,66年12月23日,二層,一層 二層
RPSNMLNKNHPFFCT37CA,44,27.80,住家用,加強磚造,65年6月30日,二層,一層 二層
RPTNMLNKNHPFFCT47CA,26,110.93,住家用,鋼筋混凝土造,83年1月20日,八層,四層
RPTNMLNKNHPFFCT47CA,26,57.88,見其他登記事項,鋼筋混凝土造,83年1月20日,八層,
RPQOMLSKNHPFFCT77CA,,42.81,見其他登記事項,見其他登記事項,108年10月25日,五層,
RPQOMLSKNHPFFCT77CA,,98.62,見其他登記事項,見其他登記事項,108年10月25日,五層,三層
RPRNMLMKNHPFFDT27CA,26,187.36,見其他登記事項,鋼筋混凝土造,83年6月17日,四層,一層 二層 三層 四層 騎樓
RPPNMLNKNHPFFDT17CA,2,149.81,見其他登記事項,見其他登記事項,107年7月31日,五層,五層 見其他登記事項
RPPNMLNKNHPFFDT17CA,2,46.42,見其他登記事項,見其他登記事項,107年7月31日,五層,
RPQNMLLJOHPFFET17CA,35,94.00,住商用,加強磚造,74年6月29日,二層,一層 二層 騎樓
RPRNMLNLNHPFFET57CA,41,223.20,住商用,鋼筋混凝土造,68年7月10日,三層,一層 二層 三層 騎樓 夾層
RPPNMLMLNHPFFFT37CA,1,162.38,見其他登記事項,鋼筋混凝土造,108年2月1日,三層,一層 二層 三層
RPRNMLOKNHPFFCT37CA,1,91.17,見其他登記事項,見其他登記事項,108年2月23日,五層,二層
RPRNMLOKNHPFFCT37CA,1,39.60,見其他登記事項,見其他登記事項,108年2月23日,五層,
RPPNMLQLNHPFFET67CA,30,193.29,住家用,鋼筋混凝土造,78年12月8日,三層,一層 二層 三層
RPPOMLSKNHPFFBT57CA,,191.66,住家用,鋼筋混凝土造,109年1月8日,三層,一層 二層 三層
RPOOMLNKNHPFFDT17CA,2,108.87,見其他登記事項,見其他登記事項,107年8月27日,五層,三層
RPOOMLNKNHPFFDT17CA,2,35.35,見其他登記事項,見其他登記事項,107年8月27日,五層,
RPRNMLKLNHPFFCT07CA,6,160.94,見其他登記事項,見其他登記事項,102年12月24日,三層,一層 二層 三層
RPWNMLSKNHPFFBT18CA,,177.16,見其他登記事項,鋼筋混凝土造,109年3月4日,三層,一層 二層 三層 見其他登記事項
RPRNMLOKNHPFFBT27CA,27,143.13,住家用,鋼筋混凝土造,82年8月5日,三層,一層 二層 三層
RPTOMLNKNHPFFAT37CA,26,170.91,住家用,鋼筋混凝土造,83年5月21日,四層,一層 二層 三層 四層
RPWNMLNKNHPFFBT67CA,,240.94,見其他登記事項,鋼筋混凝土造,109年3月2日,三層,一層 二層 三層 見其他登記事項
RPSNMLNKNHPFFBT27CA,,296.55,見其他登記事項,鋼筋混凝土造,109年3月2日,四層,一層 二層 三層 四層
RPUNMLNKNHPFFBT47CA,,296.55,見其他登記事項,鋼筋混凝土造,109年3月2日,四層,一層 二層 三層 四層
RPTNMLNKNHPFFAT27CA,39,88.40,住家用,鋼筋混凝土造,70年3月5日,二層,一層 二層
RPTOMLPKNHPFFAT57CA,,96.21,住商用,鋼筋混凝土加強磚造,,三層,一層 二層 三層 騎樓
RPWNMLTKNHPFFAT18CA,20,103.28,住家用,鋼筋混凝土造,89年3月31日,六層,五層
RPWNMLTKNHPFFAT18CA,20,46.55,見其他登記事項,鋼筋混凝土造,89年3月31日,六層,
RPXOMLMKNHPFFAT67CA,36,68.40,住家用,鋼筋混凝土造,72年11月30日,五層,五層
RPXOMLMKNHPFFAT67CA,36,9.97,共有部份,鋼筋混凝土造,72年11月30日,,
RPWOMLMKNHPFFAT57CA,38,64.25,見其他登記事項,鋼筋混凝土造,70年12月21日,五層,二層
RPUNMLTJOHPFFAT97CA,40,96.40,住家用,鋼筋混凝土造,69年9月12日,二層,一層 二層 騎樓
RPVNMLSKNHPFFAT97CA,45,149.76,住商用,鋼筋混凝土加強磚造,64年10月7日,三層,一層 二層 三層 騎樓
RPPOMLPKNHPFFAT17CA,32,206.60,住家用,鋼筋混凝土造,77年7月12日,四層,一層 二層 三層 四層
RPUOMLPKNHPFFAT67CA,,205.22,住家用,鋼筋混凝土造,108年12月3日,三層,一層 二層 三層 屋頂突出物
RPVOMLPKNHPFFAT77CA,,189.91,住家用,鋼筋混凝土造,108年12月3日,三層,一層 二層 三層 屋頂突出物
RPVPMLOKNHPFFAT77CA,40,102.56,住商用,加強磚造,69年3月15日,二層,一層 二層 騎樓
RPWNMLOKNHPFFAT67CA,35,78.09,住家用,鋼筋混凝土造,74年1月9日,五層,五層
RPWNMLOKNHPFFAT67CA,35,17.71,見其他登記事項,鋼筋混凝土造,74年1月9日,五層,
RPQOMLOKNHPFFAT17CA,27,242.40,住商用,鋼筋混凝土造,82年5月17日,四層,一層 二層 三層 四層 騎樓
RPSOMLOKNHPFFAT37CA,26,91.47,住家用,鋼筋混凝土造,82年12月4日,十五層,六層
RPSOMLOKNHPFFAT37CA,26,30.84,見其他登記事項,鋼筋混凝土造,82年12月4日,十五層,
RPSOMLSKNHPFFAT77CA,39,120.15,商業用,鋼筋混凝土造,70年6月11日,三層,一層 二層 三層
RPTNMLOKNHPFFCT57CA,26,84.53,住家用,鋼筋混凝土造,83年9月15日,六層,一層
RPTNMLOKNHPFFCT57CA,26,39.72,見其他登記事項,鋼筋混凝土造,83年9月15日,六層,
RPQPMLOJOHPFFAT27CA,16,114.28,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,十三層
RPQPMLOJOHPFFAT27CA,16,66.73,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,
RPXOMLOKNHPFFAT87CA,,36.33,住家用,磚造,,一層,一層 騎樓
RPSOMLNKNHPFFCT47CA,25,183.13,住家用,鋼筋混凝土造,84年5月18日,三層,一層 二層 三層
RPPOMLTKNHPFFAT57CA,33,156.06,住家用,鋼筋混凝土造,75年10月27日,三層,一層 二層 三層 騎樓
RPPOMLTKNHPFFCT77CA,24,93.67,住家用,鋼筋混凝土造,85年8月17日,七層,六層
RPPOMLTKNHPFFCT77CA,24,32.62,見其他登記事項,鋼筋混凝土造,85年8月17日,七層,
RPPNMLMLNHPFFDT17CA,26,159.09,住家用,鋼筋混凝土造,83年1月27日,四層,一層 二層 三層 四層
RPSOMLPKNHPFFCT67CA,26,121.80,住家用,鋼筋混凝土造,83年6月25日,十一層,六層
RPSOMLPKNHPFFCT67CA,26,50.49,見其他登記事項,鋼筋混凝土造,83年6月25日,十一層,
RPPNMLOKNHPFFFT47CA,28,120.20,住家用,鋼筋混凝土造,81年10月23日,三層,一層 二層 三層
RPSNMLSKNHPFFBT77CA,,145.17,見其他登記事項,鋼筋混凝土造,109年3月4日,三層,一層 二層 三層 見其他登記事項
RPRNMLSKNHPFFDT87CA,2,265.23,住家用,見其他登記事項,107年3月23日,四層,一層 二層 三層 四層
RPRNMLLJOHPFFDT17CA,46,99.60,住家用,鋼筋混凝土造,62年11月1日,二層,一層 二層
RPPNMLRKNHPFFET67CA,1,190.15,見其他登記事項,見其他登記事項,107年11月28日,四層,一層 二層 三層 四層 騎樓
RPROMLSKNHPFFBT77CA,8,186.86,住家用,鋼筋混凝土造,101年4月24日,三層,一層 二層 三層
RPPNMLSLNHPFFBT57CA,26,168.52,住家用,鋼筋混凝土造,83年6月10日,三層,一層 二層 三層
RPPOMLPKNHPFFCT37CA,26,169.53,住家用,鋼筋混凝土造,83年5月17日,三層,一層 二層 三層
RPRNMLKKOHPFFCT07CA,22,175.24,見其他登記事項,鋼筋混凝土造,87年7月1日,四層,一層 二層 三層 四層
RPTNMLKLNHPFFCT27CA,1,110.83,見其他登記事項,見其他登記事項,107年11月22日,五層,三層
RPTNMLKLNHPFFCT27CA,1,22.27,見其他登記事項,見其他登記事項,107年11月22日,五層,
RPTNMLSKNHPFFBT87CA,,168.28,見其他登記事項,鋼筋混凝土造,109年3月4日,三層,一層 二層 三層 見其他登記事項
RPUNMLKLNHPFFBT27CA,,324.64,見其他登記事項,加強磚造,,二層,一層 二層
RPSOMLKKOHPFFCT27CA,12,214.79,見其他登記事項,見其他登記事項,96年11月13日,四層,一層 二層 三層 四層 見其他登記事項
RPXNMLSKNHPFFAT18CA,4,231.42,住家用,鋼筋混凝土造,105年9月1日,三層,一層 二層 三層 屋頂突出物
RPPOMLSKNHPFFAT47CA,26,90.18,見其他登記事項,鋼筋混凝土造,82年11月30日,十二層,四層
RPPOMLSKNHPFFAT47CA,26,29.13,共有部份,鋼筋混凝土造,82年11月30日,十二層,
RPSNMLSKNHPFFAT67CA,,218.82,住家用,鋼筋混凝土加強磚造,,三層,一層 二層 三層
RPPNMLLJOHPFFAT66CA,37,91.44,住家用,鋼筋混凝土造,71年10月30日,五層,一層 二層 騎樓
RPPNMLLJOHPFFAT66CA,37,14.77,共有部份,鋼筋混凝土造,71年10月30日,五層,
RPPNMLSKNHPFFAT37CA,37,77.48,住家用,鋼筋混凝土造,72年3月15日,五層,三層
RPPNMLSKNHPFFAT37CA,37,.00,見其他登記事項,鋼筋混凝土造,72年5月16日,,
RPPNMLSKNHPFFAT37CA,37,.00,見其他登記事項,鋼筋混凝土造,72年3月15日,,
RPQNMLSKNHPFFAT47CA,23,172.12,住家用,鋼筋混凝土造,86年3月7日,四層,一層 二層 三層 四層
RPTNMLSKNHPFFAT77CA,38,93.48,見其他登記事項,鋼筋混凝土造,70年12月31日,五層,二層
RPTNMLSKNHPFFAT77CA,38,14.17,見其他登記事項,鋼筋混凝土造,70年12月31日,五層,
RPWOMLPKNHPFFAT87CA,20,47.24,見其他登記事項,鋼筋混凝土造,88年12月4日,十四層,三層
RPWOMLPKNHPFFAT87CA,20,14.40,見其他登記事項,鋼筋混凝土造,88年12月4日,十四層,
RPRNMLTKNHPFFAT67CA,25,220.64,住家用,鋼筋混凝土造,84年6月21日,四層,一層 二層 三層 四層 騎樓
RPOOMLTKNHPFFAT47CA,,72.94,見其他登記事項,鋼筋混凝土造,109年3月3日,四層,二層
