編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPNMLLLNHPFFDM98CA,40,102.96,住商用,鋼筋混凝土加強磚造,68年11月8日,二層,一層 二層 騎樓
RPXNMLSKOHPFFBM67CA,13,1148.29,見其他登記事項,見其他登記事項,96年4月19日,三層,一層 二層 三層 騎樓
RPXNMLSKOHPFFBM67CA,13,308.09,停車空間,見其他登記事項,96年4月19日,一層,
RPSNMLSLNHPFFAM07CA,,181.91,住家用,鋼筋混凝土造,109年1月10日,四層,一層 二層 三層 四層
RPVNMLTKOHPFFBM57CA,23,201.69,住家用,鋼筋混凝土造,85年11月30日,三層,一層 二層 三層
RPOOMLSKOHPFFBM86CA,13,1056.28,見其他登記事項,見其他登記事項,96年4月19日,三層,一層 二層 三層 騎樓
RPOOMLSKOHPFFBM86CA,13,284.56,停車空間,見其他登記事項,96年4月19日,一層,
RPUNMLLLNHPFFBM66CA,40,120.76,住家用,鋼筋混凝土加強磚造,69年1月25日,二層,一層 二層
RPPNMLMLNHPFFBM88CA,29,82.13,住家用,鋼筋混凝土造,80年8月31日,六層,二層
RPPNMLMLNHPFFBM88CA,29,21.21,見其他登記事項,鋼筋混凝土造,80年8月31日,六層,
RPPNMLMLNHPFFBM88CA,29,7.72,見其他登記事項,鋼筋混凝土造,80年8月31日,六層,
RPSNMLMLNHPFFAM09CA,31,151.84,住家用,鋼筋混凝土造,78年5月15日,二層,一層 二層 騎樓
RPQNMLSKOHPFFCM07CA,28,159.85,住家用,鋼筋混凝土造,80年10月8日,四層,一層 二層 三層 四層
RPSNMLPLNHPFFCM96CA,35,45.00,見其他登記事項,鋼造,74年4月9日,一層,一層 騎樓
RPPNMLQKOHPFFCM76CA,40,88.70,住家用,加強磚造,69年2月4日,二層,一層 二層
RPPNMLQKOHPFFCM76CA,19,46.04,住家用,鋼筋混凝土造,90年6月8日,一層,一層
RPPNMLPLNHPFFDM76CA,32,110.56,住家用,鋼筋混凝土造,77年5月4日,二層,一層 二層
RPXNMLOJOHPFFBM17CA,39,186.18,住家用,鋼筋混凝土造,70年9月23日,二層,一層 二層 騎樓
RPPNMLRLNHPFFEM07CA,88,88.40,商業用,竹造,21年7月1日,一層,一層 騎樓
RPSNMLSLNHPFFCM27CA,,155.32,住家用,見其他登記事項,108年11月18日,三層,一層 二層 三層
RPUNMLQKOHPFFCM27CA,36,17.30,住商用,鋼筋混凝土造,73年3月16日,二層,一層 二層 騎樓
RPSNMLNJOHPFFEM86CA,23,163.52,住家用,鋼筋混凝土造,86年2月15日,四層,一層 二層 三層 四層
RPPOMLQLNHPFFAM66CA,32,66.93,住商用,鋼筋混凝土加強磚造,77年4月20日,三層,一層 二層 三層 騎樓
