編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPQOMLMKNHPFFDJ09CC,5,20.27,見其他登記事項,鋼筋混凝土造,104年8月21日,四層,
RPROMLMKNHPFFDJ56CC,5,20.27,見其他登記事項,鋼筋混凝土造,104年8月21日,四層,
RPXOMLOKNHPFFDJ37CC,5,20.27,見其他登記事項,鋼筋混凝土造,104年8月21日,四層,
RPWOMLOKNHPFFDJ27CC,5,20.19,見其他登記事項,鋼筋混凝土造,104年8月21日,四層,
RPPNMLLLNHPFFDJ88CC,5,20.19,見其他登記事項,鋼筋混凝土造,104年8月21日,四層,
RPWNMLLLNHPFFDJ96CC,5,20.27,見其他登記事項,鋼筋混凝土造,104年8月21日,四層,
RPOOMLLLNHPFFDJ88CC,5,20.27,見其他登記事項,鋼筋混凝土造,104年8月21日,四層,
RPUOMLPLNHPFFDJ27CC,5,20.27,見其他登記事項,鋼筋混凝土造,104年8月21日,四層,
RPVOMLPLNHPFFDJ37CC,5,20.27,見其他登記事項,鋼筋混凝土造,104年8月21日,四層,
RPTOMLTKNHPFFBJ27CC,27,280.30,住家用,鋼筋混凝土造,82年1月7日,三層,
RPWNMLNKNHPFFBJ86CC,,301.19,工業用,鋼造,,一層,
RPVNMLLKNHPFFBJ56CC,17,108.82,住家用,鋼筋混凝土造,92年3月21日,十層,
RPVNMLLKNHPFFBJ56CC,17,16.05,共用部分,鋼筋混凝土造,92年3月21日,十層,
RPVNMLLKNHPFFBJ56CC,17,25.98,共用部分,鋼筋混凝土造,92年3月21日,十層,
RPXOMLLJOHPFFBJ86CC,17,87.85,住家用,鋼筋混凝土造,92年8月27日,十層,
RPXOMLLJOHPFFBJ86CC,17,12.56,共用部分,鋼筋混凝土造,92年8月27日,十層,
RPXOMLLJOHPFFBJ86CC,17,19.13,共用部分,鋼筋混凝土造,92年8月27日,十層,
RPWOMLLLNHPFFBJ86CC,15,91.10,住家用,鋼筋混凝土造,94年10月5日,二十一層,
RPWOMLLLNHPFFBJ86CC,15,16.83,共用部分,鋼筋混凝土造,94年10月5日,二十一層,
RPWOMLLLNHPFFBJ86CC,15,11.33,共用部分,鋼筋混凝土造,94年10月5日,二十一層,
RPTPMLPKNHPFFBJ96CC,9,63.55,住家用,鋼筋混凝土造,100年3月29日,九層,
RPTPMLPKNHPFFBJ96CC,9,28.67,見其他登記事項,鋼筋混凝土造,100年3月29日,九層,
RPSNMLPLNHPFFBJ76CC,14,132.78,商業用,鋼筋混凝土造,95年5月19日,十五層,
RPSNMLPLNHPFFBJ76CC,14,16.93,共用部分,鋼筋混凝土造,95年5月19日,十五層,
RPSNMLPLNHPFFBJ76CC,14,36.51,共用部分,鋼筋混凝土造,95年5月19日,十五層,
RPUOMLLLNHPFFBJ66CC,15,71.98,商業用,鋼筋混凝土造,94年5月4日,七層,
RPUOMLLLNHPFFBJ66CC,15,13.32,共用部分,鋼筋混凝土造,94年5月4日,七層,
RPUOMLLLNHPFFBJ66CC,15,60.78,共用部分,鋼筋混凝土造,94年5月4日,七層,
RPTOMLLLNHPFFBJ56CC,15,30.40,住家用,鋼筋混凝土造,94年11月14日,十五層,
