鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
平鎮區,房地(土地+建物)+車位,桃園市平鎮區金龍路190巷39弄91~120號,26.08,,一般農業區,甲種建築用地,1090424,土地1建物1車位1,九層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1020624,157.04,3,2,2,有,有,有,12100,77,坡道平面,0.0,0,本案租金不含管理費＄2094及停車費用＄2500,RPSOMLPKNHPFFGH07CC
八德區,房地(土地+建物)+車位,桃園市八德區豐德路151~180號,28.08,住,,,1090430,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030819,148.63,3,2,2,有,有,有,18200,122,坡道平面,0.0,0,本案租金不含管理費＄1826及停車費用＄200,RPOOMLPKNHPFFFH56CC
龍潭區,建物,桃園市龍潭區聖亭路211~240號,0.0,,鄉村區,乙種建築用地,1090508,土地0建物1車位0,三層,6,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1030207,81.46,2,1,1,有,有,有,11000,135,,0.0,0,社會住宅 管理費1250/月,RPPNMLQKNHPFFCH98CC
中壢區,建物,桃園市中壢區後寮二路227巷1~30號,0.0,商,,,1090427,土地0建物1車位1,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0910516,144.62,3,2,2,有,無,有,12000,83,坡道平面,28.05,0,社會住宅 管理費＄2000/月,RPPNMLQKNHPFFBH88CC
中壢區,建物,桃園市中壢區龍和一街249巷1~30號,0.0,商,,,1090428,土地0建物1車位1,一層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840518,126.61,4,2,2,有,無,有,14000,111,坡道平面,2.42,0,社會住宅 管理費1000/月,RPQNMLQKNHPFFBH98CC
中壢區,建物,桃園市中壢區龍和一街255巷1~30號,0.0,住,,,1090423,土地0建物1車位1,四層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840518,120.77,3,2,2,有,無,有,13000,108,升降機械,1.21,0,社會住宅 管理費1000/月,RPRNMLQKNHPFFBH09CC
中壢區,建物,桃園市中壢區高鐵南路二段361~390號,0.0,其他,,,1090428,土地0建物1車位1,十二層,25,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080329,120.25,2,1,1,有,有,有,23000,191,坡道平面,40.81,0,租金含管理費。,RPTRMLSKNHPFFBH27CC
中壢區,土地,內壢段1651~1680地號,2512.0,農,,,1090430,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,145000,58,,0.0,0,含增建或未登記建物。;,RPXRMLSKNHPFFBH67CC
中壢區,建物,桃園市中壢區民族路五段511~540號,0.0,住,,,1090501,土地0建物1車位1,七層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020306,189.0,3,2,2,有,有,有,16500,87,坡道平面,37.29,0,含管理費、稅金或水電等費用。;,RPQSMLSKNHPFFBH07CC
中壢區,建物,桃園市中壢區中豐路181~210號,0.0,住,,,1090427,土地0建物0車位0,一層,2,店面(店鋪),住家用,加強磚造,0580715,70.33,0,0,0,無,無,無,30000,427,,0.0,0,,RPPTMLSKNHPFFBH07CC
中壢區,建物,桃園市中壢區中福路256巷1~30號,0.0,住,,,1090430,土地0建物1車位0,全,5,透天厝,見其他登記事項,鋼筋混凝土造,0940817,220.29,4,2,3,有,無,無,19000,86,,0.0,0,,RPQTMLSKNHPFFBH17CC
中壢區,建物,桃園市中壢區榮民路162巷1~30號,0.0,住,,,1090424,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740321,96.18,3,2,2,有,無,有,11000,114,,0.0,0,,RPXTMLSKNHPFFBH87CC
中壢區,建物,桃園市中壢區延平路331~360號,0.0,商,,,1090505,土地0建物1車位0,十一層,16,套房(1房1廳1衛),住家用,鋼筋混凝土造,0820908,53.050000000000004,1,1,1,有,有,有,9000,170,,0.0,0,,RPSUMLSKNHPFFBH47CC
桃園區,房地(土地+建物)+車位,桃園市桃園區國強一街151~180號,21.62,住,,,1090503,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030403,128.75,3,2,2,有,有,有,19500,151,坡道平面,38.93,0,,RPWOMLSKNHPFFAH17CC
