編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPNMLLMNHPFFAN88CA,34,156.52,工業用,鋼造,74年11月25日,一層,一層
RPQOMLKLNHPFFAN88CA,2,207.59,見其他登記事項,鋼筋混凝土造,107年8月10日,四層,一層 二層 三層 四層 屋頂突出物
RPQOMLOJOHPFFAN56CA,26,168.69,見其他登記事項,鋼筋混凝土造,82年12月10日,三層,一層 二層 三層
RPQNMLOJOHPFFAN09CA,40,98.60,住家用,鋼筋混凝土造,69年9月18日,五層,五層
RPQNMLOJOHPFFAN09CA,40,18.51,住家用,鋼筋混凝土造,69年9月18日,五層,
RPPNMLRKNHPFFAN66CA,45,84.99,住家用,加強磚造,63年9月19日,二層,一層 二層
RPQNMLPKNHPFFAN56CA,2,115.76,見其他登記事項,鋼筋混凝土造,107年9月20日,十五層,六層
RPQNMLPKNHPFFAN56CA,2,84.60,見其他登記事項,鋼筋混凝土造,107年9月20日,十五層,
RPSNMLOLNHPFFAN76CA,44,115.92,住家用,加強磚造,64年11月15日,二層,一層 二層
RPVRMLOKNHPFFAN37CA,39,117.08,住商用,加強磚造,70年1月16日,二層,一層 二層
RPUNMLLKNHPFFCN76CA,18,159.74,住家用,鋼筋混凝土造,91年7月8日,三層,一層 二層 三層
RPWNMLLKNHPFFAN76CA,44,78.40,住家用,鋼筋混凝土加強磚造,65年5月11日,二層,一層 二層
RPRNMLPJOHPFFCN86CA,27,175.45,住家用,鋼筋混凝土造,82年5月4日,三層,一層 二層 三層 見其他登記事項
RPQNMLMLNHPFFDN66CA,57,67.65,住商用,鋼筋混凝土加強磚造,51年12月30日,二層,一層 二層 騎樓
RPQNMLMLNHPFFDN66CA,44,84.87,住家用,鋼筋混凝土加強磚造,65年5月8日,三層,三層
RPTNMLPKNHPFFBN96CA,40,164.40,住商用,鋼筋混凝土加強磚造,69年7月25日,三層,一層 二層 三層 騎樓
RPRNMLPJOHPFFDN96CA,2,90.52,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,六層
RPRNMLPJOHPFFDN96CA,2,73.36,見其他登記事項,鋼筋混凝土造,106年11月22日,十五層,
RPSNMLNKNHPFFEN96CA,,166.69,住家用,鋼筋混凝土造,108年11月1日,三層,一層 二層 三層 見其他登記事項
RPQNMLLJOHPFFDN09CA,8,329.86,見其他登記事項,鋼筋混凝土造,101年3月13日,四層,一層 二層 三層 四層
RPVNMLLKNHPFFDN96CA,4,223.70,見其他登記事項,鋼筋混凝土造,105年6月27日,五層,一層 二層 三層 四層 五層
RPPOMLSLNHPFFBN07CA,39,101.20,住家用,加強磚造,69年12月20日,二層,一層 二層 騎樓
RPSOMLQLNHPFFBN17CA,,167.04,見其他登記事項,鋼筋混凝土造,108年12月23日,三層,一層 二層 三層 見其他登記事項
RPPOMLNKNHPFFDN66CA,12,74.57,住家用,鋼筋混凝土造,97年4月3日,七層,六層 機械房
RPPOMLNKNHPFFDN66CA,12,23.45,見其他登記事項,鋼筋混凝土造,97年4月3日,七層,
RPPOMLNKNHPFFDN66CA,12,15.46,見其他登記事項,鋼筋混凝土造,97年4月3日,七層,
RPPOMLNKNHPFFDN66CA,12,73.47,住家用,鋼筋混凝土造,97年4月3日,七層,六層 機械房
RPPOMLNKNHPFFDN66CA,12,23.45,見其他登記事項,鋼筋混凝土造,97年4月3日,七層,
RPPOMLNKNHPFFDN66CA,12,15.46,見其他登記事項,鋼筋混凝土造,97年4月3日,七層,
RPSNMLNKNHPFFFN07CA,1,226.13,見其他登記事項,鋼筋混凝土造,108年8月7日,四層,一層 二層 三層 四層
RPWNMLLKNHPFFHN47CA,29,157.88,住家用,鋼筋混凝土造,80年1月31日,三層,一層 二層 三層 騎樓
RPTNMLPKNHPFFHN57CA,,255.94,見其他登記事項,鋼筋混凝土造,108年12月6日,四層,一層 二層 三層 四層 屋頂突出物
