鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,
金湖鎮,房地(土地+建物),金門縣金湖鎮赤東路61~90號,49.56,住,,,1090525,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1090224,209.17000000000002,4,2,2,有,無,12000000,57370,,0.0,0,,RPRNMLNJOHPFFAW37CA,116.64,2.43,24.96,
金城鎮,土地,祥和段91~120地號,435.92,其他,,,1090524,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,6882,,0.0,0,,RPPNMLOJOHPFFAW27CA,0.0,0.0,0.0,
金沙鎮,土地,蔡厝劃測段271~300地號,1046.49,農,,,1090525,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3200000,3058,,0.0,0,急買急賣。;,RPUNMLKKOHPFFAW47CA,0.0,0.0,0.0,
金城鎮,房地(土地+建物),金門縣金城鎮小古崗1~30號,57.97,住,,,1090519,土地1建物1車位0,一層,三層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,1060306,86.24,3,2,2,有,無,5700000,66095,,0.0,0,,RPPNMLSKOHPFFAW77CA,79.28,0.0,0.0,
金城鎮,土地,中一段361~390地號,249.65,住,,,1090507,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7375000,29541,,0.0,0,,RPXNMLKKOHPFFAW77CA,0.0,0.0,0.0,
金城鎮,房地(土地+建物),金門縣金城鎮民權路181~210號,21.12,住,,,1090526,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1071106,98.25,1,1,2,有,無,7500000,76336,,0.0,0,,RPQNMLTLOHPFFAW08CA,62.67,0.0,6.89,
金寧鄉,房地(土地+建物),金門縣金寧鄉環島西路二段901巷1弄31~60號,54.1,其他,,,1090505,土地1建物1車位0,二層,三層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,1070919,114.85000000000001,3,1,4,有,無,5500000,47889,,0.0,0,,RPSNMLPJOHPFFAW67CA,86.82,0.0,8.55,
金寧鄉,土地,北二三劃測段361~390地號,500.01,農,,,1090521,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2800000,5600,,0.0,0,,RPVNMLPJOHPFFAW97CA,0.0,0.0,0.0,
金城鎮,土地,中一段361~390地號,249.65,住,,,1090507,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7375000,29541,,0.0,0,,RPOOMLKKOHPFFAW96CA,0.0,0.0,0.0,
金城鎮,土地,中一段361~390地號,249.65,住,,,1090507,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7375000,29541,,0.0,0,,RPPOMLKKOHPFFAW07CA,0.0,0.0,0.0,
金城鎮,土地,中一段361~390地號,249.65,住,,,1090507,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7375000,29541,,0.0,0,,RPQOMLKKOHPFFAW17CA,0.0,0.0,0.0,
金寧鄉,土地,湖下村測段61~90地號,163.23,住,,,1090602,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3200000,19604,,0.0,0,,RPSOMLKKOHPFFAW37CA,0.0,0.0,0.0,
金城鎮,土地,烏土段541~570地號,674.0,農,,,1090527,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4800000,7122,,0.0,0,,RPVNMLKKOHPFFAW57CA,0.0,0.0,0.0,
金寧鄉,土地,寧安二劃段211~240地號,420.7,農,,,1090526,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1900000,4516,,0.0,0,,RPPNMLTJOHPFFAW77CA,0.0,0.0,0.0,
金寧鄉,房地(土地+建物),金門縣金寧鄉頂堡1~30號,31.86,其他,,,1090519,土地1建物1車位0,,,公寓(5樓含以下無電梯),,,,47.31,1,1,1,有,無,3850000,81378,,0.0,0,,RPQNMLTJOHPFFAW87CA,37.49,0.0,4.3,
金城鎮,土地,水頭段781~810地號,1272.16,其他,,,1090604,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1450000,1140,,0.0,0,,RPSNMLTJOHPFFAW08CA,0.0,0.0,0.0,
金城鎮,土地,延平段751~780地號,984.88,農,,,1090525,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9060000,9199,,0.0,0,,RPTNMLTJOHPFFAW18CA,0.0,0.0,0.0,
金湖鎮,房地(土地+建物),金門縣金湖鎮赤東路61~90號,49.56,住,,,1090605,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1090224,209.17000000000002,4,2,2,有,無,12500000,59760,,0.0,0,,RPROMLKKOHPFFAW27CA,116.64,2.43,24.96,
金寧鄉,房地(土地+建物),金門縣金寧鄉埔後181~210號,81.46,其他,,,1090519,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1001115,164.23,5,2,5,有,無,11300000,68806,,0.0,0,,RPTNMLKKOHPFFAW47DA,158.67,0.0,5.56,
金城鎮,土地,賢厝段691~720地號,2692.0,農,,,1090601,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2400000,892,,0.0,0,本約土地均為沒有通路之農地,RPTOMLKKOHPFFAW47CA,0.0,0.0,0.0,
金城鎮,房地(土地+建物),金門縣金城鎮民權路61~90號,69.58,商,,,1090527,土地1建物1車位0,一層，二層，三層，騎樓,三層,店面(店鋪),見其他登記事項,鋼筋混凝土造,0560101,200.18,4,3,3,有,無,4700000,23479,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPRNMLPKOHPFFAW67CA,192.21,0.0,7.97,
金寧鄉,土地,北二三劃測段421~450地號,945.09,農,,,1090526,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4200000,4444,,0.0,0,,RPPNMLQKOHPFFAW57CA,0.0,0.0,0.0,
金沙鎮,土地,浦邊測段601~630地號,936.16,其他,,,1090611,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1280000,1367,,0.0,0,,RPSNMLPKOHPFFAW87DA,0.0,0.0,0.0,
金沙鎮,土地,浦邊段1141~1170地號,77.0,其他,,,1090612,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,900000,11688,,0.0,0,,RPQNMLQKOHPFFAW77DA,0.0,0.0,0.0,
金城鎮,土地,祥瑞段721~750地號,214.49,其他,,,1090611,土地8建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6400000,29838,,0.0,0,,RPSNMLQKOHPFFAW87CA,0.0,0.0,0.0,
金沙鎮,土地,榮湖段481~510地號,144.56,農,,,1090604,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,360000,2490,,0.0,0,,RPQNMLRKOHPFFAW77CA,0.0,0.0,0.0,
金城鎮,房地(土地+建物),金門縣金城鎮珠浦南路50巷3弄1~30號,113.36,住,,,1090603,土地1建物1車位0,全,一層,透天厝,住家用,見其他登記事項,0010101,84.73,4,2,1,有,無,5250000,61962,,0.0,0,,RPRNMLMLOHPFFAW47CA,81.22,0.0,3.51,
金城鎮,房地(土地+建物)+車位,金門縣金城鎮民權路226巷2弄1~30號,30.92,住,,,1090512,土地2建物1車位1,九層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1051104,196.35,4,2,2,有,有,16700000,97972,坡道平面,36.1,1000000,,RPUNMLOLOHPFFAW97CA,107.7,0.0,11.33,
烈嶼鄉,土地,前埔測段1051~1080地號,94.77,其他,,,1090601,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1500000,15828,,0.0,0,,RPQNMLNLOHPFFAW47CA,0.0,0.0,0.0,
金城鎮,房地(土地+建物)+車位,金門縣金城鎮民權路226巷2弄1~30號,24.71,住,,,1090518,土地2建物1車位1,四層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1051104,164.26999999999998,3,2,2,有,有,12100000,86604,坡道平面,36.1,1000000,,RPROMLNLOHPFFAW67CA,87.72,0.0,7.5,
金城鎮,房地(土地+建物)+車位,金門縣金城鎮民權路226巷2弄1~30號,24.71,住,,,1090521,土地2建物1車位1,七層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1051104,164.26999999999998,3,2,2,有,有,13550000,97917,坡道平面,36.1,1000000,,RPSOMLNLOHPFFAW77CA,87.72,0.0,7.5,
金寧鄉,土地,寧湖二劃測段481~510地號,315.86,農,,,1090615,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2300000,7282,,0.0,0,,RPPNMLRKOHPFFAW77DA,0.0,0.0,0.0,
金湖鎮,房地(土地+建物),金門縣金湖鎮尚義121~150號,38.86,其他,,,1090525,土地2建物1車位0,二層,三層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080625,73.97999999999999,2,1,2,有,有,4000000,54069,,0.0,0,,RPSNMLSKOHPFFAW18DA,50.25,0.0,3.62,
金城鎮,土地,鳳翔段181~210地號,43.33,其他,,,1081205,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1975848,45600,,0.0,0,政府向民眾價購案,RPTNMLSJPHPFFAW28DA,0.0,0.0,0.0,
金湖鎮,房地(土地+建物),金門縣金湖鎮夏興61~90號,19.16,其他,,,1090605,土地1建物1車位0,三層,三層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,1041125,35.28,0,0,0,無,無,1600000,45351,,0.0,0,,RPXNMLMLOHPFFAW08CA,28.07,0.0,3.07,
金城鎮,房地(土地+建物),金門縣金城鎮浴井31~60號,48.71,其他,,,1090608,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1081119,100.08000000000001,3,2,2,有,無,6100000,60951,,0.0,0,,RPRNMLSKOHPFFAW97CA,80.02,0.0,6.49,
金沙鎮,土地,官澳測段181~210地號,685.72,其他,,,1090605,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,550000,802,,0.0,0,,RPTNMLSKOHPFFAW18CA,0.0,0.0,0.0,
金湖鎮,土地,庵邊段1~30地號,426.0,其他,,,1090601,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2982000,7000,,0.0,0,,RPPNMLTKOHPFFAW87CA,0.0,0.0,0.0,
金城鎮,土地,蜈蚣山段31~60地號,90.26,其他,,,1090603,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500000,5540,,0.0,0,,RPQNMLSKOHPFFAW87CA,0.0,0.0,0.0,
金城鎮,房地(土地+建物),金門縣金城鎮金門城181~210號,41.44,其他,,,1090530,土地1建物1車位0,一層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1080424,92.48,2,1,2,有,無,5000000,54066,,0.0,0,買方負擔增值稅NTD53454,RPPNMLTLOHPFFAW97CA,70.66,0.0,9.48,
