鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
嘉義市,房地(土地+建物),嘉義市嘉義市健康十六街61~90號,97.1,住,,,1081029,土地1建物1車位0,全,三層,透天厝,見其他登記事項,見其他登記事項,1080614,184.66,3,3,3,有,無,9200000,49821,,0.0,0,,RPUNMLMKJIOFFAI38CA
嘉義市,房地(土地+建物),嘉義市嘉義市興達路541~570號,13.12,住,,,1081024,土地1建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830406,109.14999999999999,3,2,2,有,有,3130000,28676,,0.0,0,,RPWNMLOKJIOFFAI78CA
嘉義市,房地(土地+建物),嘉義市嘉義市臺斗街58巷1~30號,162.73,住,,,1081023,土地3建物1車位0,全,四層,透天厝,見其他登記事項,見其他登記事項,1040515,393.71,5,3,7,有,有,18600000,47243,,0.0,0,,RPTOMLKLJIOFFAI28CA
嘉義市,房地(土地+建物),嘉義市嘉義市德明路151~180號,8.98,住,,,1081017,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830530,109.75999999999999,3,2,2,有,有,2500000,22777,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPXNMLKKKIOFFAI58CA
嘉義市,房地(土地+建物),嘉義市嘉義市共和路61~90號,6.2,商,,,1081020,土地4建物2車位0,六層,九層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0700421,21.85,1,1,1,有,無,300000,13730,,0.0,0,瑕疵物件之交易。;,RPPNMLLKKIOFFAI87CA
嘉義市,房地(土地+建物),嘉義市嘉義市友孝路121~150號,17.46,商,,,1081030,土地1建物1車位0,六層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800225,125.74,3,2,2,有,有,4300000,34198,,0.0,0,,RPQOMLMLJIOFFAI18CA
嘉義市,房地(土地+建物),嘉義市嘉義市軍輝路91巷1~30號,59.39,住,,,1081027,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0820702,130.18,3,2,2,有,有,2300000,17668,,0.0,0,,RPPNMLNLJIOFFAI08CA
嘉義市,房地(土地+建物),嘉義市嘉義市遠東街1~30號,78.0,住,,,1081028,土地1建物1車位0,全,四層,透天厝,住家用,見其他登記事項,1080627,179.07,5,1,4,有,無,12004500,67038,,0.0,0,,RPSOMLOKJIOFFAI48CA
嘉義市,房地(土地+建物),嘉義市嘉義市育英里20鄰國華街31~60號,58.0,住,,,1081023,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0601025,95.64,3,1,1,有,無,4700000,49143,,0.0,0,,RPQNMLNKJIOFFAI08CA
