編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPUOMLOKJIOFFBJ88CA,40,115.20,住家用,加強磚造,69年1月18日,二層,一層 二層
RPPNMLMKJIOFFBJ08CA,15,124.70,住家用,鋼筋混凝土造,93年12月28日,十四層,三層
RPPNMLMKJIOFFBJ08CA,15,69.15,共用部分,鋼筋混凝土造,93年12月28日,十四層,
RPVNMLQLJIOFFBJ56CA,25,12.73,共用部分,鋼筋混凝土造,83年5月4日,六層,
RPVNMLQLJIOFFBJ56CA,25,99.45,住家用,鋼筋混凝土造,83年5月4日,六層,二層
RPVNMLQLJIOFFBJ56CA,25,23.03,共用部分,鋼筋混凝土造,83年5月4日,七層,
RPXOMLNKJIOFFBJ09CA,12,.07,見其他登記事項,鋼筋混凝土造,96年7月31日,二十三層,一層
RPXOMLNKJIOFFBJ09CA,12,66.01,共用部分,鋼筋混凝土造,96年7月31日,二十三層,
RPXOMLNKJIOFFBJ09CA,12,.01,共用部分,鋼筋混凝土造,96年7月31日,二十三層,
RPXOMLNKJIOFFBJ09CA,12,144.64,住家用,鋼筋混凝土造,96年7月31日,二十三層,十六層
RPXOMLNKJIOFFBJ09CA,12,33.63,共用部分,鋼筋混凝土造,96年7月31日,二十三層,
RPXOMLNKJIOFFBJ09CA,12,19.41,共用部分,鋼筋混凝土造,96年7月31日,二十三層,
RPSOMLLKJIOFFBJ38CA,6,160.22,住家用,鋼筋混凝土造,102年5月13日,十二層,八層
RPSOMLLKJIOFFBJ38CA,6,107.14,見其他登記事項,鋼筋混凝土造,102年5月13日,十二層,
RPSOMLLKJIOFFBJ38CA,6,40.48,見其他登記事項,鋼筋混凝土造,102年5月13日,十二層,
RPVOMLQLJIOFFBJ66CA,26,52.73,共用部分,鋼筋混凝土造,82年11月18日,七層,
RPVOMLQLJIOFFBJ66CA,26,111.26,住家用,鋼筋混凝土造,82年11月18日,七層,六層
RPOSMLSLJIOFFBJ56CA,3,58.20,住家用,鋼筋混凝土造,105年9月21日,二十一層,十八層
RPOSMLSLJIOFFBJ56CA,3,62.48,見其他登記事項,鋼筋混凝土造,105年9月21日,二十一層,
RPOSMLSLJIOFFBJ56CA,3,.28,商業用,鋼筋混凝土造,105年9月21日,二十一層,一層
RPOSMLSLJIOFFBJ56CA,3,.14,見其他登記事項,鋼筋混凝土造,105年9月21日,二十一層,
RPRNMLTKJIOFFBJ98CA,6,111.92,見其他登記事項,鋼筋混凝土造,102年3月29日,十四層,
RPRNMLTKJIOFFBJ98CA,6,146.16,住家用,鋼筋混凝土造,102年3月29日,十四層,八層
RPOOMLSKJIOFFBJ68CA,22,148.42,商業用,鋼筋混凝土造,86年11月4日,九層,一層 二層 騎樓
RPOOMLSKJIOFFBJ68CA,22,27.20,共用部分,鋼筋混凝土造,86年11月4日,九層,
RPOOMLSKJIOFFBJ68CA,22,.15,住家用,鋼筋混凝土造,86年11月4日,九層,一層
RPOOMLSKJIOFFBJ68CA,22,23.37,共用部分,鋼筋混凝土造,86年11月4日,九層,
RPOOMLSKJIOFFBJ68CA,22,11.72,共用部分,鋼筋混凝土造,86年11月4日,九層,
RPUNMLSKJIOFFBJ56CA,14,68.92,住家用,鋼筋混凝土造,94年11月16日,十二層,十層
RPUNMLSKJIOFFBJ56CA,14,.08,商業用,鋼筋混凝土造,94年11月16日,十二層,一層
RPUNMLSKJIOFFBJ56CA,14,15.00,共用部分,鋼筋混凝土造,94年11月16日,十三層,
RPUNMLSKJIOFFBJ56CA,14,.01,共用部分,鋼筋混凝土造,94年11月16日,十三層,
RPUNMLSKJIOFFBJ56CA,14,10.49,共用部分,鋼筋混凝土造,94年11月16日,十三層,
RPUNMLSKJIOFFBJ56CA,14,9.05,共用部分,鋼筋混凝土造,94年11月16日,十三層,
RPOQMLNJKIOFFBJ38CA,4,.09,住家用,鋼筋混凝土造,104年4月17日,二十九層,一層
RPOQMLNJKIOFFBJ38CA,4,.00,見其他登記事項,鋼筋混凝土造,104年4月17日,二十九層,
RPOQMLNJKIOFFBJ38CA,4,150.42,住家用,鋼筋混凝土造,104年4月17日,二十九層,二十二層
RPOQMLNJKIOFFBJ38CA,4,59.50,見其他登記事項,鋼筋混凝土造,104年4月17日,二十九層,
RPOQMLNJKIOFFBJ38CA,4,31.77,見其他登記事項,鋼筋混凝土造,104年4月17日,二十九層,
RPOQMLNJKIOFFBJ38CA,4,9.28,見其他登記事項,鋼筋混凝土造,104年4月17日,二十九層,
RPOQMLNJKIOFFBJ38CA,4,25.98,見其他登記事項,鋼筋混凝土造,104年4月17日,二十九層,
RPRPMLNJKIOFFBJ58CA,4,.09,住家用,鋼筋混凝土造,104年4月17日,二十九層,一層
RPRPMLNJKIOFFBJ58CA,4,.00,見其他登記事項,鋼筋混凝土造,104年4月17日,二十九層,
RPRPMLNJKIOFFBJ58CA,4,150.42,住家用,鋼筋混凝土造,104年4月17日,二十九層,二十層
RPRPMLNJKIOFFBJ58CA,4,59.50,見其他登記事項,鋼筋混凝土造,104年4月17日,二十九層,
RPRPMLNJKIOFFBJ58CA,4,31.77,見其他登記事項,鋼筋混凝土造,104年4月17日,二十九層,
RPRPMLNJKIOFFBJ58CA,4,9.28,見其他登記事項,鋼筋混凝土造,104年4月17日,二十九層,
RPRPMLNJKIOFFBJ58CA,4,25.98,見其他登記事項,鋼筋混凝土造,104年4月17日,二十九層,
RPTOMLTJKIOFFCJ76CA,,117.60,見其他登記事項,鋼筋混凝土造,108年7月16日,五層,四層
RPTOMLTJKIOFFCJ76CA,,51.06,見其他登記事項,鋼筋混凝土造,108年7月16日,五層,
RPOOMLTJKIOFFCJ88CA,,90.69,見其他登記事項,鋼筋混凝土造,108年7月16日,五層,三層
RPOOMLTJKIOFFCJ88CA,,41.12,見其他登記事項,鋼筋混凝土造,108年7月16日,五層,
RPWNMLTJKIOFFCJ96CA,,63.22,見其他登記事項,鋼筋混凝土造,108年7月16日,五層,二層
RPWNMLTJKIOFFCJ96CA,,28.52,見其他登記事項,鋼筋混凝土造,108年7月16日,五層,
RPSOMLTJKIOFFCJ66CA,,90.69,見其他登記事項,鋼筋混凝土造,108年7月16日,五層,四層
RPSOMLTJKIOFFCJ66CA,,41.12,見其他登記事項,鋼筋混凝土造,108年7月16日,五層,
RPROMLTJKIOFFCJ56CA,,91.61,見其他登記事項,鋼筋混凝土造,108年7月16日,五層,四層
RPROMLTJKIOFFCJ56CA,,41.78,見其他登記事項,鋼筋混凝土造,108年7月16日,五層,
RPPOMLTJKIOFFCJ98CA,,117.60,見其他登記事項,鋼筋混凝土造,108年7月16日,五層,三層
RPPOMLTJKIOFFCJ98CA,,51.73,見其他登記事項,鋼筋混凝土造,108年7月16日,五層,
RPQOMLTJKIOFFCJ09CA,,63.22,見其他登記事項,鋼筋混凝土造,108年7月16日,五層,三層
RPQOMLTJKIOFFCJ09CA,,28.52,見其他登記事項,鋼筋混凝土造,108年7月16日,五層,
RPXNMLTJKIOFFCJ07CA,,91.61,見其他登記事項,鋼筋混凝土造,108年7月16日,五層,三層
RPXNMLTJKIOFFCJ07CA,,41.78,見其他登記事項,鋼筋混凝土造,108年7月16日,五層,
RPPOMLNKJIOFFCJ38CA,1,185.86,見其他登記事項,鋼筋混凝土造,107年11月12日,四層,三層 四層 一層 二層
RPSNMLTJKIOFFCJ56CA,,91.61,見其他登記事項,鋼筋混凝土造,108年7月16日,五層,二層
RPSNMLTJKIOFFCJ56CA,,41.78,見其他登記事項,鋼筋混凝土造,108年7月16日,五層,
RPTNMLTJKIOFFCJ66CA,,90.69,見其他登記事項,鋼筋混凝土造,108年7月16日,五層,二層
RPTNMLTJKIOFFCJ66CA,,41.12,見其他登記事項,鋼筋混凝土造,108年7月16日,五層,
RPTPMLTJKIOFFCJ86CA,,63.22,見其他登記事項,鋼筋混凝土造,108年7月16日,五層,五層
RPTPMLTJKIOFFCJ86CA,,34.48,見其他登記事項,鋼筋混凝土造,108年7月16日,五層,
RPUNMLTJKIOFFCJ76CA,,117.60,見其他登記事項,鋼筋混凝土造,108年7月16日,五層,二層
RPUNMLTJKIOFFCJ76CA,,51.73,見其他登記事項,鋼筋混凝土造,108年7月16日,五層,
RPRPMLTJKIOFFCJ66CA,,117.60,見其他登記事項,鋼筋混凝土造,108年7月16日,五層,五層
RPRPMLTJKIOFFCJ66CA,,57.03,見其他登記事項,鋼筋混凝土造,108年7月16日,五層,
RPVOMLTJKIOFFCJ96CA,,91.61,見其他登記事項,鋼筋混凝土造,108年7月16日,五層,五層
RPVOMLTJKIOFFCJ96CA,,41.78,見其他登記事項,鋼筋混凝土造,108年7月16日,五層,
RPWOMLTJKIOFFCJ07CA,,90.69,見其他登記事項,鋼筋混凝土造,108年7月16日,五層,五層
RPWOMLTJKIOFFCJ07CA,,41.12,見其他登記事項,鋼筋混凝土造,108年7月16日,五層,
RPQOMLNKJIOFFDJ58CA,1,355.03,見其他登記事項,鋼筋混凝土造,108年1月17日,四層,一層 二層 三層 四層 屋頂突出物
RPWNMLOKJIOFFDJ56CA,,66.10,見其他登記事項,鋼筋混凝土造,108年6月21日,十五層,五層
RPWNMLOKJIOFFDJ56CA,,50.32,見其他登記事項,鋼筋混凝土造,108年6月21日,十五層,
RPWNMLOKJIOFFDJ56CA,,26.19,見其他登記事項,鋼筋混凝土造,108年6月21日,十五層,
