編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPPMLTJKIOFFAU37CA,34,85.38,住商用,鋼筋混凝土造,75年4月2日,五層,一層 二層 騎樓
RPPPMLTJKIOFFAU37CA,34,6.14,共有部份,鋼筋混凝土造,75年4月2日,五層,
RPSPMLQLJIOFFAU67EA,11,360.18,住家用,鋼筋混凝土造,97年10月8日,三層,一層 二層 三層 屋頂突出物 見其他登記事項
RPQOMLSKJIOFFAU47EA,39,81.60,住家用,鋼筋混凝土加強磚造,69年12月23日,二層,一層 二層
RPXOMLMKJIOFFAU37CA,,56.22,見其他登記事項,鋼筋混凝土造,108年9月5日,六層,五層
RPXOMLMKJIOFFAU37CA,,23.59,見其他登記事項,鋼筋混凝土造,108年9月5日,六層,
RPXNMLMKJIOFFAU27CA,,50.01,見其他登記事項,鋼筋混凝土造,108年9月5日,六層,六層
RPXNMLMKJIOFFAU27CA,,20.99,見其他登記事項,鋼筋混凝土造,108年9月5日,六層,
RPQNMLOKJIOFFCU96CA,35,127.94,住家用,鋼筋混凝土加強磚造,73年7月1日,二層,一層 二層 騎樓
RPRNMLKLJIOFFCU76CA,42,114.02,住家用,鋼筋混凝土加強磚造,66年12月17日,二層,一層 二層 騎樓
RPWNMLMKJIOFFAU17CA,,52.91,見其他登記事項,鋼筋混凝土造,108年9月5日,六層,六層
RPWNMLMKJIOFFAU17CA,,22.15,見其他登記事項,鋼筋混凝土造,108年9月5日,六層,
RPXNMLNKJIOFFAU37CA,1,53.06,見其他登記事項,鋼筋混凝土造,107年4月27日,十二層,四層
RPXNMLNKJIOFFAU37CA,1,16.40,共有部份,鋼筋混凝土造,107年4月27日,十二層,
RPXNMLNKJIOFFAU37CA,1,12.09,見其他登記事項,鋼筋混凝土造,107年4月27日,十二層,
RPVOMLMKJIOFFAU17CA,,66.22,見其他登記事項,鋼筋混凝土造,108年9月5日,六層,三層
RPVOMLMKJIOFFAU17CA,,28.09,見其他登記事項,鋼筋混凝土造,108年9月5日,六層,
RPPOMLMKJIOFFAU56CA,,58.63,見其他登記事項,鋼筋混凝土造,108年9月5日,六層,五層
RPPOMLMKJIOFFAU56CA,,24.60,見其他登記事項,鋼筋混凝土造,108年9月5日,六層,
RPRNMLRLJIOFFAU27CA,40,64.68,住家用,加強磚造,,一層,一層
RPSOMLSLJIOFFAU57CA,25,22.78,住家用,鋼筋混凝土造,83年11月15日,十二層,五層
